geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_N2_d10,log2FC,Student's T-test Test statistic daf2_d10_N2_d10,Sign p-val: 0.05 
unc-44,-0.598332,0.677425,Q17489,Uncharacterized protein,17.7599,17.375,16.8241,17.0911,17.7472,17.3465,17.3919,18.9578,0.677425,0.052831,-0.598332,-1.40306,
unc-44,-2.03152,1.11813,Q17490,Uncharacterized protein,16.3366,16.1868,15.7385,16.2105,17.1397,17.5963,16.9231,20.9393,1.11813,0.0130131,-2.03152,-2.13967,+
"B0395,3",-2.25049,3.6012,Q17499,Uncharacterized protein,14.7383,14.916,15.0044,15.1975,17.145,16.6987,17.0214,17.9931,3.6012,3.07E-05,-2.25049,-7.70491,+
"B0491,5",-0.348662,1.11294,Q17512,Uncharacterized protein,17.5838,17.5614,17.2816,17.8092,18.0243,17.7591,17.6546,18.1927,1.11294,0.0132412,-0.348662,-2.13102,+
valv-1,-1.65228,3.04886,Q17522,Uncharacterized protein,13.1854,12.9991,12.7841,12.1871,14.3254,14.2677,14.2432,14.9286,3.04886,6.49E-05,-1.65228,-6.08784,+
tes-1,-1.53709,0.884699,Q17525,TEStin (Human testis-derived transcript) homolog,12.0556,12.2438,10.3896,13.1469,14.0739,12.548,12.2713,15.091,0.884699,0.0272763,-1.53709,-1.75157,+
"B0564,2",0.0449207,0.0678588,Q17527,Uncharacterized protein,14.6029,14.2704,14.483,14.0328,13.8944,14.1214,14.3649,14.8286,0.0678588,0.685156,0.0449207,0.190306,
"B0564,7",-1.58798,2.28116,Q17532,Uncharacterized protein,13.2413,13.0152,12.0826,12.662,13.9221,14.3986,13.9457,15.0866,2.28116,0.000610511,-1.58798,-4.27503,+
"exos-4,1",0.842104,1.62667,Q17533,Putative exosome complex component RRP41,15.1079,14.8873,15.6606,15.752,14.4396,14.1522,14.4218,15.0258,1.62667,0.00300525,0.842104,3.01255,+
"C01B10,8",-2.12572,4.57015,Q17539,Uncharacterized protein,14.6613,14.565,14.4883,14.575,16.5294,16.86,16.286,17.1171,4.57015,0,-2.12572,-11.4298,+
"C01B10,10",-4.37088,3.26122,Q17542,Uncharacterized protein,13.2676,12.9554,12.4495,12.0737,16.6818,16.3535,16.355,18.8394,3.26122,2.49E-05,-4.37088,-6.67376,+
"C01B10,3",-1.75192,4.86038,Q17543,Uncharacterized protein,15.4313,15.484,15.4249,14.9171,17.1258,17.0511,16.9867,17.1015,4.86038,0,-1.75192,-12.8274,+
"C01F1,3",-1.65968,4.29874,Q17556,Uncharacterized protein,14.6745,14.7928,14.934,15.2143,16.3617,16.7435,16.7732,16.3759,4.29874,0,-1.65968,-10.2514,+
sco-1,-1.10093,3.26032,Q17557,SCO (Yeast Suppressor of Cytochrome Oxidase deficiency) homolog,15.4403,15.5766,15.345,15.3957,16.5126,16.1554,16.569,16.9243,3.26032,2.48E-05,-1.10093,-6.67117,+
"C01F1,1",-0.696689,0.908331,Q17558,Uncharacterized protein,13.5814,14.0332,13.2752,13.3914,13.4906,14.383,14.0279,15.1665,0.908331,0.0255208,-0.696689,-1.79089,+
aly-1,-1.21185,3.65244,Q17561,Ref/ALY RNA export adaptor family,15.9143,15.4513,15.6448,15.9272,16.8841,17.1775,16.6957,17.0277,3.65244,3.17E-05,-1.21185,-7.87119,+
"C01G5,5",-1.84669,3.20004,Q17568,Uncharacterized protein,13.9594,14.1796,13.7308,14.8393,16.2042,15.6364,15.9287,16.3265,3.20004,7.00E-05,-1.84669,-6.50063,+
ddi-1,-2.66472,4.0092,Q17569,Dna (DNA) Damage Inducible homolog,14.5153,14.5061,14.362,14.9653,16.6328,17.1457,17.8993,17.3298,4.0092,0,-2.66472,-9.11651,+
aqp-2,4.90637,7.41964,Q17571;Q7JMQ6,AQuaPorin or aquaglyceroporin related,18.9903,19.0736,18.5438,18.9999,14.1523,13.8241,14.0752,13.9304,7.41964,0,4.90637,34.7174,+
"C01G6,3",-0.732007,1.37912,Q17572,Uncharacterized protein,17.6238,17.8583,17.4622,17.3625,18.1754,18.0595,17.92,19.0798,1.37912,0.00603225,-0.732007,-2.57997,+
tag-165,-2.18344,2.74424,Q17574,Putative methionine synthase reductase,14.372,14.6065,14.781,14.9516,15.9084,16.9302,16.785,17.8213,2.74424,0.000160138,-2.18344,-5.31601,+
acs-7,-2.36992,5.1464,Q17577,Fatty Acid CoA Synthetase family,11.958,11.9122,12.2322,12.3993,14.4814,14.2301,14.4654,14.8044,5.1464,0,-2.36992,-14.3604,+
"C01H6,4",-1.31662,2.53176,Q17585,Flavin-containing monooxygenase,13.2153,13.1826,13.071,12.6161,14.0141,14.3461,13.9905,15.0007,2.53176,0.000383799,-1.31662,-4.82027,+
"C02G6,1",-3.94927,3.56884,Q17592,Uncharacterized protein,15.765,14.2996,14.7985,15.5307,18.7265,18.5825,18.6502,20.2318,3.56884,3.01E-05,-3.94927,-7.60143,+
"C02G6,2",0.630474,0.334183,Q17593,Uncharacterized protein,15.3514,12.7149,14.3265,16.2811,13.4274,14.0467,14.007,14.671,0.334183,0.185814,0.630474,0.783276,
"C03A3,2",-4.8374,2.51945,Q17598,Transmembrane protein 104 homolog,13.802,13.8272,13.6017,10.6259,17.8823,18.6475,18.7083,15.9683,2.51945,0.000425998,-4.8374,-4.79252,+
npp-14,-1.96581,3.97486,Q17602,Nuclear pore complex protein 14,13.8726,14.0837,13.6154,13.6688,15.6844,15.7189,15.395,16.3055,3.97486,0,-1.96581,-8.9896,+
asfl-1,-3.43521,5.93782,Q17603,Probable histone chaperone asf-1-like protein,12.4826,12.1818,12.318,12.0505,15.3398,15.678,15.6864,16.0696,5.93782,0,-3.43521,-19.5689,+
"rpl-24,2",-1.08843,1.7516,Q17606,Probable ribosome biogenesis protein RLP24,15.9973,16.8444,15.6397,15.5854,16.8725,16.7945,17.5244,17.2291,1.7516,0.00222061,-1.08843,-3.23862,+
arrd-25,-2.81486,4.31234,Q17624,ARRestin Domain protein,15.8686,16.1011,15.927,16.3311,18.617,18.6262,18.6145,19.6294,4.31234,0,-2.81486,-10.3077,+
"C04C11,1",-2.4629,4.40624,Q17625,Uncharacterized protein,14.425,14.9133,14.2074,14.1048,16.7032,17.2493,16.945,16.6046,4.40624,0,-2.4629,-10.7042,+
spch-1,-6.01964,5.29156,Q17626,SPerm CHromatin enriched,10.5939,11.8103,10.0043,10.7579,16.6878,16.9552,16.5296,17.0723,5.29156,0,-6.01964,-15.2034,+
"C04G2,2;CELE_W01B6,2",-4.05519,5.81693,Q17631;Q23103,Uncharacterized protein,10.5312,10.8303,10.0965,10.5447,14.4569,14.3963,14.3515,15.0188,5.81693,0,-4.05519,-18.6694,+
dis-3,-2.31135,2.52321,Q17632,Probable exosome complex exonuclease RRP44,14.3585,14.6321,14.0202,14.2778,16.1267,15.718,16.8525,17.8368,2.52321,0.000426667,-2.31135,-4.80099,+
"C04G2,9",-0.23453,0.345711,Q17633,Uncharacterized protein,14.0511,14.0296,13.4769,13.7565,13.5534,14.4097,13.6948,14.5944,0.345711,0.177115,-0.23453,-0.805775,
ndc-80,-2.16322,2.68566,Q17635,Kinetochore protein ndc-80,13.9028,13.7507,12.6224,13.8317,15.1983,16.5185,15.4553,15.5883,2.68566,0.000263533,-2.16322,-5.17606,+
"C04G6,4",-1.95691,2.79783,Q17636,Uncharacterized protein,11.9314,12.1666,12.0304,12.5869,14.1134,13.6525,13.7038,15.0731,2.79783,0.000125998,-1.95691,-5.44635,+
"C05C12,5",-3.56526,4.33054,Q17648,Uncharacterized protein,10.6087,10.8699,10.8112,10.4107,13.9659,13.6218,14.2248,15.1491,4.33054,0,-3.56526,-10.3835,+
amt-4,-4.06281,3.38051,Q17663,Ammonium transporter,12.9822,13.7716,11.4673,13.6053,16.4552,16.8002,17.553,17.2693,3.38051,2.68E-05,-4.06281,-7.02185,+
lnp-1,-2.05048,2.78264,Q17667,Protein lunapark-1,13.0633,12.7432,12.7513,12.4718,13.7905,14.9146,15.0537,15.4727,2.78264,0.000144112,-2.05048,-5.40919,+
"C05G5,2",-1.22052,2.443,Q17676,Uncharacterized protein,12.9431,13.4757,13.108,13.8943,14.4539,14.3218,14.4894,15.038,2.443,0.000454441,-1.22052,-4.62252,+
rpb-6,0.786551,0.651063,Q17684,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC2",16.0239,15.7402,13.6537,14.6707,13.9694,14.242,13.9149,14.816,0.651063,0.0577495,0.786551,1.35794,
mvb-12,0.177993,0.355356,Q17687,MVB (Yeast MultiVesicular Body sorting factor) related,14.8281,14.5981,14.694,14.7078,14.4635,14.3278,14.1868,15.1379,0.355356,0.169978,0.177993,0.824471,
"C06A6,5",-1.85557,3.09361,Q17688,"Thioredoxin domain-containing protein C06A6,5",15.2138,15.1787,15.3183,15.6388,17.0466,16.7086,17.0157,18.001,3.09361,6.63E-05,-1.85557,-6.20785,+
mthf-1,-2.26499,3.69748,Q17693,Probable methylenetetrahydrofolate reductase,17.1496,17.6414,17.1121,17.8062,20.0629,19.2957,19.3205,20.0903,3.69748,3.28E-05,-2.26499,-8.01982,+
"C06A8,3",5.0258,3.94311,Q17698,Uncharacterized protein,21.6216,21.6765,21.1449,21.3316,16.4228,14.9073,17.5216,16.8197,3.94311,0,5.0258,8.87368,+
stdh-1,-1.94719,2.39357,Q17703,Putative steroid dehydrogenase 1,15.0877,14.6139,15.07,14.7605,16.4283,16.5652,16.2654,18.062,2.39357,0.000469265,-1.94719,-4.51466,+
"C06B3,6",-1.12908,1.96885,Q17705,Uncharacterized protein,13.5645,13.4863,12.7519,12.6591,14.2477,13.7903,14.185,14.755,1.96885,0.00115817,-1.12908,-3.64709,+
ain-1,-0.614233,0.820604,Q17740,ALG-1 INteracting protein,16.3503,16.3819,15.865,16.1551,16.1812,16.5981,16.6081,17.8218,0.820604,0.0332797,-0.614233,-1.64465,+
trxr-1,-1.42703,0.68102,Q17745;V6CLN2,Thioredoxin reductase 1;ThioRedoXin Reductase,15.1872,15.4678,15.2886,15.737,13.8914,17.6652,18.3854,17.4467,0.68102,0.0522632,-1.42703,-1.40919,
ufl-1,-1.13729,2.51314,Q17750,E3 UFM1-protein ligase 1 homolog,13.9785,13.5246,14.107,14.0591,14.8123,15.3469,15.4298,14.6294,2.51314,0.000444791,-1.13729,-4.77835,+
"tin-9,1",-1.22021,1.23522,Q17754,Mitochondrial import inner membrane translocase subunit Tim9,16.3147,16.8847,15.0126,17.1986,17.5415,17.3899,17.2209,18.1391,1.23522,0.00922272,-1.22021,-2.33576,+
pept-2,-2.66294,2.04347,Q17758,Peptide transporter family 2,12.4165,13.4786,12.6182,12.9609,15.7575,14.6031,14.4493,17.3161,2.04347,0.00105793,-2.66294,-3.79244,+
"T25B9,9",-0.975293,2.22297,Q17761,"6-phosphogluconate dehydrogenase, decarboxylating",17.6193,17.7386,17.53,17.9212,18.5472,18.3163,18.5314,19.3154,2.22297,0.000657515,-0.975293,-4.15396,+
atp-5,-0.443802,0.431927,Q17763,ATP synthase subunit,19.9071,19.5595,20.2338,20.1607,20.39,19.2248,21.2465,20.775,0.431927,0.124941,-0.443802,-0.969168,
"C06H2,2",-3.89381,5.41103,Q17764,Uncharacterized protein,13.0811,12.6781,13.1843,13.4113,16.4984,17.1818,16.8798,17.37,5.41103,0,-3.89381,-15.9324,+
jmjd-5,0.180293,0.0981561,Q17765,JuMonJi (Transcription factor) Domain protein,13.9409,14.7173,16.4495,13.5603,14.3252,14.3241,14.2039,15.0935,0.0981561,0.576102,0.180293,0.267955,
pdi-2,-1.31118,2.33434,Q17770,Protein disulfide-isomerase 2,19.4073,19.243,19.7671,19.8689,20.3278,20.7932,20.8265,21.5835,2.33434,0.000530209,-1.31118,-4.38742,+
nuc-1,-1.61823,3.16321,Q17778,Deoxyribonuclease-2,15.1703,15.1489,15.7863,15.0943,16.3811,17.3009,17.0295,16.9612,3.16321,6.86E-05,-1.61823,-6.39813,+
"C07D10,5",-2.09205,2.52388,Q17780,Uncharacterized protein,11.3146,11.858,12.0448,11.7377,12.7079,13.7693,14.5303,14.3159,2.52388,0.000426834,-2.09205,-4.8025,+
stip-1,-4.582,4.1328,Q17784,Septin and tuftelin-interacting protein 1 homolog,9.06797,9.54647,10.892,9.76416,14.4123,14.3603,13.725,15.101,4.1328,0,-4.582,-9.58643,+
wsp-1,-0.540034,1.19881,Q17795,WASP (Actin cytoskeleton modulator) homolog,13.4007,13.5607,13.4245,14.3207,14.35,13.9571,14.3674,14.1922,1.19881,0.0102546,-0.540034,-2.27458,+
hgrs-1,-2.03289,5.8628,Q17796,Hepatocyte Growth factor-Regulated TK Substrate (HRS) family,15.1358,15.1625,15.0269,14.8532,16.8713,17.2289,17.1796,17.0301,5.8628,0,-2.03289,-19.0058,+
cpg-1,-1.99976,3.10512,Q17802,Chondroitin proteoglycan 1,16.5111,15.8828,17.0751,16.7797,17.9975,18.6148,18.8729,18.7626,3.10512,6.67E-05,-1.99976,-6.23902,+
"C08B6,8",-2.31602,4.69953,Q17819,Probable oligoribonuclease,14.5809,14.8252,14.3093,14.6115,17.0377,16.6297,16.6374,17.2862,4.69953,0,-2.31602,-12.0343,+
aos-1,-3.13231,3.92189,Q17820,SUMO-activating enzyme subunit aos-1,15.1704,14.967,15.6567,15.3512,18.1696,19.2318,17.6994,18.5738,3.92189,0,-3.13231,-8.79692,+
pfd-1,-1.50699,3.99626,Q17827,Probable prefoldin subunit 1,16.7414,16.5328,16.8977,16.5814,18.0972,17.9353,18.1423,18.6065,3.99626,0,-1.50699,-9.06849,+
"C08F8,2",-1.45537,1.40111,Q17828,"ATP-dependent RNA helicase SUV3 homolog, mitochondrial",14.585,14.9778,14.2189,14.6973,16.8222,14.6754,16.9858,15.8172,1.40111,0.0057011,-1.45537,-2.61768,+
"C08F8,3",-1.13677,1.20501,Q17829;S6FN37,Uncharacterized protein,12.6781,14.0176,14.1294,14.2447,15.3428,14.9198,13.947,15.4073,1.20501,0.0100918,-1.13677,-2.28498,+
vgln-1,-1.90583,2.92997,Q17832,ViGiLN homolog,17.5881,17.4718,17.8745,17.8199,19.1401,19.3878,19.3209,20.5287,2.92997,8.60E-05,-1.90583,-5.77747,+
ipp-5,-1.72931,2.73098,Q17848,"Probable type I inositol 1,4,5-trisphosphate 5-phosphatase",14.5498,14.5907,14.0278,14.6771,16.3445,15.6683,15.7998,16.9501,2.73098,0.000181507,-1.72931,-5.28412,+
hsp-25,-1.74096,1.75336,Q17849;Q86GU1,Heat Shock Protein,17.9845,17.9672,17.9319,17.7001,19.0906,19.24,18.9887,21.2281,1.75336,0.00222195,-1.74096,-3.24186,+
pak-1,-1.53057,2.02052,Q17850,Serine/threonine-protein kinase pak-1,12.9848,13.3372,11.9071,13.5246,14.4681,14.309,14.1052,14.9937,2.02052,0.00108044,-1.53057,-3.74745,+
cks-1,-0.621361,0.710668,Q17868,Cyclin-dependent kinases regulatory subunit,13.9828,14.7276,15.8662,14.6112,15.5395,15.8275,15.2098,15.0964,0.710668,0.0478097,-0.621361,-1.45962,+
npp-23,-2.4643,6.43789,Q17872,Nuclear Pore complex Protein,14.4756,14.7449,14.3899,14.6009,17.0915,17.028,17.1296,16.8194,6.43789,0,-2.4643,-23.7606,+
nuo-1,-1.30781,0.996139,Q17880,NADH Ubiquinone Oxidoreductase,15.377,15.1483,16.276,16.011,16.7848,15.8274,16.6695,18.762,0.996139,0.0192507,-1.30781,-1.93677,+
nasp-1,-1.63323,5.07166,Q17886,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog,15.8672,15.9467,16.0243,15.8033,17.2624,17.4952,17.6832,17.7336,5.07166,0,-1.63323,-13.9439,+
"C10C5,2",-4.78373,1.87418,Q17896,Uncharacterized protein,13.7115,13.7961,16.0775,19.4145,19.8017,20.1607,21.256,20.9161,1.87418,0.00147766,-4.78373,-3.46652,+
"C10C5,4",-2.92197,1.84507,Q17899,Aminoacylase,14.4186,15.119,14.9833,14.6452,16.7829,16.9473,16.888,20.2359,1.84507,0.00166625,-2.92197,-3.41183,+
egal-1,-3.03405,4.64334,Q17902;Q65ZH5,EGALitarian (Drosophila exonuclease-like) homolog,13.3629,13.0905,12.956,13.4648,16.7312,15.7472,15.9958,16.5361,4.64334,0,-3.03405,-11.7682,+
"C12D8,1",-2.38854,4.38877,Q17935,Uncharacterized protein,16.8197,16.7049,16.8688,17.1156,19.1003,19.4967,18.7677,19.6985,4.38877,0,-2.38854,-10.6294,+
daf-36,-2.21277,3.75242,Q17938,Cholesterol 7-desaturase,11.9921,12.9914,11.8156,12.0331,14.4887,14.4181,14.2852,14.4914,3.75242,3.44E-05,-2.21277,-8.20438,+
akt-1,-1.48958,2.99843,Q17941,Serine/threonine-protein kinase akt-1,15.2668,15.2106,14.9404,15.0019,16.6303,16.9563,16.8778,15.9137,2.99843,6.32E-05,-1.48958,-5.9547,+
dohh-1,-2.28101,4.19521,Q17949,Deoxyhypusine hydroxylase,15.8354,16.1727,15.2541,15.6127,18.2988,17.6793,17.9525,18.0682,4.19521,0,-2.28101,-9.83183,+
"wdr-5,1",-1.29764,2.02381,Q17963,"WD repeat-containing protein wdr-5,1",15.0175,14.9269,14.6212,15.4899,16.1053,15.7934,16.1877,17.1596,2.02381,0.00107077,-1.29764,-3.75387,+
"C14B1,8",-2.06769,2.96125,Q17964,Uncharacterized protein,12.8694,12.8988,12.1843,11.6785,14.3753,14.4051,14.0972,15.0242,2.96125,8.75E-05,-2.06769,-5.85797,+
pdi-1,-1.17584,5.42506,Q17967,Protein disulfide-isomerase 1,17.9815,18.0649,18.0116,18.2469,19.278,19.3047,19.1242,19.3014,5.42506,0,-1.17584,-16.0202,+
mma-1,-2.03403,1.9288,Q17974,Uncharacterized protein,13.4094,13.413,13.5251,13.9721,16.3018,14.8567,14.5013,16.7959,1.9288,0.00130099,-2.03403,-3.5702,+
"C14F11,6",0.346871,0.0914548,Q17993,Uncharacterized protein,14.8937,14.9278,15.4258,15.8693,17.8086,14.4584,11.3994,16.0627,0.0914548,0.598444,0.346871,0.251104,
"got-2,2",-1.52745,1.75646,Q17994,Aspartate aminotransferase,17.6676,17.5019,17.8841,17.9565,19.5495,18.3933,18.7294,20.4478,1.75646,0.00218907,-1.52745,-3.24754,+
"C15B12,1",-3.46947,6.28874,Q18006,Putative sarcosine oxidase,10.5356,10.8524,10.6313,10.8082,13.9808,13.9362,14.272,14.5164,6.28874,0,-3.46947,-22.4261,+
"C15C7,4",0.561739,1.53581,Q18010,Uncharacterized protein,14.4244,14.8503,14.4747,14.8527,13.7806,14.4367,13.8616,14.2762,1.53581,0.00401708,0.561739,2.85162,+
"C15C7,5",-2.37831,2.4789,Q18012,Uncharacterized protein,15.1917,15.6492,14.7466,14.8414,17.3429,16.653,17.1426,18.8037,2.4789,0.000441347,-2.37831,-4.70188,+
gcc-1,-3.54163,5.75701,Q18013,Grip (GRIP) and Coiled-Coil domain containing protein related,10.6912,10.7498,10.6568,10.8071,14.2568,14.1926,13.8474,14.7746,5.75701,0,-3.54163,-18.2385,+
"C15C7,7",-3.6696,6.7634,Q18014,GDP-fucose protein O-fucosyltransferase 1,10.6412,10.8599,10.7913,10.6531,14.443,14.3997,14.0854,14.6958,6.7634,0,-3.6696,-26.9497,+
asp-10,-2.74779,4.13637,Q18020,ASpartyl Protease,14.5064,14.0182,14.0204,14.993,16.7508,17.1447,17.559,17.0747,4.13637,0,-2.74779,-9.60035,+
"C15H9,4",-2.81257,3.54513,Q18025,Uncharacterized protein,14.0395,14.1337,15.1736,14.1619,17.4242,16.8166,16.7032,17.8149,3.54513,2.96E-05,-2.81257,-7.52638,+
flu-2,-1.69539,4.71365,Q18026,Kynureninase,16.6371,16.6166,16.2546,16.5613,18.0148,18.1404,18.1757,18.5203,4.71365,0,-1.69539,-12.1021,+
prx-3,-1.62089,2.58526,Q18028,PeRoXisome assembly factor,12.7501,13.481,12.7858,12.1121,13.9648,14.3999,14.4467,14.8011,2.58526,0.000277531,-1.62089,-4.94205,+
nnt-1,-1.5636,3.0753,Q18031,Nicotinamide Nucleotide Transhydrogenase,14.8276,14.8487,14.8708,14.8282,16.3692,15.8048,16.4097,17.0459,3.0753,6.56E-05,-1.5636,-6.15853,+
"C15H9,9",-2.42676,4.02306,Q18032,Uncharacterized protein,18.0875,18.1749,18.2441,18.0433,19.9522,21.0043,20.9919,20.3084,4.02306,0,-2.42676,-9.16814,+
thoc-2,-0.0262761,0.0209563,Q18033,THO Complex (Transcription factor/nuclear export) subunit,14.088,15.2558,13.9908,13.8635,13.8589,13.928,14.4502,15.0661,0.0209563,0.896037,-0.0262761,-0.0615868,
nfx-1,-2.85255,2.58484,Q18034,Transcriptional repressor NF-X1 homolog,13.8867,12.7573,14.5325,15.3939,16.7234,17.236,17.2976,16.7236,2.58484,0.000277419,-2.85255,-4.94107,+
"C16A3,6",-0.96013,1.10922,Q18035,Protein MAK16 homolog,13.2529,13.3351,12.225,13.5503,14.5581,13.0567,14.4342,14.1548,1.10922,0.0134206,-0.96013,-2.12481,+
"C16A3,5",-0.717932,1.08378,Q18036,Uncharacterized protein,17.4286,17.4587,17.1231,17.7315,18.8841,17.5105,17.7291,18.4899,1.08378,0.0144645,-0.717932,-2.08245,+
"C16A3,4",0.746795,0.606957,Q18037,Uncharacterized protein,16.1927,16.3122,16.1408,16.4324,15.4363,14.1305,16.9632,15.561,0.606957,0.0670579,0.746795,1.28185,
let-716,-0.946285,0.554069,Q18038,Uncharacterized protein,14.7991,17.0696,14.3036,14.8644,15.4688,15.8707,17.6921,15.7903,0.554069,0.0801929,-0.946285,-1.1894,
oatr-1,-0.672097,1.84101,Q18040,"Probable ornithine aminotransferase, mitochondrial",18.5451,18.4328,18.3819,18.672,19.1345,18.8686,19.0014,19.7157,1.84101,0.00168179,-0.672097,-3.40422,+
"C16E9,1",-6.34592,1.26012,Q18048,Uncharacterized protein,10.7373,10.8512,0,10.3201,13.8293,14.4194,14.2551,14.7884,1.26012,0.00844894,-6.34592,-2.37772,+
dim-1,-1.6081,4.1113,Q18066,Disorganized muscle protein 1,20.1606,19.9901,20.2904,20.4473,21.6042,21.819,21.6737,22.2238,4.1113,0,-1.6081,-9.50318,+
"C18B2,3",2.48559,2.7922,Q18074,Uncharacterized protein,16.3774,16.4767,16.5167,16.5672,14.1132,14.2353,12.7368,14.9104,2.7922,0.000145004,2.48559,5.43255,+
"C18B2,4",1.45564,2.0395,Q18075,Uncharacterized protein,15.5792,15.4827,15.6973,16.0476,14.3876,13.3798,14.0796,15.1373,2.0395,0.00106808,1.45564,3.78464,+
"C18B2,5",-1.17722,3.39013,Q18076,Uncharacterized protein,16.8145,17.0298,16.4929,16.581,18.213,17.8101,17.6716,17.9324,3.39013,2.69E-05,-1.17722,-7.05056,+
ugt-48,-1.61343,1.6885,Q18081,Putative UDP-glucuronosyltransferase ugt-48,12.7072,13.5462,12.8627,12.272,14.9166,14.646,15.1178,13.1614,1.6885,0.00252401,-1.61343,-3.12371,+
"C18E9,9",0.822988,1.1893,Q18089,Uncharacterized protein,15.5268,15.1963,14.2181,15.2371,13.8213,13.9575,14.2649,14.8426,1.1893,0.0105677,0.822988,2.25864,+
tomm-40,-0.601742,1.65377,Q18090,Mitochondrial import receptor subunit TOM40 homolog,17.3428,17.4137,16.923,17.3616,18.2833,17.8218,17.841,17.5018,1.65377,0.00275242,-0.601742,-3.0611,+
"C18E9,5",-2.33789,3.78595,Q18091,Uncharacterized protein,15.1898,15.4953,14.9308,15.3785,17.3748,17.1258,17.547,18.2985,3.78595,3.53E-05,-2.33789,-8.3188,+
"C18E9,2",-2.18678,3.95736,Q18093,Uncharacterized protein,13.8132,13.5988,13.8865,14.2284,15.7538,16.422,15.6679,16.4303,3.95736,0,-2.18678,-8.92556,+
"C18E9,4",0.721945,0.47809,Q18095,Uncharacterized protein,16.3505,16.2904,16.735,16.7171,14.0734,16.8428,16.9064,15.3826,0.47809,0.105809,0.721945,1.0537,
rpn-2,-1.58623,3.62729,Q18115,26S proteasome non-ATPase regulatory subunit 1,16.4033,16.3291,16.6983,17.0799,17.8996,18.3506,18.3904,18.215,3.62729,3.12E-05,-1.58623,-7.7892,+
twk-18,-1.10301,1.83971,Q18120,TWiK family of potassium channels protein 18,16.6007,16.6658,16.7885,16.8646,18.2409,18.4989,17.1687,17.423,1.83971,0.00170081,-1.10301,-3.40179,+
"C24A3,1",-2.02282,2.52238,Q18126,Uncharacterized protein,13.345,13.8547,12.798,13.6177,14.9475,14.922,15.397,16.4402,2.52238,0.000426332,-2.02282,-4.79912,+
cal-5,-2.16276,3.60052,Q18136,CALmodulin related genes,15.6786,16.1131,15.1916,16.3151,18.0775,18.0113,17.6262,18.2343,3.60052,3.07E-05,-2.16276,-7.70274,+
cht-3,-4.26149,5.18724,Q18143,"Chitinase-like protein C25A8,4",16.0442,15.9409,16.6056,16.6288,20.498,21.068,19.9773,20.7222,5.18724,0,-4.26149,-14.5929,+
"C25E10,8",0.281447,0.342579,Q18157,Uncharacterized protein,17.1076,17.5388,17.0176,17.2172,16.2246,16.6956,17.0282,17.8071,0.342579,0.179633,0.281447,0.799681,
swm-1,-1.66551,2.16355,Q18158,Sperm activation Without Mating,16.705,16.9098,16.8438,16.3549,17.7916,17.662,19.3319,18.69,2.16355,0.000759738,-1.66551,-4.03234,+
"C25E10,10",-3.2243,4.60164,Q18159,Uncharacterized protein,13.5705,13.602,12.7993,13.4066,17.1136,16.4012,16.1387,16.6222,4.60164,0,-3.2243,-11.5743,+
dpyd-1,-1.67312,5.48731,Q18164,Dihydropyrimidine dehydrogenase [NADP(+)],16.4589,16.539,16.4764,16.6854,18.116,18.2302,18.053,18.453,5.48731,0,-1.67312,-16.4154,+
smz-1,-1.77578,2.63591,Q18167,Sperm Meiosis PDZ domain containing proteins,12.214,12.7577,12.4318,12.7472,14.3837,13.4465,14.3985,15.025,2.63591,0.000259504,-1.77578,-5.05919,+
"C25H3,8",-3.73071,5.5752,Q18183,Uncharacterized protein,10.6808,10.6325,10.8058,10.7799,14.4888,13.9255,14.427,14.9806,5.5752,0,-3.73071,-16.9892,+
"C25H3,3",-1.51429,1.89738,Q18187,Uncharacterized protein,14.3166,15.3355,16.0535,15.8379,17.2476,17.2134,16.5742,16.5654,1.89738,0.00137433,-1.51429,-3.51039,+
dnc-4,-1.633,1.98638,Q18194,DyNactin Complex component,12.6273,12.8983,12.3701,12.1466,13.9208,13.1437,14.4021,15.1076,1.98638,0.00113506,-1.633,-3.68098,+
elpc-4,-1.10463,2.00111,Q18195,Putative elongator complex protein 4,13.5558,13.8526,12.9533,12.8422,14.0285,14.4285,14.3017,14.8638,2.00111,0.0010973,-1.10463,-3.70959,+
"C26B9,5",-1.90529,2.61079,Q18198,Uncharacterized protein,16.5124,16.6442,16.3899,16.7522,18.7515,18.2449,17.5849,19.3386,2.61079,0.000256117,-1.90529,-5.00085,+
"C26B9,3",-3.89209,4.24913,Q18200,Uncharacterized protein,10.7184,10.8107,10.8035,9.71149,14.1853,13.8544,14.3987,15.174,4.24913,0,-3.89209,-10.0484,+
ran-3,-1.579,3.63661,Q18211,Regulator of chromosome condensation,16.9294,16.947,17.1327,16.8007,18.2003,18.9779,18.2313,18.7163,3.63661,3.14E-05,-1.579,-7.81951,+
hel-1,-0.905756,3.96257,Q18212,Spliceosome RNA helicase DDX39B homolog,17.8742,17.7927,17.7935,17.8327,18.8849,18.512,18.6091,18.91,3.96257,0,-0.905756,-8.94458,+
