geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value eat2_d1_N2_d1,log2FC,Student's T-test Test statistic eat2_d1_N2_d1,Sign p-val: 0.05 
vps-22,-0.684497,0.357901,Q18258,Vacuolar-sorting protein SNF8,14.5962,15.8486,14.1152,15.1984,16.7957,14.6459,14.0896,16.9652,0.357901,0.584015,-0.684497,-0.829385,
fust-1,0.0116651,0.0231773,Q18265,FUS/TLS RNA binding protein homolog,16.4347,15.9527,15.9293,16.0984,16.0111,15.8053,16.1449,16.4071,0.0231773,0.965253,0.0116651,0.0679525,
spp-10,-1.45187,1.11403,Q18276,SaPosin-like Protein family,13.6129,15.0527,16.433,14.2409,15.4255,16.7779,16.6472,16.2964,1.11403,0.186405,-1.45187,-2.13284,
"C29F5,1",-0.628678,1.54781,Q18310,Uncharacterized protein,14.7562,13.991,14.6096,14.8041,15.2172,15.0438,14.9513,15.4632,1.54781,0.101114,-0.628678,-2.87271,
"C29H12,2",-0.629797,0.429311,Q18315,Uncharacterized protein,16.2978,13.7213,16.3506,16.3262,16.2818,16.2344,16.241,16.4579,0.429311,0.525262,-0.629797,-0.964321,
"C30B5,4",-0.0279648,0.0415454,Q18318,Uncharacterized protein,13.1849,12.691,12.6708,13.3766,13.2287,12.6872,12.813,13.3064,0.0415454,0.940234,-0.0279648,-0.119511,
hil-1,-0.740355,2.00025,Q18336,"Histone H1,X",12.4049,12.1292,12.9221,12.5729,12.998,13.5351,13.267,13.1905,2.00025,0.0552354,-0.740355,-3.70791,
"C33A12,3",-0.309545,1.36305,Q18357,Uncharacterized protein,13.6929,13.236,13.2211,13.5065,13.822,13.695,13.7532,13.6245,1.36305,0.130051,-0.309545,-2.55247,
"C33A12,4",0.299788,0.192759,Q18358,Uncharacterized protein,12.9002,11.8158,13.5321,10.9091,11.6618,11.7453,12.0355,12.5155,0.192759,0.750935,0.299788,0.489952,
"C33A12,1",0.317465,2.84261,Q18359,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,18.4488,18.4695,18.3933,18.6338,18.1325,18.209,18.2125,18.1216,2.84261,0.019254,0.317465,5.55698,+
ugt-21,0.0846677,0.102353,Q18361,UDP-glucuronosyltransferase,14.333,13.2694,14.2504,13.7459,14.1087,13.3994,13.6397,14.1121,0.102353,0.861854,0.0846677,0.278421,
"C33F10,12;CELE_T05F1,8",-0.297765,0.660459,Q18390;Q9XUR1,Uncharacterized protein,13.9995,13.365,13.5374,13.902,14.4078,13.7243,14.0774,13.7854,0.660459,0.36937,-0.297765,-1.37405,
"C33G8,4",-0.0643923,0.0577794,Q18399,Uncharacterized protein,13.9267,13.7022,13.0151,12.3288,13.0395,13.2286,13.7596,13.2028,0.0577794,0.91929,-0.0643923,-0.163586,
sec-10,1.11395,3.61681,Q18406,Exocyst complex component 5,17.1528,17.1519,16.8895,16.819,16.1766,15.6846,15.729,15.9673,3.61681,0.00754717,1.11395,7.75525,+
tag-322,-0.0168254,0.0250443,Q18407,Uncharacterized protein,13.2528,13.184,12.7093,12.7918,13.1543,12.8354,12.5853,13.4302,0.0250443,0.963429,-0.0168254,-0.0732807,
rsp-6,-0.433503,1.09041,Q18409,"Probable splicing factor, arginine/serine-rich 6",17.0938,16.9972,16.3575,17.1563,17.5208,17.3465,17.3988,17.0727,1.09041,0.193222,-0.433503,-2.09349,
"C34C12,8",0.00667763,0.0267766,Q18421,"GrpE protein homolog, mitochondrial",17.1373,17.0072,17.1343,17.1929,17.1032,16.9422,17.3107,17.0888,0.0267766,0.960551,0.00667763,0.0782064,
"C34C6,4",0.332492,0.694933,Q18429,Uncharacterized protein,13.4377,13.7493,13.7847,14.1669,13.8291,13.6126,13.3653,13.0015,0.694933,0.350059,0.332492,1.43289,
grsp-3,-0.530655,0.485693,Q18444,Glycine Rich Secreted Protein,14.854,15.9065,15.9416,14.6224,14.8677,16.3718,16.3923,15.8153,0.485693,0.485065,-0.530655,-1.06746,
cyn-12,-0.192473,0.313551,Q18445,Peptidyl-prolyl cis-trans isomerase,15.1671,15.6311,14.5466,15.2261,15.1157,15.6379,15.4691,15.1181,0.313551,0.624612,-0.192473,-0.742562,
mutd-1,-0.257767,0.712081,Q18446,Biogenesis of lysosome-related organelles complex 1 subunit 5,13.9489,13.7946,13.5808,14.0671,14.429,13.9838,14.2294,13.7802,0.712081,0.339483,-0.257767,-1.46202,
"C34D4,4",-0.0959423,0.127226,Q18449,"Uncharacterized Golgi apparatus membrane protein-like protein C34D4,4",13.8227,12.8206,12.8983,13.1416,13.4355,12.8164,13.2248,13.5903,0.127226,0.831891,-0.0959423,-0.339138,
rsd-3,0.26096,0.423258,Q18453,Uncharacterized protein,14.2743,13.0715,13.2785,13.6967,13.4747,13.3054,13.148,13.349,0.423258,0.528972,0.26096,0.953086,
"C34F11,5",0.50955,1.63256,Q18462,Tyrosine-protein kinase,15.302,16.0203,15.4473,15.8516,15.1437,15.1632,15.1558,15.1203,1.63256,0.0916654,0.50955,3.02308,
ugt-33,-0.733713,0.34431,Q18470,UDP-GlucuronosylTransferase,11.916,10.1565,11.8898,9.00569,12.8626,10.2058,10.9584,11.876,0.34431,0.59569,-0.733713,-0.803052,
"C35A5,8",0.31937,0.878362,Q18476,Uncharacterized protein,15.7888,15.5261,15.2392,15.3462,15.0703,15.2026,14.843,15.5068,0.878362,0.266151,0.31937,1.74102,
"C35D10,6",0.113317,0.189662,Q18483,Uncharacterized protein,14.6757,14.497,13.8368,14.5453,14.312,14.6517,14.0026,14.1351,0.189662,0.753591,0.113317,0.483085,
"C35D10,10",-0.0970376,0.151997,Q18484,Thioredoxin-related transmembrane protein 2 homolog,15.3817,15.6421,15.3188,15.0365,15.0317,15.9569,15.6019,15.1768,0.151997,0.798674,-0.0970376,-0.397582,
"C35D10,5",0.411203,0.251552,Q18485,Uncharacterized protein,14.8476,13.0874,13.1414,14.4144,14.7655,12.7543,13.6961,12.6301,0.251552,0.686919,0.411203,0.616301,
coq-8,-0.168343,0.559757,Q18486,"Atypical kinase coq-8, mitochondrial",14.5077,14.3124,14.6398,14.4501,14.5463,14.3964,14.6653,14.9754,0.559757,0.431305,-0.168343,-1.19942,
"C35D10,13",-0.0230949,0.100563,Q18490,Uncharacterized protein,15.2713,15.0166,15.028,15.1096,15.3039,15.1179,15.0513,15.0447,0.100563,0.863574,-0.0230949,-0.273965,
"C36A4,4",0.216852,0.617149,Q18493,Probable UDP-N-acetylglucosamine pyrophosphorylase,15.3906,15.3444,15.3301,14.7254,14.8286,15.083,15.0081,15.0033,0.617149,0.394524,0.216852,1.29951,
"maph-1,3",-0.0165598,0.058692,Q18494,Microtubule-Associated Protein Homolog,15.6561,15.3702,15.5708,15.7573,15.6799,15.5837,15.4542,15.7028,0.058692,0.917643,-0.0165598,-0.166025,
acs-19,0.104397,0.463021,Q18496;Q65ZB8,Acetyl-coenzyme A synthetase,16.4051,16.0888,16.1846,16.3728,16.3102,16.0051,16.0925,16.226,0.463021,0.503495,0.104397,1.0263,
flp-9,-0.992156,1.06852,Q18502,FMRFamide-like neuropeptides 9,13.3456,11.7982,11.5423,11.9318,13.4786,12.3671,13.4114,13.3294,1.06852,0.200332,-0.992156,-2.05706,
mel-28,0.129262,0.270503,Q18508,Protein mel-28,13.8912,13.7883,13.7611,13.1619,13.3606,13.7391,13.6715,13.3143,0.270503,0.669203,0.129262,0.655574,
"C38H2,2",-1.18935,0.516656,Q18515,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,8.55291,13.1827,12.7571,11.3134,12.3432,12.4557,12.6627,13.1018,0.516656,0.4608,-1.18935,-1.12306,
"C39D10,7",-1.3613,2.24928,Q18529,Uncharacterized protein,14.745,15.1895,16.151,15.3161,16.3992,16.617,16.7895,17.041,2.24928,0.0397899,-1.3613,-4.20846,+
"C39E9,8",-0.928432,1.36434,Q18541,Uncharacterized protein,16.3596,15.352,16.6894,15.6528,16.5097,16.8114,17.4214,17.0249,1.36434,0.129678,-0.928432,-2.55467,
"C39E9,12",-0.88807,1.76653,Q18546,Uncharacterized protein,12.6489,13.2371,12.2097,12.6799,13.731,13.2126,13.3982,13.9859,1.76653,0.0759439,-0.88807,-3.26606,
rfc-3,0.08342,0.192089,Q18547,RFC (DNA replication factor) family,14.4047,14.9199,14.9959,15.1613,14.7119,14.8927,14.8523,14.6913,0.192089,0.750684,0.08342,0.488468,
"C39H7,4",-0.56707,0.950394,Q18550,Uncharacterized protein,14.4998,13.6893,14.0113,14.0675,14.8614,14.0856,14.3603,15.229,0.950394,0.239001,-0.56707,-1.8608,
rpc-1,-0.259957,0.312574,Q18566,DNA-directed RNA polymerase subunit,12.2688,12.0334,12.253,13.439,12.6909,13.1957,12.5579,12.5896,0.312574,0.625279,-0.259957,-0.74062,
"C42D4,1",0.167267,0.666979,Q18577,Uncharacterized protein,17.0443,17.4166,17.365,17.3661,16.8755,17.2054,17.2346,17.2075,0.666979,0.366249,0.167267,1.38521,
"C43H6,3",0.445595,2.34405,Q18587,Uncharacterized protein,15.6669,15.489,15.4217,15.8584,15.1976,15.1082,15.1343,15.2136,2.34405,0.0348942,0.445595,4.40814,+
"C44B7,5",-0.261768,0.488516,Q18594,"Uncharacterized protein C44B7,5",16.1118,16.6344,17.2118,16.7068,16.6486,17.056,17.0285,16.9788,0.488516,0.482808,-0.261768,-1.07256,
"C44B7,7",-0.122277,0.340292,Q18596,Uncharacterized protein,15.1182,14.7427,14.9544,15.0944,15.3721,15.0306,15.2159,14.7802,0.340292,0.599751,-0.122277,-0.795222,
pmp-1,-0.383782,0.583823,Q18597,Peroxisomal Membrane Protein related,14.6403,13.9475,14.403,14.6305,15.0496,14.0998,15.3167,14.6903,0.583823,0.41596,-0.383782,-1.24159,
pmp-2,0.0237498,0.0477171,Q18598,Peroxisomal Membrane Protein related,14.2787,14.3242,13.6026,14.042,14.106,14.0428,13.8809,14.1227,0.0477171,0.932003,0.0237498,0.136424,
acer-1,0.562642,3.54803,Q18599,ACEtyl-CoA Regulator,20.3205,20.5569,20.3042,20.4548,19.9651,19.8414,19.7474,19.8318,3.54803,0.00807273,0.562642,7.53551,+
"C44B7,11",-0.067085,0.146478,Q18600,Putative endoplasmic reticulum metallopeptidase 1-B,14.294,14.0457,14.2619,14.0061,14.1804,13.9855,14.0333,14.6768,0.146478,0.807426,-0.067085,-0.384723,
chil-10,0.135597,0.126757,Q18607,CHItinase-Like,14.6819,13.6234,13.7948,14.5956,14.9194,13.6849,13.7108,13.8383,0.126757,0.83184,0.135597,0.338013,
"C44E12,1",0.460815,0.994952,Q18621,Uncharacterized protein,14.0874,12.9626,13.6046,13.4795,13.029,13.2385,13.0518,12.9715,0.994952,0.223225,0.460815,1.9348,
lec-4,-0.106435,0.115096,Q18625,Galectin,16.9189,15.6532,16.4478,17.2195,16.5633,16.7226,16.7272,16.6522,0.115096,0.844557,-0.106435,-0.309797,
dhs-18,0.0681801,0.169821,Q18639,"DeHydrogenases, Short chain",15.3459,15.5238,14.8257,15.2255,15.1729,15.2851,15.0588,15.1314,0.169821,0.776519,0.0681801,0.438515,
"C45E5,1",0.404783,0.638563,Q18645,Uncharacterized protein,14.1255,14.1323,14.5474,15.2536,14.2513,13.7499,14.016,14.4225,0.638563,0.384206,0.404783,1.33646,
"C46A5,6",-0.403278,0.802006,Q18650,Uncharacterized protein,13.1411,13.1163,12.904,12.8081,13.6032,12.7508,13.3736,13.855,0.802006,0.300308,-0.403278,-1.61352,
"C46C2,2",-0.26877,1.26655,Q18655,Uncharacterized protein,14.7939,14.6597,15.0884,14.9733,15.002,15.0944,15.2409,15.2531,1.26655,0.146358,-0.26877,-2.38857,
acs-17,0.16365,0.786658,Q18660,Fatty Acid CoA Synthetase family,15.1498,14.9465,14.7274,15.1494,14.8752,14.8434,14.7706,14.8293,0.786658,0.307748,0.16365,1.58778,
"C47D12,2",-0.0332077,0.0328953,Q18668,Uncharacterized protein,12.4537,11.7088,12.8346,12.5831,12.2397,11.8072,12.8432,12.8229,0.0328953,0.951954,-0.0332077,-0.0954659,
nep-1,0.0259423,0.0290841,Q18673,Neprilysin-1,14.0546,12.9326,14.0589,13.6691,13.8549,13.3687,13.4136,13.9741,0.0290841,0.958485,0.0259423,0.0847405,
"C47E12,7",-0.275315,0.181168,Q18674,Ribosomal RNA processing protein 1 homolog,13.7521,15.0244,13.3901,15.0631,15.4386,14.8175,13.4874,14.5873,0.181168,0.764546,-0.275315,-0.464127,
dhp-2,-0.0397851,0.0821099,Q18677,Dihydropyrimidinase 2,15.6331,15.1761,15.7668,15.387,15.7969,15.5168,15.5751,15.2334,0.0821099,0.88777,-0.0397851,-0.227306,
srs-2,0.0385804,0.0391222,Q18678,"Probable serine--tRNA ligase, cytoplasmic",17.425,17.6598,16.5478,17.5628,17.3522,17.6787,17.3987,16.6116,0.0391222,0.942877,0.0385804,0.112816,
pyp-1,-0.10999,0.44434,Q18680,Probable inorganic pyrophosphatase 1,18.9351,18.8128,18.752,19.1679,19.0214,18.8852,19.0134,19.1877,0.44434,0.516865,-0.10999,-0.992076,
unc-112,0.379415,1.10549,Q18685,Protein unc-112,16.7541,16.0579,16.1349,16.5851,16.1416,15.8621,16.0055,16.0052,1.10549,0.188752,0.379415,2.1186,
daf-21,0.0486774,0.0648136,Q18688,Heat shock protein 90,19.2664,19.3445,18.8503,20.0338,19.0706,19.4685,19.526,19.2352,0.0648136,0.910007,0.0486774,0.182283,
"C47E8,4",-0.216713,0.34879,Q18691,Protein FAM50 homolog,12.236,12.947,13.409,12.9414,12.9248,12.9143,13.3855,13.1757,0.34879,0.59322,-0.216713,-0.811757,
pitr-1,-0.380887,0.778875,Q18697;W6RS06,Phosphate transporter,13.5013,13.9827,14.1835,13.3362,13.7426,14.1328,14.3195,14.3324,0.778875,0.310782,-0.380887,-1.57472,
"C49C8,5",0.0463722,0.0807862,Q18705,Uncharacterized protein,14.3272,13.6052,14.0587,14.2448,13.9698,13.8501,13.8387,14.3918,0.0807862,0.889238,0.0463722,0.223907,
"C49F8,3",-1.18352,2.80732,Q18709,Uncharacterized protein,14.3846,14.9803,15.1661,14.3984,15.9969,15.9553,15.6762,16.0352,2.80732,0.0205692,-1.18352,-5.46966,+
"C50F4,1",-0.622537,1.27178,Q18739,Uncharacterized protein,13.3906,13.3574,13.9475,13.4705,14.5091,14.0343,13.5963,14.5167,1.27178,0.14606,-0.622537,-2.39741,
"C50F4,6",-0.42506,0.147006,Q18742,Uncharacterized protein,14.5554,14.7776,14.6057,12.5371,11.9549,16.3512,15.6117,14.2582,0.147006,0.807158,-0.42506,-0.385957,
klo-1,0.78155,2.45542,Q18758,KLOtho (Mammalian aging-associated protein) homolog,15.4011,14.9242,14.9475,15.2046,14.6604,14.0652,14.2622,14.3636,2.45542,0.0308603,0.78155,4.64988,+
"C52E12,1",0.0574,0.165095,Q18782,Uncharacterized protein,15.0891,14.8113,14.8567,14.8061,15.011,14.5293,14.7738,15.0194,0.165095,0.782285,0.0574,0.427747,
snr-4,-0.1332,0.337853,Q18786,Probable small nuclear ribonucleoprotein Sm D2,15.8856,15.4673,15.3565,15.9765,15.8257,15.6072,15.8382,15.9476,0.337853,0.600967,-0.1332,-0.790458,
rpt-1,-0.0552549,0.398178,Q18787,26S protease regulatory subunit 7,17.1417,16.9167,16.8988,17.076,17.0869,17.0468,17.0828,17.0377,0.398178,0.549141,-0.0552549,-0.906151,
"C52E4,5",-0.0915999,0.142873,Q18788,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4,5",15.0901,14.9972,14.4786,15.0747,15.4732,15.1704,14.716,14.6474,0.142873,0.812348,-0.0915999,-0.376273,
col-119,0.543403,0.851972,Q18799,COLlagen,16.0434,16.9311,17.3372,16.6804,15.7644,16.4393,16.109,16.5058,0.851972,0.277665,0.543403,1.69704,
bre-1,-0.0999601,0.220552,Q18801,"GDP-mannose 4,6 dehydratase 1",15.4595,15.5351,14.9355,15.7686,15.5436,15.5474,15.3972,15.6104,0.220552,0.719653,-0.0999601,-0.550592,
asg-2,-0.0595775,0.253726,Q18803,"Probable ATP synthase subunit g 2, mitochondrial",20.2937,20.0738,19.9727,20.2307,20.0659,20.3216,20.1293,20.2924,0.253726,0.684483,-0.0595775,-0.620839,
"C53B7,2",-0.302813,0.634662,Q18805,Uncharacterized protein,14.2889,14.0575,13.5244,14.516,14.507,14.1605,14.4256,14.5049,0.634662,0.387873,-0.302813,-1.32974,
rig-3,0.0870223,0.152688,Q18806,Neuronal immunoglobulin domain-containing protein rig-3,14.3163,13.8139,13.7267,13.649,13.8694,13.3242,14.0113,13.9529,0.152688,0.79913,0.0870223,0.399184,
"C53D6,7",-0.123408,0.411653,Q18813,Galectin,15.0475,14.5892,14.8483,14.9757,14.8928,14.796,15.1117,15.154,0.411653,0.538614,-0.123408,-0.931445,
ben-1,-0.228322,0.78281,Q18817,Tubulin beta chain,17.2463,16.9771,16.8121,17.226,17.536,17.0632,17.3503,17.2254,0.78281,0.308861,-0.228322,-1.58133,
alh-10,0.45876,2.00432,Q18822,ALdehyde deHydrogenase,13.9368,14.2789,14.1997,14.2733,13.854,13.5147,13.5937,13.8911,2.00432,0.0546028,0.45876,3.71584,
lam-2,-0.0057404,0.0183348,Q18823,Laminin-like protein lam-2,16.3044,15.916,15.9278,16.0936,16.2224,16.0331,15.9642,16.0451,0.0183348,0.971381,-0.0057404,-0.0540354,
rskn-2,-0.0938475,0.14666,Q18846,Putative ribosomal protein S6 kinase alpha-2,13.9936,14.5933,14.1807,14.2319,14.0187,14.8802,14.4704,14.0057,0.14666,0.807535,-0.0938475,-0.385147,
dod-18,0.37736,0.855511,Q18851,Downstream Of DAF-16 (Regulated by DAF-16),14.0204,14.9809,14.3685,14.5561,13.894,14.3371,14.1643,14.0211,0.855511,0.275857,0.37736,1.70294,
cyc-1,-0.331415,0.928473,Q18853,CYtochrome C,17.8203,17.5414,17.2194,17.5816,18.1804,17.5492,17.7972,17.9617,0.928473,0.246861,-0.331415,-1.82437,
"C54G4,9",-1.16108,1.4037,Q18854,Uncharacterized protein,12.6273,12.9378,12.9864,11.3034,13.2144,14.167,13.6326,13.4853,1.4037,0.123753,-1.16108,-2.62215,
sft-4,-0.0467653,0.136425,Q18864,Surfeit locus protein 4 homolog,16.6599,16.533,16.4746,16.4108,16.843,16.4415,16.3116,16.6693,0.136425,0.81852,-0.0467653,-0.361064,
"C56A3,5",-0.0532351,0.131785,Q18877,Uncharacterized protein,14.3339,14.5856,14.3079,14.7664,14.283,14.68,14.4872,14.7565,0.131785,0.826739,-0.0532351,-0.350039,
icd-1,-0.355428,1.08106,Q18885,Transcription factor BTF3 homolog,19.241,19.6082,19.4095,19.3405,19.4459,20.1583,19.6182,19.7984,1.08106,0.196011,-0.355428,-2.07792,
"vps-32,1",-0.0648625,0.180163,Q18886,Related to yeast Vacuolar Protein Sorting factor,16.0649,15.6128,15.8621,15.9529,16.0587,15.8852,15.6738,16.1343,0.180163,0.766042,-0.0648625,-0.461872,
aipr-1,-0.951495,2.05446,Q18888,Aryl hydrocarbon receptor Interacting Protein (AIP) Related,10.5748,10.1886,10.4755,10.5109,11.6166,11.8944,11.2265,10.8184,2.05446,0.0501185,-0.951495,-3.81409,
cgp-1,1.10988,3.87246,Q18905,GTP-binding protein cgp-1,17.2126,17.7017,17.5005,17.5355,16.2278,16.4606,16.5585,16.2639,3.87246,0.00538095,1.10988,8.62039,+
cebp-1,-0.396495,0.267338,Q18909,C/EBP (CCAAT/enhancer-binding protein) homolog,12.5057,13.658,13.6392,15.1263,13.5285,14.2899,14.8648,13.832,0.267338,0.672364,-0.396495,-0.649059,
"CELE_D1005,2",-1.40605,0.325358,Q18910,Uncharacterized protein,4.61148,11.131,5.65304,10.4896,8.31367,11.5295,9.57312,8.09303,0.325358,0.613343,-1.40605,-0.765935,
snap-1,0.191415,0.850179,Q18921,SNAP (Soluble NSF Attachment Protein) homolog,15.9524,15.5579,15.6817,15.6803,15.6947,15.3884,15.4066,15.6168,0.850179,0.278401,0.191415,1.69404,
"CELE_D1022,4",-0.155422,0.118468,Q18926,Uncharacterized protein,14.8854,14.3848,14.7356,16.5136,15.1192,15.3419,15.609,15.0709,0.118468,0.84232,-0.155422,-0.318004,
gst-42,0.188775,0.527494,Q18938,Probable maleylacetoacetate isomerase,16.3549,16.2863,15.8224,16.5418,15.9275,16.1152,15.9965,16.2111,0.527494,0.453725,0.188775,1.14237,
"CELE_D1054,10",0.0208073,0.0509306,Q18943,Uncharacterized protein,18.6574,18.2695,18.3597,18.4603,18.3517,18.1872,18.3835,18.7414,0.0509306,0.92709,0.0208073,0.145153,
"CELE_D1054,8",0.247343,0.623397,Q18946,Uncharacterized protein,15.0796,15.1085,14.333,14.9298,14.7633,14.5286,14.5414,14.6282,0.623397,0.392246,0.247343,1.31031,
ule-3,-0.574905,3.2663,Q18947,Uterine Lumin Expressed/locailized,17.216,17.4002,17.288,17.1615,17.8961,17.9321,17.9007,17.6364,3.2663,0.0108844,-0.574905,-6.68828,+
"CELE_D1054,3",0.0844278,0.104143,Q18949,Uncharacterized protein,14.0703,13.574,13.7555,14.1728,14.0488,13.6042,13.1833,14.3987,0.104143,0.859628,0.0844278,0.282864,
wdfy-2,0.428525,2.43402,Q18964,WD repeat and FYVE domain-containing protein 2,14.3249,14.2245,14.3618,14.4153,13.7563,13.8165,13.901,14.1387,2.43402,0.0314773,0.428525,4.6028,+
eat-3,-0.0938325,0.379773,Q18965,Uncharacterized protein,14.7878,14.592,14.7492,14.7368,14.8031,14.6413,14.7073,15.0894,0.379773,0.566459,-0.0938325,-0.871297,
"CELE_D2013,6",1.11891,2.67093,Q18966,Uncharacterized protein,15.1332,14.6755,14.5237,14.8038,13.8084,13.1524,13.7637,13.9359,2.67093,0.0248581,1.11891,5.14126,+
"eif-3,F",-0.0407202,0.0466055,Q18967,Eukaryotic translation initiation factor 3 subunit F,15.7985,16.0362,15.2308,15.6783,16.3532,15.1335,15.834,15.586,0.0466055,0.933159,-0.0407202,-0.133393,
gstk-2,0.407382,0.679721,Q18973,Glutathione s-transferase kappa 2,13.1477,13.8311,12.9372,14.1049,12.8843,13.0373,13.2728,13.1969,0.679721,0.358672,0.407382,1.40698,
"CELE_D2045,2",-0.019073,0.0380413,Q18983,Uncharacterized protein,13.6717,13.4526,13.8961,13.756,13.9481,13.5206,13.4045,13.9795,0.0380413,0.943687,-0.019073,-0.10982,
"CELE_D2045,8",-0.568947,0.214758,Q18986,Uncharacterized protein,8.27974,12.1607,9.75455,10.6593,11.446,9.71732,12.3653,9.60139,0.214758,0.723654,-0.568947,-0.538093,
pyr-1,-0.204595,0.829314,Q18990,CAD protein,15.6448,15.6671,15.5365,15.4483,16.0439,15.7512,15.4983,15.8218,0.829314,0.28673,-0.204595,-1.65921,
eif-2bepsilon,-0.263837,1.0182,Q18994,Eukaryotic Initiation Factor,14.63,14.0979,14.2382,14.3868,14.7776,14.4578,14.5266,14.6462,1.0182,0.216428,-0.263837,-1.9734,
aagr-1,-0.703757,1.84673,Q19004,Acid Alpha Glucosidase Relate,14.5218,14.7687,15.2549,14.8866,15.1803,15.8336,15.6654,15.5676,1.84673,0.0694939,-0.703757,-3.41493,
nap-1,-0.477202,3.66333,Q19007,Nucleosome Assembly Protein,18.7135,18.6254,18.5307,18.7154,19.2353,19.0566,19.1372,19.0648,3.66333,0.00733333,-0.477202,-7.90693,+
dhc-1,-0.0650024,0.301205,Q19020,"Dynein heavy chain, cytoplasmic",15.2628,15.1392,15.0384,15.3025,15.3749,15.2803,15.2896,15.058,0.301205,0.635382,-0.0650024,-0.71791,
"CELE_E02C12,6",-0.705695,0.816532,Q19030,Uncharacterized protein,12.6665,11.8579,12.6177,12.9973,12.7211,12.9156,13.0305,14.295,0.816532,0.293226,-0.705695,-1.63784,
mrp-3,-0.0485899,0.101641,Q19048,Uncharacterized protein,13.6173,13.0483,12.9027,13.1888,13.0278,13.2136,13.4351,13.2749,0.101641,0.862513,-0.0485899,-0.276651,
"E04D5,1",-0.215892,1.17867,Q19052,Eukaryotic translation initiation factor 2A,16.6651,16.2379,16.3295,16.4783,16.648,16.586,16.702,16.6384,1.17867,0.170968,-0.215892,-2.24083,
"CELE_E04F6,4",0.0422251,0.0349872,Q19056,Uncharacterized protein,15.1164,13.8166,14.3242,14.9557,15.0431,13.6843,14.6589,14.6577,0.0349872,0.949501,0.0422251,0.101319,
acdh-12,0.289393,1.24562,Q19057,Acyl CoA DeHydrogenase,17.5759,17.3397,17.0912,17.5218,17.2572,17.0732,17.0148,17.0258,1.24562,0.151809,0.289393,2.35326,
maoc-1,0.0757227,0.299321,Q19058,MAO-C-like dehydratase domain,15.9997,16.1706,15.9386,16.1351,15.889,16.0265,16.2204,15.8053,0.299321,0.637383,0.0757227,0.714127,
"CELE_E04F6,6",-0.808628,1.25317,Q19059,Uncharacterized protein,10.6464,10.2001,10.2867,10.6552,10.3233,11.5582,11.3801,11.7612,1.25317,0.150008,-0.808628,-2.36599,
"CELE_E04F6,8",1.04818,3.6634,Q19063,Uncharacterized protein,16.2129,16.1643,15.8724,15.9285,14.7902,15.1208,15.2158,14.8586,3.6634,0.00740594,1.04818,7.90714,+
"CELE_E04F6,9",-0.0432944,0.0567243,Q19064,Uncharacterized protein,16.2522,15.9573,16.7682,16.5585,15.9629,16.6585,16.2305,16.8575,0.0567243,0.921499,-0.0432944,-0.160761,
pho-1,-0.255958,0.587851,Q19076,Intestinal acid phosphatase,14.2026,14.3217,13.6812,14.4961,14.5606,14.445,14.1276,14.5922,0.587851,0.412704,-0.255958,-1.24862,
dpf-4,0.0831952,0.372662,Q19086,Dipeptidyl Peptidase Four (IV) family,16.2765,16.0076,16.1107,16.2658,15.9433,16.0026,16.1095,16.2724,0.372662,0.572636,0.0831952,0.857731,
dnpp-1,-0.162592,1.59868,Q19087,Aspartyl aminopeptidase,16.8993,16.8934,16.8412,16.795,17.0996,16.9973,17.0923,16.8902,1.59868,0.0952969,-0.162592,-2.96267,
rabn-5,-0.561015,1.73412,Q19088,RABaptiN (Rab effector),14.0462,13.7946,13.8149,13.9564,13.9853,14.525,14.719,14.6269,1.73412,0.0796265,-0.561015,-3.20663,
