geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value eat2_d5_N2_d5,log2FC,Student's T-test Test statistic eat2_d5_N2_d5,Sign p-val: 0.05 
"R10H1,1",0.587777,1.49706,Q10043,"Uncharacterized protein R10H1,1",17.0905,17.4628,16.9353,17.5105,16.9998,16.712,16.2384,16.6978,1.49706,0.0136127,0.587777,2.78379,+
unc-50,0.228065,0.313895,Q10045,Protein unc-50,14.9273,14.8847,14.937,14.8889,15.3426,14.0585,14.2738,15.0507,0.313895,0.346874,0.228065,0.743247,
"CELE_T10F2,2",1.38637,2.68143,Q10050,Uncharacterized protein,16.122,15.7371,15.2,15.5471,13.9804,14.578,14.5986,13.9038,2.68143,0.0010045,1.38637,5.16604,+
prp-19,0.273553,1.83449,Q10051,Pre-mRNA-processing factor 19,16.2646,16.1758,15.9893,16.1745,15.8228,15.9915,15.7477,15.9481,1.83449,0.00630621,0.273553,3.39203,+
"C23G10,2",-0.76291,2.27416,Q10121,"RutC family protein C23G10,2",17.6698,17.7051,17.6727,17.722,18.7187,18.5579,17.9288,18.6157,2.27416,0.0023785,-0.76291,-4.26036,+
"F52C9,3",0.946225,1.19236,Q10123,"Uncharacterized protein F52C9,3",14.5857,13.6888,12.7046,13.7906,13.2116,12.6468,12.6621,12.4642,1.19236,0.030246,0.946225,2.26376,+
mrps-16,0.627805,2.27576,Q10129,"Probable 28S ribosomal protein S16, mitochondrial",15.6332,15.4836,15.1813,15.6829,15.0607,14.9067,14.6075,14.8949,2.27576,0.00238268,0.627805,4.2637,+
cex-1,-0.28897,1.17712,Q10131,Calexcitin-1,14.8565,14.6338,14.7235,14.6756,14.7214,15.2897,15.0893,14.945,1.17712,0.0311865,-0.28897,-2.23822,+
his-71;his-72,0.692728,3.65987,Q10453;Q9U281,"Histone H3,3 type 1;Histone H3,3 type 2",18.8857,18.6258,18.5662,18.6475,18.1336,17.9495,17.8859,17.9854,3.65987,0.00053092,0.692728,7.89556,+
"F46H5,3",0.899519,3.32113,Q10454,"Probable arginine kinase F46H5,3",21.8653,21.5732,21.4788,21.5327,20.4439,20.9005,20.6966,20.811,3.32113,0.000615385,0.899519,6.8468,+
"B0286,3",0.450982,0.870618,Q10457,Probable multifunctional protein ADE2,16.0242,16.0481,16.1578,16.0966,15.1831,15.3524,15.6292,16.358,0.870618,0.0715311,0.450982,1.72812,
cah-5,0.956785,2.01246,Q10462,Putative carbonic anhydrase 5,14.3312,14.1057,13.497,13.6162,12.4795,13.2455,13.0551,12.9427,2.01246,0.00412311,0.956785,3.73169,+
dpy-18,-0.304483,0.4552,Q10576,Prolyl 4-hydroxylase subunit alpha-1,15.7892,15.7107,15.9166,15.8886,15.9031,15.4452,16.833,16.3418,0.4552,0.225039,-0.304483,-1.01201,
rpb-2,-1.15869,4.06182,Q10578,DNA-directed RNA polymerase II subunit RPB2,14.3654,14.0804,14.2508,14.5331,15.5051,15.364,15.3206,15.6748,4.06182,9.40E-05,-1.15869,-9.314,+
cyb-1,-2.17404,3.59053,Q10653,G2/mitotic-specific cyclin-B1,12.0561,11.9623,11.6728,11.6977,14.6386,13.7159,13.4583,14.2723,3.59053,0.00058046,-2.17404,-7.67066,+
tpi-1,-0.736555,4.62607,Q10657,Triosephosphate isomerase,19.4094,19.4882,19.4412,19.5299,20.3393,20.2368,20.1721,20.0667,4.62607,0.000165414,-0.736555,-11.6876,+
dpy-30,-0.41754,0.900659,Q10661,Dosage compensation protein dpy-30,18.2656,18.6645,17.7062,18.1864,18.3082,18.6678,18.5854,18.9315,0.900659,0.0655254,-0.41754,-1.77813,
icl-1,0.332503,2.5154,Q10663,Bifunctional glyoxylate cycle protein,19.4781,19.4646,19.379,19.3941,18.9027,19.1726,19.1422,19.1682,2.5154,0.00153067,0.332503,4.78341,+
mek-2,0.358635,1.32395,Q10664,Dual specificity mitogen-activated protein kinase kinase mek-2,15.277,15.2043,15.3276,15.1797,14.8384,14.7267,14.6905,15.2985,1.32395,0.0214779,0.358635,2.48582,+
rnp-1,-2.07916,2.72488,Q10667,RNA-binding protein rnp-1,13.9094,14.1124,14.0799,14.4234,16.3471,15.4439,15.845,17.2058,2.72488,0.000988488,-2.07916,-5.26946,+
glt-1,0.628283,1.53133,Q10901,Excitatory amino acid transporter,17.4747,17.1387,17.3932,17.0519,16.4671,16.6956,17.1527,16.2299,1.53133,0.0125555,0.628283,2.84374,+
psmd-9,-0.0110097,0.0189008,Q10920,Probable 26S proteasome non-ATPase regulatory subunit 9,15.9043,15.843,15.5694,15.8534,15.9521,15.4467,15.5688,16.2466,0.0189008,0.933934,-0.0110097,-0.0556692,
sid-3,4.0811,5.20839,Q10925,Tyrosine-protein kinase sid-3,14.833,15.9572,15.5697,14.9473,11.4578,11.1528,11.0912,11.2812,5.20839,0.000328358,4.0811,14.7148,+
abi-1,-0.506217,1.15471,Q10929,ABl Interactor homolog,13.9328,13.7748,13.9886,14.732,14.437,14.8479,14.6135,14.5546,1.15471,0.0330852,-0.506217,-2.20074,+
lgg-3,-1.98521,3.87097,Q10931,Ubiquitin-like protein ATG12,12.9159,12.4401,12.2514,12.4425,14.9402,14.2085,14.6501,14.1919,3.87097,0.000417266,-1.98521,-8.6151,+
"B0310,1",1.52437,1.88667,Q10937,"Uncharacterized protein B0310,1",14.0037,12.7241,12.0826,12.4994,11.4542,11.1382,11.0079,11.612,1.88667,0.00546812,1.52437,3.4901,+
ugt-46,-2.11793,4.21224,Q10941,Putative UDP-glucuronosyltransferase ugt-46,19.1619,18.6885,18.5628,18.624,21.0745,20.4538,20.7886,21.1921,4.21224,0.000111959,-2.11793,-9.89977,+
"arf-1,2",-0.128055,0.594202,Q10943,ADP-ribosylation factor 1-like 2,17.9879,17.8514,17.9974,17.8959,17.9465,17.8743,18.2993,18.1247,0.594202,0.152191,-0.128055,-1.25968,
pho-5,1.05439,2.90271,Q10944,Putative acid phosphatase 5,12.2353,12.3618,12.5711,12.2427,11.3788,10.8807,11.2454,11.6884,2.90271,0.000737662,1.05439,5.70801,+
psd-1,2.74697,2.97843,Q10949,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",15.3118,17.0728,16.8314,16.5898,14.4527,13.4123,13.5038,13.4491,2.97843,0.000663043,2.74697,5.9025,+
"B0361,6",1.155,1.01997,Q10950,"Putative methyltransferase B0361,6",15.6986,14.787,14.4987,14.4875,14.6471,12.2729,14.1182,13.8137,1.01997,0.0478946,1.155,1.97635,+
"B0336,3",0.498,1.82233,Q10954,Uncharacterized protein,14.9259,14.8657,14.7072,15.331,14.3104,14.3965,14.5962,14.5346,1.82233,0.00647828,0.498,3.36934,+
tag-320,-0.0353856,0.152967,Q11067,Probable protein disulfide-isomerase A6,17.1709,17.2576,17.2603,17.2874,17.4859,17.3447,17.1082,17.1788,0.152967,0.578722,-0.0353856,-0.399832,
"B0403,3",2.51309,5.18351,Q11077,"Uncharacterized protein B0403,3",15.1927,14.6547,14.6497,14.7734,12.0285,12.3902,12.2296,12.5699,5.18351,0.000321168,2.51309,14.5715,+
"C02F12,5",1.07667,1.13134,Q11101,"BPTI/Kunitz inhibitor domain-containing protein C02F12,5",16.3013,16.3458,16.4673,16.2802,15.9978,15.9672,15.2454,13.8774,1.13134,0.0355393,1.07667,2.1617,+
lmp-1,0.819826,4.02675,Q11117,LAMP family protein lmp-1,19.4863,19.4075,19.2653,19.3291,18.7244,18.6328,18.4226,18.4291,4.02675,9.07E-05,0.819826,9.18195,+
"C03F11,3",-1.64687,3.02236,Q11124,"Uncharacterized protein C03F11,3",12.0408,11.9861,11.8616,11.8243,13.4592,12.9143,13.7226,14.2041,3.02236,0.000629213,-1.64687,-6.0176,+
cht-1,-1.6599,5.85957,Q11174,Probable endochitinase,15.742,15.6904,15.9127,15.7255,17.2532,17.3759,17.5838,17.4973,5.85957,0.000656716,-1.6599,-18.982,+
unc-78,-0.182283,1.02116,Q11176,Actin-interacting protein 1,17.0511,17.041,16.9214,17.0206,17.0793,17.0803,17.157,17.4467,1.02116,0.0478056,-0.182283,-1.97833,+
vps-16,0.818516,0.91384,Q11182,Vacuolar protein sorting-associated protein 16 homolog,12.0285,11.8753,11.759,11.6893,11.4273,9.71369,11.2034,11.7336,0.91384,0.0636104,0.818516,1.80005,
txdc-9,1.02649,2.29648,Q11183,Thioredoxin domain-containing protein 9,14.0748,14.1607,13.3861,13.4768,12.9582,12.9274,12.3942,12.7126,2.29648,0.00234777,1.02649,4.30723,+
"C05D11,5",0.0871024,0.0358725,Q11185,Putative hydroxypyruvate isomerase,15.0017,13.7175,14.7103,14.4957,13.0683,15.9694,15.5491,12.99,0.0358725,0.878367,0.0871024,0.103788,
mrps-17,-0.485875,2.62913,Q11189,"28S ribosomal protein S17, mitochondrial",14.6926,14.8756,14.6151,14.5606,14.9826,15.2929,15.2363,15.1756,2.62913,0.00114162,-0.485875,-5.04339,+
let-721,0.572198,1.60326,Q11190,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",16.6884,16.4476,16.2919,16.2563,16.159,15.6423,15.493,16.1012,1.60326,0.0106526,0.572198,2.97082,+
sodh-1,0.684795,3.10094,Q17334,Alcohol dehydrogenase 1,20.3878,20.1301,19.972,20.0769,19.4368,19.6408,19.4184,19.3316,3.10094,0.000568024,0.684795,6.22768,+
"H24K24,3",0.749455,5.04732,Q17335,Alcohol dehydrogenase class-3,17.8648,17.8753,17.73,17.7706,16.9903,17.0241,17.0505,17.1778,5.04732,0.000263473,0.749455,13.8107,+
let-858,2.79614,4.78963,Q17336,Pre-mRNA-splicing factor CWC22 homolog,15.2291,15.5557,15.3699,15.2685,12.8424,11.9593,12.874,12.563,4.78963,0.000199095,2.79614,12.4728,+
gld-1,-0.34385,1.8413,Q17339,Female germline-specific tumor suppressor gld-1,15.998,16.1201,15.9115,15.8891,16.2119,16.2658,16.236,16.5805,1.8413,0.00620028,-0.34385,-3.40475,+
ccf-1,0.815522,2.02099,Q17345,CCR4-NOT transcription complex subunit 7,15.6677,15.0633,14.6967,14.9307,14.2154,14.3565,14.1154,14.4089,2.02099,0.00408118,0.815522,3.74836,+
snr-1,-1.45704,4.48773,Q17348,Small nuclear ribonucleoprotein Sm D3,15.8039,15.6668,15.6659,15.7388,17.1824,17.5342,16.9837,17.0033,4.48773,0.000145215,-1.45704,-11.0595,+
usp-14,0.299725,2.49799,Q17361,Ubiquitin carboxyl-terminal hydrolase 14,17.148,17.104,16.9835,16.9411,16.6422,16.7462,16.8378,16.7515,2.49799,0.00151651,0.299725,4.74441,+
cul-1,0.505327,0.638485,Q17389,Cullin-1,17.155,17.0625,16.8147,16.93,15.48,16.7496,16.472,17.2393,0.638485,0.134899,0.505327,1.33633,
cul-2,0.605282,1.20799,Q17390,Cullin-2,14.7727,14.7426,14.7787,14.4732,14.1365,13.5718,13.8725,14.7652,1.20799,0.028815,0.605282,2.28999,+
cul-3,0.66985,1.96997,Q17391,Cullin-3,13.7442,13.7894,13.9618,13.823,13.0913,12.6853,13.4119,13.4505,1.96997,0.00454617,0.66985,3.64925,+
cul-4,-2.38577,1.22911,Q17392,Cullin-4,13.8847,13.8914,13.2027,15.3657,13.844,16.5853,17.5641,17.8941,1.22911,0.027334,-2.38577,-2.32547,+
ugt-49,-0.357792,0.34903,Q17399,UDP-glucuronosyltransferase,16.5618,16.3688,15.9398,16.3437,16.6275,16.5985,15.6816,17.7378,0.34903,0.309778,-0.357792,-0.812223,
ugt-1,1.13966,2.17506,Q17403,UDP-GlucuronosylTransferase,14.7368,15.1088,14.737,14.6551,14.0668,13.4672,14.1229,13.0221,2.17506,0.00288106,1.13966,4.05575,+
ugt-2,0.914037,1.16667,Q17404,UDP-GlucuronosylTransferase,13.2758,13.8715,13.6659,13.781,12.236,13.4551,13.3426,11.9045,1.16667,0.032031,0.914037,2.22074,+
"AC3,5",0.657295,2.03267,Q17405,"Aminopeptidase-like protein AC3,5",17.4485,17.5538,17.3761,17.4865,17.1337,16.5707,16.4639,17.0673,2.03267,0.00391411,0.657295,3.77124,+
lin-24,1.30934,2.18101,Q17410,Uncharacterized protein,15.6523,15.6457,15.2074,15.3884,14.212,14.2776,14.8167,13.3502,2.18101,0.00284327,1.30934,4.06789,+
"B0001,4",0.797182,3.10157,Q17413,Probable uridine-cytidine kinase,15.831,15.7337,15.5515,15.6321,14.5817,15.0762,14.8638,15.0378,3.10157,0.000568588,0.797182,6.22938,+
"B0024,10",-0.863728,1.51199,Q17425,Uncharacterized protein,13.8012,13.4158,13.4866,13.146,13.5375,14.614,14.3692,14.7839,1.51199,0.0131259,-0.863728,-2.80986,+
"B0024,11",0.251197,0.674472,Q17426,"Putative pseudouridine synthase B0024,11",14.9935,14.9615,15.04,15.0183,14.7527,14.2491,14.9549,15.0519,0.674472,0.12158,0.251197,1.39802,
gna-1,0.0553701,0.150332,Q17427,Glucosamine 6-phosphate N-acetyltransferase,14.4617,14.52,14.7962,14.447,14.835,14.43,14.3133,14.425,0.150332,0.583663,0.0553701,0.393711,
"B0024,13",1.31811,3.77465,Q17428,Polyprenol reductase,14.2799,14.1244,14.3267,14.3492,13.3496,12.6203,12.8799,12.9581,3.77465,0.000382208,1.31811,8.2801,+
sart-3,-0.149717,0.66104,Q17430,SART-3/p110 homolog,14.3684,14.571,14.4573,14.6623,14.5232,14.7035,14.5341,14.8971,0.66104,0.126195,-0.149717,-1.37505,
leo-1,0.00312471,0.00330031,Q17431,RNA polymerase-associated protein LEO1,13.031,13.5425,13.8251,13.3284,13.6649,12.7278,13.3409,13.9808,0.00330031,0.988066,0.00312471,0.00989018,
"B0035,3",0.175632,0.930066,Q17432,Uncharacterized protein,15.0407,15.0391,15.1164,15.0922,14.8963,14.6352,14.9823,15.0721,0.930066,0.0607432,0.175632,1.82702,
dnj-2,-0.632535,2.60554,Q17433,DnaJ homolog dnj-2,13.5774,13.3081,13.2804,13.0772,13.856,14.1498,13.8167,13.9507,2.60554,0.00116643,-0.632535,-4.98872,+
pfd-4,-0.348278,1.15242,Q17435,Probable prefoldin subunit 4,17.0699,17.0002,16.6206,16.6863,17.4373,17.1234,16.916,17.2935,1.15242,0.0333829,-0.348278,-2.19692,+
"B0035,6",0.242924,0.496089,Q17436,Uncharacterized protein,11.773,12.0141,11.2507,11.4303,11.4844,11.0499,11.2476,11.7145,0.496089,0.199653,0.242924,1.0862,
"B0035,13",-0.390912,0.738455,Q17437,Uncharacterized protein,15.5658,15.3276,15.7913,15.7384,15.2951,16.1835,16.1616,16.3467,0.738455,0.102596,-0.390912,-1.50665,
dnj-1,-0.00686216,0.0158548,Q17438,DnaJ homolog subfamily B member 1,14.1298,13.8139,13.9853,13.9503,14.3341,13.8516,13.7253,13.9958,0.0158548,0.945161,-0.00686216,-0.0468524,
"B0035,15",-0.43907,0.785621,Q17439,"Uncharacterized protein B0035,15",14.7778,13.7732,14.4014,13.9843,15.1529,14.4816,14.4487,14.6098,0.785621,0.089768,-0.43907,-1.58604,
pmk-1,0.436344,1.19226,Q17446,Mitogen-activated protein kinase pmk-1,14.1047,13.974,13.89,13.9213,13.3774,13.3182,13.3534,14.0955,1.19226,0.0302357,0.436344,2.26359,+
faah-2,1.5285,1.3504,Q17447,Fatty Acid Amide Hydrolase homolog,14.0543,14.1346,13.5512,14.3023,12.3005,11.7154,11.733,14.1796,1.3504,0.0200932,1.5285,2.53087,+
faah-1,1.65549,2.32347,Q17449,Fatty acid amide hydrolase 1,14.8775,15.9729,15.6866,14.984,14.1113,13.6982,12.9717,14.1179,2.32347,0.00216496,1.65549,4.36432,+
clec-51,0.173507,0.249886,Q17450,C-type LECtin,11.9366,11.012,11.5497,11.115,11.2256,10.7653,11.2469,11.6814,0.249886,0.421195,0.173507,0.612817,
clec-52,0.114268,0.555162,Q17452,C-type LECtin,16.5888,16.4166,16.4628,16.5277,16.2601,16.2072,16.5169,16.5546,0.555162,0.169564,0.114268,1.19133,
pitr-3,3.88132,6.29387,Q17455,Phosphate transporter,15.1603,15.3139,15.1927,15.0059,11.3518,11.129,10.9616,11.7051,6.29387,0.00102326,3.88132,22.4707,+
"B0222,5",0.287232,0.370929,Q17457,Uncharacterized protein,15.3912,15.2994,15.1735,15.2865,14.8183,14.5726,14.6235,15.9873,0.370929,0.290057,0.287232,0.854416,
ttr-18,0.050765,0.195332,Q17473,TransThyretin-Related family domain,18.227,18.1957,18.1274,18.1229,18.0418,18.1547,17.9021,18.3714,0.195332,0.501098,0.050765,0.49564,
"B0334,3",0.206112,1.57017,Q17474,Uncharacterized protein,17.3916,17.536,17.2656,17.4495,17.1025,17.1677,17.269,17.2791,1.57017,0.0117282,0.206112,2.91216,+
"B0334,3",-0.171713,0.250173,Q17475,Uncharacterized protein,13.3995,13.3356,13.5717,13.6837,13.0511,14.3461,13.5345,13.7456,0.250173,0.420837,-0.171713,-0.613418,
unc-44,-0.301787,0.706608,Q17489,Uncharacterized protein,17.1481,17.1406,17.8617,17.214,17.8672,17.4957,17.4065,17.802,0.706608,0.111575,-0.301787,-1.45273,
unc-44,-0.635813,0.58054,Q17490,Uncharacterized protein,14.6386,16.637,14.8638,15.1317,15.3228,15.8062,16.2674,16.418,0.58054,0.158277,-0.635813,-1.23585,
"B0395,3",0.56305,2.48533,Q17499,Uncharacterized protein,15.4599,15.6507,15.3057,15.4756,14.8945,15.0146,15.0845,14.646,2.48533,0.00159739,0.56305,4.71617,+
"B0491,5",0.00525475,0.0154484,Q17512,Uncharacterized protein,17.5163,17.4798,17.3509,17.3795,17.4997,17.2597,17.2466,17.6995,0.0154484,0.946117,0.00525475,0.0456717,
valv-1,0.39764,1.10648,Q17522,Uncharacterized protein,14.6524,14.2239,13.9263,14.1956,13.9113,14.1407,13.632,13.7238,1.10648,0.0381592,0.39764,2.12024,+
tes-1,-0.16504,0.171944,Q17525,TEStin (Human testis-derived transcript) homolog,12.1668,13.4105,11.8534,12.0464,12.5971,12.2031,12.7632,12.5738,0.171944,0.542507,-0.16504,-0.443332,
"B0564,2",-0.50128,0.680896,Q17527,Uncharacterized protein,14.7236,13.6346,13.7011,13.7278,14.242,14.0671,14.3234,15.1598,0.680896,0.119491,-0.50128,-1.40898,
"B0564,7",0.52476,0.471682,Q17532,Uncharacterized protein,11.5956,11.9214,12.8822,10.5871,11.1083,10.9056,11.1625,11.711,0.471682,0.214913,0.52476,1.04207,
"exos-4,1",-1.40566,2.61051,Q17533,Putative exosome complex component RRP41,13.2726,14.2834,13.9998,13.956,14.8413,15.3698,15.7167,15.2067,2.61051,0.00117059,-1.40566,-5.00022,+
"C01B10,8",0.434438,2.38451,Q17539,Uncharacterized protein,14.4132,14.6293,14.6855,14.5703,13.9448,14.1591,14.137,14.3196,2.38451,0.00194441,0.434438,4.49506,+
"C01B10,10",-1.11432,1.55326,Q17542,Uncharacterized protein,11.276,11.9087,11.5881,11.1678,13.5068,12.1131,12.7832,11.9949,1.55326,0.0120919,-1.11432,-2.88231,+
"C01B10,3",0.959763,2.81951,Q17543,Uncharacterized protein,15.9176,15.9231,15.9064,15.59,15.3344,14.6857,14.7084,14.7696,2.81951,0.000854116,0.959763,5.49973,+
"C01F1,3",0.356303,0.352782,Q17556,Uncharacterized protein,15.3745,15.7724,15.7415,15.7343,15.2627,16.5116,14.6974,14.7257,0.352782,0.306342,0.356303,0.819492,
sco-1,0.104225,0.343833,Q17557,SCO (Yeast Suppressor of Cytochrome Oxidase deficiency) homolog,15.9435,15.8432,15.7717,15.8067,15.4769,15.6505,15.7508,16.0699,0.343833,0.314727,0.104225,0.802122,
"C01F1,1",0.778772,1.70329,Q17558,Uncharacterized protein,13.098,13.5697,12.8355,12.7065,12.3668,12.6567,11.917,12.1541,1.70329,0.00822241,0.778772,3.15051,+
aly-1,-0.192403,0.31623,Q17561,Ref/ALY RNA export adaptor family,15.1483,14.9703,14.745,15.0908,15.2043,15.0007,14.688,15.831,0.31623,0.344349,-0.192403,-0.747883,
"C01G5,5",-0.293274,0.414131,Q17568,Uncharacterized protein,13.1329,13.1235,13.8909,14.0211,14.2358,13.7275,13.3221,14.0561,0.414131,0.254462,-0.293274,-0.936078,
ddi-1,0.974808,1.56935,Q17569,Dna (DNA) Damage Inducible homolog,14.5057,15.4163,15.1603,15.6739,14.4058,14.1179,13.6466,14.6867,1.56935,0.0117524,0.974808,2.9107,+
aqp-2,-4.40483,7.38144,Q17571;Q7JMQ6,AQuaPorin or aquaglyceroporin related,12.0602,12.0115,11.6302,11.8232,16.1596,16.155,16.5075,16.3224,7.38144,0,-4.40483,-34.21,+
"C01G6,3",-1.22775,3.78685,Q17572,Uncharacterized protein,16.8024,16.9615,16.6335,16.6406,18.1044,17.7142,17.8554,18.2751,3.78685,0.000390572,-1.22775,-8.32188,+
tag-165,0.64556,3.59566,Q17574,Putative methionine synthase reductase,15.7603,15.678,15.6178,15.7768,14.8774,15.0253,15.112,15.2358,3.59566,0.00058466,0.64556,7.68713,+
acs-7,1.47353,3.55343,Q17577,Fatty Acid CoA Synthetase family,12.9049,12.5421,13.2738,12.6732,11.4173,11.163,11.2511,11.6683,3.55343,0.000727273,1.47353,7.55259,+
"C01H6,4",0.757788,0.948562,Q17585,Flavin-containing monooxygenase,14.4213,13.8884,14.6529,13.1274,13.736,13.2406,12.655,13.4272,0.948562,0.0581304,0.757788,1.85775,
"C02G6,1",-0.637778,0.895409,Q17592,Uncharacterized protein,17.3247,16.8376,16.3885,16.649,17.7252,17.4872,17.9578,16.5806,0.895409,0.0666316,-0.637778,-1.7694,
"C02G6,2",0.791392,2.95045,Q17593,Uncharacterized protein,16.2553,16.3526,16.3792,16.2364,15.6339,15.7917,15.4512,15.1812,2.95045,0.00071048,0.791392,5.83008,+
"C03A3,2",1.74541,3.42122,Q17598,Transmembrane protein 104 homolog,15.6101,15.9009,15.8044,15.5027,13.9265,14.2291,14.3483,13.3325,3.42122,0.00066,1.74541,7.14395,+
npp-14,0.105313,0.320994,Q17602,Nuclear pore complex protein 14,14.3829,14.0516,14.3067,14.0909,14.1598,13.8403,14.0317,14.3791,0.320994,0.339294,0.105313,0.757318,
asfl-1,-0.22952,0.294161,Q17603,Probable histone chaperone asf-1-like protein,14.057,14.3593,13.8032,13.8804,14.7471,13.7997,13.6685,14.8027,0.294161,0.366895,-0.22952,-0.703741,
"rpl-24,2",0.40146,0.788823,Q17606,Probable ribosome biogenesis protein RLP24,16.1453,15.6824,15.5214,15.7657,15.5191,15.0816,14.9881,15.9201,0.788823,0.0888155,0.40146,1.59142,
arrd-25,0.641025,1.48091,Q17624,ARRestin Domain protein,16.3609,16.2765,16.1579,16.1645,15.0856,15.5833,15.5337,16.1931,1.48091,0.0140223,0.641025,2.75564,+
"C04C11,1",0.48737,0.920501,Q17625,Uncharacterized protein,15.2697,15.3006,15.0548,15.2143,15.063,15.228,14.5272,14.0717,0.920501,0.0626145,0.48737,1.81112,
spch-1,-1.78203,5.2273,Q17626,SPerm CHromatin enriched,12.0686,11.9416,11.7055,11.8736,13.9261,13.7136,13.5793,13.4985,5.2273,0.000338462,-1.78203,-14.8245,+
"C04G2,2;CELE_W01B6,2",1.73372,0.45546,Q17631;Q23103,Uncharacterized protein,11.9261,11.8322,10.3435,11.8525,11.4685,4.75557,11.1687,11.6266,0.45546,0.224903,1.73372,1.01249,
dis-3,0.0877225,0.0618747,Q17632,Probable exosome complex exonuclease RRP44,14.7198,13.4387,13.1717,13.2474,13.5637,13.4873,12.7375,14.438,0.0618747,0.80021,0.0877225,0.1745,
"C04G2,9",-0.825635,1.80211,Q17633,Uncharacterized protein,15.003,14.6078,14.5374,15.2016,15.4542,15.5624,15.4102,16.2256,1.80211,0.00685507,-0.825635,-3.33176,+
ndc-80,0.449882,0.499703,Q17635,Kinetochore protein ndc-80,14.9843,13.1812,14.4215,13.9647,13.3319,13.8412,13.5434,14.0357,0.499703,0.197456,0.449882,1.0927,
"C04G6,4",-0.953374,1.99448,Q17636,Uncharacterized protein,12.0454,11.9511,11.9738,11.8697,12.3247,13.4136,12.6561,13.2591,1.99448,0.00438067,-0.953374,-3.69669,+
"C05C12,5",0.62584,2.76185,Q17648,Uncharacterized protein,11.9522,12.0385,11.8375,11.7165,11.2966,11.0214,11.2476,11.4758,2.76185,0.000932707,0.62584,5.35859,+
amt-4,0.602205,3.24745,Q17663,Ammonium transporter,15.1932,15.4129,15.2532,15.0824,14.629,14.4833,14.649,14.7715,3.24745,0.000628571,0.602205,6.63446,+
lnp-1,1.06692,1.2136,Q17667,Protein lunapark-1,14.6653,14.5476,14.3979,14.1441,12.41,13.0656,13.4538,14.5577,1.2136,0.0284159,1.06692,2.2994,+
"C05G5,2",-2.47562,2.9737,Q17676,Uncharacterized protein,11.9524,11.9375,11.7971,11.8821,14.3653,13.8541,13.7021,15.5501,2.9737,0.000661844,-2.47562,-5.89023,+
rpb-6,-2.22233,3.88191,Q17684,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC2",13.1461,13.0122,13.4526,13.0107,15.0928,15.3961,16.0328,14.9893,3.88191,0.000422587,-2.22233,-8.65389,+
mvb-12,-0.63075,1.62209,Q17687,MVB (Yeast MultiVesicular Body sorting factor) related,14.8981,14.0306,14.168,14.3123,14.8018,14.8813,15.0586,15.1904,1.62209,0.0100551,-0.63075,-3.00437,+
"C06A6,5",0.189015,0.551188,Q17688,"Thioredoxin domain-containing protein C06A6,5",15.4721,15.3045,15.0855,15.1704,14.9898,15.4667,14.9607,14.8591,0.551188,0.171416,0.189015,1.18433,
mthf-1,-0.359948,0.736055,Q17693,Probable methylenetetrahydrofolate reductase,17.7585,17.6791,17.9804,17.8628,18.2087,18.5163,17.5197,18.4758,0.736055,0.10303,-0.359948,-1.50259,
"C06A8,3",-0.935698,5.66882,Q17698,Uncharacterized protein,20.6879,20.7118,20.7949,20.8108,21.7052,21.5616,21.7183,21.7631,5.66882,0.000571429,-0.935698,-17.6218,+
stdh-1,1.33907,3.36289,Q17703,Putative steroid dehydrogenase 1,15.3485,15.3089,15.2412,15.2468,14.1639,14.1083,13.3771,14.1398,3.36289,0.000633854,1.33907,6.96953,+
"C06B3,6",0.485933,1.18069,Q17705,Uncharacterized protein,13.704,13.0359,12.9108,13.3745,13.0886,12.4908,12.7576,12.7445,1.18069,0.0309732,0.485933,2.2442,+
ain-1,-0.65792,2.74139,Q17740,ALG-1 INteracting protein,15.1392,15.143,14.8662,15.0342,15.9663,15.4837,15.7699,15.5943,2.74139,0.000996904,-0.65792,-5.30915,+
