geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d5_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
rpn-2,0.517773,3.99463,Q18115,26S proteasome non-ATPase regulatory subunit 1,17.6303,17.7268,17.5199,17.5988,17.0049,17.1623,17.1611,17.0764,3.99463,0,0.517773,9.06248,+
twk-18,-0.352147,0.507526,Q18120,TWiK family of potassium channels protein 18,15.1704,15.238,15.2027,15.0997,15.9858,14.9675,16.1639,15.0023,0.507526,0.176149,-0.352147,-1.10674,
"C24A3,1",-1.74779,3.57834,Q18126,Uncharacterized protein,11.9658,12.0426,11.8843,11.8822,13.925,14.0571,13.7412,13.0426,3.57834,0.000207479,-1.74779,-7.63169,+
cal-5,1.3212,2.91974,Q18136,CALmodulin related genes,16.6297,16.871,16.2929,16.0464,15.5446,14.8976,15.0657,15.0474,2.91974,0.000400607,1.3212,5.75133,+
cht-3,2.6921,5.87397,Q18143,"Chitinase-like protein C25A8,4",18.3978,18.4039,18.2905,18.3641,15.2797,15.8753,15.86,15.6728,5.87397,0,2.6921,19.0886,+
"C25E10,8",3.13663,3.81576,Q18157,Uncharacterized protein,15.2878,15.2647,15.144,15.2257,12.6867,11.3777,11.5309,12.7804,3.81576,7.44E-05,3.13663,8.42166,+
swm-1,3.44641,2.79937,Q18158,Sperm activation Without Mating,16.0732,15.906,15.8376,15.8135,10.7837,12.2188,13.5652,13.277,2.79937,0.000495374,3.44641,5.45014,+
"C25E10,10",2.17147,5.606,Q18159,Uncharacterized protein,14.7432,14.3096,14.3701,14.27,12.3913,12.3208,12.1909,12.104,5.606,0,2.17147,17.1949,+
dpyd-1,0.0761099,0.568722,Q18164,Dihydropyrimidine dehydrogenase [NADP(+)],17.101,17.267,17.1755,17.1715,17.0148,17.0457,17.2517,17.0984,0.568722,0.147501,0.0761099,1.21516,
smz-1,-1.28704,2.57629,Q18167,Sperm Meiosis PDZ domain containing proteins,11.8879,11.2462,10.7267,11.5977,12.8273,12.451,12.6692,12.6592,2.57629,0.00112626,-1.28704,-4.92148,+
"C25H3,8",-2.02343,2.08403,Q18183,Uncharacterized protein,12.4645,12.3948,13.9107,13.8547,14.8109,15.6169,14.5007,15.7899,2.08403,0.00316006,-2.02343,-3.87263,+
"C25H3,3",1.13011,2.87639,Q18187,Uncharacterized protein,16.7697,16.3492,16.2017,16.2966,15.2711,15.4165,14.8424,15.5668,2.87639,0.000461197,1.13011,5.6415,+
dnc-4,3.09719,3.41094,Q18194,DyNactin Complex component,13.9891,15.0737,15.6145,15.4775,12.5214,12.1076,11.623,11.5141,3.41094,0.000182784,3.09719,7.11296,+
elpc-4,0.120358,0.170403,Q18195,Putative elongator complex protein 4,12.6871,12.8427,12.8296,12.6174,13.4039,12.4367,12.1809,12.4737,0.170403,0.510898,0.120358,0.439836,
"C26B9,5",-0.639442,2.32689,Q18198,Uncharacterized protein,15.7336,15.726,15.518,15.584,16.4021,15.9172,16.2465,16.5537,2.32689,0.00176635,-0.639442,-4.37158,+
"C26B9,3",-0.709435,1.53453,Q18200,Uncharacterized protein,12.0187,12.0337,11.7097,11.6838,13.0373,11.948,12.7415,12.557,1.53453,0.011447,-0.709435,-2.84936,+
ran-3,0.322245,2.47853,Q18211,Regulator of chromosome condensation,17.0282,17.1381,17.0704,16.9261,16.6027,16.7449,16.8487,16.6775,2.47853,0.00125749,0.322245,4.70105,+
hel-1,0.11386,0.481119,Q18212,Spliceosome RNA helicase DDX39B homolog,17.754,17.8291,17.4732,17.661,17.6096,17.4863,17.4112,17.7547,0.481119,0.190726,0.11386,1.05919,
ula-1,0.852707,4.25372,Q18217,NEDD8-activating enzyme E1 regulatory subunit,15.6195,15.6562,15.5505,15.5808,14.9364,14.5454,14.7963,14.7181,4.25372,0,0.852707,10.067,+
mmab-1,-0.0574946,0.111649,Q18218,MethylMalonic Aciduria type B homolog,14.1488,13.9297,13.9809,14.1141,14.0081,13.6434,14.2443,14.5075,0.111649,0.634328,-0.0574946,-0.301367,
ntl-9,0.0715001,0.0795539,Q18224,NOT-Like (Yeast CCR4/NOT complex component),14.7196,15.3751,15.3787,14.9214,15.557,14.2434,15.1851,15.1234,0.0795539,0.721709,0.0715001,0.220735,
hint-3,0.604938,1.04952,Q18227,HIstidiNe Triad nucleotide-binding protein,14.6225,14.8552,14.2493,14.2899,14.2546,13.1713,14.3055,13.8658,1.04952,0.038551,0.604938,2.02545,+
rps-30,0.748333,2.81213,Q18231,40S ribosomal protein S30,19.4476,19.7079,19.6774,19.7073,19.121,19.0339,18.5801,18.8118,2.81213,0.00049821,0.748333,5.48151,+
"C26F1,3",0.175585,0.175909,Q18232,"Uncharacterized protein C26F1,3",14.2853,15.0877,13.6404,13.6397,13.5695,13.9688,14.4519,13.9606,0.175909,0.501758,0.175585,0.452298,
spr-2,0.761557,2.79029,Q18240;Q7JMA9,Suppressor of presenilin-2;Suppressor of PResenilin defect,16.6838,16.1986,16.3611,16.3572,15.8359,15.3861,15.7278,15.6047,2.79029,0.000566974,0.761557,5.42787,+
"C27B7,5",-0.481927,0.55393,Q18244,Uncharacterized protein,14.4258,14.1908,13.5772,13.8311,15.2224,13.5395,14.3905,14.8003,0.55393,0.154239,-0.481927,-1.18916,
rap-1,0.348185,1.30706,Q18246,Ras-related protein Rap-1,15.6249,15.7038,15.4229,15.5651,15.0457,15.6026,15.071,15.2047,1.30706,0.020263,0.348185,2.45714,+
dpf-2,1.74881,4.14528,Q18253,Dipeptidyl peptidase family member 2,15.2934,15.2658,15.0443,15.1468,13.8855,13.2406,13.5221,13.107,4.14528,0,1.74881,9.63509,+
"C27F2,4",0.727107,0.837268,Q18257,Uncharacterized protein,15.4298,14.5485,14.3503,14.5608,13.7859,14.9867,13.2577,13.9505,0.837268,0.0690359,0.727107,1.6725,
vps-22,-0.210855,0.155176,Q18258,Vacuolar-sorting protein SNF8,13.8324,15.4087,14.4672,15.2067,14.5962,15.8486,14.1152,15.1984,0.155176,0.540381,-0.210855,-0.404948,
fust-1,0.440972,1.94639,Q18265,FUS/TLS RNA binding protein homolog,16.6502,16.5402,16.4771,16.5114,16.4347,15.9527,15.9293,16.0984,1.94639,0.00449058,0.440972,3.60388,+
spp-10,2.72787,2.34351,Q18276,SaPosin-like Protein family,17.7421,17.2744,17.7377,17.4968,13.6129,15.0527,16.433,14.2409,2.34351,0.00170299,2.72787,4.40698,+
"C29F5,1",0.816945,2.13889,Q18310,Uncharacterized protein,15.4151,15.5171,15.1267,15.3697,14.7562,13.991,14.6096,14.8041,2.13889,0.00264185,0.816945,3.98245,+
"C29H12,2",1.93953,1.59582,Q18315,Uncharacterized protein,17.7227,17.7739,17.5019,17.4555,16.2978,13.7213,16.3506,16.3262,1.59582,0.0100788,1.93953,2.95759,+
"C30B5,4",1.15841,3.0733,Q18318,Uncharacterized protein,14.2792,13.9761,14.1658,14.1358,13.1849,12.691,12.6708,13.3766,3.0733,0.000318525,1.15841,6.15316,+
hil-1,1.74358,3.97282,Q18336,"Histone H1,X",14.4712,14.3199,13.9896,14.2227,12.4049,12.1292,12.9221,12.5729,3.97282,0,1.74358,8.98212,+
"C33A12,3",0.736378,1.7989,Q18357,Uncharacterized protein,14.5292,14.4229,13.8666,13.7833,13.6929,13.236,13.2211,13.5065,1.7989,0.00624528,0.736378,3.32581,+
"C33A12,4",3.95408,3.19062,Q18358,Uncharacterized protein,16.2766,15.757,16.6807,16.2592,12.9002,11.8158,13.5321,10.9091,3.19062,0.000257713,3.95408,6.47428,+
"C33A12,1",-0.0570955,0.370094,Q18359,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,18.4624,18.5192,18.3181,18.4174,18.4488,18.4695,18.3933,18.6338,0.370094,0.270063,-0.0570955,-0.852818,
ugt-21,-0.48233,0.970148,Q18361,UDP-glucuronosyltransferase,13.5571,13.4224,13.4364,13.2533,14.333,13.2694,14.2504,13.7459,0.970148,0.0475135,-0.48233,-1.8936,+
"C33F10,12;CELE_T05F1,8",1.46642,1.11521,Q18390;Q9XUR1,Uncharacterized protein,13.3272,16.3405,15.0494,15.9525,13.9995,13.365,13.5374,13.902,1.11521,0.033133,1.46642,2.13481,+
"C33G8,4",1.56254,2.1691,Q18399,Uncharacterized protein,15.2021,14.7101,14.7405,14.5703,13.9267,13.7022,13.0151,12.3288,2.1691,0.00248693,1.56254,4.04363,+
sec-10,-2.25631,6.27203,Q18406,Exocyst complex component 5,14.8359,14.8315,14.6887,14.6319,17.1528,17.1519,16.8895,16.819,6.27203,0,-2.25631,-22.2813,+
tag-322,1.28305,3.47932,Q18407,Uncharacterized protein,14.3394,14.5063,14.2416,13.9828,13.2528,13.184,12.7093,12.7918,3.47932,0.000191964,1.28305,7.32123,+
rsp-6,-1.12092,3.03319,Q18409,"Probable splicing factor, arginine/serine-rich 6",15.8205,15.7911,15.7204,15.789,17.0938,16.9972,16.3575,17.1563,3.03319,0.000341263,-1.12092,-6.04623,+
"C34C12,8",-0.800658,5.70295,Q18421,"GrpE protein homolog, mitochondrial",16.275,16.3718,16.3305,16.2918,17.1373,17.0072,17.1343,17.1929,5.70295,0,-0.800658,-17.858,+
"C34C6,4",0.0989377,0.262232,Q18429,Uncharacterized protein,13.7741,13.936,13.957,13.8672,13.4377,13.7493,13.7847,14.1669,0.262232,0.378345,0.0989377,0.638513,
grsp-3,-0.263945,0.277386,Q18444,Glycine Rich Secreted Protein,15.4506,14.7323,14.7512,15.3346,14.854,15.9065,15.9416,14.6224,0.277386,0.359587,-0.263945,-0.669683,
cyn-12,-0.815035,1.32806,Q18445,Peptidyl-prolyl cis-trans isomerase,13.6263,14.4359,14.593,14.6555,15.1671,15.6311,14.5466,15.2261,1.32806,0.0192264,-0.815035,-2.49281,+
mutd-1,1.40218,2.27147,Q18446,Biogenesis of lysosome-related organelles complex 1 subunit 5,15.9561,14.8579,14.6087,15.5774,13.9489,13.7946,13.5808,14.0671,2.27147,0.00196206,1.40218,4.25473,+
"C34D4,4",-1.34904,2.84119,Q18449,"Uncharacterized Golgi apparatus membrane protein-like protein C34D4,4",12.0509,11.6441,11.7993,11.7926,13.8227,12.8206,12.8983,13.1416,2.84119,0.000506182,-1.34904,-5.55344,+
rsd-3,0.544227,0.847696,Q18453,Uncharacterized protein,14.0549,14.5382,14.2389,13.6658,14.2743,13.0715,13.2785,13.6967,0.847696,0.0669306,0.544227,1.6899,
"C34F11,5",0.96419,0.985701,Q18462,Tyrosine-protein kinase,17.305,15.2221,16.8975,17.0534,15.302,16.0203,15.4473,15.8516,0.985701,0.0456559,0.96419,1.91943,+
ugt-33,2.17769,1.61053,Q18470,UDP-GlucuronosylTransferase,12.9893,13.3363,12.8219,12.5313,11.916,10.1565,11.8898,9.00569,1.61053,0.0098149,2.17769,2.98376,+
"C35A5,8",0.758788,2.87481,Q18476,Uncharacterized protein,16.1952,16.1872,16.1408,16.4121,15.7888,15.5261,15.2392,15.3462,2.87481,0.000460857,0.758788,5.63753,+
"C35D10,6",0.195618,0.408953,Q18483,Uncharacterized protein,14.5406,14.7433,14.7241,14.3292,14.6757,14.497,13.8368,14.5453,0.408953,0.238857,0.195618,0.926393,
"C35D10,10",-1.38186,3.78097,Q18484,Thioredoxin-related transmembrane protein 2 homolog,13.7826,13.8169,14.2674,13.9848,15.3817,15.6421,15.3188,15.0365,3.78097,7.19E-05,-1.38186,-8.30173,+
"C35D10,5",-0.193745,0.167349,Q18485,Uncharacterized protein,13.612,13.7417,13.68,13.6821,14.8476,13.0874,13.1414,14.4144,0.167349,0.516148,-0.193745,-0.43289,
coq-8,0.276268,1.41802,Q18486,"Atypical kinase coq-8, mitochondrial",14.9225,14.5416,14.7982,14.7528,14.5077,14.3124,14.6398,14.4501,1.41802,0.0151158,0.276268,2.64678,+
"C35D10,13",-0.241215,1.08575,Q18490,Uncharacterized protein,14.6177,14.9841,14.7963,15.0625,15.2713,15.0166,15.028,15.1096,1.08575,0.0353426,-0.241215,-2.08572,+
"C36A4,4",0.783525,2.25671,Q18493,Probable UDP-N-acetylglucosamine pyrophosphorylase,16.0021,16.2478,15.8183,15.8563,15.3906,15.3444,15.3301,14.7254,2.25671,0.00198707,0.783525,4.22393,+
"maph-1,3",0.677685,3.67635,Q18494,Microtubule-Associated Protein Homolog,16.2864,16.3147,16.2087,16.2555,15.6561,15.3702,15.5708,15.7573,3.67635,0.00022023,0.677685,7.94982,+
acs-19,-2.0777,1.71369,Q18496;Q65ZB8,Acetyl-coenzyme A synthetase,13.5838,16.1341,13.4118,13.6108,16.4051,16.0888,16.1846,16.3728,1.71369,0.0076804,-2.0777,-3.1694,+
flp-9,-0.404252,0.445745,Q18502,FMRFamide-like neuropeptides 9,11.7636,11.7498,11.8205,11.6669,13.3456,11.7982,11.5423,11.9318,0.445745,0.212796,-0.404252,-0.994661,
mel-28,0.955045,2.68134,Q18508,Protein mel-28,14.3928,14.7962,14.6021,14.6317,13.8912,13.7883,13.7611,13.1619,2.68134,0.000686707,0.955045,5.16583,+
"C38H2,2",3.02922,1.53448,Q18515,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,14.4255,14.902,13.9867,14.6088,8.55291,13.1827,12.7571,11.3134,1.53448,0.0114426,3.02922,2.84927,+
"C39D10,7",4.26122,5.15614,Q18529,Uncharacterized protein,19.6964,19.581,19.6318,19.5372,14.745,15.1895,16.151,15.3161,5.15614,0,4.26122,14.4155,+
"C39E9,8",2.058,3.24908,Q18541,Uncharacterized protein,18.0149,18.1433,18.0762,18.0513,16.3596,15.352,16.6894,15.6528,3.24908,0.000271251,2.058,6.63909,+
"C39E9,12",-0.1014,0.159247,Q18546,Uncharacterized protein,12.6807,12.2239,12.7778,12.6875,12.6489,13.2371,12.2097,12.6799,0.159247,0.532633,-0.1014,-0.414338,
rfc-3,-1.09332,2.83437,Q18547,RFC (DNA replication factor) family,13.981,13.9562,13.5601,13.6114,14.4047,14.9199,14.9959,15.1613,2.83437,0.000503618,-1.09332,-5.53651,+
"C39H7,4",0.637847,1.61842,Q18550,Uncharacterized protein,14.8511,15.0002,14.4391,14.5289,14.4998,13.6893,14.0113,14.0675,1.61842,0.00960912,0.637847,2.99783,+
rpc-1,1.49153,1.56613,Q18566,DNA-directed RNA polymerase subunit,14.6971,13.1273,14.6567,13.4794,12.2688,12.0334,12.253,13.439,1.56613,0.0106441,1.49153,2.90502,+
"C42D4,1",1.90606,6.10907,Q18577,Uncharacterized protein,19.2639,19.16,19.2529,19.1394,17.0443,17.4166,17.365,17.3661,6.10907,0,1.90606,20.9158,+
"C43H6,3",-0.652497,1.21819,Q18587,Uncharacterized protein,15.7047,14.4581,14.8838,14.7795,15.6669,15.489,15.4217,15.8584,1.21819,0.0258493,-0.652497,-2.30711,+
"C44B7,5",1.92997,3.84774,Q18594,"Uncharacterized protein C44B7,5",18.6003,18.643,18.534,18.6073,16.1118,16.6344,17.2118,16.7068,3.84774,7.59E-05,1.92997,8.53324,+
"C44B7,7",0.510835,2.14098,Q18596,Uncharacterized protein,15.6682,15.5381,15.2207,15.526,15.1182,14.7427,14.9544,15.0944,2.14098,0.00264851,0.510835,3.98667,+
pmp-1,4.44452,1.45954,Q18597,Peroxisomal Membrane Protein related,18.4357,20.0463,22.322,14.5954,14.6403,13.9475,14.403,14.6305,1.45954,0.0137267,4.44452,2.71853,+
pmp-2,0.222915,0.623978,Q18598,Peroxisomal Membrane Protein related,14.3338,14.1695,14.3471,14.2887,14.2787,14.3242,13.6026,14.042,0.623978,0.125982,0.222915,1.31131,
acer-1,-0.59191,4.17117,Q18599,ACEtyl-CoA Regulator,19.8223,19.7834,19.8309,19.8321,20.3205,20.5569,20.3042,20.4548,4.17117,0,-0.59191,-9.73667,+
"C44B7,11",0.561252,3.15115,Q18600,Putative endoplasmic reticulum metallopeptidase 1-B,14.7466,14.813,14.5813,14.7118,14.294,14.0457,14.2619,14.0061,3.15115,0.000282436,0.561252,6.36484,+
chil-10,0.97009,1.26911,Q18607,CHItinase-Like,15.8818,14.9691,14.4406,15.2847,14.6819,13.6234,13.7948,14.5956,1.26911,0.0221866,0.97009,2.39289,+
"C44E12,1",-0.654297,0.787094,Q18621,Uncharacterized protein,12.0026,12.9869,12.8639,13.6634,14.0874,12.9626,13.6046,13.4795,0.787094,0.0784532,-0.654297,-1.58851,
lec-4,0.750745,1.14477,Q18625,Galectin,17.411,17.3247,17.2201,17.2866,16.9189,15.6532,16.4478,17.2195,1.14477,0.0306714,0.750745,2.18412,+
dhs-18,-0.98183,1.63708,Q18639,"DeHydrogenases, Short chain",13.583,14.7571,13.9511,14.7022,15.3459,15.5238,14.8257,15.2255,1.63708,0.00927663,-0.98183,-3.03117,+
"C45E5,1",-2.68868,4.23957,Q18645,Uncharacterized protein,11.8348,11.9383,11.7424,11.7886,14.1255,14.1323,14.5474,15.2536,4.23957,0,-2.68868,-10.0097,+
"C46A5,6",-1.53978,2.91054,Q18650,Uncharacterized protein,11.2146,12.0241,11.7036,10.8681,13.1411,13.1163,12.904,12.8081,2.91054,0.00039789,-1.53978,-5.7279,+
"C46C2,2",0.795995,2.94868,Q18655,Uncharacterized protein,15.6326,15.7141,15.439,15.9136,14.7939,14.6597,15.0884,14.9733,2.94868,0.000364202,0.795995,5.82551,+
acs-17,0.104305,0.426687,Q18660,Fatty Acid CoA Synthetase family,14.9789,15.1658,15.1169,15.1288,15.1498,14.9465,14.7274,15.1494,0.426687,0.226105,0.104305,0.959455,
"C47D12,2",0.844368,1.07282,Q18668,Uncharacterized protein,14.2213,12.9808,12.7993,12.9562,12.4537,11.7088,12.8346,12.5831,1.07282,0.036434,0.844368,2.06421,+
nep-1,0.89632,1.70372,Q18673,Neprilysin-1,14.7264,14.5255,14.3032,14.7451,14.0546,12.9326,14.0589,13.6691,1.70372,0.00798363,0.89632,3.15128,+
"C47E12,7",0.533787,0.568268,Q18674,Ribosomal RNA processing protein 1 homolog,14.8517,14.8714,14.6186,15.0231,13.7521,15.0244,13.3901,15.0631,0.568268,0.147742,0.533787,1.21437,
dhp-2,-0.252367,0.937428,Q18677,Dihydropyrimidinase 2,15.1241,15.2729,15.312,15.2446,15.6331,15.1761,15.7668,15.387,0.937428,0.0521781,-0.252367,-1.83926,
srs-2,1.01738,2.09807,Q18678,"Probable serine--tRNA ligase, cytoplasmic",18.4736,18.3085,18.2265,18.2563,17.425,17.6598,16.5478,17.5628,2.09807,0.00297734,1.01738,3.90058,+
pyp-1,0.5124,2.6845,Q18680,Probable inorganic pyrophosphatase 1,19.4583,19.4956,19.3242,19.4393,18.9351,18.8128,18.752,19.1679,2.6845,0.000689008,0.5124,5.17331,+
unc-112,0.0804324,0.179594,Q18685,Protein unc-112,16.4705,16.5589,16.3587,16.4657,16.7541,16.0579,16.1349,16.5851,0.179594,0.49468,0.0804324,0.460593,
daf-21,0.157153,0.261154,Q18688,Heat shock protein 90,19.6128,19.4978,19.5295,19.4835,19.2664,19.3445,18.8503,20.0338,0.261154,0.379479,0.157153,0.636281,
"C47E8,4",-4.27625,0.721086,Q18691,Protein FAM50 homolog,0,11.3743,10.8004,12.2536,12.236,12.947,13.409,12.9414,0.721086,0.0950479,-4.27625,-1.47728,
pitr-1,1.05797,2.39883,Q18697;W6RS06,Phosphate transporter,15.0446,14.7966,14.4737,14.9207,13.5013,13.9827,14.1835,13.3362,2.39883,0.00153507,1.05797,4.52606,+
"C49C8,5",0.0428779,0.0799816,Q18705,Uncharacterized protein,13.8197,14.0636,14.2204,14.3037,14.3272,13.6052,14.0587,14.2448,0.0799816,0.720682,0.0428779,0.221836,
"C49F8,3",-0.125988,0.234057,Q18709,Uncharacterized protein,14.7694,14.594,14.6846,14.3775,14.3846,14.9803,15.1661,14.3984,0.234057,0.413837,-0.125988,-0.579454,
"C50F4,1",0.811365,0.282018,Q18739,Uncharacterized protein,10.793,15.4948,15.5358,15.588,13.3906,13.3574,13.9475,13.4705,0.282018,0.354179,0.811365,0.679133,
"C50F4,6",-0.580859,0.451743,Q18742,Uncharacterized protein,13.7631,12.9875,14.0423,13.3595,14.5554,14.7776,14.6057,12.5371,0.451743,0.20883,-0.580859,-1.00568,
klo-1,0.373293,0.829164,Q18758,KLOtho (Mammalian aging-associated protein) homolog,15.441,15.3223,15.1582,16.0492,15.4011,14.9242,14.9475,15.2046,0.829164,0.0705629,0.373293,1.65896,
"C52E12,1",-0.0400324,0.172486,Q18782,Uncharacterized protein,14.6975,14.9913,14.8525,14.8617,15.0891,14.8113,14.8567,14.8061,0.172486,0.507601,-0.0400324,-0.44456,
snr-4,0.210303,0.43635,Q18786,Probable small nuclear ribonucleoprotein Sm D2,16.0226,16.2157,15.5182,15.7706,15.8856,15.4673,15.3565,15.9765,0.43635,0.219227,0.210303,0.977346,
rpt-1,0.259788,1.43638,Q18787,26S protease regulatory subunit 7,17.4767,17.2518,17.1091,17.2348,17.1417,16.9167,16.8988,17.076,1.43638,0.0145087,0.259788,2.67845,+
"C52E4,5",-0.0575299,0.141155,Q18788,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4,5",14.9465,14.9412,14.7543,14.7685,15.0901,14.9972,14.4786,15.0747,0.141155,0.567124,-0.0575299,-0.372233,
col-119,-1.97343,2.69843,Q18799,COLlagen,15.4557,14.1613,14.7483,14.7331,16.0434,16.9311,17.3372,16.6804,2.69843,0.000659459,-1.97343,-5.20635,+
bre-1,0.829185,2.19088,Q18801,"GDP-mannose 4,6 dehydratase 1",16.5419,16.2273,16.1719,16.0743,15.4595,15.5351,14.9355,15.7686,2.19088,0.00241158,0.829185,4.08804,+
asg-2,-1.15697,5.14116,Q18803,"Probable ATP synthase subunit g 2, mitochondrial",18.8971,18.971,19.0544,19.0206,20.2937,20.0738,19.9727,20.2307,5.14116,0,-1.15697,-14.3308,+
"C53B7,2",1.70327,3.63363,Q18805,Uncharacterized protein,15.7993,15.9291,15.6908,15.7806,14.2889,14.0575,13.5244,14.516,3.63363,0.000214464,1.70327,7.80981,+
rig-3,-0.32524,0.90773,Q18806,Neuronal immunoglobulin domain-containing protein rig-3,13.3372,13.5551,13.8248,13.4877,14.3163,13.8139,13.7267,13.649,0.90773,0.0566221,-0.32524,-1.78989,
"C53D6,7",-1.38424,1.40762,Q18813,Galectin,14.1486,14.5108,12.9913,12.2731,15.0475,14.5892,14.8483,14.9757,1.40762,0.0154966,-1.38424,-2.62887,+
ben-1,1.11918,4.00396,Q18817,Tubulin beta chain,18.3146,18.0043,18.2248,18.1946,17.2463,16.9771,16.8121,17.226,4.00396,0,1.11918,9.09704,+
alh-10,0.161517,0.85495,Q18822,ALdehyde deHydrogenase,14.342,14.4301,14.1934,14.3691,13.9368,14.2789,14.1997,14.2733,0.85495,0.0656988,0.161517,1.702,
lam-2,0.492023,2.67,Q18823,Laminin-like protein lam-2,16.579,16.5814,16.4622,16.5873,16.3044,15.916,15.9278,16.0936,2.67,0.000723658,0.492023,5.13907,+
rskn-2,0.98241,3.24649,Q18846,Putative ribosomal protein S6 kinase alpha-2,15.3994,15.2555,15.2555,15.0187,13.9936,14.5933,14.1807,14.2319,3.24649,0.000270219,0.98241,6.63174,+
dod-18,0.93718,2.10394,Q18851,Downstream Of DAF-16 (Regulated by DAF-16),15.8014,15.2072,15.2983,15.3677,14.0204,14.9809,14.3685,14.5561,2.10394,0.00292741,0.93718,3.9123,+
cyc-1,0.613218,2.39114,Q18853,CYtochrome C,18.0081,18.2515,18.1194,18.2367,17.8203,17.5414,17.2194,17.5816,2.39114,0.00158473,0.613218,4.5094,+
"C54G4,9",0.693034,0.75352,Q18854,Uncharacterized protein,13.6572,12.7571,13.3974,12.8154,12.6273,12.9378,12.9864,11.3034,0.75352,0.0865331,0.693034,1.53206,
sft-4,-0.652167,3.97716,Q18864,Surfeit locus protein 4 homolog,15.7721,15.8172,15.9999,15.8804,16.6599,16.533,16.4746,16.4108,3.97716,0,-0.652167,-8.99804,+
"C56A3,5",0.895827,2.99566,Q18877,Uncharacterized protein,15.2673,15.7003,15.262,15.3476,14.3339,14.5856,14.3079,14.7664,2.99566,0.000335484,0.895827,5.94747,+
icd-1,0.410318,2.06865,Q18885,Transcription factor BTF3 homolog,19.8032,20.0067,19.6524,19.7783,19.241,19.6082,19.4095,19.3405,2.06865,0.00331061,0.410318,3.84211,+
"vps-32,1",0.196977,0.994212,Q18886,Related to yeast Vacuolar Protein Sorting factor,16.1277,16.0642,15.9778,16.1108,16.0649,15.6128,15.8621,15.9529,0.994212,0.0446785,0.196977,1.93357,+
aipr-1,1.46958,5.32454,Q18888,Aryl hydrocarbon receptor Interacting Protein (AIP) Related,12.0015,11.9559,11.8403,11.8306,10.5748,10.1886,10.4755,10.5109,5.32454,0,1.46958,15.4014,+
cgp-1,-1.80234,5.45241,Q18905,GTP-binding protein cgp-1,15.6666,15.8122,15.6657,15.5965,17.2126,17.7017,17.5005,17.5355,5.45241,0,-1.80234,-16.1927,+
cebp-1,1.23763,1.19593,Q18909,C/EBP (CCAAT/enhancer-binding protein) homolog,15.0499,15.1611,14.9489,14.7198,12.5057,13.658,13.6392,15.1263,1.19593,0.0270466,1.23763,2.26975,+
"CELE_D1005,2",5.85812,1.89805,Q18910,Uncharacterized protein,13.8354,14.2413,13.8937,13.3473,4.61148,11.131,5.65304,10.4896,1.89805,0.00491357,5.85812,3.51166,+
snap-1,0.59503,3.13683,Q18921,SNAP (Soluble NSF Attachment Protein) homolog,16.4426,16.2537,16.2848,16.2713,15.9524,15.5579,15.6817,15.6803,3.13683,0.000280456,0.59503,6.3255,+
"CELE_D1022,4",-1.3516,1.44007,Q18926,Uncharacterized protein,13.4169,13.8926,13.5999,14.2035,14.8854,14.3848,14.7356,16.5136,1.44007,0.0143498,-1.3516,-2.68483,+
gst-42,0.405782,1.32971,Q18938,Probable maleylacetoacetate isomerase,16.6592,16.4994,16.733,16.7369,16.3549,16.2863,15.8224,16.5418,1.32971,0.0191215,0.405782,2.49562,+
"CELE_D1054,10",1.86892,5.20165,Q18943,Uncharacterized protein,20.5302,20.4024,20.143,20.147,18.6574,18.2695,18.3597,18.4603,5.20165,0,1.86892,14.6758,+
"CELE_D1054,8",0.091677,0.151674,Q18946,Uncharacterized protein,14.6445,14.7765,15.1728,15.2237,15.0796,15.1085,14.333,14.9298,0.151674,0.546568,0.091677,0.396831,
ule-3,2.56741,7.16626,Q18947,Uterine Lumin Expressed/locailized,19.6731,19.979,19.8623,19.8209,17.216,17.4002,17.288,17.1615,7.16626,0,2.56741,31.4858,+
