geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d1,log2FC,Student's T-test Test statistic N2_d15_N2_d1,Sign p-val: 0.05 
cct-4,-0.433975,2.46251,P47208,T-complex protein 1 subunit delta,16.9558,16.8096,16.9792,17.208,17.4413,17.4643,17.2955,17.4874,2.46251,0.00204223,-0.433975,-4.66554,+
cct-5,-0.867709,5.05744,P47209,T-complex protein 1 subunit epsilon,16.4335,16.6467,16.5273,16.4393,17.4898,17.3447,17.3629,17.3203,5.05744,0,-0.867709,-13.8659,+
rpl-6,-1.38756,3.35361,P47991,60S ribosomal protein L6,19.018,19.711,19.6483,19.2534,20.5779,21.0713,20.8856,20.6462,3.35361,0.000385763,-1.38756,-6.9421,+
"C05D11,1",0.0890653,0.104467,P48053,"Uncharacterized protein C05D11,1",16.6285,16.8415,16.6992,16.7569,16.79,17.0534,15.7261,17.0004,0.104467,0.662697,0.0890653,0.283665,
rps-14,-1.93477,2.65627,P48150,40S ribosomal protein S14,18.2262,17.2958,16.9157,17.6412,19.6856,19.6455,19.7978,18.6891,2.65627,0.00126619,-1.93477,-5.1068,+
rps-3,-0.54103,1.34337,P48152,40S ribosomal protein S3,18.1225,18.4264,18.1497,18.784,18.5648,19.2285,19.0818,18.7715,1.34337,0.0214476,-0.54103,-2.51889,+
rps-1,-1.05775,2.2761,P48154,40S ribosomal protein S3a,19.0707,19.7609,19.3822,19.9023,20.1274,20.8816,20.7014,20.6366,2.2761,0.00293659,-1.05775,-4.26443,+
rps-8,-2.32511,5.06599,P48156,40S ribosomal protein S8,18.1623,17.69,18.3776,18.3335,20.4717,20.41,20.621,20.3611,5.06599,0,-2.32511,-13.9128,+
rpl-23,-0.745455,2.25049,P48158,60S ribosomal protein L23,18.6488,19.1756,19.1732,19.3401,19.5778,19.9663,19.9767,19.7987,2.25049,0.00305639,-0.745455,-4.21097,+
"rpl-25,1",-0.827768,2.06732,P48162,60S ribosomal protein L23a 1,17.7834,16.9452,17.5851,17.7045,18.4246,18.1793,18.1542,18.5711,2.06732,0.00442625,-0.827768,-3.83948,+
rpl-41,-2.14471,3.72066,P48166,Ribosomal protein rpl-41,16.5727,17.3957,17.3436,17.3887,19.0747,19.6594,18.9757,19.5697,3.72066,0.000104615,-2.14471,-8.09725,+
clk-1,0.293995,1.43666,P48376,"5-demethoxyubiquinone hydroxylase, mitochondrial",15.1125,14.7644,15.0461,15.0741,14.5933,14.7524,14.8988,14.5766,1.43666,0.0166897,0.293995,2.67893,+
gsp-2,0.606412,5.26213,P48727,Serine/threonine-protein phosphatase PP1-beta,17.0266,17.0261,17.0096,16.906,16.3801,16.3703,16.4632,16.3292,5.26213,0,0.606412,15.0288,+
mag-1,0.457342,2.31189,P49029,Protein mago nashi homolog,16.5203,16.6437,16.5542,16.8409,15.9548,16.2928,16.2536,16.2286,2.31189,0.00272019,0.457342,4.33976,+
rps-5,-1.36944,5.04359,P49041,40S ribosomal protein S5,18.5462,18.5139,18.3641,18.7176,19.9368,20.0619,19.7338,19.8872,5.04359,0,-1.36944,-13.7904,+
imp-2,0.586827,1.39538,P49049,Intramembrane protease 2,16.7231,16.5873,16.096,17.1238,16.2211,16.054,16.0551,15.8527,1.39538,0.018564,0.586827,2.60785,+
rpl-33,-1.2041,3.3287,P49180,60S ribosomal protein L35a,17.3913,17.8927,17.5945,17.3358,18.487,19.0078,18.9134,18.6226,3.3287,0.000436937,-1.2041,-6.86891,+
rpl-36,-1.07953,3.77737,P49181,60S ribosomal protein L36,18.4988,17.9242,18.014,18.0632,19.2768,19.1712,19.1735,19.1969,3.77737,0.000109677,-1.07953,-8.28939,+
elo-3,-1.04568,1.97329,P49191,Putative fatty acid elongation protein 3,15.1548,14.4616,13.8589,14.55,15.7696,15.3243,15.4173,15.6968,1.97329,0.0054163,-1.04568,-3.65567,+
rps-12,-0.0742674,0.124261,P49196,40S ribosomal protein S12,17.0512,17.7296,16.7411,17.1876,17.026,17.4388,17.3056,17.2363,0.124261,0.615642,-0.0742674,-0.332012,
rps-21,-0.400363,0.760936,P49197,40S ribosomal protein S21,19.7558,19.138,18.6204,19.6205,19.7198,19.6155,19.734,19.6668,0.760936,0.093391,-0.400363,-1.54455,
mrps-14,-0.305187,0.272522,P49391,"Probable 40S ribosomal protein S14, mitochondrial",15.9402,14.4274,13.9621,15.4874,15.231,15.25,15.1234,15.4334,0.272522,0.372773,-0.305187,-0.659721,
mrps-18C,-0.455843,1.72338,P49404,"Putative 39S ribosomal protein L3, mitochondrial",15.4161,15.2897,15.799,15.6154,15.8422,16.0799,15.8313,16.1901,1.72338,0.00922421,-0.455843,-3.18704,+
rpl-5,-1.3609,5.84919,P49405,60S ribosomal protein L5,18.5753,18.4855,18.3972,18.5103,19.897,19.9563,19.8852,19.6735,5.84919,0,-1.3609,-18.9054,+
"F08C6,2;pcyt-1",0.752295,3.04678,P49583;Q3HKC4,Putative choline-phosphate cytidylyltransferase;Phosphocholine CYtidylylTransferase,15.955,15.4577,15.6046,15.9152,14.9665,15.0456,14.995,14.9162,3.04678,0.000736355,0.752295,6.08229,+
fem-2,1.12245,3.33208,P49594,Ca(2+)/calmodulin-dependent protein kinase phosphatase,14.2596,14.0516,14.3556,14.7355,13.3132,13.0331,13.1775,13.3888,3.33208,0.000438914,1.12245,6.87881,+
"F42G9,1",0.91447,3.20914,P49595,"Probable protein phosphatase 2C F42G9,1",17.4208,17.4041,17.504,17.7715,16.4625,16.3802,16.7669,16.8331,3.20914,0.000566116,0.91447,6.52616,+
ppm-2,1.00223,4.5577,P49596,"Probable protein phosphatase 2C T23F11,1",17.8495,17.4717,17.6258,17.6879,16.5772,16.7079,16.743,16.5978,4.5577,0,1.00223,11.3732,+
"W03G11,3",2.10408,4.22206,P49713,Putative alpha-L-fucosidase,15.3554,14.8201,15.4065,15.2237,13.0231,13.4473,13.2424,12.6766,4.22206,0,2.10408,9.93915,+
dph-1,0.362505,0.365403,P49958,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,15.0214,14.0511,13.969,15.1853,14.072,13.8604,13.8008,15.0435,0.365403,0.279123,0.362505,0.843824,
phb-2,-0.256883,1.66925,P50093,Mitochondrial prohibitin complex protein 2,18.5341,18.671,18.5882,18.6621,18.7441,18.8206,18.8246,19.0937,1.66925,0.00984498,-0.256883,-3.08895,+
hsp-60,-0.35488,1.47433,P50140,"Chaperonin homolog Hsp-60, mitochondrial",19.0457,19.3483,19.2834,19.4741,19.4107,19.576,19.773,19.8113,1.47433,0.0154152,-0.35488,-2.74421,+
sams-3,-0.367723,0.92096,P50305,Probable S-adenosylmethionine synthase 3,17.5992,17.3226,16.7572,17.5904,17.638,17.6723,17.6095,17.8207,0.92096,0.0615055,-0.367723,-1.81189,
sams-4,0.27556,0.608013,P50306,Probable S-adenosylmethionine synthase 4,17.1488,16.1777,16.6831,16.54,16.2926,16.5347,16.4295,16.1906,0.608013,0.139592,0.27556,1.28368,
mel-32,0.0690241,0.143652,P50432,Serine hydroxymethyltransferase,17.6594,17.9488,17.7651,18.4619,17.7817,17.8821,17.9712,17.9242,0.143652,0.573656,0.0690241,0.378104,
unc-97,-1.34576,1.79933,P50464,LIM domain-containing protein unc-97,12.3587,13.2764,13.184,13.0945,14.7555,14.7301,14.5112,13.2998,1.79933,0.00805077,-1.34576,-3.3266,+
rpl-3,-1.26715,2.57157,P50880,60S ribosomal protein L3,18.6414,18.7931,19.3458,18.8947,19.8437,20.0163,20.7929,20.0907,2.57157,0.00138241,-1.26715,-4.9107,+
rps-2,-1.11474,2.81379,P51403,40S ribosomal protein S2,19.2442,19.7912,19.9011,19.9434,20.4791,21.0289,20.9607,20.8703,2.81379,0.00119558,-1.11474,-5.4856,+
rps-13,-1.48011,3.30638,P51404,40S ribosomal protein S13,18.5711,18.6913,18.6296,17.929,19.7051,20.2796,19.9602,19.7965,3.30638,0.000464602,-1.48011,-6.80386,+
arr-1,-0.613988,1.07534,P51485,Probable beta-arrestin,11.7173,12.171,12.218,12.6857,13.0013,12.2298,12.7483,13.2686,1.07534,0.042193,-0.613988,-2.06839,+
bli-4,-1.04401,2.33639,P51559,Endoprotease bli-4,12.5738,12.1717,12.3391,12.4055,13.1807,12.9679,13.5309,13.9867,2.33639,0.00262687,-1.04401,-4.3918,+
goa-1,0.852893,2.68024,P51875,Guanine nucleotide-binding protein G(o) subunit alpha,17.2332,17.0928,17.1719,17.528,16.3508,16.598,16.623,16.0424,2.68024,0.00128561,0.852893,5.16323,+
cyn-1,0.107197,0.174203,P52009,Peptidyl-prolyl cis-trans isomerase 1,17.6617,16.881,16.8741,17.6024,17.3252,17.0014,16.9568,17.307,0.174203,0.515371,0.107197,0.448446,
cyn-3,0.35048,0.614149,P52011,Peptidyl-prolyl cis-trans isomerase 3,17.754,18.2596,18.3964,18.101,17.2402,18.1823,18.1505,17.5361,0.614149,0.137609,0.35048,1.29431,
cyn-4,0.865495,1.95949,P52012,Peptidyl-prolyl cis-trans isomerase 4,13.8088,13.9199,13.7082,14.7034,13.0753,13.0273,13.2267,13.349,1.95949,0.00560391,0.865495,3.62906,+
cyn-5,-0.82659,3.14698,P52013,Peptidyl-prolyl cis-trans isomerase 5,18.1899,18.5975,18.6316,18.4196,19.0915,19.4795,19.3364,19.2377,3.14698,0.000671968,-0.82659,-6.35335,+
cyn-6,1.11316,0.794454,P52014,Peptidyl-prolyl cis-trans isomerase 6,15.3811,17.5924,17.7835,15.2017,15.3612,15.4348,15.4551,15.2549,0.794454,0.0853058,1.11316,1.60086,
cyn-7,0.359175,3.22277,P52015,Peptidyl-prolyl cis-trans isomerase 7,20.5918,20.8091,20.7878,20.7887,20.3362,20.4096,20.423,20.3718,3.22277,0.000572025,0.359175,6.56451,+
cyn-10,0.92199,2.14329,P52017,Peptidyl-prolyl cis-trans isomerase 10,15.1619,14.7177,14.552,15.388,14.1325,13.7375,13.9373,14.3244,2.14329,0.00356692,0.92199,3.99133,+
cyn-11,0.332748,0.828657,P52018,Peptidyl-prolyl cis-trans isomerase 11,16.103,15.3542,15.2568,15.6488,15.289,15.1916,15.4239,15.1273,0.828657,0.078733,0.332748,1.65811,
"F09E5,8",-0.0752773,0.194491,P52057,Pyridoxal phosphate homeostasis protein,15.1712,15.3666,14.8785,14.7231,15.1965,15.1697,15.0963,14.9781,0.194491,0.481158,-0.0752773,-0.493784,
tbb-2,0.854475,3.6954,P52275,Tubulin beta-2 chain,20.7096,20.9445,20.6205,20.7202,19.969,20.0497,19.8867,19.6716,3.6954,0.000180995,0.854475,8.01292,+
ubc-1,1.68488,2.75782,P52478,Ubiquitin-conjugating enzyme E2 1,14.9203,15.3159,14.9133,16.0984,13.2561,13.9724,13.6765,13.6035,2.75782,0.00118803,1.68488,5.34884,+
pfd-6,0.161113,0.395412,P52554,Probable prefoldin subunit 6,16.7042,16.6319,16.4954,16.9135,16.1829,16.6889,16.8718,16.357,0.395412,0.255853,0.161113,0.900937,
"T24H10,1",-0.45907,0.838938,P52652,Putative transcription elongation factor S-II,14.861,15.0847,14.5411,15.0383,15.3715,15.4162,15.8812,14.6925,0.838938,0.076349,-0.45907,-1.67528,
trs-1;tars-1,0.260315,0.718803,P52709;Q86D21,"Threonine--tRNA ligase, cytoplasmic;Threonyl Amino-acyl tRNA Synthetase",17.1614,17.1319,17.0819,17.7018,17.0889,16.8522,16.8377,17.257,0.718803,0.103956,0.260315,1.47341,
alh-8,-0.851903,3.22292,P52713,"Probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",19.3436,19.8471,19.5102,19.6961,20.4833,20.5767,20.4923,20.2523,3.22292,0.000572623,-0.851903,-6.56494,+
"F13D12,6",-2.86055,7.79201,P52715,"Uncharacterized serine carboxypeptidase F13S12,6",15.1399,15.0449,15.0093,15.3153,17.9831,18.0239,17.9329,18.0119,7.79201,0,-2.86055,-40.0722,+
"F32A5,3",-0.820995,1.95392,P52716,"Uncharacterized serine carboxypeptidase F32A5,3",14.6087,15.5455,15.4298,15.3769,15.8854,15.9787,16.1831,16.1977,1.95392,0.00576976,-0.820995,-3.61833,+
"F41C3,5",1.42861,4.38704,P52717,"Uncharacterized serine carboxypeptidase F41C3,5",20.1532,20.3108,20.3249,20.6744,18.7139,19.0697,18.9975,18.9678,4.38704,0,1.42861,10.622,+
rpl-39,-2.05153,5.47287,P52814,60S ribosomal protein L39,16.6495,16.7455,16.5822,16.7878,18.9429,18.5587,18.5232,18.9465,5.47287,0,-2.05153,-16.3229,+
rpl-22,-1.25426,4.63304,P52819,60S ribosomal protein L22,18.8198,18.91,18.7809,18.5959,19.8593,20.1891,20.1611,19.9141,4.63304,0,-1.25426,-11.72,+
rps-25,-1.28454,3.00556,P52821,40S ribosomal protein S25,18.9855,18.746,18.4517,18.4106,19.5658,20.1589,20.2689,19.7384,3.00556,0.000862038,-1.28454,-5.9734,+
dad-1,0.201235,0.439097,P52872,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit dad-1,16.5294,16.799,17.2237,17.3002,16.5083,16.7575,16.8225,16.959,0.439097,0.223169,0.201235,0.982417,
rer-1,-0.147448,0.109823,P52879,Protein RER1 homolog,16.0092,16.3345,14.6613,15.9039,16.2345,16.4866,14.9599,15.8176,0.109823,0.649811,-0.147448,-0.296885,
"T05H10,6;pdha-1",-0.523144,4.17753,P52899;Q8I111,"Probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial;Pyruvate dehydrogenase E1 component subunit alpha",17.547,17.4649,17.5632,17.6447,18.125,17.9781,18.1524,18.0568,4.17753,0,-0.523144,-9.76174,+
eft-3,0.696448,2.24874,P53013,Elongation factor 1-alpha,23.8761,23.7791,23.5294,23.6771,22.9742,23.3287,23.1412,22.6317,2.24874,0.00307745,0.696448,4.20734,+
mlc-3,-0.35743,2.13199,P53014,"Myosin, essential light chain",21.7269,21.8169,21.8165,21.713,22.2687,22.1667,22.1901,21.8775,2.13199,0.00371243,-0.35743,-3.96854,+
rfc-4,0.54821,0.727782,P53016,Replication factor C subunit 4,14.3766,14.4965,14.6286,13.3854,13.033,13.9871,14.0616,13.6125,0.727782,0.101577,0.54821,1.48861,
cdgs-1,0.538643,1.2791,P53439,Phosphatidate cytidylyltransferase,15.9754,15.7214,16.4295,15.4672,15.2433,15.6235,15.298,15.2741,1.2791,0.0249558,0.538643,2.40978,+
arx-2,1.00047,2.51901,P53489,Actin-related protein 2,17.2042,16.6343,16.4202,16.8831,15.8671,15.5441,15.6356,16.093,2.51901,0.00168074,1.00047,4.79153,+
acly-1,0.48943,0.829183,P53585,Probable ATP-citrate synthase,17.6635,17.5082,17.3906,18.0906,16.9131,16.8534,17.0038,17.9248,0.829183,0.0786635,0.48943,1.65899,
suca-1,-0.897305,4.13135,P53588,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",16.5662,16.3304,16.7155,16.4487,17.2894,17.5028,17.421,17.4368,4.13135,0,-0.897305,-9.58081,+
sucg-1,-0.410985,1.6786,P53589,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",15.7338,15.5717,15.6969,15.1741,15.9116,15.9693,16.0427,15.8968,1.6786,0.009781,-0.410985,-3.10581,+
sucl-1,-1.14925,5.65796,P53596,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",17.5993,17.668,17.6984,17.6855,18.7589,18.878,18.6671,18.9441,5.65796,0,-1.14925,-17.5473,+
cchl-1,-1.18803,2.87557,P53703,Probable cytochrome c-type heme lyase,14.6772,15.3118,15.2448,15.0499,15.8594,16.2673,16.2925,16.6167,2.87557,0.0010834,-1.18803,-5.63945,+
hint-1,0.175435,0.842213,P53795,Histidine triad nucleotide-binding protein 1,17.0955,16.8766,16.81,17.1211,16.762,17.0021,16.7541,16.6834,0.842213,0.0756232,0.175435,1.68075,
algn-11,2.90201,2.67076,P53993,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",13.7518,14.4443,13.3671,13.8523,11.5928,9.50795,11.806,10.9007,2.67076,0.00127907,2.90201,5.14086,+
"C14A4,3",1.21089,2.16113,P54002,"Putative glycosyltransferase C14A4,3",13.8835,13.4554,13.6253,14.5943,12.9162,12.7434,12.8621,12.1933,2.16113,0.00352643,1.21089,4.02743,+
aldo-1,-1.5033,5.95137,P54216,Fructose-bisphosphate aldolase 1,18.0742,17.8654,17.9426,18.0327,19.6532,19.4783,19.4149,19.3816,5.95137,0,-1.5033,-19.6723,+
eef-1G,-0.585022,1.28227,P54412,Probable elongation factor 1-gamma,18.9476,19.8956,19.5219,19.9266,19.9326,20.1421,20.2538,20.3033,1.28227,0.0249013,-0.585022,-2.41515,+
bcat-1,-1.1282,0.699868,P54688,"Branched-chain-amino-acid aminotransferase, cytosolic",13.7076,15.5796,15.2143,17.4983,16.7163,16.6722,16.7043,16.4197,0.699868,0.109539,-1.1282,-1.44128,
"cdc-48,1",0.918743,3.79687,P54811,Transitional endoplasmic reticulum ATPase homolog 1,18.6693,18.4067,18.6411,18.7665,17.6473,17.8098,17.8479,17.5037,3.79687,0.000111111,0.918743,8.35635,+
"cdc-48,2",0.50046,2.82494,P54812,Transitional endoplasmic reticulum ATPase homolog 2,19.0177,19.0434,19.1529,19.1202,18.3501,18.7578,18.6243,18.6003,2.82494,0.00120127,0.50046,5.51315,+
ymel-1,0.359575,0.547867,P54813,ATP-dependent zinc metalloprotease YME1 homolog,14.0484,14.9127,15.18,15.053,14.1615,14.7068,14.7458,14.1417,0.547867,0.164241,0.359575,1.17846,
mspn-1,0.349968,0.263433,P54815,Mitochondrial sorting homolog,14.6389,13.1859,12.6013,14.6432,13.0727,13.7789,13.182,13.6358,0.263433,0.382514,0.349968,0.640998,
lex-1,1.37084,2.69504,P54816,Tat-binding homolog 7,14.9618,13.945,14.5531,14.5929,12.9882,13.0339,12.9327,13.6146,2.69504,0.00129794,1.37084,5.19828,+
hmgs-1,0.252457,0.133193,P54871,Hydroxymethylglutaryl-CoA synthase,13.9846,14.5598,14.1804,15.1187,13.3733,12.8532,15.7742,14.8331,0.133193,0.595646,0.252457,0.353392,
alh-13,-2.01315,2.58873,P54889,Probable delta-1-pyrroline-5-carboxylate synthase,14.6705,13.1409,12.9184,14.0028,15.8381,15.628,15.6327,15.6865,2.58873,0.00139862,-2.01315,-4.95001,+
vit-1,0.0450125,0.0596111,P55155,Vitellogenin-1,17.6703,18.3523,17.6331,18.6262,17.7908,17.979,18.0658,18.2662,0.0596111,0.787043,0.0450125,0.168477,
cth-2,0.324342,1.42117,P55216,Putative cystathionine gamma-lyase 2,17.9921,18.0876,17.6437,18.1336,17.4992,17.7199,17.6255,17.715,1.42117,0.0171804,0.324342,2.65221,+
"F13E6,1",0.803425,3.67017,P55326,"Uncharacterized protein F13E6,1",18.3692,18.1579,18.3154,18.2164,17.5743,17.4804,17.5878,17.2028,3.67017,0.000175953,0.803425,7.92943,+
smo-1,0.241755,0.994808,P55853,Small ubiquitin-related modifier,19.9939,19.6499,19.9894,20.0337,19.8363,19.7298,19.4275,19.7063,0.994808,0.0511788,0.241755,1.93456,
cco-2,-0.949883,1.67325,P55954,"Cytochrome c oxidase subunit 5A, mitochondrial",16.5725,17.7316,17.4522,17.4998,17.7547,18.4331,18.3801,18.4879,1.67325,0.00982173,-0.949883,-3.09616,+
ttr-16,2.56551,5.0377,P55955,Transthyretin-like protein 16,22.1895,22.4956,22.2685,22.8238,19.7391,20.035,19.615,20.1264,5.0377,0,2.56551,13.7585,+
asp-3,-1.26264,3.15869,P55956,Aspartic protease 3,17.5184,16.9054,17.463,17.7357,18.4083,18.7044,18.7858,18.7746,3.15869,0.000678034,-1.26264,-6.38565,+
arx-6,0.442255,2.12065,P58798,Probable actin-related protein 2/3 complex subunit 4,16.1934,16.6396,16.4289,16.5458,15.9335,15.9211,16.0143,16.1699,2.12065,0.00374207,0.442255,3.94576,+
rpl-12,-0.87773,2.75356,P61866,60S ribosomal protein L12,18.9632,19.3646,18.8683,19.3174,19.9038,20.259,20.0923,19.7694,2.75356,0.00120888,-0.87773,-5.33853,+
his-1,0.650348,2.11486,P62784,Histone H4,20.7981,21.2437,20.4835,20.66,20.164,20.2215,20.0782,20.1203,2.11486,0.00381994,0.650348,3.93414,+
ppp-1,0.662805,0.986586,P80361,Probable translation initiation factor eIF-2B subunit gamma,12.8862,14.0409,13.7288,13.5905,12.1706,13.1603,13.1888,13.0756,0.986586,0.0523054,0.662805,1.9209,
snap-29,1.13196,3.04778,P83351,Soluble NSF attachment protein 29,15.7284,15.2865,15.1709,15.6558,14.545,14.2802,13.9915,14.4971,3.04778,0.00073772,1.13196,6.08497,+
"CELE_F28H1,4;CELE_F47B3,3;CELE_F28H1,4",1.27211,2.78246,P83386;P83387;Q5R3Y2,Uncharacterized protein,15.7553,15.4068,15.415,15.5712,14.8782,14.1369,13.8313,14.2135,2.78246,0.00120561,1.27211,5.40874,+
pamn-1,0.246048,0.35783,P83388,Probable peptidyl-glycine alpha-amidating monooxygenase pamn-1,12.1455,11.8471,12.1074,12.7855,12.265,12.0577,12.2472,11.3314,0.35783,0.28583,0.246048,0.829248,
acly-2,1.50081,3.89738,P90731,ATP-citrate synthase,16.836,16.5758,16.406,17.1481,15.3147,15.0835,15.3472,15.2172,3.89738,0.000119929,1.50081,8.70898,+
clec-41,0.263237,0.579472,P90732,C-type LECtin,15.064,14.6113,15.4784,14.6446,14.5248,14.7871,14.779,14.6545,0.579472,0.150487,0.263237,1.23399,
eat-6,0.0872803,0.326224,P90735,Sodium/potassium-transporting ATPase subunit alpha,19.1618,19.1635,19.0591,19.4111,19.2334,19.1582,19.1958,18.859,0.326224,0.314574,0.0872803,0.767641,
catp-8,1.06594,1.8202,P90747,Probable manganese-transporting ATPase catp-8,15.9525,14.6251,15.081,15.4791,14.5143,13.8474,14.1682,14.3441,1.8202,0.00777248,1.06594,3.36537,+
rmd-2,0.590961,2.52998,P90762;Q8MQB5,Regulator of Microtubule Dynamics,18.4275,18.8871,18.8001,18.6665,18.0236,18.0218,18.0561,18.3158,2.52998,0.00166689,0.590961,4.81625,+
"C55A6,3",-0.14622,0.0658668,P90778,Uncharacterized protein,14.0202,11.8147,15.4599,14.7028,14.0702,14.4042,14.0339,14.0742,0.0658668,0.766803,-0.14622,-0.185063,
"C55A6,4",-1.3506,0.702586,P90779,Uncharacterized protein,12.9608,13.9114,16.4527,13.7386,15.6272,14.0982,16.6342,16.1063,0.702586,0.108587,-1.3506,-1.4459,
sdz-8,0.706928,2.16846,P90780,SKN-1 Dependent Zygotic transcript,12.3463,12.0483,12.2218,12.7725,11.8386,11.712,11.516,11.4947,2.16846,0.00354792,0.706928,4.04232,+
"C55A6,7",-1.13752,3.20614,P90781,Uncharacterized protein,12.0624,12.1605,12.2335,12.7497,13.3246,13.3793,13.3663,13.686,3.20614,0.000628983,-1.13752,-6.51771,+
prg-1,1.239,2.68675,P90786,Piwi-like protein,15.7417,15.1342,15.5035,16.1268,14.4485,14.0872,14.3602,14.6544,2.68675,0.00129222,1.239,5.17863,+
mans-1,1.42476,2.59077,P90787,"alpha-1,2-Mannosidase",15.0595,14.322,15.5591,14.7563,13.2548,13.5214,13.8287,13.3929,2.59077,0.00140152,1.42476,4.95469,+
"CELE_D2030,2",-1.99995,8.38719,P90788,Uncharacterized protein,12.2097,12.1427,12.206,12.2191,14.2349,14.2734,14.1248,14.1442,8.38719,0,-1.99995,-50.385,+
"D2030,4",0.58077,1.975,P90789,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,17.8514,17.3034,17.3465,17.527,17.218,16.8553,16.7877,16.8441,1.975,0.00542165,0.58077,3.65897,+
"CELE_D2030,3",1.75549,2.60806,P90790,Uncharacterized protein,15.1377,13.6282,14.8868,14.8103,12.9672,13.0008,12.912,12.561,2.60806,0.00138279,1.75549,4.99454,+
"T25G3,4",1.02375,2.33868,P90795,"Probable glycerol-3-phosphate dehydrogenase, mitochondrial",16.8836,16.3746,16.158,17.1684,15.6048,15.7026,15.6111,15.5711,2.33868,0.00258936,1.02375,4.39667,+
"F08B4,7",-3.5426,3.45796,P90815,U1 small nuclear ribonucleoprotein C,12.5562,12.0961,11.9778,12.5077,14.4938,16.6637,16.1334,16.0173,3.45796,0.000276035,-3.5426,-7.25563,+
"F10C2,4",1.86236,2.43776,P90829,DNA polymerase delta catalytic subunit,15.3286,13.8281,14.3788,15.4488,12.9084,12.5791,12.9394,13.1081,2.43776,0.00217539,1.86236,4.61102,+
rtcb-1,-0.0298069,0.0168237,P90838,tRNA-splicing ligase RtcB homolog,12.6696,13.0005,13.38,13.2132,13.922,11.8859,12.3331,14.2416,0.0168237,0.935775,-0.0298069,-0.0496632,
smgl-1,0.0104449,0.0103101,P90841,Uncharacterized protein,12.036,12.6158,12.9619,12.7425,11.96,13.2518,12.7595,12.3431,0.0103101,0.96023,0.0104449,0.0306542,
"CELE_F26E4,4",0.25505,0.10094,P90847,Uncharacterized protein,14.9943,11.2363,12.3592,13.8962,13.2539,12.4673,13.8149,11.9297,0.10094,0.671,0.25505,0.274905,
cco-1,-0.476188,1.57899,P90849,Cytochrome C Oxidase,16.6819,15.9878,16.0798,16.3758,16.8772,16.7534,16.7104,16.6891,1.57899,0.0123617,-0.476188,-2.92776,+
"F26E4,3",0.454778,1.00158,P90850,"Uncharacterized peptidase C1-like protein F26E4,3",13.3022,13.5249,14.1482,13.6755,12.8856,13.5581,13.342,13.046,1.00158,0.0501607,0.454778,1.9458,
"CELE_F36A2,7",0.0124025,0.0288206,P90860,Uncharacterized protein,17.0865,16.7013,16.7277,17.1809,17.1422,16.9171,16.8017,16.7859,0.0288206,0.891258,0.0124025,0.0839957,
phip-1,0.799795,2.00218,P90861,Protein HIstidine Phosphatase,14.6466,13.8662,14.733,14.5052,13.5531,13.744,13.4318,13.8229,2.00218,0.00524646,0.799795,3.71167,+
"CELE_F36A2,9",4.06967,2.43683,P90862;Q8I4J6,Uncharacterized protein,12.3546,12.0007,12.1778,12.7427,6.21152,10.2178,8.99936,7.56836,2.43683,0.00217402,4.06967,4.60897,+
