geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d10_N2_d1,log2FC,Student's T-test Test statistic N2_d10_N2_d1,Sign p-val: 0.05 
"CELE_F21C10,9",1.93614,3.16207,Q19661,Uncharacterized protein,14.1291,14.3954,14.2806,14.2031,12.1989,12.8118,11.5225,12.7305,3.16207,5.38E-05,1.93614,6.39497,+
"CELE_F21C10,7",2.08577,2.98398,Q19663,Uncharacterized protein,15.9146,17.2033,15.9214,16.625,14.5281,13.8714,14.3065,14.6153,2.98398,4.89E-05,2.08577,5.91697,+
"CELE_F21D5,1",1.12362,4.04089,Q19680,Phosphoacetylglucosamine mutase,16.6852,16.3676,16.2482,16.7262,15.4315,15.3933,15.4142,15.2938,4.04089,0,1.12362,9.235,+
"F21D5,5",0.806095,1.59521,Q19683,"Uncharacterized protein F21D5,5",14.1459,14.2531,14.436,15.1021,13.6202,14.1024,13.7068,13.2832,1.59521,0.00345254,0.806095,2.95652,+
mrps-33,-0.462189,0.848657,Q19685,"Mitochondrial Ribosomal Protein, Small",14.3151,14.3777,14.2032,15.1563,15.2303,14.4946,15.0286,15.1476,0.848657,0.0320039,-0.462189,-1.6915,+
"CELE_F21D5,3",1.29614,0.696942,Q19687,Uncharacterized protein,14.3802,14.1293,14.205,14.635,11.4331,14.5834,14.5998,11.5488,0.696942,0.051084,1.29614,1.43631,
ttr-35,2.40835,1.80296,Q19694,TransThyretin-Related family domain,18.0994,17.262,17.463,20.3348,16.1393,15.4468,15.8379,16.1019,1.80296,0.00194549,2.40835,3.33333,+
gfat-2,0.994498,2.1491,Q19699,Glutamine-Fructose 6-phosphate AminoTransferase homolog,15.7247,15.9181,16.1187,16.8259,15.0285,15.1967,15.0743,15.3098,2.1491,0.000669786,0.994498,4.00307,+
"eif-3,G",1.64815,3.8088,Q19706,Eukaryotic translation initiation factor 3 subunit G,19.0108,18.2277,18.2598,18.6467,17.0299,16.8086,16.7453,16.9685,3.8088,0,1.64815,8.39757,+
frs-2,0.57663,1.74043,Q19713,Phenylalanine--tRNA ligase beta subunit,17.0562,17.1617,17.1479,17.8188,16.66,16.754,16.6632,16.8009,1.74043,0.00228488,0.57663,3.21817,+
"F22B5,10",-1.78888,3.08776,Q19714,Calcium load-activated calcium channel homolog,14.0054,14.4235,13.5081,14.0647,15.1534,16.1517,15.9646,15.8875,3.08776,5.19E-05,-1.78888,-6.19206,+
ceh-38,2.03326,3.50696,Q19720,Homeobox protein ceh-38,14.3475,13.8448,13.5888,14.4698,12.4769,11.7011,11.7825,12.1572,3.50696,0,2.03326,7.40681,+
nrs-1,1.73147,3.89545,Q19722,"Asparagine--tRNA ligase, cytoplasmic",18.6122,18.3808,18.607,19.2038,17.0503,16.6939,17.0948,17.0388,3.89545,0,1.73147,8.70211,+
"CELE_F22D6,2",0.514515,0.662218,Q19723,Uncharacterized protein,13.9836,14.1501,14.2767,14.831,13.8145,14.2683,14.2309,12.8697,0.662218,0.0570698,0.514515,1.37707,
nduf-6,-0.260995,0.254335,Q19724,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",17.0519,16.0475,16.4206,17.6394,17.2905,17.1447,16.3779,17.3902,0.254335,0.257327,-0.260995,-0.622109,
ekl-1,3.91904,4.12807,Q19731,Uncharacterized protein,17.3237,16.874,17.9929,18.5379,14.0156,13.2735,13.6929,14.0704,4.12807,0,3.91904,9.56805,+
inx-3,3.05395,3.39973,Q19746,Innexin-3,16.3338,16.3078,15.7974,17.7247,13.2023,13.79,13.5439,13.4117,3.39973,0,3.05395,7.07927,+
dlat-1,0.570695,2.43605,Q19749,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",18.9147,18.5963,19.1091,18.6974,18.2163,18.1597,18.278,18.3807,2.43605,0.000303053,0.570695,4.60727,+
fntb-1,-0.0366774,0.0240452,Q19752,"FarNesylTransferase, Beta subunit",14.0798,14.1336,12.6374,14.8307,13.3338,14.4628,14.1853,13.8463,0.0240452,0.875153,-0.0366774,-0.0704321,
"F23B12,7",1.53466,1.82998,Q19753,"Uncharacterized protein F23B12,7",15.8348,16.2698,15.1016,17.2545,14.5004,14.4612,14.6757,14.6848,1.82998,0.00173981,1.53466,3.38361,+
tomm-20,1.98299,3.6776,Q19766,Mitochondrial import receptor subunit TOM20 homolog,19.916,19.2535,19.3676,20.0318,17.9492,17.4478,17.9034,17.3365,3.6776,0,1.98299,7.95393,+
snb-2,0.669167,1.10392,Q19767,SyNaptoBrevin related,14.9441,14.1738,15.6078,14.921,14.3716,14.111,13.983,14.5045,1.10392,0.0150517,0.669167,2.11599,+
"CELE_F25D1,5",2.37966,2.75822,Q19774,Uncharacterized protein,14.1634,14.4251,14.4475,14.9416,11.6331,13.3364,11.9172,11.5723,2.75822,0.000161496,2.37966,5.3498,+
ppm-1,0.919595,1.40701,Q19775,Protein phosphatase ppm-1,17.4779,16.1529,17.1014,17.7354,16.2126,16.3218,16.0996,16.1553,1.40701,0.00614801,0.919595,2.62783,+
ifd-2,-0.837325,0.974723,Q19782,Intermediate filament protein ifd-2,14.9327,13.5315,15.6257,14.8937,15.6817,15.5009,15.523,15.6273,0.974723,0.0218585,-0.837325,-1.9012,+
dur-1,3.5838,5.45127,Q19790,Dauer Up-Regulated,18.2984,18.3695,18.2652,19.1652,14.9797,15.0601,14.9216,14.8016,5.45127,0,3.5838,16.1855,+
col-140,2.68484,3.34176,Q19813,COLlagen,18.1615,16.9016,17.3172,18.5154,15.0943,14.7948,14.9429,15.3245,3.34176,0,2.68484,6.90721,+
nhl-2,2.83416,2.91892,Q19818,NHL (Ring finger b-box coiled coil) domain containing,16.0222,16.0188,16.3089,17.9423,13.57,13.6486,13.4873,14.2498,2.91892,8.94E-05,2.83416,5.74924,+
cee-1,1.59241,3.77917,Q19824,Conserved Edge Expressed protein,15.4551,15.3509,14.8313,15.7173,13.8706,13.7688,13.6509,13.6947,3.77917,0,1.59241,8.29554,+
rrt-1,1.36827,3.20096,Q19825,"Probable arginine--tRNA ligase, cytoplasmic",17.2817,17.2449,17.9033,17.9814,16.3537,16.1055,16.1062,16.3728,3.20096,5.51E-05,1.36827,6.5032,+
rpb-8,1.44516,3.41705,Q19826,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3",16.3994,16.0508,16.0851,16.8364,14.9811,14.8324,14.6853,15.0923,3.41705,0,1.44516,7.13137,+
"CELE_F26G1,5",-0.0323658,0.0448014,Q19830,Uncharacterized protein,13.9677,14.0577,14.1702,14.5394,14.1442,14.5413,14.5529,13.626,0.0448014,0.776041,-0.0323658,-0.128459,
msp-3,4.6582,2.47576,Q19832,Major sperm protein 3,24.7326,24.1056,24.1658,24.4587,21.3945,19.0914,17.2018,21.1421,2.47576,0.000307807,4.6582,4.69491,+
pcca-1,1.65202,4.31621,Q19842,"Propionyl-CoA carboxylase alpha chain, mitochondrial",20.0191,20.1794,20.0848,19.9482,17.9649,18.6046,18.6135,18.4403,4.31621,0,1.65202,10.3238,+
vrk-1,1.4011,2.03231,Q19848,Serine/threonine-protein kinase VRK1,14.4012,14.3432,14.3367,15.1395,14.0272,12.7025,13.2115,12.6749,2.03231,0.00098135,1.4011,3.77053,+
"CELE_F28B4,3",1.73145,4.73342,Q19853,Uncharacterized protein,18.6156,18.7992,18.6808,19.2024,16.9445,17.0898,17.1529,17.185,4.73342,0,1.73145,12.1975,+
cpf-1,2.06292,2.18258,Q19864,Cleavage and Polyadenylation Factor,14.4224,14.1568,14.1578,14.9913,11.0172,13.0541,12.9239,12.4813,2.18258,0.000661023,2.06292,4.07108,+
suf-1,1.27225,1.19215,Q19866,SUppressor-of-Forked (Drosophila) homolog,13.9761,14.2961,14.4442,15.04,14.384,12.2977,12.3228,13.663,1.19215,0.0112613,1.27225,2.26342,+
rpl-26,-1.78655,2.52108,Q19869,60S ribosomal protein L26,18.0337,18.0889,17.5198,19.2747,19.9525,20.0557,20.0771,19.9779,2.52108,0.000278075,-1.78655,-4.7962,+
wdr-46,1.65697,1.79666,Q19873,WD Repeat protein,15.9929,14.6671,16.3194,16.6697,14.7607,13.8384,13.8529,14.5692,1.79666,0.0019755,1.65697,3.32167,+
thn-2,2.07069,2.52786,Q19876,THaumatiN family,17.1063,16.5959,16.9658,18.528,15.1415,15.0878,15.2512,15.4328,2.52786,0.000279141,2.07069,4.81148,+
rps-23,0.72079,2.38809,Q19877,40S ribosomal protein S23,20.8031,21.2525,21.1979,21.4482,20.6426,20.416,20.2385,20.5214,2.38809,0.000380123,0.72079,4.50279,+
"CELE_F28H7,3",-0.440675,1.32928,Q19891,Uncharacterized protein,14.2924,14.3499,14.4324,14.9999,14.9319,14.9001,15.1571,14.8483,1.32928,0.00752272,-0.440675,-2.49489,+
hum-1,1.57166,2.34992,Q19901,"Heavy chain, Unconventional Myosin",13.4486,14.3689,14.1582,15.1222,12.6739,12.5012,12.7052,12.9311,2.34992,0.0004,1.57166,4.42069,+
sqv-4,1.89473,6.03642,Q19905,UDP-glucose 6-dehydrogenase,17.7022,17.828,18.0699,17.9443,15.9671,15.9298,15.9299,16.1387,6.03642,0,1.89473,20.3337,+
"F32A5,4",-1.51595,2.17547,Q19948,"Uncharacterized protein F32A5,4",14.3525,13.6424,13.7341,15.061,15.3909,15.476,15.8116,16.1753,2.17547,0.000659014,-1.51595,-4.05658,+
aqp-1,0.15804,0.24827,Q19949,AQuaPorin or aquaglyceroporin related,14.2902,14.3414,14.47,14.9887,14.842,14.0933,13.9637,14.5591,0.24827,0.264356,0.15804,0.609433,
lsm-4,0.343594,0.42471,Q19952,Probable U6 snRNA-associated Sm-like protein LSm4,16.3919,16.2648,17.7565,17.2456,16.6226,16.7026,16.4678,16.4914,0.42471,0.12874,0.343594,0.955784,
"CELE_F32D8,5",-1.59712,1.34858,Q19966;Q9U3H0,Uncharacterized protein,14.4307,13.6287,14.1745,13.8808,16.5312,13.9374,15.5436,16.491,1.34858,0.00720684,-1.59712,-2.52777,+
emo-1,0.595413,2.46059,Q19967,Protein transport protein Sec61 subunit gamma,17.1884,17.0218,17.334,16.98,16.2815,16.4897,16.6362,16.7351,2.46059,0.000306206,0.595413,4.66131,+
ima-3,-0.292639,0.280721,Q19969,Importin subunit alpha-3,15.6233,14.9209,16.7747,16.0306,15.6031,16.4858,16.3275,16.1036,0.280721,0.228204,-0.292639,-0.67649,
cec-4,2.02206,3.33909,Q19972,Chromo domain-containing protein cec-4,15.8415,15.26,15.4918,15.7642,14.195,13.435,12.9425,13.6967,3.33909,0,2.02206,6.89936,+
cec-5,2.91732,4.82967,Q19973,"C,Elegans Chromodomain protein",17.3775,16.7898,16.6861,17.3995,14.2764,13.9678,13.8893,14.4501,4.82967,0,2.91732,12.6723,+
best-14,3.15557,4.85037,Q19978,Bestrophin homolog 14,17.2475,18.1637,17.364,18.0817,14.3706,14.6704,14.6401,14.5536,4.85037,0,3.15557,12.7767,+
cat-4,-1.64715,2.57092,Q19980,GTP cyclohydrolase 1,14.1388,13.9005,14.2229,15.0261,15.5467,16.2871,15.6037,16.4393,2.57092,0.000260734,-1.64715,-4.90921,+
tsp-8,0.370272,0.263404,Q19983,Tetraspanin,15.9441,15.2137,14.619,17.298,15.3479,15.4511,15.3854,15.4093,0.263404,0.246444,0.370272,0.640937,
golg-2,1.54404,2.13358,Q19989,GOLGi associated coiled-coil protein homolog,15.6672,15.4432,16.6783,16.543,14.7658,14.1822,15.0928,14.1149,2.13358,0.000665781,1.54404,3.97175,+
pxn-1,3.23179,3.23503,Q1ENI8,Peroxidasin homolog,16.8227,16.3174,16.5791,18.3293,14.0406,13.3511,13.5725,14.1571,3.23503,0,3.23179,6.59919,+
"CELE_T07F10,1",2.67887,6.55888,Q1HB04;Q22317,Aminopeptidase,16.9653,17.1149,17.0036,16.9204,14.1243,14.5055,14.179,14.4798,6.55888,0,2.67887,24.9001,+
"CELE_R31,2",1.89684,1.9003,Q1NZ18;Q22015,Uncharacterized protein,17.4711,17.3651,19.6332,18.3466,16.0011,16.2062,16.5431,16.4782,1.9003,0.00135849,1.89684,3.51593,+
"F13E9,13",1.01535,0.754638,Q1NZ26,"Uncharacterized protein F13E9,13, mitochondrial",14.1181,14.3351,14.4439,15.039,13.9815,12.9446,14.9328,12.0159,0.754638,0.0430294,1.01535,1.53395,+
smg-6,2.28812,4.48417,Q1T6W7;Q9BL68,Suppressor with Morphological effect on Genitalia,14.2833,14.4227,14.4801,14.8124,12.6198,11.7884,12.123,12.3148,4.48417,0,2.28812,11.0437,+
"CELE_F10G7,10",4.05352,4.41374,Q1W0R5;Q1W0R6;Q1W0R7,Uncharacterized protein,14.5111,14.2766,14.3878,14.7482,9.35127,10.9491,10.6605,10.7486,4.41374,0,4.05352,10.7364,+
tag-343,1.60018,3.33228,Q1XFY2;Q9TZM9,Uncharacterized protein,14.3779,14.2768,14.4497,14.9691,13.232,13.124,12.4493,12.8675,3.33228,0,1.60018,6.8794,+
"CELE_T10H9,8",1.7706,3.17172,Q1XFY4,Uncharacterized protein,15.9313,16.4115,16.0663,15.2472,14.29,14.4243,13.9797,13.8798,3.17172,5.40E-05,1.7706,6.42169,+
rps-24,-1.30809,3.34614,Q1XFY9,"Ribosomal Protein, Small subunit",16.9786,17.801,17.3401,17.5356,18.4995,18.8306,18.8053,18.7523,3.34614,0,-1.30809,-6.92009,+
add-2,1.12908,0.725388,Q1ZXU2;Q20952,ADDucin;Adducin-related protein 2,15.0283,14.6617,14.2339,17.2299,14.9407,13.4837,13.5932,14.6198,0.725388,0.0469219,1.12908,1.48456,+
"CELE_F13H10,8",-0.123286,0.15491,Q1ZXU7,Uncharacterized protein,13.9749,14.1643,14.4669,14.9159,14.724,13.8629,14.537,14.8911,0.15491,0.414472,-0.123286,-0.404332,
acl-5,1.47656,2.48817,Q1ZXU8;Q21812,ACyLtransferase-like,14.1107,14.2147,14.4138,14.559,12.4333,12.2882,13.5501,13.1202,2.48817,0.000309658,1.47656,4.72251,+
"CELE_F35A5,2",3.17282,5.43734,Q20006,Uncharacterized protein,14.1798,14.1918,14.4161,14.8021,11.2819,11.4487,11.3283,10.8396,5.43734,0,3.17282,16.0974,+
"CELE_F35A5,1",3.97547,1.99745,Q20007,Uncharacterized protein,16.0211,19.8967,19.9787,16.6682,14.6661,13.8828,14.4801,13.6339,1.99745,0.00101051,3.97547,3.70247,+
piit-1,3.65432,4.56589,Q20008,Protease Inhibitor I2 (Two),14.4805,14.0742,14.2145,14.9256,10.9811,10.842,10.0275,11.2269,4.56589,0,3.65432,11.4104,+
nlp-24,-0.85437,0.76233,Q20011,Neuropeptide-Like Protein,17.7773,16.7826,17.3049,19.2835,18.9201,18.5235,18.7553,18.3669,0.76233,0.0419914,-0.85437,-1.5469,+
dhs-20,1.4244,3.8908,Q20012,"DeHydrogenases, Short chain",15.5645,15.6581,15.5031,15.5969,13.8101,14.4886,13.9633,14.363,3.8908,0,1.4244,8.68551,+
tag-290,2.65627,4.02474,Q20014,Uncharacterized protein,16.4795,15.8773,15.7292,16.745,13.4897,13.2541,13.4585,14.0036,4.02474,0,2.65627,9.17444,+
pfn-2,1.33222,2.32651,Q20025,Profilin-2,18.5193,18.6637,18.891,19.8499,17.7287,17.4861,17.6623,17.718,2.32651,0.000444602,1.33222,4.37077,+
"CELE_F35D11,5",1.01724,2.58591,Q20033,Uncharacterized protein,16.267,15.8993,15.5037,16.1361,15.0596,14.6595,15.1946,14.8234,2.58591,0.000262682,1.01724,4.94354,+
"CELE_F35D11,4",0.947038,3.74229,Q20034,Uncharacterized protein,19.1895,18.9638,18.9456,19.291,18.1856,17.9359,18.3143,18.166,3.74229,0,0.947038,8.17011,+
mlcd-1,3.71084,4.30812,Q20048,MaLonyl CoA Decarboxylase,15.7713,15.3164,16.015,15.3346,12.5131,11.3129,11.3903,12.3776,4.30812,0,3.71084,10.2902,+
idhg-1,-1.22954,3.71778,Q20049,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",16.8044,16.3505,16.1649,16.396,17.5633,17.7927,17.7646,17.5133,3.71778,0,-1.22954,-8.08761,+
"CELE_F35G12,7",0.0615332,0.0236737,Q20051,Uncharacterized protein,11.2852,12.5467,13.8363,15.0811,12.115,13.3523,13.4072,13.6288,0.0236737,0.876856,0.0615332,0.0693711,
asb-1,2.42092,4.84941,Q20053,ATP Synthase B homolog,19.8113,20.1139,19.2903,19.4547,17.1185,17.2621,17.285,17.321,4.84941,0,2.42092,12.7718,+
"CELE_F35G12,11",-0.423395,0.579659,Q20057,Enhancer of rudimentary homolog,14.4967,13.4257,14.0361,14.9253,14.5509,14.944,14.7047,14.3778,0.579659,0.0746908,-0.423395,-1.23431,
"CELE_F35G12,12",1.14818,2.93784,Q20058,Uncharacterized protein,16.704,16.7738,16.296,17.2431,15.6033,15.6267,15.6925,15.5017,2.93784,9.00E-05,1.14818,5.79764,+
wdr-48,1.65662,3.13648,Q20059,WD repeat-containing protein 48 homolog,14.4987,13.9941,14.4439,14.7446,13.0837,13.0473,12.749,12.1748,3.13648,5.30E-05,1.65662,6.32453,+
smc-4,3.92692,3.20846,Q20060,Structural maintenance of chromosomes protein 4,16.9975,16.8161,17.309,15.8671,12.3873,12.62,11.9624,14.3124,3.20846,5.55E-05,3.92692,6.52425,+
marb-1,0.584565,1.36191,Q20062,Mitochondrial Associated RiBonuclease homolog,17.5784,17.8714,17.3445,18.2109,17.4126,16.9074,16.9716,17.3754,1.36191,0.00691582,0.584565,2.55053,+
"CELE_F35G2,1",1.63474,2.27338,Q20063,Sulfhydryl oxidase,13.8804,14.2245,13.6997,14.9889,12.499,12.9781,12.9158,11.8617,2.27338,0.000568443,1.63474,4.25872,+
phy-2,0.420102,0.243899,Q20065,Prolyl 4-hydroxylase subunit alpha-2,14.8111,15.5215,16.3533,18.0571,15.6908,15.7447,15.757,15.8701,0.243899,0.269618,0.420102,0.600256,
"CELE_F35H10,6",2.99035,3.58919,Q20070,Uncharacterized protein,14.1007,13.79,14.8978,15.4559,11.8336,11.4297,11.4436,11.5761,3.58919,0,2.99035,7.66637,+
ugt-58,1.59056,3.00707,Q20086,Putative UDP-glucuronosyltransferase ugt-58,16.7188,16.3531,15.9944,15.688,14.397,15.0278,14.514,14.4532,3.00707,4.95E-05,1.59056,5.97736,+
ttr-20,-1.92558,3.34774,Q20089,TransThyretin-Related family domain,13.5613,13.6494,14.1813,14.6444,15.8421,15.8731,15.7466,16.2769,3.34774,0,-1.92558,-6.92479,+
fkb-1,2.57977,3.27046,Q20107,Peptidylprolyl isomerase,20.3498,20.4864,19.099,20.6304,17.4499,17.9045,17.705,17.1871,3.27046,0,2.57977,6.70021,+
nlp-10,1.84291,3.49124,Q20114,Neuropeptide-Like Protein,16.5324,15.7899,15.8383,15.4269,14.1673,14.225,14.0355,13.7882,3.49124,0,1.84291,7.35802,+
gcs-1,1.25574,3.32795,Q20117,Glutamate--cysteine ligase,16.3433,16.1014,16.4443,16.8758,15.1469,15.3706,15.2552,14.9692,3.32795,0,1.25574,6.86672,+
acs-4,1.40609,4.3783,Q20121,Fatty Acid CoA Synthetase family,18.2801,18.1035,18.4651,18.6473,16.8064,17.0919,17.0349,16.9385,4.3783,0,1.40609,10.5848,+
"CELE_F37C12,3",2.5738,4.48766,Q20122,Acyl carrier protein,19.3943,19.9545,19.8242,20.1411,16.7531,17.5084,17.3555,17.4019,4.48766,0,2.5738,11.0592,+
exos-9,0.910619,1.94266,Q20128,EXOSome (Multiexonuclease complex) component,13.9131,14.3695,14.0553,15.0168,13.272,13.5565,13.3883,13.4955,1.94266,0.00124609,0.910619,3.59671,+
"F38B2,4",1.51401,2.55702,Q20140,Adenylate kinase isoenzyme 1,18.2494,18.561,17.8335,19.218,16.7699,17.0299,17.2155,16.7905,2.55702,0.000259518,1.51401,4.87751,+
"CELE_F38B6,4",0.695927,1.17938,Q20143,Trifunctional purine biosynthetic protein adenosine-3,14.842,15.7241,14.3156,15.0806,14.3415,14.4596,14.3895,13.988,1.17938,0.0116748,0.695927,2.24201,+
"F38E1,9",0.16607,0.278417,Q20157,Mannose-P-dolichol utilization defect 1 protein homolog,14.3727,14.0242,14.4428,15.1149,14.1746,14.1819,14.582,14.3518,0.278417,0.230511,0.16607,0.671788,
"hsp-12,3",5.032,6.01536,Q20164,Heat Shock Protein,20.5373,20.0603,20.1008,20.9005,15.0273,15.7483,15.4227,15.2727,6.01536,0,5.032,20.1679,+
cpin-1,0.585147,0.690978,Q20166,CyPIN (Guanine aminohydrolase) homolog,14.037,13.6202,13.6303,15.099,14.0366,13.0903,13.2263,13.6927,0.690978,0.0519754,0.585147,1.42616,
copb-2,1.75959,3.94876,Q20168,Probable coatomer subunit beta',17.8984,17.4285,17.156,17.9164,15.7649,15.6896,15.9494,15.957,3.94876,0,1.75959,8.89421,+
"CELE_F38E9,5",2.02137,4.0965,Q20173,Uncharacterized protein,17.6056,18.4972,17.7375,17.9513,15.8206,16.0115,15.7531,16.121,4.0965,0,2.02137,9.44623,+
"CELE_F38E9,1",3.78203,4.78814,Q20177,Uncharacterized protein,16.3902,16.964,17.3141,17.3809,13.1135,13.0535,12.9295,13.8244,4.78814,0,3.78203,12.4654,+
"CELE_F39H12,3",1.48829,3.29991,Q20199,Uncharacterized protein,16.4267,16.0552,16.4583,17.0231,15.2636,14.8718,14.8856,14.9891,3.29991,0,1.48829,6.78508,+
csq-1,0.161132,0.302524,Q20203,Calsequestrin,18.7899,18.2707,18.2295,19.0499,18.4456,18.1597,18.6376,18.4526,0.302524,0.208093,0.161132,0.720555,
rps-11,-0.221383,0.343274,Q20206,"Ribosomal Protein, Small subunit",18.4361,17.979,18.4592,19.205,18.9603,18.5488,18.5566,18.8992,0.343274,0.176204,-0.221383,-0.801034,
"CELE_F40F4,7",1.63433,2.67637,Q20220,Uncharacterized protein,14.923,15.0959,15.4207,16.0295,14.2955,13.54,13.7382,13.3582,2.67637,0.000198361,1.63433,5.1541,+
lbp-1,-0.556495,0.78441,Q20223,Fatty acid-binding protein homolog 1,17.0949,17.5332,18.022,18.6855,18.1796,18.4571,18.5735,18.3514,0.78441,0.0390257,-0.556495,-1.58401,+
lbp-2,1.31296,3.18417,Q20224,Fatty acid-binding protein homolog 2,20.2442,19.7934,20.2191,20.1615,18.5267,18.643,19.3032,18.6935,3.18417,5.45E-05,1.31296,6.4563,+
rps-9,-0.0427551,0.0662104,Q20228,40S ribosomal protein S9,19.4292,19.4386,19.1504,20.1777,19.4653,19.7762,19.5937,19.5317,0.0662104,0.681567,-0.0427551,-0.185968,
lsm-1,2.01505,4.54735,Q20229,LSM Sm-like protein,15.8648,15.2727,15.5547,15.2436,13.2126,13.4062,13.5698,13.687,4.54735,0,2.01505,11.3262,+
"F40F8,1",2.58031,3.63339,Q20230,UMP-CMP kinase 2,17.0824,17.75,17.4706,16.3769,14.3537,14.8556,14.8196,14.3299,3.63339,0,2.58031,7.80903,+
drap-1,1.12074,1.34653,Q20237;Q86G95,DRAP1 corepressor homolog,14.1796,14.0642,14.2671,14.9141,13.8595,12.0647,13.4086,13.6093,1.34653,0.00726234,1.12074,2.52427,+
"CELE_F40G12,5",4.9011,4.9437,Q20246,Uncharacterized protein,14.9695,15.8453,15.2524,16.5811,11.0532,10.6467,10.6804,10.6636,4.9437,0,4.9011,13.2572,+
"F41C3,4",-0.257904,0.50952,Q20263,Probable Golgi transport protein 1,14.2554,14.1918,14.4115,15.1671,14.6709,14.6714,14.9088,14.8063,0.50952,0.0938315,-0.257904,-1.11031,
acs-11,1.15071,2.30466,Q20264,Fatty Acid CoA Synthetase family,17.106,17.3927,18.0429,18.1817,16.3769,16.67,16.4624,16.6111,2.30466,0.000525167,1.15071,4.32448,+
fip-5,2.72726,3.50005,Q20276,Fungus-Induced Protein,19.3355,20.6067,20.3229,19.9759,16.72,17.9121,17.4615,17.2384,3.50005,0,2.72726,7.38532,+
fipr-21,1.57739,3.13045,Q20277,FIP (Fungus-Induced Protein) Related,20.5647,19.9713,20.486,21.0091,19.299,18.6886,18.8166,18.9172,3.13045,5.29E-05,1.57739,6.30802,+
"CELE_F41G3,6",2.41779,4.57568,Q20287,Uncharacterized protein,16.7972,16.3288,15.8283,16.378,14.0346,13.764,13.8203,14.0423,4.57568,0,2.41779,11.455,+
elo-5,-1.16587,3.452,Q20300;V6CLH1,Elongation of very long chain fatty acids protein 5;Elongation of very long chain fatty acids protein,14.199,14.0307,14.1197,14.6559,15.2041,15.5573,15.529,15.3785,3.452,0,-1.16587,-7.23742,+
elo-6,0.343506,0.170799,Q20303,Elongation of very long chain fatty acids protein 6,14.833,15.2847,14.248,16.734,15.5149,13.9561,13.9999,16.2547,0.170799,0.381866,0.343506,0.440736,
abcf-3,-0.0251024,0.0388184,Q20306,"ABC transporter, class F",16.1744,16.0077,16.1547,15.2356,15.9863,15.9094,15.8461,15.931,0.0388184,0.803393,-0.0251024,-0.111975,
"CELE_F42A10,5",2.36992,3.94426,Q20310,Uncharacterized protein,19.1617,18.9888,18.6732,19.9002,16.9623,16.6706,16.8055,16.8058,3.94426,0,2.36992,8.87784,+
"CELE_F42A10,6",2.71513,4.15131,Q20311,Uncharacterized protein,18.3405,18.2789,19.495,18.7631,16.072,15.9898,15.9993,15.9559,4.15131,0,2.71513,9.65866,+
"CELE_F42A10,7",0.020936,0.0463241,Q20312,Uncharacterized protein,14.4622,14.0105,14.4613,14.6323,14.6194,14.2974,14.3236,14.2421,0.0463241,0.769124,0.020936,0.132624,
grl-4,3.80855,3.92884,Q20327,GRound-Like (Grd related),18.2229,17.7435,17.27,17.9825,14.209,14.2874,14.6054,12.883,3.92884,0,3.80855,8.82198,+
"CELE_F42C5,9",0.824825,1.52124,Q20329,Uncharacterized protein,16.1294,16.0849,15.7698,17.1124,15.5242,15.4023,15.447,15.4237,1.52124,0.00454217,0.824825,2.82605,+
ifo-1,1.57196,1.06754,Q20330,Intermediate Filament Organize,16.3611,17.2733,13.9896,17.1733,14.6207,14.5645,14.6371,14.6872,1.06754,0.0167109,1.57196,2.05541,+
tni-1,1.53215,2.01784,Q20334,Troponin I 1,17.4513,17.0243,16.3373,18.1508,16.0801,15.8323,15.4504,15.4724,2.01784,0.000977265,1.53215,3.7422,+
"CELE_F42F12,4",0.298197,0.569191,Q20340,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",14.0152,14.7951,14.3676,15.1363,14.3128,14.2714,14.2535,14.2838,0.569191,0.0771516,0.298197,1.21599,
"CELE_F42F12,3",2.10519,2.55341,Q20344,Uncharacterized protein,14.427,14.3125,12.9949,14.9168,12.3744,11.7259,12.0027,12.1275,2.55341,0.000259216,2.10519,4.8693,+
alh-11,1.17373,2.86309,Q20352;Q8MNS6,ALdehyde deHydrogenase,15.0852,14.6245,14.9019,15.2214,13.314,13.9429,14.064,13.8172,2.86309,8.69E-05,1.17373,5.60811,+
"CELE_F43C9,2",1.82088,2.04342,Q20358,Uncharacterized protein,15.5342,16.6621,16.4075,17.0603,13.532,15.0018,14.8925,14.9544,2.04342,0.00091038,1.82088,3.79234,+
sip-1,3.03404,5.15081,Q20363,Stress-induced protein 1,21.4884,21.9384,21.9391,22.4,18.9312,19.1597,18.8586,18.6802,5.15081,0,3.03404,14.3853,+
