geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_eat2_d5,log2FC,Student's T-test Test statistic daf2_d5_eat2_d5,Sign p-val: 0.05 
"CELE_F18A1,7",1.96536,5.73932,Q19536,Uncharacterized protein,16.317,16.6261,16.4208,16.4172,14.4124,14.739,14.4026,14.3657,5.73932,0,1.96536,18.1131,+
rpa-1,0.246907,0.574551,Q19537,Probable replication factor A 73 kDa subunit,17.2459,17.1466,16.6136,16.4844,16.4967,16.8164,16.5877,16.6021,0.574551,0.121653,0.246907,1.22538,
utp-20,2.49479,3.22399,Q19545,UTP small subunit (SSU) processome component homolog,19.0724,19.6355,19.2861,19.6866,16.3176,17.6391,16.329,17.4158,3.22399,0.000207574,2.49479,6.56796,+
abcf-1,0.565545,3.02917,Q19554,"ABC transporter, class F",18.281,18.5424,18.5636,18.6591,18.0039,18.0371,17.8265,17.9164,3.02917,0.000289097,0.565545,6.03561,+
scc-3,-0.0896926,0.0791406,Q19555,Cohesin subunit scc-3,15.1029,14.7609,14.7617,13.7609,14.8237,15.4235,14.0961,14.4018,0.0791406,0.681982,-0.0896926,-0.21967,
ddo-2,-1.73706,1.86323,Q19564,D-aspartate oxidase 2,13.4206,14.4499,13.6643,14.5343,14.524,16.2463,15.9162,16.3308,1.86323,0.0034616,-1.73706,-3.4459,+
nlp-7,1.94412,2.98637,Q19569,Neuropeptide-like protein 7,13.1136,12.9167,12.9985,12.9742,12.0096,10.721,10.9224,10.5736,2.98637,0.000282927,1.94412,5.92318,+
gpa-12,0.152197,0.592538,Q19572,Guanine nucleotide-binding protein alpha-12 subunit,16.217,15.791,15.7862,16.0431,15.8915,15.8969,15.6367,15.8034,0.592538,0.11497,0.152197,1.25679,
pes-8,-1.30407,3.48698,Q19573,Patterned Expression Site,13.0382,13.3418,12.7923,12.9966,14.2305,14.7305,14.0962,14.3281,3.48698,0.000194079,-1.30407,-7.34484,+
pab-2,0.12396,0.263471,Q19579,Polyadenylate-binding protein,15.8341,16.3815,16.2353,16.7697,16.189,16.1831,16.166,16.1867,0.263471,0.327644,0.12396,0.641077,
"CELE_F18H3,4",-0.470556,0.90104,Q19580,Uncharacterized protein,12.5593,13.2496,13.0044,12.5964,13.5236,13.0603,13.7992,12.9089,0.90104,0.0474756,-0.470556,-1.77876,+
ufd-1,0.86863,3.7456,Q19584,Ubiquitin fusion degradation protein 1 homolog,16.9079,16.793,16.8457,17.0853,16.2253,16.1412,15.9083,15.8825,3.7456,0.00017795,0.86863,8.18129,+
"CELE_F19C7,1",-0.803088,1.13121,Q19591,Uncharacterized protein,16.5333,15.9785,17.4348,17.4958,17.8301,17.63,17.5815,17.6131,1.13121,0.0242726,-0.803088,-2.16148,+
"CELE_F20A1,1",1.80495,3.8035,Q19615,Uncharacterized protein,16.6138,16.9827,15.9565,16.4376,14.6068,14.6872,14.7406,14.7362,3.8035,0.000186992,1.80495,8.37922,+
"CELE_F20A1,10",2.14428,2.74995,Q19616,Uncharacterized protein,15.1629,14.914,15.5815,16.0771,12.4394,13.313,13.9242,13.4819,2.74995,0.000605005,2.14428,5.3298,+
vha-12,0.0576043,0.213025,Q19626,Probable V-type proton ATPase subunit B,21.2792,21.6556,21.1987,21.4058,21.3743,21.4079,21.2243,21.3025,0.213025,0.392196,0.0576043,0.53434,
exc-9,2.6263,2.5667,Q19641,Uncharacterized protein,14.1617,14.3067,15.5771,16.3215,12.1661,12.4505,12.4232,12.8219,2.5667,0.000753012,2.6263,4.89957,+
czw-1,0.614422,2.68478,Q19642,Centromere/kinetochore protein zw10 homolog,15.7921,16.0676,15.787,16.2513,15.4567,15.2829,15.3553,15.3454,2.68478,0.000634585,0.614422,5.17398,+
"CELE_F20D12,2",1.01361,1.34587,Q19643,Uncharacterized protein,18.0359,17.8933,19.2501,19.433,17.6767,17.7143,17.5693,17.5975,1.34587,0.012796,1.01361,2.52314,+
"CELE_F20D6,11",0.241167,1.19586,Q19655,Uncharacterized protein,16.16,16.2611,16.1255,16.5141,16.1522,16.0915,15.8886,15.9638,1.19586,0.0198417,0.241167,2.26963,+
"CELE_F21C10,10",1.27481,4.80444,Q19660,Uncharacterized protein,16.5988,16.6671,16.7936,16.9408,15.6668,15.4763,15.3964,15.3615,4.80444,0.000144144,1.27481,12.5462,+
"CELE_F21C10,9",-0.220351,0.871024,Q19661,Uncharacterized protein,12.91,13.1623,12.9239,12.7552,13.2984,12.9423,13.0527,13.3394,0.871024,0.0517272,-0.220351,-1.7288,
"CELE_F21C10,7",-0.810448,0.760495,Q19663,Uncharacterized protein,14.0219,14.3192,13.6772,14.1174,16.3341,14.6278,14.1217,14.2941,0.760495,0.0706996,-0.810448,-1.54381,
"CELE_F21D5,1",-0.178857,0.740387,Q19680,Phosphoacetylglucosamine mutase,16.3031,16.6134,16.111,16.4352,16.5263,16.6791,16.4222,16.5505,0.740387,0.0751969,-0.178857,-1.50991,
"F21D5,5",-1.59668,3.63493,Q19683,"Uncharacterized protein F21D5,5",12.4505,13.425,13.042,13.0041,14.4784,14.6369,14.6421,14.5509,3.63493,0.000166365,-1.59668,-7.81403,+
mrps-33,0.221536,0.645563,Q19685,"Mitochondrial Ribosomal Protein, Small",12.8238,13.2934,12.9141,12.8086,12.6455,12.499,12.7498,13.0595,0.645563,0.0986012,0.221536,1.3485,
"CELE_F21D5,3",0.141681,0.214468,Q19687,Uncharacterized protein,12.9767,13.2959,12.3324,12.9344,12.2463,12.9025,13.0109,12.813,0.214468,0.390705,0.141681,0.537467,
ttr-35,1.77161,3.94571,Q19694,TransThyretin-Related family domain,18.4333,18.6497,17.9916,18.6635,17.0301,16.5678,16.5542,16.4997,3.94571,0.000129754,1.77161,8.88312,+
gfat-2,1.32598,3.07052,Q19699,Glutamine-Fructose 6-phosphate AminoTransferase homolog,15.6275,16.3193,15.6537,15.7378,14.2244,14.6129,14.3428,14.8543,3.07052,0.000255591,1.32598,6.14572,+
"eif-3,G",0.533932,1.67458,Q19706,Eukaryotic translation initiation factor 3 subunit G,17.7726,18.1933,17.3548,17.7855,17.294,17.2496,17.2024,17.2245,1.67458,0.00515207,0.533932,3.09855,+
frs-2,-0.61873,2.82222,Q19713,Phenylalanine--tRNA ligase beta subunit,15.9328,15.9829,16.3894,16.1681,16.8188,16.8046,16.6488,16.6758,2.82222,0.000477209,-0.61873,-5.5064,+
"F22B5,10",-3.24009,5.19183,Q19714,Calcium load-activated calcium channel homolog,13.0751,12.732,12.8284,12.1557,15.6985,15.8385,16.1792,16.0354,5.19183,0.00020712,-3.24009,-14.6193,+
ceh-38,2.39578,3.59411,Q19720,Homeobox protein ceh-38,14.387,14.8951,14.2382,13.4728,12.0157,11.9678,11.8701,11.5563,3.59411,0.000161829,2.39578,7.68216,+
nrs-1,0.439315,2.4106,Q19722,"Asparagine--tRNA ligase, cytoplasmic",17.6026,17.7725,17.5985,17.9828,17.3657,17.3437,17.2277,17.2621,2.4106,0.00117614,0.439315,4.55164,+
"CELE_F22D6,2",1.53194,3.95858,Q19723,Uncharacterized protein,16.5376,17.1424,16.4005,16.607,15.1348,15.2192,14.9869,15.2188,3.95858,0.000130778,1.53194,8.92998,+
nduf-6,2.24376,4.25773,Q19724,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",18.5849,18.7657,18.3728,19.4025,16.5335,16.5713,16.5452,16.5008,4.25773,0.000167873,2.24376,10.0833,+
ekl-1,0.686992,2.12748,Q19731,Uncharacterized protein,14.5845,14.854,14.7807,15.1866,14.4603,14.2287,14.0746,13.8942,2.12748,0.00190917,0.686992,3.95948,+
inx-3,0.90104,2.85091,Q19746,Innexin-3,15.261,15.6681,15.5592,15.8953,14.9509,14.667,14.5019,14.6598,2.85091,0.000436073,0.90104,5.57767,+
dlat-1,0.76306,3.29541,Q19749,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",19.3187,19.3542,19.5819,19.7704,18.7519,18.8407,18.6492,18.7311,3.29541,0.00021685,0.76306,6.77207,+
fntb-1,-1.49565,4.01315,Q19752,"FarNesylTransferase, Beta subunit",12.6326,13.4031,12.9389,12.8544,14.495,14.422,14.4924,14.4023,4.01315,0.000135356,-1.49565,-9.13118,+
"F23B12,7",0.312861,0.545128,Q19753,"Uncharacterized protein F23B12,7",15.055,14.6711,14.0169,15.0745,14.1016,14.5487,14.4856,14.4301,0.545128,0.132953,0.312861,1.17363,
tomm-20,0.861153,2.70739,Q19766,Mitochondrial import receptor subunit TOM20 homolog,18.285,18.2765,18.5218,18.9751,17.6366,17.6436,17.6261,17.7076,2.70739,0.000643087,0.861153,5.22768,+
snb-2,0.41675,1.82136,Q19767,SyNaptoBrevin related,15.0999,15.0539,14.8961,15.4675,14.7117,14.6903,14.7863,14.6621,1.82136,0.00368983,0.41675,3.36754,+
"CELE_F25D1,5",0.721705,2.00113,Q19774,Uncharacterized protein,12.2353,12.9319,12.5724,12.2374,11.5107,12.006,11.7876,11.7859,2.00113,0.00225718,0.721705,3.70963,+
ppm-1,-0.165895,0.424334,Q19775,Protein phosphatase ppm-1,16.6424,16.4317,16.2809,16.9136,17.0454,16.6641,16.566,16.6567,0.424334,0.19247,-0.165895,-0.955085,
ifd-2,-0.307062,0.669765,Q19782,Intermediate filament protein ifd-2,14.2382,14.5649,15.2654,14.5149,14.9484,15.0436,14.9055,14.9142,0.669765,0.0919231,-0.307062,-1.38998,
dur-1,1.99721,6.93861,Q19790,Dauer Up-Regulated,18.2755,18.5623,18.3851,18.4223,16.4014,16.519,16.3611,16.3749,6.93861,0,1.99721,28.8372,+
col-140,1.50344,2.57649,Q19813,COLlagen,16.6362,17.0467,15.7699,15.9321,14.7085,14.9731,14.7891,14.9004,2.57649,0.000756048,1.50344,4.92195,+
nhl-2,0.505278,1.83203,Q19818,NHL (Ring finger b-box coiled coil) domain containing,15.2499,15.3366,14.9766,15.079,14.7007,14.9869,14.42,14.5134,1.83203,0.0036138,0.505278,3.38744,+
cee-1,-2.40937,1.52214,Q19824,Conserved Edge Expressed protein,14.9743,14.5938,14.8033,15.2702,19.8143,16.645,16.6682,16.1516,1.52214,0.00800402,-2.40937,-2.82763,+
rrt-1,0.0385003,0.0647035,Q19825,"Probable arginine--tRNA ligase, cytoplasmic",16.9756,17.2604,16.4213,16.9435,17.2182,16.7232,16.739,16.7664,0.0647035,0.728917,0.0385003,0.181992,
rpb-8,-0.905902,2.95266,Q19826,"Probable DNA-directed RNA polymerases I, II, and III subunit RPABC3",15.1359,15.2758,14.7437,15.3358,16.174,16.0774,15.801,16.0624,2.95266,0.000346154,-0.905902,-5.83577,+
"CELE_F26G1,5",-0.815561,2.39556,Q19830,Uncharacterized protein,13.1221,13.2804,12.9062,12.7056,13.9739,13.4453,14.013,13.8443,2.39556,0.00124639,-0.815561,-4.51896,+
msp-3,6.37439,3.52122,Q19832,Major sperm protein 3,22.8232,23.3799,22.0521,22.6492,15.1422,18.7144,16.0709,15.4795,3.52122,0.000198653,6.37439,7.4513,+
pcca-1,-0.170047,2.02963,Q19842,"Propionyl-CoA carboxylase alpha chain, mitochondrial",19.4804,19.4104,19.5876,19.5655,19.7095,19.7065,19.6253,19.6828,2.02963,0.00215605,-0.170047,-3.76526,+
vrk-1,-0.991066,0.891627,Q19848,Serine/threonine-protein kinase VRK1,11.6699,12.5303,13.9945,13.0539,14.0107,14.5056,13.3282,13.3683,0.891627,0.0487022,-0.991066,-1.7631,+
"CELE_F28B4,3",-0.0493302,0.223505,Q19853,Uncharacterized protein,17.6687,17.8545,18.0101,17.8139,17.9192,17.9261,17.7279,17.9714,0.223505,0.377876,-0.0493302,-0.556935,
cpf-1,1.73086,2.75574,Q19864,Cleavage and Polyadenylation Factor,14.844,15.1775,14.4997,14.1187,13.4992,13.1008,12.6258,12.4907,2.75574,0.000606656,1.73086,5.34381,+
suf-1,-0.456833,1.62554,Q19866,SUppressor-of-Forked (Drosophila) homolog,13.0775,13.42,12.995,12.9161,13.6353,13.7943,13.5001,13.3062,1.62554,0.00608077,-0.456833,-3.01053,+
rpl-26,-0.979177,3.32581,Q19869,60S ribosomal protein L26,18.1818,17.7835,18.3848,18.3126,19.0079,19.2371,19.1798,19.1546,3.32581,0.000176119,-0.979177,-6.86046,+
wdr-46,-0.482505,0.994263,Q19873,WD Repeat protein,12.4789,13.008,13.0128,12.9342,13.1461,12.8284,13.6824,13.7069,0.994263,0.0363876,-0.482505,-1.93365,+
thn-2,1.99559,3.76023,Q19876,THaumatiN family,16.7706,17.2257,16.2187,16.3349,14.6889,14.4991,14.844,14.5354,3.76023,0.000180215,1.99559,8.23092,+
rps-23,-0.733977,1.60162,Q19877,40S ribosomal protein S23,17.4538,18.4232,18.0826,18.459,18.6903,18.7928,19.0769,18.7945,1.60162,0.00638984,-0.733977,-2.9679,+
"CELE_F28H7,3",0.219973,0.221763,Q19891,Uncharacterized protein,12.9709,13.0175,12.9242,12.7125,13.8426,12.4629,12.1172,12.3225,0.221763,0.380214,0.219973,0.553197,
hum-1,-0.333058,0.719908,Q19901,"Heavy chain, Unconventional Myosin",13.6006,13.7039,14.0649,14.5924,14.2928,14.3826,14.3581,14.2605,0.719908,0.0795523,-0.333058,-1.47528,
sqv-4,0.70234,3.57822,Q19905,UDP-glucose 6-dehydrogenase,16.912,16.9943,16.7678,16.9521,16.3325,16.345,16.0642,16.075,3.57822,0.000160558,0.70234,7.6313,+
"F32A5,4",0.620388,1.02794,Q19948,"Uncharacterized protein F32A5,4",15.24,16.0685,15.0723,15.9627,15.0095,14.4934,15.3941,14.9649,1.02794,0.0328993,0.620388,1.98959,+
aqp-1,-0.384589,0.729401,Q19949,AQuaPorin or aquaglyceroporin related,12.4939,13.2018,12.1292,12.8332,13.3721,12.9845,13.0283,12.8117,0.729401,0.077258,-0.384589,-1.49135,
lsm-4,0.724715,3.09121,Q19952,Probable U6 snRNA-associated Sm-like protein LSm4,17.0195,17.3855,17.546,17.4225,16.6277,16.6821,16.5424,16.6225,3.09121,0.0002589,0.724715,6.20137,+
"CELE_F32D8,5",-1.83857,3.16128,Q19966;Q9U3H0,Uncharacterized protein,12.0774,13.2424,13.0173,12.9819,14.5815,15.0128,14.4008,14.6782,3.16128,0.000241192,-1.83857,-6.3928,+
emo-1,-3.3709,6.18092,Q19967,Protein transport protein Sec61 subunit gamma,13.9693,14.0553,13.4617,13.7939,17.4388,17.1703,17.0635,17.0912,6.18092,0,-3.3709,-21.5074,+
ima-3,0.652853,3.10719,Q19969,Importin subunit alpha-3,15.7243,15.9974,15.8566,16.1366,15.2806,15.2425,15.1585,15.4219,3.10719,0.000262123,0.652853,6.24463,+
cec-4,1.98087,3.543,Q19972,Chromo domain-containing protein cec-4,16.3825,16.1184,16.0064,16.3251,14.7863,14.4982,13.8804,13.7439,3.543,0.000156463,1.98087,7.51966,+
cec-5,0.52852,0.764569,Q19973,"C,Elegans Chromodomain protein",15.1919,15.7108,14.2522,15.6246,14.5006,14.6549,14.6796,14.8303,0.764569,0.0699173,0.52852,1.55067,
best-14,-0.24105,0.251395,Q19978,Bestrophin homolog 14,14.787,14.8833,16.1433,16.2224,15.787,15.7566,15.6533,15.8033,0.251395,0.341571,-0.24105,-0.615974,
cat-4,-1.32409,1.29111,Q19980,GTP cyclohydrolase 1,12.7734,13.1362,12.7807,12.9304,14.1964,14.29,15.5326,12.898,1.29111,0.014934,-1.32409,-2.4301,+
tsp-8,0.151592,0.306907,Q19983,Tetraspanin,14.0718,13.8104,14.2006,14.6404,13.969,14.354,13.9795,13.8144,0.306907,0.282397,0.151592,0.729323,
golg-2,1.638,4.40973,Q19989,GOLGi associated coiled-coil protein homolog,15.4581,16.0254,15.6974,15.8249,13.9698,14.3375,13.9376,14.2088,4.40973,0.000105785,1.638,10.7192,+
pxn-1,2.10292,4.98269,Q1ENI8,Peroxidasin homolog,15.9053,15.7182,15.3627,15.302,13.3277,13.4999,13.4336,13.6154,4.98269,0.000168421,2.10292,13.463,+
"CELE_T07F10,1",-0.0671222,0.103423,Q1HB04;Q22317,Aminopeptidase,14.9565,15.1608,14.8775,15.9204,15.3485,15.2824,15.2713,15.2814,0.103423,0.608673,-0.0671222,-0.281079,
"CELE_R31,2",0.544893,1.92953,Q1NZ18;Q22015,Uncharacterized protein,16.7006,16.9259,17.2411,17.234,16.5058,16.6915,16.3424,16.3823,1.92953,0.00284018,0.544893,3.57158,+
"F13E9,13",-0.887965,3.23237,Q1NZ26,"Uncharacterized protein F13E9,13, mitochondrial",12.9402,13.1861,12.6271,13.0105,13.8298,13.6394,13.9405,13.9061,3.23237,0.000207865,-0.887965,-6.59165,+
smg-6,0.48418,1.7665,Q1T6W7;Q9BL68,Suppressor with Morphological effect on Genitalia,12.8478,13.3497,13.0449,12.7087,12.505,12.6389,12.4815,12.3889,1.7665,0.00409356,0.48418,3.266,+
"CELE_F10G7,10",0.42815,1.60308,Q1W0R5;Q1W0R6;Q1W0R7,Uncharacterized protein,12.4555,12.9956,12.8959,12.9579,12.4494,12.5317,12.1974,12.4138,1.60308,0.00637418,0.42815,2.9705,+
tag-343,0.518473,2.14688,Q1XFY2;Q9TZM9,Uncharacterized protein,12.9579,13.2978,12.9035,12.9851,12.2396,12.6613,12.5893,12.5801,2.14688,0.00179884,0.518473,3.99857,+
"CELE_T10H9,8",0.799242,2.31556,Q1XFY4,Uncharacterized protein,15.0848,15.0102,15.2793,15.6801,14.4543,14.1771,14.5465,14.6796,2.31556,0.00133695,0.799242,4.34753,+
rps-24,-1.05202,5.22234,Q1XFY9,"Ribosomal Protein, Small subunit",17.3606,17.3198,17.4341,17.1984,18.4517,18.4842,18.3017,18.2833,5.22234,0,-1.05202,-14.7956,+
add-2,2.28968,1.42734,Q1ZXU2;Q20952,ADDucin;Adducin-related protein 2,17.6155,17.5375,18.1474,14.4054,14.4012,14.9114,14.4655,14.7689,1.42734,0.0103663,2.28968,2.66285,+
"CELE_F13H10,8",0.557837,1.28335,Q1ZXU7,Uncharacterized protein,14.9439,15.3641,15.2997,15.5098,15.3003,14.4341,14.5217,14.63,1.28335,0.0152812,0.557837,2.41697,+
acl-5,-0.776786,2.01437,Q1ZXU8;Q21812,ACyLtransferase-like,13.9973,13.8347,13.7953,14.142,14.5233,14.8151,14.3273,15.2108,2.01437,0.00225316,-0.776786,-3.73542,+
"CELE_F35A5,2",1.15853,5.15255,Q20006,Uncharacterized protein,13.0362,13.1484,12.7735,12.9986,11.881,11.8059,11.8116,11.8239,5.15255,0.000196319,1.15853,14.3952,+
"CELE_F35A5,1",2.25764,4.60963,Q20007,Uncharacterized protein,16.5447,16.6895,16.1243,16.1418,14.4889,13.956,14.119,13.9059,4.60963,0.000124031,2.25764,11.6112,+
piit-1,2.78045,3.98835,Q20008,Protease Inhibitor I2 (Two),13.7367,14.142,14.7522,14.9673,11.3054,11.5559,11.8765,11.7385,3.98835,0.000133028,2.78045,9.03926,+
nlp-24,3.03458,2.7011,Q20011,Neuropeptide-Like Protein,16.7092,16.3749,18.6998,16.3732,13.5512,14.3217,14.0798,14.066,2.7011,0.000639659,3.03458,5.21269,+
dhs-20,-0.428185,0.668016,Q20012,"DeHydrogenases, Short chain",15.057,15.0484,13.9173,15.121,15.312,15.393,14.9103,15.2411,0.668016,0.0924019,-0.428185,-1.38699,
tag-290,0.542623,2.43466,Q20014,Uncharacterized protein,16.0277,16.0362,15.7715,15.8603,15.1128,15.5846,15.4292,15.3986,2.43466,0.00111628,0.542623,4.60422,+
pfn-2,0.112746,0.438026,Q20025,Profilin-2,17.6726,17.8776,17.9075,17.7945,18.006,17.5938,17.5797,17.6217,0.438026,0.183729,0.112746,0.980441,
"CELE_F35D11,5",0.66628,0.929694,Q20033,Uncharacterized protein,15.3305,14.3635,14.6717,14.9584,13.5397,14.3687,14.9074,13.8431,0.929694,0.0434128,0.66628,1.8264,+
"CELE_F35D11,4",1.73335,0.655769,Q20034,Uncharacterized protein,17.8861,18.144,22.2544,22.532,18.3615,18.4562,18.7086,18.3568,0.655769,0.0954564,1.73335,1.36602,
mlcd-1,1.49976,1.42236,Q20048,MaLonyl CoA Decarboxylase,13.8051,15.4548,13.7289,13.9159,13.1163,13.6248,12.1584,12.006,1.42236,0.0105403,1.49976,2.65426,+
idhg-1,-0.44267,2.96314,Q20049,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial",16.2178,16.1716,16.1015,16.0969,16.4323,16.5221,16.6597,16.7445,2.96314,0.000316808,-0.44267,-5.86286,+
"CELE_F35G12,7",1.14951,3.34346,Q20051,Uncharacterized protein,12.8167,12.9906,13.0679,12.7154,12.0286,11.9195,11.3733,11.6711,3.34346,0.000177711,1.14951,6.9122,+
asb-1,0.56707,1.64084,Q20053,ATP Synthase B homolog,17.5686,17.3441,17.8212,18.196,17.2445,17.1652,17.1904,17.0614,1.64084,0.00582096,0.56707,3.0379,+
"CELE_F35G12,11",0.217705,0.174927,Q20057,Enhancer of rudimentary homolog,15.6484,15.076,13.6593,14.0989,14.8874,14.3717,14.2439,14.1088,0.174927,0.451971,0.217705,0.450082,
"CELE_F35G12,12",0.13,0.312168,Q20058,Uncharacterized protein,15.9584,16.2126,16.2695,16.781,16.1241,16.2747,16.1371,16.1656,0.312168,0.277501,0.13,0.739812,
wdr-48,0.621283,0.602332,Q20059,WD repeat-containing protein 48 homolog,14.3646,14.7297,12.9878,13.1562,13.6964,13.3589,12.6488,13.0491,0.602332,0.111371,0.621283,1.27382,
smc-4,0.657262,0.334324,Q20060,Structural maintenance of chromosomes protein 4,15.1648,14.9773,12.3928,12.1162,13.1526,13.4629,12.8464,12.56,0.334324,0.257638,0.657262,0.783553,
marb-1,1.68815,5.16591,Q20062,Mitochondrial Associated RiBonuclease homolog,18.779,18.7999,18.6362,19.0722,17.1907,17.3106,17.0477,16.9857,5.16591,0.000201893,1.68815,14.471,+
"CELE_F35G2,1",-1.12359,0.972857,Q20063,Sulfhydryl oxidase,12.6388,10.6341,13.1785,13.0441,13.5815,13.4599,13.5049,13.4436,0.972857,0.0387941,-1.12359,-1.8981,+
phy-2,0.76249,1.17815,Q20065,Prolyl 4-hydroxylase subunit alpha-2,15.2029,15.6783,14.4289,14.3723,14.2993,14.4445,13.9226,13.966,1.17815,0.0208872,0.76249,2.23995,+
"CELE_F35H10,6",1.31159,2.11935,Q20070,Uncharacterized protein,12.9115,13.0654,13.0692,12.626,12.5232,11.2474,11.1367,11.5183,2.11935,0.00192191,1.31159,3.94314,+
ugt-58,1.03483,2.73487,Q20086,Putative UDP-glucuronosyltransferase ugt-58,15.4473,15.7908,14.8775,15.5644,14.3494,14.4004,14.3539,14.437,2.73487,0.000628849,1.03483,5.29346,+
ttr-20,1.92507,4.22,Q20089,TransThyretin-Related family domain,19.2405,18.701,18.8876,19.2387,17.4578,16.8212,17.1529,16.9357,4.22,0.00016338,1.92507,9.93088,+
fkb-1,0.430852,1.73674,Q20107,Peptidylprolyl isomerase,18.6867,18.8149,18.6082,18.7528,17.9338,18.4248,18.5071,18.2736,1.73674,0.00435806,0.430852,3.21142,+
nlp-10,1.13618,2.51177,Q20114,Neuropeptide-Like Protein,16.2139,15.8576,15.5889,15.5291,15.0196,14.9206,14.3573,14.3473,2.51177,0.000880392,1.13618,4.77528,+
gcs-1,-0.643628,0.456774,Q20117,Glutamate--cysteine ligase,14.1242,17.1394,15.2518,15.0563,15.9062,16.0093,16.1542,16.0765,0.456774,0.172888,-0.643628,-1.01489,
acs-4,0.0975156,0.463051,Q20121,Fatty Acid CoA Synthetase family,17.5714,17.6854,17.7301,17.8857,17.7996,17.5935,17.4635,17.6259,0.463051,0.169611,0.0975156,1.02636,
"CELE_F37C12,3",-1.98093,2.16708,Q20122,Acyl carrier protein,14.7765,14.5978,16.4051,16.05,17.6839,17.8416,17.1276,17.1,2.16708,0.00177126,-1.98093,-4.03951,+
exos-9,-0.836322,1.25546,Q20128,EXOSome (Multiexonuclease complex) component,12.3364,14.0161,13.2473,13.2919,13.9954,14.2184,14.1531,13.8701,1.25546,0.0166358,-0.836322,-2.36985,+
"F38B2,4",-0.413555,1.29343,Q20140,Adenylate kinase isoenzyme 1,17.6399,18.1077,17.5251,17.4489,18.2293,18.2442,17.9139,17.9884,1.29343,0.0147918,-0.413555,-2.43403,+
"CELE_F38B6,4",1.1583,5.2719,Q20143,Trifunctional purine biosynthetic protein adenosine-3,15.5034,15.733,15.4872,15.6623,14.5582,14.3925,14.3382,14.4637,5.2719,0,1.1583,15.0865,+
"F38E1,9",-1.01097,1.7659,Q20157,Mannose-P-dolichol utilization defect 1 protein homolog,15.7029,15.0425,14.2001,15.0135,16.0429,15.9613,16.0762,15.9223,1.7659,0.00411079,-1.01097,-3.26489,+
"hsp-12,3",2.43032,4.05207,Q20164,Heat Shock Protein,18.391,19.0457,18.2691,18.6794,16.3478,16.3875,15.5758,16.353,4.05207,0.000139089,2.43032,9.27711,+
cpin-1,-1.23652,3.4264,Q20166,CyPIN (Guanine aminohydrolase) homolog,13.1342,13.4347,13.0334,12.9743,14.6729,14.3305,14.4995,14.0197,3.4264,0.000186267,-1.23652,-7.15963,+
copb-2,0.0941529,0.199533,Q20168,Probable coatomer subunit beta',16.7167,16.8125,16.371,17.2588,16.7134,16.7905,16.6253,16.6531,0.199533,0.411875,0.0941529,0.504896,
"CELE_F38E9,5",1.37819,0.936607,Q20173,Uncharacterized protein,17.6427,17.3399,16.353,19.8873,16.2273,16.4993,16.4313,16.5521,0.936607,0.0426811,1.37819,1.83789,+
"CELE_F38E9,1",-0.65179,0.483739,Q20177,Uncharacterized protein,12.7669,13.2205,14.7796,15.2742,14.9881,14.5876,14.512,14.5606,0.483739,0.158532,-0.65179,-1.06393,
"CELE_F39H12,3",1.01503,2.55637,Q20199,Uncharacterized protein,16.5569,16.6671,16.1357,16.363,15.3827,15.9113,15.1475,15.2211,2.55637,0.000768,1.01503,4.87603,+
csq-1,-0.883673,4.0821,Q20203,Calsequestrin,17.0449,16.7206,17.1306,16.9404,17.7905,17.786,17.9106,17.8842,4.0821,0.000142857,-0.883673,-9.39113,+
rps-11,0.241575,0.77414,Q20206,"Ribosomal Protein, Small subunit",16.9152,16.8168,17.4162,17.3256,16.8769,16.7894,16.9913,16.8498,0.77414,0.0681904,0.241575,1.56676,
"CELE_F40F4,7",-0.422347,0.387342,Q20220,Uncharacterized protein,13.5589,15.6066,13.9073,14.1409,15.1929,14.5477,14.5552,14.6074,0.387342,0.215751,-0.422347,-0.885676,
lbp-1,0.634079,1.96143,Q20223,Fatty acid-binding protein homolog 1,19.6234,19.8288,19.8967,20.3758,19.3445,19.0988,19.4378,19.3073,1.96143,0.00253775,0.634079,3.63279,+
