geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value eat2_d15_N2_d15,log2FC,Student's T-test Test statistic eat2_d15_N2_d15,Sign p-val: 0.05 
"C36A4,4",0.855737,2.4795,Q18493,Probable UDP-N-acetylglucosamine pyrophosphorylase,16.6406,17.3392,16.6136,16.7131,15.8909,15.8493,16.0641,16.0793,2.4795,0.000927692,0.855737,4.7032,+
"maph-1,3",2.64188,6.07018,Q18494,Microtubule-Associated Protein Homolog,18.9105,19.0921,18.8006,19.2213,16.6054,16.2751,16.2029,16.3736,6.07018,0,2.64188,20.6022,+
acs-19,0.909341,1.26794,Q18496;Q65ZB8,Acetyl-coenzyme A synthetase,14.3957,15.165,14.4423,15.3315,14.7275,13.7907,13.8596,13.3194,1.26794,0.0122903,0.909341,2.39093,+
flp-9,2.36565,3.49047,Q18502,FMRFamide-like neuropeptides 9,14.9441,15.2278,13.9081,14.739,12.5678,11.9166,12.3245,12.5477,3.49047,0.000234997,2.36565,7.35564,+
mel-28,1.67008,2.33297,Q18508,Protein mel-28,15.851,16.0265,16.3446,17.4629,14.7543,14.5954,14.5694,15.0856,2.33297,0.00118556,1.67008,4.3845,+
"C38H2,2",1.73835,1.70303,Q18515,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,13.0567,14.1251,14.5068,15.1089,12.419,11.5885,13.2648,12.5718,1.70303,0.0046404,1.73835,3.15003,+
"C39D10,7",-0.39805,1.48832,Q18529,Uncharacterized protein,20.6908,20.2454,20.0756,20.4997,20.8853,20.7793,20.656,20.783,1.48832,0.00755206,-0.39805,-2.76854,+
"C39E9,8",-1.8535,2.4244,Q18541,Uncharacterized protein,17.2223,15.334,16.3847,15.8987,17.9481,18.0963,17.9897,18.2196,2.4244,0.00102626,-1.8535,-4.58176,+
"C39E9,12",-0.407633,0.204681,Q18546,Uncharacterized protein,14.927,15.5306,14.5251,15.3166,15.9785,15.6173,16.9602,13.374,0.204681,0.326463,-0.407633,-0.516179,
rfc-3,-0.654334,2.16538,Q18547,RFC (DNA replication factor) family,14.6184,15.2226,14.9227,14.7439,15.4999,15.3317,15.502,15.7913,2.16538,0.00161474,-0.654334,-4.03605,+
"C39H7,4",1.52681,2.96512,Q18550,Uncharacterized protein,17.1863,17.2649,17.1944,17.7565,16.1432,15.67,15.2668,16.2149,2.96512,0.000298337,1.52681,5.86798,+
rpc-1,0.956115,1.18516,Q18566,DNA-directed RNA polymerase subunit,14.791,15.4244,13.9117,14.2865,12.9912,13.735,13.5599,14.3029,1.18516,0.0153522,0.956115,2.2517,+
"C42D4,1",2.27024,5.35982,Q18577,Uncharacterized protein,22.5436,22.9725,22.821,23.0907,20.345,20.6834,20.5966,20.7218,5.35982,0,2.27024,15.6159,+
"C43H6,3",-0.590057,0.850609,Q18587,Uncharacterized protein,14.6389,15.437,14.6513,15.1895,14.9495,15.3238,15.72,16.2836,0.850609,0.0379072,-0.590057,-1.69476,+
"C44B7,5",2.29224,3.33795,Q18594,"Uncharacterized protein C44B7,5",21.1631,22.2047,22.1195,22.3625,19.2427,20.0175,19.972,19.4486,3.33795,0.000265903,2.29224,6.89601,+
"C44B7,7",2.40146,5.07037,Q18596,Uncharacterized protein,16.9808,16.9202,16.5679,17.2258,14.2555,14.4731,14.6033,14.7569,5.07037,0,2.40146,13.9368,+
pmp-1,1.22701,0.649426,Q18597,Peroxisomal Membrane Protein related,15.9191,15.7723,16.0755,15.7444,13.8615,13.5382,17.348,13.8555,0.649426,0.0670392,1.22701,1.35513,
pmp-2,0.567308,1.92169,Q18598,Peroxisomal Membrane Protein related,14.5866,14.8849,14.512,14.7659,13.9969,14.5028,13.8811,14.0993,1.92169,0.00285546,0.567308,3.55661,+
acer-1,0.20203,0.281168,Q18599,ACEtyl-CoA Regulator,18.5977,19.8642,18.8039,19.1693,18.5947,19.0222,18.9385,19.0716,0.281168,0.233852,0.20203,0.677401,
"C44B7,11",0.840704,1.9305,Q18600,Putative endoplasmic reticulum metallopeptidase 1-B,14.6274,14.3597,14.2596,14.8902,14.1625,13.8066,13.3003,13.5047,1.9305,0.00285077,0.840704,3.57343,+
chil-10,-0.0399249,0.0619438,Q18607,CHItinase-Like,14.2798,14.698,14.8137,15.044,15.0908,14.6934,14.3242,14.8867,0.0619438,0.698069,-0.0399249,-0.174683,
"C44E12,1",-0.696921,0.353169,Q18621,Uncharacterized protein,14.132,15.4669,12.4764,15.3242,15.2493,13.796,14.957,16.1847,0.353169,0.177191,-0.696921,-0.820242,
lec-4,2.06627,3.11519,Q18625,Galectin,18.4637,19.4492,18.7902,19.9002,17.1057,16.9237,17.2434,17.0655,3.11519,0.000255363,2.06627,6.26638,+
dhs-18,-1.74152,2.16696,Q18639,"DeHydrogenases, Short chain",14.1997,15.2702,14.7088,14.5326,15.7265,16.5583,15.9976,17.395,2.16696,0.00161587,-1.74152,-4.03927,+
"C45E5,1",2.75189,5.1574,Q18645,Uncharacterized protein,15.0155,15.5445,14.9988,14.9003,12.5568,12.1681,12.1316,12.595,5.1574,0,2.75189,14.4227,+
"C46A5,6",2.08666,3.76292,Q18650,Uncharacterized protein,14.753,15.3588,14.7635,14.2229,12.8454,12.5737,12.8719,12.4607,3.76292,0.00010146,2.08666,8.24008,+
"C46C2,2",-1.5778,3.11702,Q18655,Uncharacterized protein,14.8683,14.8636,14.9463,14.3508,16.8238,15.9177,16.055,16.5437,3.11702,0.000255493,-1.5778,-6.27136,+
acs-17,0.796876,2.06992,Q18660,Fatty Acid CoA Synthetase family,15.6111,16.0612,15.8027,16.2141,15.0045,14.81,15.1306,15.5564,2.06992,0.00202311,0.796876,3.84463,+
"C47D12,2",1.36211,1.98437,Q18668,Uncharacterized protein,14.8415,15.3528,13.8577,15.4879,13.4992,13.4764,13.5277,13.5882,1.98437,0.00251817,1.36211,3.67708,+
nep-1,1.82202,2.74651,Q18673,Neprilysin-1,16.4127,17.3058,16.6608,17.3826,15.7608,15.1425,14.9924,14.578,2.74651,0.000495938,1.82202,5.32148,+
"C47E12,7",-0.00652432,0.00416354,Q18674,Ribosomal RNA processing protein 1 homolog,14.7977,15.5522,13.7695,15.3957,13.9268,14.9635,15.2318,15.419,0.00416354,0.976811,-0.00652432,-0.0124648,
dhp-2,2.79191,3.78877,Q18677,Dihydropyrimidinase 2,17.4704,17.95,17.2084,17.9101,14.4142,14.5556,14.7306,15.6709,3.78877,0.000103692,2.79191,8.32849,+
srs-2,2.19513,3.34167,Q18678,"Probable serine--tRNA ligase, cytoplasmic",19.9729,20.4247,19.7823,20.3665,18.0682,17.202,17.9536,18.5422,3.34167,0.000266974,2.19513,6.90695,+
pyp-1,1.57641,3.36735,Q18680,Probable inorganic pyrophosphatase 1,20.6432,21.2505,20.9016,21.4513,19.5452,19.3571,19.2023,19.8364,3.36735,0.000271981,1.57641,6.98273,+
unc-112,0.615284,1.86702,Q18685,Protein unc-112,17.1608,17.4466,17.2945,17.4696,16.8477,16.3489,16.6045,17.1093,1.86702,0.00319045,0.615284,3.45303,+
daf-21,1.01686,2.6597,Q18688,Heat shock protein 90,20.4807,21.0448,20.5244,21.067,19.7927,19.4529,19.7768,20.027,2.6597,0.000731006,1.01686,5.11483,+
"C47E8,4",2.38239,2.06491,Q18691,Protein FAM50 homolog,14.9706,16.1836,15.8295,16.2162,12.2187,12.8152,14.6344,14.0021,2.06491,0.00203394,2.38239,3.83473,+
pitr-1,0.575135,1.41702,Q18697;W6RS06,Phosphate transporter,14.9123,15.0503,14.8276,15.2494,13.8801,14.8022,14.5801,14.4766,1.41702,0.00881305,0.575135,2.64506,+
"C49C8,5",2.72751,4.46922,Q18705,Uncharacterized protein,17.956,18.3357,17.7537,18.1363,15.9344,15.048,14.9992,15.2901,4.46922,0,2.72751,10.9778,+
"C49F8,3",0.248924,0.413768,Q18709,Uncharacterized protein,14.751,15.4651,14.4793,14.3907,14.7525,14.3051,14.3792,14.6536,0.413768,0.142691,0.248924,0.935399,
"C50F4,1",3.45057,2.85493,Q18739,Uncharacterized protein,18.0557,18.3212,17.0531,19.6591,15.5348,14.0884,14.644,15.0197,2.85493,0.000379838,3.45057,5.58769,+
"C50F4,6",1.20601,0.826074,Q18742,Uncharacterized protein,14.8071,15.5194,14.9063,15.1532,13.7667,14.3129,12.0322,15.4501,0.826074,0.0404857,1.20601,1.65379,+
klo-1,2.9471,3.28489,Q18758,KLOtho (Mammalian aging-associated protein) homolog,17.2519,18.0629,17.4471,18.0412,14.3035,15.8876,14.2413,14.5824,3.28489,0.000258352,2.9471,6.7417,+
"C52E12,1",0.121875,0.131493,Q18782,Uncharacterized protein,15.0182,15.198,14.4007,15.5119,15.2009,14.8087,15.4038,14.228,0.131493,0.470187,0.121875,0.349343,
snr-4,3.12876,5.51337,Q18786,Probable small nuclear ribonucleoprotein Sm D2,19.1685,19.64,19.3725,19.6902,16.4651,16.587,15.9262,16.3779,5.51337,0,3.12876,16.5835,+
rpt-1,1.16183,4.1241,Q18787,26S protease regulatory subunit 7,18.6605,18.5277,18.5195,18.5986,17.5053,17.0739,17.6056,17.4743,4.1241,0,1.16183,9.55269,+
"C52E4,5",1.32209,1.71085,Q18788,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4,5",15.1155,16.3901,16.3758,16.0503,14.6999,14.6019,13.9592,15.3823,1.71085,0.00454336,1.32209,3.16424,+
col-119,5.20463,3.97703,Q18799,COLlagen,20.6758,21.3363,20.4223,21.6996,16.2007,16.9638,14.6188,15.5323,3.97703,0,5.20463,8.99759,+
bre-1,1.43601,3.20372,Q18801,"GDP-mannose 4,6 dehydratase 1",16.6197,17.0708,16.8429,17.5791,15.4099,15.5046,15.7292,15.7248,3.20372,0.000246546,1.43601,6.51095,+
asg-2,2.06883,3.99317,Q18803,"Probable ATP synthase subunit g 2, mitochondrial",20.6941,21.2828,20.9939,21.371,18.6142,19.411,18.9054,19.1359,3.99317,0,2.06883,9.05707,+
"C53B7,2",-2.96751,3.69645,Q18805,Uncharacterized protein,13.5489,15.1611,14.9905,14.8391,17.6208,17.6592,17.6468,17.4828,3.69645,9.58E-05,-2.96751,-8.0164,+
rig-3,3.04096,3.45262,Q18806,Neuronal immunoglobulin domain-containing protein rig-3,15.4523,17.2806,16.5112,16.816,13.322,13.2934,13.3241,13.9568,3.45262,0.000253538,3.04096,7.23932,+
"C53D6,7",1.08099,1.87412,Q18813,Galectin,14.7395,14.8469,14.5995,14.9101,14.3935,12.9873,13.9434,13.4479,1.87412,0.00312346,1.08099,3.4664,+
ben-1,1.39503,3.52479,Q18817,Tubulin beta chain,19.3133,19.1076,19.3909,18.6768,17.7177,17.6975,17.5118,17.9815,3.52479,0.000205392,1.39503,7.46244,+
alh-10,2.29827,3.26929,Q18822,ALdehyde deHydrogenase,17.8103,17.7547,16.572,16.7388,15.2083,14.927,14.7448,14.8027,3.26929,0.000255929,2.29827,6.69686,+
lam-2,2.19259,4.9916,Q18823,Laminin-like protein lam-2,18.5178,19.1153,18.6352,18.9738,16.7771,16.5995,16.3985,16.6968,4.9916,0,2.19259,13.5104,+
rskn-2,2.25849,3.13467,Q18846,Putative ribosomal protein S6 kinase alpha-2,16.2323,16.2377,16.5647,17.0595,13.8145,14.7143,13.6859,14.8455,3.13467,0.000257202,2.25849,6.31958,+
dod-18,2.05011,2.92113,Q18851,Downstream Of DAF-16 (Regulated by DAF-16),16.4837,17.8927,16.5731,17.5246,14.9507,14.9469,15.2086,15.1674,2.92113,0.000331789,2.05011,5.75487,+
cyc-1,0.985908,2.02479,Q18853,CYtochrome C,18.8764,19.3416,18.7368,18.2378,17.9234,17.48,17.7489,18.0968,2.02479,0.00224328,0.985908,3.75579,+
"C54G4,9",1.65032,2.17719,Q18854,Uncharacterized protein,14.495,13.8307,14.8123,15.2084,12.4523,13.2454,12.4669,13.5806,2.17719,0.00159749,1.65032,4.06009,+
sft-4,2.78251,3.71638,Q18864,Surfeit locus protein 4 homolog,18.0513,18.9905,18.8631,19.5753,16.3149,16.1585,15.6751,16.2018,3.71638,9.81E-05,2.78251,8.08293,+
"C56A3,5",-0.510492,0.342595,Q18877,Uncharacterized protein,14.4615,15.5333,14.5131,15.3456,15.4931,14.4564,14.8706,17.0753,0.342595,0.184886,-0.510492,-0.799711,
icd-1,0.337193,0.812576,Q18885,Transcription factor BTF3 homolog,19.7207,20.3439,19.6369,20.2042,19.4216,19.9129,19.7143,19.508,0.812576,0.0419478,0.337193,1.63122,+
"vps-32,1",1.35662,2.99529,Q18886,Related to yeast Vacuolar Protein Sorting factor,17.796,18.6626,18.1613,18.731,17.0394,17.019,16.8099,17.0562,2.99529,0.000303235,1.35662,5.94649,+
aipr-1,2.124,2.29752,Q18888,Aryl hydrocarbon receptor Interacting Protein (AIP) Related,13.927,15.3418,13.5173,15.2047,12.5457,11.8918,12.2984,12.7588,2.29752,0.00128087,2.124,4.30942,+
cgp-1,-1.64093,3.15945,Q18905,GTP-binding protein cgp-1,14.4,15.1259,14.576,14.1186,16.0147,15.9225,16.2823,16.5647,3.15945,0.000260146,-1.64093,-6.38773,+
cebp-1,-0.722572,1.64524,Q18909,C/EBP (CCAAT/enhancer-binding protein) homolog,14.8411,15.0122,14.1902,15.1748,15.4355,15.2957,15.655,15.7224,1.64524,0.00533293,-0.722572,-3.04579,+
"CELE_D1005,2",2.93565,2.27191,Q18910,Uncharacterized protein,14.2954,15.4035,14.6654,14.7894,12.4329,9.92196,12.308,12.7483,2.27191,0.00135963,2.93565,4.25565,+
snap-1,2.40869,4.48202,Q18921,SNAP (Soluble NSF Attachment Protein) homolog,18.6493,19.2273,18.5676,19.2861,16.7222,16.3309,16.3342,16.7082,4.48202,0,2.40869,11.0342,+
"CELE_D1022,4",1.68006,2.73954,Q18926,Uncharacterized protein,14.5305,14.6187,15.0022,15.059,12.2786,13.4087,13.2591,13.5438,2.73954,0.000509587,1.68006,5.30468,+
gst-42,3.27508,5.85609,Q18938,Probable maleylacetoacetate isomerase,19.2731,19.3297,19.0466,19.5312,16.3516,15.6684,15.9789,16.0814,5.85609,0,3.27508,18.9562,+
"CELE_D1054,10",0.141135,0.198627,Q18943,Uncharacterized protein,21.3475,21.3398,21.0802,21.2972,20.4218,21.2658,21.0709,21.7417,0.198627,0.335643,0.141135,0.502903,
"CELE_D1054,8",0.853897,1.35337,Q18946,Uncharacterized protein,14.5246,15.4231,14.6953,14.6601,14.2305,13.8541,13.2778,14.5251,1.35337,0.010125,0.853897,2.53594,+
ule-3,2.66919,4.15441,Q18947,Uterine Lumin Expressed/locailized,22.6951,23.9072,23.0604,23.5615,20.6479,20.8095,20.6045,20.4855,4.15441,0,2.66919,9.6708,+
"CELE_D1054,3",1.99655,2.55414,Q18949,Uncharacterized protein,16.3018,16.969,16.0999,17.1852,15.1287,14.5714,13.7726,15.0969,2.55414,0.000879399,1.99655,4.87096,+
wdfy-2,-0.139198,0.139805,Q18964,WD repeat and FYVE domain-containing protein 2,14.9832,15.2318,14.1388,15.2838,15.6032,14.8319,14.4042,15.355,0.139805,0.450804,-0.139198,-0.369053,
eat-3,1.75307,2.75362,Q18965,Uncharacterized protein,17.5973,16.8023,16.7159,16.9375,15.283,15.0242,14.7604,15.973,2.75362,0.000497214,1.75307,5.33868,+
"CELE_D2013,6",2.54707,3.5799,Q18966,Uncharacterized protein,14.8129,15.5038,14.7731,14.2088,12.57,11.7671,12.1398,12.6333,3.5799,0.000143331,2.54707,7.63667,+
"eif-3,F",1.05711,1.54261,Q18967,Eukaryotic translation initiation factor 3 subunit F,17.0728,17.4937,17.4826,18.0818,16.6605,15.753,16.2876,17.2013,1.54261,0.00667417,1.05711,2.86356,+
gstk-2,0.74059,1.58725,Q18973,Glutathione s-transferase kappa 2,14.6784,15.5741,15.0325,15.3488,14.7376,13.978,14.446,14.5097,1.58725,0.00604723,0.74059,2.94239,+
"CELE_D2045,2",1.8982,4.04079,Q18983,Uncharacterized protein,16.2055,16.4265,16.0984,16.08,14.4719,13.8775,14.1283,14.7399,4.04079,0,1.8982,9.23461,+
"CELE_D2045,8",2.94636,2.25872,Q18986,Uncharacterized protein,14.1759,15.4854,14.6613,14.2457,12.5056,11.9416,9.85112,12.4846,2.25872,0.00146247,2.94636,4.22812,+
pyr-1,1.44304,5.46041,Q18990,CAD protein,16.9859,17.001,16.9851,17.0913,15.7608,15.4359,15.4216,15.6728,5.46041,0,1.44304,16.2435,+
eif-2bepsilon,0.00693989,0.00735834,Q18994,Eukaryotic Initiation Factor,14.4103,15.5252,14.7128,14.1188,14.6799,14.4793,14.6623,14.9178,0.00735834,0.960256,0.00693989,0.0219501,
aagr-1,4.0303,5.36563,Q19004,Acid Alpha Glucosidase Relate,18.5801,19.0667,18.4127,18.9971,14.1424,14.8091,15.0361,14.9476,5.36563,0,4.0303,15.6515,+
nap-1,0.968993,2.81289,Q19007,Nucleosome Assembly Protein,19.8923,20.5762,20.1448,20.5827,19.4567,19.302,19.2235,19.3378,2.81289,0.000404772,0.968993,5.48338,+
dhc-1,1.5034,3.20876,Q19020,"Dynein heavy chain, cytoplasmic",16.9913,17.2743,16.7465,17.7491,15.6327,15.5518,15.6365,15.9266,3.20876,0.000247071,1.5034,6.52507,+
"CELE_E02C12,6",2.26332,3.85457,Q19030,Uncharacterized protein,14.5793,15.1587,14.7559,14.0483,12.4795,12.0946,12.2336,12.6812,3.85457,0.000108553,2.26332,8.55725,+
mrp-3,0.232308,0.290484,Q19048,Uncharacterized protein,15.0258,15.1778,14.2088,14.939,14.2081,14.4391,15.3535,14.4216,0.290484,0.225272,0.232308,0.696315,
"E04D5,1",1.85132,5.88223,Q19052,Eukaryotic translation initiation factor 2A,18.4058,18.7426,18.5088,18.7683,16.7058,16.7132,16.7325,16.8687,5.88223,0,1.85132,19.1501,+
"CELE_E04F6,4",-1.73377,2.89032,Q19056,Uncharacterized protein,14.8922,15.3242,14.4993,15.0388,16.977,16.2991,16.1915,17.222,2.89032,0.000384861,-1.73377,-5.67662,+
acdh-12,1.4401,3.41681,Q19057,Acyl CoA DeHydrogenase,18.3167,18.5952,18.5304,19.2199,17.1272,17.1641,17.231,17.3794,3.41681,0.000247447,1.4401,7.13064,+
maoc-1,1.69465,3.53098,Q19058,MAO-C-like dehydratase domain,17.3118,17.4492,17.3365,18.2407,15.7898,15.9523,15.8185,15.9991,3.53098,0.000206319,1.69465,7.48186,+
"CELE_E04F6,6",2.31192,3.9062,Q19059,Uncharacterized protein,14.7951,14.4741,14.0793,15.2642,12.5619,12.1539,12.3141,12.3351,3.9062,0,2.31192,8.74055,+
"CELE_E04F6,8",1.6115,5.19343,Q19063,Uncharacterized protein,19.877,19.9393,19.7444,20.2384,18.4058,18.24,18.3581,18.3493,5.19343,0,1.6115,14.6285,+
"CELE_E04F6,9",-0.0903025,0.171035,Q19064,Uncharacterized protein,19.511,19.7948,19.3779,19.6379,19.1232,19.8384,19.7992,19.9218,0.171035,0.384354,-0.0903025,-0.441272,
pho-1,2.38875,4.19121,Q19076,Intestinal acid phosphatase,14.4716,15.2034,14.3925,14.9705,12.5658,12.1043,12.142,12.6709,4.19121,0,2.38875,9.81593,+
dpf-4,1.78517,3.47169,Q19086,Dipeptidyl Peptidase Four (IV) family,17.8609,18.6471,18.2132,18.5275,16.5756,16.473,16.1169,16.9425,3.47169,0.000231343,1.78517,7.29773,+
dnpp-1,2.47564,4.29975,Q19087,Aspartyl aminopeptidase,19.9727,20.2064,19.57,20.2276,18.0691,17.3146,17.26,17.4304,4.29975,0,2.47564,10.2556,+
rabn-5,-0.789788,0.524649,Q19088,RABaptiN (Rab effector),14.7178,14.9727,13.1443,15.0596,14.7879,13.9998,16.005,16.2609,0.524649,0.0991038,-0.789788,-1.13731,
"CELE_F01F1,2",-0.0861549,0.0735878,Q19093,Uncharacterized protein,14.9713,14.777,15.1892,14.7141,14.3367,14.8911,16.168,14.6004,0.0735878,0.651633,-0.0861549,-0.205287,
eat-17,-0.543259,1.14383,Q19101;S6EZL6;S6F527;S6FMY8;S6FWN8;U4PBB2,Uncharacterized protein,14.5385,15.0482,14.5134,15.1086,14.9998,15.6955,15.0317,15.6548,1.14383,0.0173784,-0.543259,-2.18256,+
ard-1,1.09593,1.26684,Q19102,Alcohol/Ribitol Dehydrogenase family,18.7547,19.7579,18.6811,20.6057,18.2729,18.4456,18.2981,18.3991,1.26684,0.012287,1.09593,2.38906,+
skih-2,2.57117,2.9698,Q19103,SKI (Yeast SuperKIller) Helicase homolog,14.9823,15.4455,14.8296,14.8935,12.3316,11.7725,13.6613,12.101,2.9698,0.00029919,2.57117,5.88009,+
"CELE_F02C12,1",2.34539,4.62048,Q19107,Uncharacterized protein,14.5478,14.9534,14.9264,14.473,12.5611,11.9794,12.2885,12.6901,4.62048,0,2.34539,11.6615,+
aps-2,0.698657,0.661122,Q19123,"AdaPtin, Small chain (Clathrin associated complex)",14.3154,15.5197,15.0467,15.0951,14.6061,14.8483,14.7507,12.9771,0.661122,0.0647132,0.698657,1.37519,
asb-2,1.25232,2.19544,Q19126,ATP Synthase B homolog,19.1203,20.3903,19.8225,20.2426,18.4664,18.6506,18.4957,18.9536,2.19544,0.00157333,1.25232,4.09738,+
ncam-1,2.9588,4.41572,Q19128;Q8MQ86;Q8T3E5,"Immunoglobulin domain-containing protein F02G3,1;NCAM (Neural cell adhesion molecule) homolog;NCAM (Neural cell adhesion molecule) homolog",16.7992,16.8277,16.547,17.1842,13.9706,13.1822,14.0787,14.2914,4.41572,0,2.9588,10.745,+
gfat-1,1.08112,1.22355,Q19130;Q95QM8,Glutamine-Fructose 6-phosphate AminoTransferase homolog,14.9374,14.9142,14.9822,14.8724,14.061,14.6378,14.1858,12.4971,1.22355,0.0137345,1.08112,2.31612,+
npp-5,1.84228,1.92315,Q19131,Nuclear pore complex protein 5,17.1641,18.0574,17.1395,17.4757,15.3545,15.0751,15.0236,17.0144,1.92315,0.00285733,1.84228,3.55941,+
"CELE_F07A11,4",2.59809,4.57014,Q19132,Ubiquitin carboxyl-terminal hydrolase,14.7093,14.9064,14.9281,15.4498,12.526,12.1037,12.1688,12.8027,4.57014,0,2.59809,11.4298,+
"CELE_F07A11,5",1.08535,2.02333,Q19133,Ribokinase,14.5872,14.4275,14.855,15.4589,13.9237,14.1661,13.4778,13.4195,2.02333,0.00224253,1.08535,3.75293,+
"CELE_F07A5,2",4.19555,6.55893,Q19138,Uncharacterized protein,16.4055,16.8546,16.7483,16.5283,12.5553,12.1654,12.277,12.7568,6.55893,0,4.19555,24.9006,+
"CELE_F07C3,2",-1.44769,1.82798,Q19147,Uncharacterized protein,14.4253,14.6012,15.0155,15.2883,16.1879,15.3853,17.2451,16.3028,1.82798,0.00344739,-1.44769,-3.37989,+
"rpl-11,2",-1.14511,2.36656,Q19162,60S ribosomal protein L11-2,14.7162,14.957,14.2825,15.4393,15.9499,15.9539,16.2438,15.8278,2.36656,0.00114075,-1.14511,-4.45637,+
sgn-1,2.31534,3.73029,Q19185,SarcoGlycaN,14.6775,15.2386,14.6818,13.9896,12.4489,12.0296,12.2406,12.6069,3.73029,9.92E-05,2.31534,8.12962,+
prx-12,-2.79155,3.08512,Q19189,Putative peroxisome assembly protein 12,13.1321,13.5967,14.6781,14.6859,16.9042,17.1305,16.159,17.0653,3.08512,0.000250878,-2.79155,-6.18495,+
"F08B12,4",2.19809,7.50434,Q19191,"Uncharacterized protein F08B12,4",24.1045,24.0577,23.8796,24.0029,21.7631,21.7709,21.7949,21.9235,7.50434,0,2.19809,35.8693,+
sto-1,0.488837,1.99535,Q19200,Stomatin-1,18.5349,19.051,18.6681,18.9546,18.3896,18.1751,18.28,18.4085,1.99535,0.00241123,0.488837,3.69839,+
apy-1,1.32211,3.15091,Q19202,Apyrase apy-1,15.8467,16.2602,16.0686,16.7901,14.7879,14.8911,15.0009,14.9972,3.15091,0.000259067,1.32211,6.36418,+
unc-98,2.96528,5.31317,Q19203,Zinc finger protein unc-98,16.4888,16.7331,16.8627,16.8469,14.2491,13.4906,13.5432,13.7876,5.31317,0,2.96528,15.3328,+
numr-2,-2.47175,2.7443,Q19209,NUclear localized Metal Responsive,13.5951,15.1982,14.3166,15.3637,17.4188,17.2009,17.2871,16.4537,2.7443,0.000495303,-2.47175,-5.31615,+
"CELE_F08G12,2",-0.0194721,0.0226824,Q19211,Uncharacterized protein,14.8048,14.9786,14.2445,15.3656,15.2038,14.8831,14.3745,15.01,0.0226824,0.880564,-0.0194721,-0.0665366,
irg-4,-0.662991,0.749958,Q19223,Infection Response protein,14.1702,15.5076,14.9147,14.8216,16.1445,14.7429,15.1638,16.0148,0.749958,0.0495337,-0.662991,-1.52606,+
clec-57,0.495927,0.459018,Q19229,C-type LECtin,13.2723,15.2832,14.2936,15.2523,14.2529,14.0366,14.0541,13.7741,0.459018,0.122528,0.495927,1.01899,
clec-56,-1.10757,1.68832,Q19230,C-type LECtin,14.3808,15.231,14.9012,15.2273,16.7981,15.7807,16.1609,15.4309,1.68832,0.00481038,-1.10757,-3.12339,+
unc-115,1.86492,3.14569,Q19240;Q95QM5,Uncharacterized protein,17.0406,17.851,17.0367,18.0548,15.4878,15.4468,15.6064,15.9825,3.14569,0.000258532,1.86492,6.34982,+
dhs-25,-0.475902,1.09505,Q19246,"DeHydrogenases, Short chain",14.8806,15.5286,15.0233,15.2071,16.0261,15.7339,15.1686,15.6147,1.09505,0.0195954,-0.475902,-2.10121,+
toca-1,0.00128078,0.00111454,Q19253,Transducer of Cdc42-dependent actin assembly protein 1 homolog,13.7318,15.0818,14.7196,15.0095,14.1403,14.3794,15.0498,14.968,0.00111454,0.9939,0.00128078,0.00334834,
"CELE_F09E5,7",0.632537,0.47462,Q19257,Uncharacterized protein,18.3014,15.6819,16.4728,15.9988,15.6836,15.9986,15.8627,16.3799,0.47462,0.116293,0.632537,1.04741,
sec-6,2.11318,2.51443,Q19262,Exocyst complex component 3,13.3157,15.2718,14.891,14.6066,12.538,12.1383,12.2734,12.6827,2.51443,0.000902772,2.11318,4.78125,+
"F09E5,3",0.955745,1.98179,Q19264,Putative deoxyribose-phosphate aldolase,17.2721,18.0914,17.0902,17.3907,16.2907,16.2835,16.5706,16.8766,1.98179,0.00251398,0.955745,3.67209,+
algn-2,2.22974,3.41249,Q19265,"Asparagine Linked Glycosylation (ALG) homolog, Nematode",16.6147,16.8888,15.8437,16.4649,14.0956,13.6504,14.5882,14.5588,3.41249,0.000246854,2.22974,7.11764,+
pkc-3,0.609781,0.497582,Q19266,Protein kinase C-like 3,14.6953,12.8039,13.2032,14.7197,13.8291,13.1481,12.608,13.3979,0.497582,0.107706,0.609781,1.08889,
"CELE_F09F7,6",0.516559,0.753195,Q19276,Uncharacterized protein,15.2246,14.9558,14.6035,14.7098,14.8014,13.8682,13.7882,14.9697,0.753195,0.0490515,0.516559,1.53151,+
