geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d10_N2_d5,log2FC,Student's T-test Test statistic N2_d10_N2_d5,Sign p-val: 0.05 
myo-3,1.55317,2.71688,P12844,P12844,Myosin-3,1822,0.677445,23.3453,22.3722,22.9812,22.6656,21.724,21.1911,21.4846,20.7518,2.71688,0.00054409,1.55317,5.25031,+
myo-3,-1.47487,0.900852,P12844,P12844,Myosin-3,1179,0.829985,17.766,21.6932,20.2237,20.359,21.7149,21.3906,21.1476,21.6882,0.900852,0.033247,-1.47487,-1.77845,+
myo-3,-0.602263,0.472097,P12844,P12844,Myosin-3,1122,1,21.1573,20.2649,19.2945,21.4032,21.6483,20.3829,20.8046,21.6931,0.472097,0.141611,-0.602263,-1.04283,
myo-3,-2.16623,3.34926,P12844,P12844,Myosin-3,1035,0.999967,22.8896,23.4349,22.2762,22.7713,24.9518,24.71,24.7767,25.5983,3.34926,0.000219512,-2.16623,-6.92928,+
myo-3,1.20092,1.29494,P12844,P12844,Myosin-3,1039,1,25.6495,25.5117,25.2212,25.0918,24.712,23.2529,23.4823,25.2234,1.29494,0.011017,1.20092,2.43659,+
myo-3,-3.64888,2.86323,P12844,P12844,Myosin-3,1910,1,18.3103,18.4657,18.2402,20.361,23.4192,21.7124,21.9166,22.9247,2.86323,0.000485098,-3.64888,-5.60847,+
myo-3,-1.23681,1.53931,P12844,P12844,Myosin-3,601,0.796503,19.3104,19.8047,20.2839,21.0666,20.9777,21.5674,21.0038,21.8641,1.53931,0.00646139,-1.23681,-2.85777,+
myo-2,-4.60207,4.05006,P12845,P12845,Myosin-2,1822,0.983166,19.407,18.9797,21.0667,19.6547,23.8199,24.3258,24.7289,24.6417,4.05006,0.000315457,-4.60207,-9.26953,+
myo-2,-5.65772,4.54067,P12845,P12845,Myosin-2,1826,0.981739,19.8148,17.7296,19.0448,19.5135,24.574,25.2376,24.6215,24.3005,4.54067,0,-5.65772,-11.296,+
myo-2,-4.59671,2.64374,P12845,P12845,Myosin-2,1657,1,19.0904,20.6387,16.4712,19.4431,24.0935,23.1285,23.2118,23.5965,2.64374,0.00056634,-4.59671,-5.07746,+
myo-2,0.551871,0.928755,P12845,P12845,Myosin-2,1519,1,26.5988,26.4274,26.3498,27.1827,25.9582,26.2179,25.5227,26.6525,0.928755,0.0308495,0.551871,1.82484,+
myo-2,-7.39469,3.75085,P12845,P12845,Myosin-2,1632,0.854941,17.9976,19.2938,21.1288,18.5081,26.5238,25.6529,28.2994,26.031,3.75085,0.000224215,-7.39469,-8.19907,+
myo-2,-8.62944,4.78555,P12845,P12845,Myosin-2,1633,0.5,18.2395,17.1889,19.7544,18.5192,26.5238,26.2866,28.2994,27.1099,4.78555,0,-8.62944,-12.4526,+
myo-2,-4.60123,2.8534,P12845,P12845,Myosin-2,1896,1,18.3448,19.5042,21.5261,18.9688,23.7638,24.7749,23.1259,25.0843,2.8534,0.000481633,-4.60123,-5.58388,+
myo-2,-2.83287,1.36855,P12845,P12845,Myosin-2,1604,1,19.9131,20.4322,21.0012,19.3888,25.7014,21.7228,21.0197,23.623,1.36855,0.00892418,-2.83287,-2.56187,+
myo-2,-1.2958,0.697181,P12845,P12845,Myosin-2,1122,1,18.4577,19.3362,22.115,18.6943,21.5343,21.4742,20.3331,20.4447,0.697181,0.0628215,-1.2958,-1.43671,
myo-2,-1.45295,1.65083,P12845,P12845,Myosin-2,1836,1,20.0983,18.777,20.2099,18.7927,21.6484,20.9116,20.4087,20.721,1.65083,0.00497819,-1.45295,-3.05582,+
myo-2,-2.47206,1.61455,P12845,P12845,Myosin-2,1886,0.999789,20.7154,16.8596,18.6424,19.4958,21.4151,21.7554,20.9647,21.4662,1.61455,0.0054588,-2.47206,-2.99092,+
myo-2,-1.93787,2.64526,P12845,P12845,Myosin-2,1038,0.893566,19.5955,18.5865,19.7709,18.3908,21.1857,21.3575,20.6673,20.8846,2.64526,0.000567351,-1.93787,-5.081,+
myo-2,1.16471,1.06076,P12845,P12845,Myosin-2,1707,1,22.7597,21.8435,22.4724,22.0267,21.7865,19.5954,21.1644,21.897,1.06076,0.0216272,1.16471,2.04415,+
hil-2,-2.19352,2.03649,P15796,P15796,Histone H1.2,72,1,19.0524,17.8063,18.4666,19.3707,21.6739,21.4256,20.788,19.5825,2.03649,0.00222365,-2.19352,-3.77872,+
gpd-2;gpd-3,-2.67764,2.90072,P17329;P17330,P17329;P17330,Glyceraldehyde-3-phosphate dehydrogenase 2;Glyceraldehyde-3-phosphate dehydrogenase 3,265;265,0.999729,22.8762,23.475,24.3361,22.3595,26.1283,25.9637,25.3724,26.293,2.90072,0.000448677,-2.67764,-5.70295,+
gpd-2;gpd-3,-1.70036,0.857677,P17329;P17330,P17329;P17330,Glyceraldehyde-3-phosphate dehydrogenase 2;Glyceraldehyde-3-phosphate dehydrogenase 3,266;266,0.683137,17.3273,20.6766,21.7381,18.8471,20.8714,21.6782,21.183,21.658,0.857677,0.0378544,-1.70036,-1.70655,+
gpb-1,-1.1008,1.58924,P17343,P17343,Guanine nucleotide-binding protein subunit beta-1,23,1,19.5126,19.4374,18.8294,19.5027,19.7542,21.334,20.1532,20.444,1.58924,0.00576482,-1.1008,-2.94592,+
rol-8,2.53477,4.81326,P18831,P18831,Cuticle collagen 6,4,1,26.2706,26.1509,26.0224,26.0228,24.1032,23.1952,23.5966,23.4326,4.81326,0,2.53477,12.5902,+
col-8,-3.41484,3.49016,P18833,P18833,Cuticle collagen 8,38,1,18.4345,18.8892,20.1042,19.7409,23.3521,22.6514,22.0692,22.7554,3.49016,0.000250435,-3.41484,-7.3547,+
vit-6,-1.64836,0.954078,P18948,P18948,Vitellogenin-6,968,1,20.5205,17.0323,19.3873,20.9152,21.1962,21.2534,20.7155,21.2837,0.954078,0.0293177,-1.64836,-1.86692,+
vit-6,-1.8418,1.35696,P18948,P18948,Vitellogenin-6,784,1,17.4138,20.2454,19.5753,19.5802,21.6042,21.0448,19.9719,21.5609,1.35696,0.00908913,-1.8418,-2.54207,+
vit-6,-4.3436,5.3007,P18948,P18948,Vitellogenin-6,1376,1,19.497,18.9748,20.0654,19.9542,24.374,23.9025,23.7636,23.8258,5.3007,0,-4.3436,-15.258,+
vit-6,-2.3607,1.3948,P18948,P18948,Vitellogenin-6,1513,1,20.7911,19.2646,17.9051,16.9325,21.9102,20.2401,21.1102,21.0757,1.3948,0.00836629,-2.3607,-2.60685,+
vit-6,-2.76378,4.489,P18948,P18948,Vitellogenin-6,171,1,22.5339,22.1949,22.4063,21.5587,24.7081,25.2907,24.8535,24.8965,4.489,0,-2.76378,-11.0651,+
vit-6,-0.974117,0.70744,P18948,P18948,Vitellogenin-6,1523,1,25.246,24.1467,26.0525,23.8421,25.9735,24.5351,26.1546,26.5205,0.70744,0.0604412,-0.974117,-1.45414,
vit-6,-6.27846,4.44007,P18948,P18948,Vitellogenin-6,1502,0.992596,18.117,18.1659,18.7429,19.5484,24.4359,26.336,24.5524,24.3638,4.44007,0,-6.27846,-10.8504,+
vit-6,-2.11038,2.00547,P18948,P18948,Vitellogenin-6,1505,1,18.0383,18.48,19.8806,20.1219,21.8375,20.7221,21.006,21.3968,2.00547,0.00230196,-2.11038,-3.71807,+
vit-6,-2.13913,1.40935,P18948,P18948,Vitellogenin-6,1109,0.999997,20.2243,19.8201,18.8903,18.6158,23.3646,21.747,19.9262,21.069,1.40935,0.00810478,-2.13913,-2.63185,+
vit-6,-1.99299,3.47292,P18948,P18948,Vitellogenin-6,1204,1,23.9282,24.355,23.786,23.8971,26.3873,25.7029,25.4455,26.4026,3.47292,0.000246154,-1.99299,-7.3015,+
vit-6,4.21647,3.57369,P18948,P18948,Vitellogenin-6,1338,1,25.2658,25.2127,24.824,23.8359,19.9267,20.3605,20.1135,21.8719,3.57369,0.000272727,4.21647,7.61688,+
vit-6,-1.24098,1.80954,P18948,P18948,Vitellogenin-6,1532,1,25.3093,25.4813,26.5728,25.8191,27.3866,26.9545,26.3802,27.4252,1.80954,0.00333634,-1.24098,-3.34555,+
vit-6,-1.20152,2.29513,P18948,P18948,Vitellogenin-6,1538,1,24.8256,25.0716,25.4416,24.8938,26.5288,26.7275,25.623,26.1594,2.29513,0.00135294,-1.20152,-4.30438,+
vit-6,-1.15872,0.549398,P18948,P18948,Vitellogenin-6,1101,0.5,20.1598,17.9536,21.9784,18.7319,19.6304,21.5163,21.013,21.2989,0.549398,0.105899,-1.15872,-1.18117,
vit-6,-0.363183,0.386766,P18948,P18948,Vitellogenin-6,1435,1,26.1728,27.5082,26.2403,26.1549,27.011,26.2451,27.4213,26.8515,0.386766,0.193383,-0.363183,-0.884583,
vit-6,-1.62586,1.31428,P18948,P18948,Vitellogenin-6,304,0.998546,18.3921,19.0375,21.0951,18.5351,20.4042,20.951,21.3996,20.8084,1.31428,0.0104,-1.62586,-2.46939,+
vit-6,-1.23649,0.914676,P18948,P18948,Vitellogenin-6,1235,1,18.86,20.7448,20.5142,19.291,21.515,21.6998,19.5639,21.5773,0.914676,0.0320505,-1.23649,-1.80144,+
vit-6,-2.98525,1.86672,P18948,P18948,Vitellogenin-6,756,1,18.6309,15.7655,19.145,17.3022,20.2262,20.0722,20.5689,21.9172,1.86672,0.00303721,-2.98525,-3.45247,+
vit-6,-5.20067,5.33127,P18948,P18948,Vitellogenin-6,359,1,24.795,24.0036,24.6243,23.643,29.6236,29.224,29.0585,29.9625,5.33127,0,-5.20067,-15.4421,+
vit-6,-3.69394,3.24163,P18948,P18948,Vitellogenin-6,1486,1,22.1999,22.7594,23.3431,21.2696,26.3613,25.8511,25.2706,26.8648,3.24163,0.000329149,-3.69394,-6.61792,+
vit-6,0.362491,0.267697,P18948,P18948,Vitellogenin-6,1072,0.999895,22.4195,23.5203,23.0678,23.9398,23.7439,23.2053,21.612,22.9363,0.267697,0.306319,0.362491,0.6498,
vit-6,-1.46326,1.84602,P18948,P18948,Vitellogenin-6,1348,1,18.8259,20.0313,19.7513,19.0009,21.1576,20.5352,21.5916,20.1781,1.84602,0.00320826,-1.46326,-3.4136,+
vit-6,-1.67575,1.42355,P18948,P18948,Vitellogenin-6,202,0.842384,19.4573,20.7714,18.2023,20.295,21.7917,20.665,21.1174,21.8549,1.42355,0.00784074,-1.67575,-2.6563,+
vit-6,-0.606619,0.484158,P18948,P18948,Vitellogenin-6,203,0.890688,19.5857,18.9949,21.2343,19.7874,21.1888,20.6593,20.5083,19.6724,0.484158,0.135419,-0.606619,-1.06469,
vit-6,0.812859,0.952285,P18948,P18948,Vitellogenin-6,1167,0.999999,25.4604,24.7557,25.9316,24.4527,24.8049,24.8125,23.7172,24.0144,0.952285,0.0294364,0.812859,1.86394,+
vit-6,-1.5937,2.49977,P18948,P18948,Vitellogenin-6,1434,0.824864,19.0508,19.0602,19.7284,19.5335,21.5223,20.1897,21.227,20.8086,2.49977,0.000902801,-1.5937,-4.74839,+
vit-6,-2.8276,2.33468,P18948,P18948,Vitellogenin-6,431,1,18.9414,18.6407,19.4338,16.6308,20.8175,21.5423,21.0192,21.5782,2.33468,0.00124812,-2.8276,-4.38815,+
vit-6,-3.06311,1.39353,P18948,P18948,Vitellogenin-6,211,0.999998,20.8821,16.2223,20.0747,16.8429,21.9656,21.2811,21.1521,21.8757,1.39353,0.00838598,-3.06311,-2.60467,+
vit-6,-2.32108,2.01964,P18948,P18948,Vitellogenin-6,1326,1,22.3086,24.0758,23.091,21.9077,26.1337,24.7148,24.3643,25.4547,2.01964,0.00231807,-2.32108,-3.74572,+
vit-6,-7.61492,3.64124,P18948,P18948,Vitellogenin-6,1331,1,19.2517,16.3095,18.803,20.1327,26.7069,27.4614,25.1328,25.6553,3.64124,0.000289738,-7.61492,-7.8346,+
vit-6,-1.81261,1.14805,P18948,P18948,Vitellogenin-6,1100,0.5,20.3694,19.2874,17.1576,20.8888,21.1995,21.12,21.2935,21.3406,1.14805,0.0162902,-1.81261,-2.1896,+
mlc-1;mlc-2,0.248738,0.162942,P19625;P19626,P19625;P19626,Myosin regulatory light chain 1;Myosin regulatory light chain 2,140;140,0.998417,21.1564,22.625,22.7183,21.823,22.0693,22.3414,20.4751,22.4421,0.162942,0.474843,0.248738,0.422822,
mlc-1;mlc-2,-3.0298,2.84012,P19625;P19626,P19625;P19626,Myosin regulatory light chain 1;Myosin regulatory light chain 2,142;142,1,18.2869,19.6079,20.4592,18.2453,21.9345,22.2725,22.3182,22.1932,2.84012,0.000478702,-3.0298,-5.55078,+
mlc-1;mlc-2,0.677956,1.18571,P19625;P19626,P19625;P19626,Myosin regulatory light chain 1;Myosin regulatory light chain 2,136;136,1,28.3624,29.4393,28.9495,29.4097,28.2079,27.9907,28.5172,28.7333,1.18571,0.0147785,0.677956,2.25261,+
mlc-1;mlc-2,-1.60898,0.80495,P19625;P19626,P19625;P19626,Myosin regulatory light chain 1;Myosin regulatory light chain 2,24;24,1,17.9579,19.4662,21.6911,18.4468,21.8235,21.209,19.396,21.5693,0.80495,0.0447107,-1.60898,-1.61845,+
col-13,0.84057,0.890484,P20631,P20631,Cuticle collagen 13,6,1,21.1361,22.5633,20.9769,22.3719,20.9837,20.2899,21.4768,20.9354,0.890484,0.034421,0.84057,1.7612,+
ahcy-1,-7.42277,4.03574,P27604,P27604,Adenosylhomocysteinase,281,0.999804,16.2353,19.5469,19.6699,18.371,26.1313,25.7375,25.6073,26.0379,4.03574,0.00031348,-7.42277,-9.21565,+
ahcy-1,-2.16754,1.55095,P27604,P27604,Adenosylhomocysteinase,168,0.99616,18.8499,20.1271,19.675,16.9258,21.3173,20.413,20.916,21.6017,1.55095,0.00638138,-2.16754,-2.87824,+
ahcy-1,-2.50127,1.8819,P27604,P27604,Adenosylhomocysteinase,47,1,18.1903,20.4745,18.0726,17.3709,20.3584,20.944,21.3511,21.4599,1.8819,0.00301647,-2.50127,-3.48108,+
ahcy-1,-1.01448,1.25282,P27604,P27604,Adenosylhomocysteinase,14,1,20.8582,20.8269,19.7283,19.2386,21.2092,21.0998,21.5407,20.8602,1.25282,0.0123185,-1.01448,-2.36541,+
ahcy-1,-1.16511,1.15451,P27604,P27604,Adenosylhomocysteinase,188,0.98275,20.0168,19.5787,19.0123,21.4381,21.4473,20.9754,21.0251,21.2586,1.15451,0.016074,-1.16511,-2.20041,+
crt-1,-2.73246,2.62854,P27798,P27798,Calreticulin,38,1,19.0787,17.3488,19.46,18.0769,21.4843,21.7864,20.6702,20.9534,2.62854,0.000610229,-2.73246,-5.04203,+
crt-1,-1.85633,0.987911,P27798,P27798,Calreticulin,36,0.999969,19.4161,17.2417,21.8337,18.7288,21.505,20.9456,21.175,21.0199,0.987911,0.0267717,-1.85633,-1.9231,+
eef-2,-1.32523,1.20819,P29691,P29691,Elongation factor 2,50,1,23.6948,22.7558,24.8288,22.9696,24.527,25.4344,24.1058,25.4827,1.20819,0.0138736,-1.32523,-2.29032,+
eef-2,-3.96545,2.61434,P29691,P29691,Elongation factor 2,632,1,20.9932,17.9562,19.5744,18.0329,23.9694,23.0594,22.3909,22.9987,2.61434,0.000647419,-3.96545,-5.00906,+
eef-2,0.75451,1.00369,P29691,P29691,Elongation factor 2,305,1,24.446,25.1067,25.8955,25.6629,24.4612,25.1357,24.1578,24.3382,1.00369,0.0256691,0.75451,1.9493,+
eef-2,-6.39976,3.54877,P29691,P29691,Elongation factor 2,566,1,20.6312,19.7416,18.3919,16.7882,25.4806,24.8918,25.4685,25.3111,3.54877,0.000266174,-6.39976,-7.53787,+
eef-2,1.9062,2.67912,P29691,P29691,Elongation factor 2,439,1,22.818,23.7078,23.8246,22.4793,21.3857,21.2455,20.891,21.6827,2.67912,0.00052968,1.9062,5.16059,+
eef-2,-3.84369,3.8824,P29691,P29691,Elongation factor 2,253,0.999961,18.1786,18.8242,18.1104,19.6532,22.9182,23.0525,22.129,22.0415,3.8824,0.000261097,-3.84369,-8.65562,+
eef-2,-6.07359,6.30593,P29691,P29691,Elongation factor 2,103,0.771147,19.6119,19.5833,19.6217,18.7425,25.1632,25.8546,25.5936,25.2424,6.30593,0,-6.07359,-22.5761,+
eef-2,-0.999056,0.942,P29691,P29691,Elongation factor 2,104,0.597596,24.4091,23.677,23.8676,23.2946,26.0228,24.4881,23.6964,25.0371,0.942,0.0299624,-0.999056,-1.84685,+
eef-2,-5.73345,4.07001,P29691,P29691,Elongation factor 2,839,1,18.7286,18.9719,17.8588,19.9851,24.8997,25.6639,23.661,24.2537,4.07001,0.000320513,-5.73345,-9.34508,+
eef-2,-1.59268,1.32834,P29691,P29691,Elongation factor 2,164,1,21.2764,20.3878,21.7159,19.0333,22.9032,22.0793,21.8445,21.9571,1.32834,0.0101084,-1.59268,-2.49328,+
eef-2,-5.44791,3.14832,P29691,P29691,Elongation factor 2,171,1,16.4137,19.0599,17.5826,20.234,24.207,23.5608,23.3706,23.9435,3.14832,0.000372093,-5.44791,-6.35705,+
eef-2,2.01627,1.71574,P29691,P29691,Elongation factor 2,327,0.999563,24.0237,24.1679,24.9509,23.4965,22.2332,21.7161,20.987,23.6376,1.71574,0.004064,2.01627,3.17312,+
eef-2,1.80278,1.67199,P29691,P29691,Elongation factor 2,316,0.999901,24.1407,23.0614,22.4896,22.3735,21.6906,21.5156,19.9593,21.6885,1.67199,0.00449502,1.80278,3.0939,+
eef-2,1.57288,1.79993,P29691,P29691,Elongation factor 2,401,1,22.0891,22.8689,23.2913,21.888,21.6177,21.2442,20.029,20.9549,1.79993,0.00332479,1.57288,3.32772,+
eef-2,-0.904748,1.01787,P29691,P29691,Elongation factor 2,42,1,20.8303,19.541,19.1828,20.429,21.2043,20.2985,20.6803,21.4189,1.01787,0.0245683,-0.904748,-1.97286,+
eef-2,-2.78179,2.01328,P29691,P29691,Elongation factor 2,506,1,16.4132,18.5528,18.5455,19.6594,21.8638,21.2504,20.6658,20.518,2.01328,0.00231072,-2.78179,-3.73329,+
eef-2,-3.11322,3.25172,P29691,P29691,Elongation factor 2,492,1,18.8537,19.5487,20.3233,18.8849,23.3635,21.8364,22.4311,22.4324,3.25172,0.000330996,-3.11322,-6.64663,+
eef-2,-1.90636,1.77566,P29691,P29691,Elongation factor 2,280,1,17.9674,19.912,18.3555,19.1235,21.2891,19.8924,21.5132,20.2892,1.77566,0.00353344,-1.90636,-3.28286,+
kin-2,-1.90445,1.06681,P30625,P30625,cAMP-dependent protein kinase regulatory subunit,51,1,25.1015,23.9385,25.9932,21.9174,26.5601,26.5095,25.3049,26.1939,1.06681,0.021365,-1.90445,-2.0542,+
kin-2,-1.82291,2.09914,P30625,P30625,cAMP-dependent protein kinase regulatory subunit,363,1,19.7737,19.5345,20.3547,18.3313,21.5379,21.5212,20.7444,21.4823,2.09914,0.002,-1.82291,-3.90272,+
unc-32,-1.32126,2.90001,P30628,P30628,Probable V-type proton ATPase 116 kDa subunit a,125,1,22.728,21.8831,22.2332,21.7934,23.4432,23.2336,23.5879,23.658,2.90001,0.000448203,-1.32126,-5.70116,+
eif-3.D,-0.741218,0.942562,P30642,P30642,Eukaryotic translation initiation factor 3 subunit D,381,1,20.9765,20.3274,19.7591,20.4237,20.3312,21.2232,21.0383,21.8589,0.942562,0.029924,-0.741218,-1.84778,+
hrs-1,-3.4768,3.24309,P34183,P34183,Histidine--tRNA ligase,459,0.999994,19.9628,19.431,19.4884,17.8316,22.8424,21.936,23.0328,22.8097,3.24309,0.000329609,-3.4768,-6.62207,+
tsp-1,4.54034,4.4966,P34285,P34285,Tetraspanin-1,225,1,25.2856,24.6842,26.4304,25.7721,20.5121,21.0446,21.1235,21.3307,4.4966,0,4.54034,11.0988,+
ncx-7,-1.27052,0.875491,P34322,P34322,Putative sodium/calcium exchanger 7,391,1,20.0839,20.3789,21.3295,18.0474,20.7597,21.147,21.1079,21.9072,0.875491,0.0357785,-1.27052,-1.73624,+
hsp-12.2,-2.67512,2.30398,P34328,P34328,Heat shock protein Hsp-12.2,93,1,17.8032,19.8109,17.4833,19.2959,21.8122,20.5947,21.3748,21.3121,2.30398,0.00132446,-2.67512,-4.32305,+
rpl-21,-4.71129,4.70593,P34334,P34334,60S ribosomal protein L21,43,1,19.9969,20.2704,19.7249,19.6654,25.3717,23.9335,24.069,25.1285,4.70593,0,-4.71129,-12.065,+
rpl-21,-4.53587,3.43855,P34334,P34334,60S ribosomal protein L21,35,1,18.184,18.3142,19.7539,20.512,23.68,24.4732,23.1336,23.6207,3.43855,0.000238806,-4.53587,-7.19646,+
rpl-21,-6.51034,5.95508,P34334,P34334,60S ribosomal protein L21,97,1,18.7106,19.567,18.8004,19.4045,26.0266,25.3036,26.0937,25.0999,5.95508,0,-6.51034,-19.7007,+
egl-45,-1.1311,2.10584,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,24,1,19.7432,19.4879,19.4699,20.1353,21.5503,20.5112,20.7658,20.5335,2.10584,0.00200668,-1.1311,-3.9161,+
egl-45,-1.84751,2.05462,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,647,1,18.2972,19.806,19.333,18.6227,21.7568,20.9149,20.099,20.6782,2.05462,0.0021054,-1.84751,-3.8144,+
egl-45,-1.54771,0.687656,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,665,0.838832,17.6183,18.5871,22.0487,19.4347,21.4701,19.3984,21.2801,21.7309,0.687656,0.0649409,-1.54771,-1.4205,
gsto-1,-3.76053,3.0431,P34345,P34345,Glutathione transferase omega-1,22,1,20.4464,20.4451,19.4115,18.7239,22.3344,23.351,23.9373,24.4464,3.0431,0.000342449,-3.76053,-6.07252,+
C48B4.6,-2.47254,2.48894,P34360,P34360,Uncharacterized protein C48B4.6,157,0.994604,18.6714,20.7338,18.9666,18.5136,21.8436,21.5237,21.5046,21.9037,2.48894,0.000945037,-2.47254,-4.72422,+
C48B4.6,1.51612,1.64846,P34360,P34360,Uncharacterized protein C48B4.6,3,1,27.818,27.6305,27.8167,26.9793,26.9121,26.3518,24.768,26.1482,1.64846,0.00496788,1.51612,3.05157,+
C48B4.6,2.93117,2.6795,P34360,P34360,Uncharacterized protein C48B4.6,12,0.993917,22.8482,23.3891,24.8327,23.466,20.4014,21.5294,19.8017,21.0787,2.6795,0.00053065,2.93117,5.16148,+
C48B4.6,-1.79394,0.973965,P34360,P34360,Uncharacterized protein C48B4.6,14,0.739593,16.4166,20.4204,20.2291,19.128,20.4013,21.1875,20.5981,21.1829,0.973965,0.0279542,-1.79394,-1.89994,+
C48B4.10,1.85248,2.26839,P34364,P34364,Uncharacterized protein C48B4.10,3,1,25.5975,26.9951,26.0366,26.7438,24.6679,24.3703,23.7558,25.169,2.26839,0.00132469,1.85248,4.2483,+
C48B4.11,2.11163,2.38091,P34365,P34365,Uncharacterized protein C48B4.11,148,1,24.8493,24.3413,23.8021,24.2927,23.4612,21.7476,21.724,21.9061,2.38091,0.00120988,2.11163,4.48727,+
prp-8,-0.82838,0.719452,P34369,P34369,Pre-mRNA-splicing factor 8 homolog,1418,1,21.2677,20.1557,19.3044,19.1725,21.6135,20.7029,20.259,20.6383,0.719452,0.0584544,-0.82838,-1.47451,
far-1,-1.58614,1.91706,P34382,P34382,Fatty-acid and retinol-binding protein 1,172,1,18.4322,20.5139,19.1683,19.1866,21.1067,21.0946,20.7447,20.6997,1.91706,0.0027482,-1.58614,-3.54779,+
far-1,1.13825,0.719965,P34382,P34382,Fatty-acid and retinol-binding protein 1,54,0.999818,25.5449,24.2609,23.5928,23.7233,24.1915,23.5263,21.3111,23.5401,0.719965,0.0583345,1.13825,1.47538,
far-1,-1.36219,0.986545,P34382,P34382,Fatty-acid and retinol-binding protein 1,47,0.999996,18.2466,21.1051,19.0397,19.1805,20.7756,21.6287,19.8304,20.786,0.986545,0.0268091,-1.36219,-1.92084,+
far-2,-4.40028,2.74062,P34383,P34383,Fatty-acid and retinol-binding protein 2,58,1,19.5776,17.8402,21.224,20.2861,25.0285,24.2552,23.0001,24.2452,2.74062,0.000553435,-4.40028,-5.3073,+
far-2,-2.73614,1.98463,P34383,P34383,Fatty-acid and retinol-binding protein 2,90,1,16.538,18.9014,18.9516,19.5204,21.5271,21.0907,20.3262,21.912,1.98463,0.00237601,-2.73614,-3.67759,+
far-2,2.62625,1.73207,P34383,P34383,Fatty-acid and retinol-binding protein 2,54,0.998567,23.515,24.1223,25.6398,23.9784,23.5152,20.7509,20.5683,21.9161,1.73207,0.00380409,2.62625,3.2029,+
far-2,0.903404,0.653354,P34383,P34383,Fatty-acid and retinol-binding protein 2,68,1,23.9007,25.0475,25.4509,26.3503,24.3007,23.3448,24.0835,25.4069,0.653354,0.0734966,0.903404,1.36188,
far-2,-1.4888,1.26081,P34383,P34383,Fatty-acid and retinol-binding protein 2,47,0.999995,19.7548,21.1446,19.1977,18.5779,20.3772,21.6978,20.9837,21.5716,1.26081,0.0120585,-1.4888,-2.37888,+
F42H10.6,-8.28774,5.15699,P34419,P34419,Putative esterase F42H10.6,93,0.991647,18.9109,20.1888,19.4913,18.2722,27.9232,27.5865,26.3444,28.1601,5.15699,0,-8.28774,-14.4204,+
F42H10.6,-5.70992,3.23091,P34419,P34419,Putative esterase F42H10.6,95,0.637172,20.2886,18.6133,20.7714,21.4425,27.3042,26.7103,24.5703,25.3707,3.23091,0.000325517,-5.70992,-6.58752,+
prx-19,-5.07897,3.91487,P34453,P34453,Putative peroxisomal biogenesis factor 19,79,1,20.975,19.8328,19.4496,18.8359,23.9206,25.7011,24.8859,24.9016,3.91487,0.000275482,-5.07897,-8.77166,+
prx-19,-1.4052,0.609425,P34453,P34453,Putative peroxisomal biogenesis factor 19,57,0.986608,20.5774,21.397,19.8159,16.6663,21.3948,19.9653,21.3062,21.4111,0.609425,0.0856872,-1.4052,-1.28613,
clu-1,-2.21153,2.28232,P34466,P34466,Clustered mitochondria protein homolog,1014,1,18.2255,19.2594,19.1201,18.2799,21.7809,21.6019,20.1844,20.1639,2.28232,0.00133721,-2.21153,-4.27747,+
ubc-7,-2.01221,2.16335,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,99,1,20.2606,19.8382,18.5395,18.4879,21.4856,20.8606,21.0359,21.7928,2.16335,0.00163636,-2.01221,-4.03194,+
ubc-7,-5.02646,4.9506,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,9,0.90507,18.0686,17.3833,18.9366,18.2837,23.7188,22.8078,22.9645,23.2869,4.9506,0,-5.02646,-13.2934,+
ubc-7,-6.37131,2.82849,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,71,1,16.8997,20.6907,17.4447,20.9536,26.2822,25.1965,24.1818,25.8133,2.82849,0.000476768,-6.37131,-5.52193,+
mtss-1,-0.872458,0.657066,P34496,P34496,"Single-stranded DNA-binding protein, mitochondrial",110,0.999619,18.8439,20.9529,20.6026,19.3973,20.5873,20.9995,19.8933,21.8066,0.657066,0.0725055,-0.872458,-1.36824,
ttr-2,-2.04896,2.01785,P34500,P34500,Transthyretin-like protein 2,38,0.999954,18.748,20.5854,19.138,18.6383,21.6594,21.7457,20.3985,21.5019,2.01785,0.00231659,-2.04896,-3.74222,+
K03H1.5,-6.01477,5.38183,P34501,P34501,Uncharacterized protein K03H1.5,1307,1,19.5915,20.0263,20.1309,18.6467,25.3184,25.7019,25.3557,26.0784,5.38183,0,-6.01477,-15.7512,+
K03H1.5,1.41792,2.42701,P34501,P34501,Uncharacterized protein K03H1.5,1294,1,26.5838,26.6994,27.8579,27.3161,25.4932,25.5941,25.8698,25.8284,2.42701,0.00111886,1.41792,4.58747,+
