geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d15_N2_d5,log2FC,Student's T-test Test statistic N2_d15_N2_d5,Sign p-val: 0.05 
eef-2,-5.0319,4.25522,P29691,P29691,Elongation factor 2,103,0.771147,21.4644,19.2151,20.7706,20.2761,25.1632,25.8546,25.5936,25.2424,4.25522,0,-5.0319,-10.0731,+
eef-2,0.0931973,0.042863,P29691,P29691,Elongation factor 2,104,0.597596,25.2845,24.6273,23.4778,26.2277,26.0228,24.4881,23.6964,25.0371,0.042863,0.85885,0.0931973,0.123139,
eef-2,-0.98576,0.94046,P29691,P29691,Elongation factor 2,839,1,23.9914,23.2814,24.3219,22.9405,24.8997,25.6639,23.661,24.2537,0.94046,0.0549032,-0.98576,-1.84429,
eef-2,-1.60962,2.00855,P29691,P29691,Elongation factor 2,164,1,20.1743,21.1079,21.2732,19.7902,22.9032,22.0793,21.8445,21.9571,2.00855,0.00562963,-1.60962,-3.72407,+
eef-2,2.12025,2.68108,P29691,P29691,Elongation factor 2,171,1,25.8298,25.1315,25.7172,26.8844,24.207,23.5608,23.3706,23.9435,2.68108,0.00115403,2.12025,5.16522,+
eef-2,1.9444,1.65544,P29691,P29691,Elongation factor 2,327,0.999563,23.5504,23.6514,24.3322,24.8175,22.2332,21.7161,20.987,23.6376,1.65544,0.0104954,1.9444,3.0641,+
eef-2,-1.36373,0.879544,P29691,P29691,Elongation factor 2,316,0.999901,20.8458,19.9722,20.6315,17.9497,21.6906,21.5156,19.9593,21.6885,0.879544,0.0635333,-1.36373,-1.74299,
eef-2,-1.2285,0.885823,P29691,P29691,Elongation factor 2,401,1,19.5789,19.7617,18.2993,21.2919,21.6177,21.2442,20.029,20.9549,0.885823,0.0624128,-1.2285,-1.75344,
eef-2,4.29865,3.07761,P29691,P29691,Elongation factor 2,42,1,25.9349,25.5721,26.0173,23.2723,21.2043,20.2985,20.6803,21.4189,3.07761,0.000557659,4.29865,6.16473,+
eef-2,-0.372539,0.315465,P29691,P29691,Elongation factor 2,506,1,21.626,20.8929,19.7279,20.5611,21.8638,21.2504,20.6658,20.518,0.315465,0.330374,-0.372539,-0.746366,
eef-2,-2.87492,3.01506,P29691,P29691,Elongation factor 2,492,1,19.5799,18.9431,20.6463,19.3944,23.3635,21.8364,22.4311,22.4324,3.01506,0.000768982,-2.87492,-5.99835,+
eef-2,3.29879,3.56821,P29691,P29691,Elongation factor 2,280,1,24.6133,23.7966,23.8389,23.9302,21.2891,19.8924,21.5132,20.2892,3.56821,0.000271003,3.29879,7.59945,+
kin-2,-0.268484,0.282205,P30625,P30625,cAMP-dependent protein kinase regulatory subunit,51,1,25.4318,26.0057,25.481,26.576,26.5601,26.5095,25.3049,26.1939,0.282205,0.366488,-0.268484,-0.679513,
kin-2,-2.95949,1.72273,P30625,P30625,cAMP-dependent protein kinase regulatory subunit,363,1,17.3147,20.9089,18.3871,16.8371,21.5379,21.5212,20.7444,21.4823,1.72273,0.00927458,-2.95949,-3.18586,+
unc-32,0.244818,0.141838,P30628,P30628,Probable V-type proton ATPase 116 kDa subunit a,125,1,24.2376,23.57,22.0157,25.0787,23.4432,23.2336,23.5879,23.658,0.141838,0.600832,0.244818,0.373842,
eif-3.D,-0.889288,0.855829,P30642,P30642,Eukaryotic translation initiation factor 3 subunit D,381,1,19.7497,20.5659,19.3581,21.2208,20.3312,21.2232,21.0383,21.8589,0.855829,0.0676759,-0.889288,-1.70347,
hrs-1,-3.02128,3.46131,P34183,P34183,Histidine--tRNA ligase,459,0.999994,19.3652,20.2797,18.8146,20.0762,22.8424,21.936,23.0328,22.8097,3.46131,0.000355769,-3.02128,-7.26589,+
tsp-1,2.97793,3.70995,P34285,P34285,Tetraspanin-1,225,1,23.925,23.5573,23.5217,24.9187,20.5121,21.0446,21.1235,21.3307,3.70995,0.00031746,2.97793,8.0614,+
ncx-7,-2.0558,1.51334,P34322,P34322,Putative sodium/calcium exchanger 7,391,1,19.4584,20.2635,19.8117,17.1649,20.7597,21.147,21.1079,21.9072,1.51334,0.014822,-2.0558,-2.81222,+
hsp-12.2,-1.8282,2.66244,P34328,P34328,Heat shock protein Hsp-12.2,93,1,18.8745,19.5335,19.2886,20.0844,21.8122,20.5947,21.3748,21.3121,2.66244,0.00126877,-1.8282,-5.12129,+
rpl-21,-4.93585,3.7451,P34334,P34334,60S ribosomal protein L21,43,1,18.5996,19.361,19.9159,20.8829,25.3717,23.9335,24.069,25.1285,3.7451,0.000341297,-4.93585,-8.17959,+
rpl-21,-3.82565,2.87402,P34334,P34334,60S ribosomal protein L21,35,1,19.3134,21.7565,19.1765,19.3584,23.68,24.4732,23.1336,23.6207,2.87402,0.000962536,-3.82565,-5.63554,+
rpl-21,-3.37248,2.50699,P34334,P34334,60S ribosomal protein L21,97,1,21.6559,22.6568,20.8261,23.8951,26.0266,25.3036,26.0937,25.0999,2.50699,0.00169617,-3.37248,-4.76456,+
egl-45,3.27942,2.6028,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,24,1,22.5369,25.4135,24.6286,23.8994,21.5503,20.5112,20.7658,20.5335,2.6028,0.00136279,3.27942,4.9824,+
egl-45,-1.34433,0.805101,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,647,1,20.5479,21.0794,18.2321,18.2122,21.7568,20.9149,20.099,20.6782,0.805101,0.0774452,-1.34433,-1.6187,
egl-45,3.22211,2.0618,P34339,P34339,Eukaryotic translation initiation factor 3 subunit A,665,0.838832,24.715,24.0742,25.528,22.4508,21.4701,19.3984,21.2801,21.7309,2.0618,0.00511481,3.22211,3.82857,+
gsto-1,-0.135705,0.0864536,P34345,P34345,Glutathione transferase omega-1,22,1,23.7203,22.351,23.7787,23.6762,22.3344,23.351,23.9373,24.4464,0.0864536,0.733536,-0.135705,-0.238412,
C48B4.6,1.42674,1.95891,P34360,P34360,Uncharacterized protein C48B4.6,157,0.994604,23.3702,24.0754,22.4054,22.6316,21.8436,21.5237,21.5046,21.9037,1.95891,0.00615336,1.42674,3.62793,+
C48B4.6,1.12381,0.945545,P34360,P34360,Uncharacterized protein C48B4.6,3,1,27.7547,27.5508,25.9884,27.3813,26.9121,26.3518,24.768,26.1482,0.945545,0.0541427,1.12381,1.85274,
C48B4.6,3.51345,3.29835,P34360,P34360,Uncharacterized protein C48B4.6,12,0.993917,23.795,24.4599,23.517,25.0931,20.4014,21.5294,19.8017,21.0787,3.29835,0.000543933,3.51345,6.78057,+
C48B4.6,-1.80513,2.42386,P34360,P34360,Uncharacterized protein C48B4.6,14,0.739593,18.9905,19.8324,18.1836,19.1428,20.4013,21.1875,20.5981,21.1829,2.42386,0.00208893,-1.80513,-4.58058,+
C48B4.10,0.561127,0.252546,P34364,P34364,Uncharacterized protein C48B4.10,3,1,26.5031,25.8882,25.2145,22.6018,24.6679,24.3703,23.7558,25.169,0.252546,0.405779,0.561127,0.618376,
C48B4.11,-2.72064,2.54087,P34365,P34365,Uncharacterized protein C48B4.11,148,1,19.5034,19.9677,18.4266,20.0587,23.4612,21.7476,21.724,21.9061,2.54087,0.00167742,-2.72064,-4.84086,+
prp-8,-1.60273,1.69416,P34369,P34369,Pre-mRNA-splicing factor 8 homolog,1418,1,20.0209,18.8543,18.1753,19.7524,21.6135,20.7029,20.259,20.6383,1.69416,0.00986577,-1.60273,-3.13395,+
far-1,-0.438685,0.385755,P34382,P34382,Fatty-acid and retinol-binding protein 1,172,1,19.3551,21.2798,21.288,19.968,21.1067,21.0946,20.7447,20.6997,0.385755,0.264796,-0.438685,-0.882665,
far-1,-2.91145,2.30367,P34382,P34382,Fatty-acid and retinol-binding protein 1,54,0.999818,20.6788,20.6047,19.7641,19.8756,24.1915,23.5263,21.3111,23.5401,2.30367,0.00301449,-2.91145,-4.32241,+
far-1,-1.56088,1.00595,P34382,P34382,Fatty-acid and retinol-binding protein 1,47,0.999996,18.6294,18.5899,18.2497,21.3081,20.7756,21.6287,19.8304,20.786,1.00595,0.0482672,-1.56088,-1.95307,+
far-2,-4.47485,3.96521,P34383,P34383,Fatty-acid and retinol-binding protein 2,58,1,18.9267,20.0289,20.1088,19.5653,25.0285,24.2552,23.0001,24.2452,3.96521,0.000420168,-4.47485,-8.95421,+
far-2,-0.835996,0.911521,P34383,P34383,Fatty-acid and retinol-binding protein 2,90,1,20.3162,21.2808,19.8187,20.0963,21.5271,21.0907,20.3262,21.912,0.911521,0.0586584,-0.835996,-1.79619,
far-2,-2.82271,1.73867,P34383,P34383,Fatty-acid and retinol-binding protein 2,54,0.998567,20.1686,17.4513,18.8098,19.03,23.5152,20.7509,20.5683,21.9161,1.73867,0.00878035,-2.82271,-3.21496,+
far-2,0.0740695,0.0271247,P34383,P34383,Fatty-acid and retinol-binding protein 2,68,1,22.0147,24.919,25.9272,24.5713,24.3007,23.3448,24.0835,25.4069,0.0271247,0.90946,0.0740695,0.0791941,
far-2,-1.19204,0.625072,P34383,P34383,Fatty-acid and retinol-binding protein 2,47,0.999995,21.137,18.8756,21.6885,18.161,20.3772,21.6978,20.9837,21.5716,0.625072,0.130058,-1.19204,-1.3132,
F42H10.6,-7.46598,4.32045,P34419,P34419,Putative esterase F42H10.6,93,0.991647,20.1858,20.8514,18.3016,20.8114,27.9232,27.5865,26.3444,28.1601,4.32045,0,-7.46598,-10.3414,+
F42H10.6,-6.44463,3.11686,P34419,P34419,Putative esterase F42H10.6,95,0.637172,19.253,21.4314,17.4994,19.9931,27.3042,26.7103,24.5703,25.3707,3.11686,0.000580645,-6.44463,-6.27094,+
prx-19,-4.50973,4.25426,P34453,P34453,Putative peroxisomal biogenesis factor 19,79,1,21.0661,20.1042,20.3419,19.8581,23.9206,25.7011,24.8859,24.9016,4.25426,0,-4.50973,-10.0692,+
prx-19,-0.354326,0.248358,P34453,P34453,Putative peroxisomal biogenesis factor 19,57,0.986608,21.5457,21.2564,19.5063,20.3517,21.3948,19.9653,21.3062,21.4111,0.248358,0.411518,-0.354326,-0.609618,
clu-1,-1.88217,1.70047,P34466,P34466,Clustered mitochondria protein homolog,1014,1,18.4656,18.6246,18.8692,20.243,21.7809,21.6019,20.1844,20.1639,1.70047,0.0098172,-1.88217,-3.14538,+
ubc-7,-0.626771,0.664696,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,99,1,19.8165,21.3927,21.3094,20.1493,21.4856,20.8606,21.0359,21.7928,0.664696,0.115988,-0.626771,-1.38131,
ubc-7,-3.54939,2.73549,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,9,0.90507,19.806,19.518,21.1876,18.0687,23.7188,22.8078,22.9645,23.2869,2.73549,0.00107928,-3.54939,-5.29495,+
ubc-7,-6.40984,3.70279,P34477,P34477,Probable ubiquitin-conjugating enzyme E2 7,71,1,18.6768,19.0092,17.4848,20.6637,26.2822,25.1965,24.1818,25.8133,3.70279,0.000314465,-6.40984,-8.03752,+
mtss-1,-0.764316,0.597445,P34496,P34496,"Single-stranded DNA-binding protein, mitochondrial",110,0.999619,19.5438,21.1157,19.1039,20.4659,20.5873,20.9995,19.8933,21.8066,0.597445,0.140867,-0.764316,-1.26533,
ttr-2,3.97875,4.06648,P34500,P34500,Transthyretin-like protein 2,38,0.999954,25.3689,24.965,24.7933,26.0934,21.6594,21.7457,20.3985,21.5019,4.06648,0,3.97875,9.33168,+
K03H1.5,-0.098639,0.213253,P34501,P34501,Uncharacterized protein K03H1.5,1307,1,25.3817,25.6008,25.4916,25.5858,25.3184,25.7019,25.3557,26.0784,0.213253,0.463083,-0.098639,-0.534836,
K03H1.5,-0.676358,1.0114,P34501,P34501,Uncharacterized protein K03H1.5,1294,1,24.9354,25.5104,24.1112,25.523,25.4932,25.5941,25.8698,25.8284,1.0114,0.0477038,-0.676358,-1.96212,+
K03H1.5,-1.02074,0.941791,P34501,P34501,Uncharacterized protein K03H1.5,1286,1,20.5333,19.0998,19.8475,20.2006,20.9422,21.3314,19.6717,21.8189,0.941791,0.0546138,-1.02074,-1.8465,
met-2,-1.05299,0.951498,P34544,P34544,Histone-lysine N-methyltransferase met-2,1114,1,30.8592,30.7502,29.6421,29.9194,32.0931,31.3582,29.9925,31.9392,0.951498,0.0535659,-1.05299,-1.86263,
alx-1,-0.533908,0.200559,P34552,P34552,Apoptosis-linked gene 2-interacting protein X 1,577,1,25.0623,24.6643,24.4588,21.8294,24.8382,23.0363,23.77,26.506,0.200559,0.484277,-0.533908,-0.50715,
cdk-1,-0.898219,0.791818,P34556,P34556,Cyclin-dependent kinase 1,148,1,23.7278,23.3289,21.6089,23.2564,23.9961,22.9667,24.2862,24.2659,0.791818,0.080506,-0.898219,-1.59644,
cdk-1,1.02588,0.602904,P34556,P34556,Cyclin-dependent kinase 1,219,1,24.5109,23.7914,22.0775,25.8581,22.6856,23.0065,23.4857,22.9567,0.602904,0.13895,1.02588,1.27482,
cdk-1,3.08827,3.23171,P34556,P34556,Cyclin-dependent kinase 1,114,1,23.4838,24.8415,24.0813,25.4134,21.4534,21.7177,20.7886,21.5072,3.23171,0.000509804,3.08827,6.5898,+
rmd-1,-0.300847,0.181937,P34560,P34560,Regulator of microtubule dynamics protein 1,18,0.999998,20.6499,21.5953,19.1271,20.9738,21.9118,20.1049,20.688,20.8449,0.181937,0.516694,-0.300847,-0.46585,
vps-53,-1.96044,1.35705,P34561,P34561,Vacuolar protein sorting-associated protein 53 homolog,278,1,18.8807,17.1902,20.8203,19.0979,21.3245,21.1917,20.9345,20.38,1.35705,0.0212974,-1.96044,-2.54222,+
chc-1,-1.10126,1.03817,P34574,P34574,Probable clathrin heavy chain 1,841,1,19.4593,20.1248,19.0676,18.906,21.6745,20.5802,19.3483,20.3597,1.03817,0.0447507,-1.10126,-2.0066,+
cts-1,-1.88653,1.3328,P34575,P34575,"Probable citrate synthase, mitochondrial",339,1,19.5972,21.3324,20.1395,18.4326,22.6082,22.3644,21.4549,20.6204,1.3328,0.0226355,-1.88653,-2.50088,+
iglr-2,-4.64759,2.40874,P34595,P34595,Immunoglobulin domain and leucine-rich repeat-containing protein 2,538,1,19.8156,16.5146,20.3461,20.5214,24.9051,23.908,22.9483,24.0267,2.40874,0.0021848,-4.64759,-4.54759,+
iglr-2,-0.571492,0.200361,P34595,P34595,Immunoglobulin domain and leucine-rich repeat-containing protein 2,681,1,21.1054,21.7306,21.6502,17.183,21.5171,20.372,21.4921,20.5739,0.200361,0.484246,-0.571492,-0.506714,
iglr-2,-2.53327,1.84481,P34595,P34595,Immunoglobulin domain and leucine-rich repeat-containing protein 2,662,1,23.3512,22.7589,21.6253,24.6246,26.5676,25.9301,25.29,24.7055,1.84481,0.00728018,-2.53327,-3.41134,+
ZK353.1,-0.983409,0.818838,P34624,P34624,Uncharacterized cyclin-like protein ZK353.1,18,1,19.5617,19.8649,19.5658,20.3776,21.7337,19.1859,21.3945,20.9895,0.818838,0.0740008,-0.983409,-1.64169,
lap-1,-0.449262,0.313084,P34629,P34629,Leucine aminopeptidase 1,349,0.714631,20.9538,19.4431,21.035,19.9101,21.0578,21.6966,19.5043,20.8803,0.313084,0.333202,-0.449262,-0.741634,
lap-1,-2.87465,2.2432,P34629,P34629,Leucine aminopeptidase 1,326,1,19.2502,19.5628,20.313,20.5725,23.8016,21.9837,21.525,23.8867,2.2432,0.00345794,-2.87465,-4.19584,+
mcm-6,-1.70239,0.996971,P34647,P34647,DNA replication licensing factor mcm-6,700,0.999941,21.4089,18.6046,17.5882,20.3707,21.2777,21.6772,20.8856,20.9413,0.996971,0.0489487,-1.70239,-1.93815,+
ZK632.9,-2.0442,1.52718,P34654,P34654,Uncharacterized protein ZK632.9,26,1,20.1542,18.2732,20.0118,17.6777,21.5691,21.7686,20.1903,20.7658,1.52718,0.0144714,-2.0442,-2.83646,+
tag-277,-1.36214,1.12234,P34661,P34661,Ubiquitin-fold modifier 1,79,1,20.5556,18.5296,20.6696,19.3167,21.2816,20.0438,21.4939,21.7007,1.12234,0.0361905,-1.36214,-2.1467,+
rpl-35,-4.0145,2.78603,P34662,P34662,60S ribosomal protein L35,77,0.99808,20.2488,21.1106,21.4632,19.9172,25.8799,24.9611,22.8556,25.1011,2.78603,0.00105207,-4.0145,-5.41745,+
rpl-35,-1.33006,1.5964,P34662,P34662,60S ribosomal protein L35,79,1,20.7082,18.8656,19.3603,19.9004,20.8981,21.405,20.4911,21.3606,1.5964,0.0122883,-1.33006,-2.95862,+
rpl-35,-3.4738,2.32081,P34662,P34662,60S ribosomal protein L35,25,1,18.6458,21.1732,20.7454,21.1445,24.026,24.1348,22.4683,24.975,2.32081,0.00288281,-3.4738,-4.35866,+
rpl-35,-2.0176,2.4824,P34662,P34662,60S ribosomal protein L35,66,1,19.2592,19.4649,18.3533,19.5294,21.6917,21.6451,21.0671,20.2733,2.4824,0.00172414,-2.0176,-4.70966,+
cap-1,-0.420176,0.407834,P34685,P34685,F-actin-capping protein subunit alpha,45,1,19.8597,20.5958,20.998,20.4987,21.6538,21.3532,19.8943,20.7315,0.407834,0.247977,-0.420176,-0.924295,
cap-2,-0.956646,0.790351,P34686,P34686,F-actin-capping protein subunit beta,92,1,20.2141,21.4074,18.929,20.3003,20.9677,21.7749,20.3549,21.58,0.790351,0.0806406,-0.956646,-1.59398,
T01G9.2,-1.03153,0.535484,P34692,P34692,UPF0183 protein T01G9.2,59,0.999928,21.0516,18.1734,18.7463,21.2362,20.3642,21.5641,21.531,19.8743,0.535484,0.168034,-1.03153,-1.15656,
hsp-16.1,3.01356,2.7173,P34696,P34696,Heat shock protein Hsp-16.1/Hsp-16.11,142,1,27.1776,26.3897,25.6293,25.6206,24.2101,23.4788,22.1356,22.9386,2.7173,0.00106566,3.01356,5.25133,+
sod-1;sod-5,-1.01001,1.59225,P34697;Q27538,P34697;Q27538,Superoxide dismutase [Cu-Zn],118;116,0.975051,20.7342,21.0911,19.6707,20.7032,21.2327,21.6998,21.3909,21.9159,1.59225,0.0124679,-1.01001,-2.95126,+
sod-1,-0.56579,0.275965,P34697,P34697,Superoxide dismutase [Cu-Zn],120,1,19.7208,21.4757,18.3648,20.3822,19.6633,21.138,19.6102,21.7952,0.275965,0.374122,-0.56579,-0.666776,
pgp-1,-1.29745,2.23263,P34712,P34712,Multidrug resistance protein pgp-1,538,1,19.7259,19.8766,19.3321,20.5315,20.6312,21.2229,21.3226,21.4792,2.23263,0.00356048,-1.29745,-4.17392,+
pgp-1,-1.12563,0.791133,P34712,P34712,Multidrug resistance protein pgp-1,1311,0.999999,21.1971,20.0193,19.8441,18.2975,21.1403,21.7116,21.0995,19.9091,0.791133,0.0805848,-1.12563,-1.59529,
pgp-1,-1.88131,1.78134,P34712,P34712,Multidrug resistance protein pgp-1,1315,1,19.5582,20.2939,17.905,20.1386,21.334,21.7641,20.9488,21.3741,1.78134,0.00816201,-1.88131,-3.29333,+
pgp-1,-1.03838,1.19221,P34712,P34712,Multidrug resistance protein pgp-1,727,1,19.4924,19.1156,19.4041,19.8214,20.6873,20.8052,19.2432,21.2513,1.19221,0.0306935,-1.03838,-2.2635,+
pgp-1,-0.116428,0.0825814,P34712,P34712,Multidrug resistance protein pgp-1,535,0.998983,19.8175,21.295,20.5719,19.1583,20.5497,19.7958,20.1921,20.7707,0.0825814,0.743751,-0.116428,-0.228516,
pgp-1,-1.73476,1.48298,P34712,P34712,Multidrug resistance protein pgp-1,714,1,21.6669,22.6939,23.3976,21.2869,24.8547,23.0204,24.4194,23.6898,1.48298,0.0158176,-1.73476,-2.75926,+
pgp-1,2.14211,1.87705,P34712,P34712,Multidrug resistance protein pgp-1,30,1,22.7858,21.8149,22.8192,24.5525,20.9691,20.2845,21.4213,20.7291,1.87705,0.00689963,2.14211,3.47193,+
pgp-1,-1.13835,1.08818,P34712,P34712,Multidrug resistance protein pgp-1,47,1,20.9126,20.792,19.7799,18.768,20.5691,21.3668,21.3518,21.5183,1.08818,0.0392816,-1.13835,-2.08978,+
pgp-1,-3.73833,4.49696,P34712,P34712,Multidrug resistance protein pgp-1,26,0.996697,19.779,19.1983,19.2562,20.3681,23.6341,23.7706,22.8924,23.2579,4.49696,0,-3.73833,-11.1004,+
pgp-3,0.748045,0.335732,P34713,P34713,Multidrug resistance protein pgp-3,5,1,23.5549,23.9528,27.69,24.7923,24.3833,23.7085,24.4903,24.4157,0.335732,0.309714,0.748045,0.786311,
pgp-3,-1.17,0.950687,P34713,P34713,Multidrug resistance protein pgp-3,16,0.996139,19.9999,20.9724,19.9337,18.4284,21.6061,21.5286,20.1586,20.7211,0.950687,0.053654,-1.17,-1.86128,
let-70,2.63372,2.06454,P35129,P35129,Ubiquitin-conjugating enzyme E2 2,144,1,24.5529,23.5509,22.1819,25.2119,21.078,20.8003,21.3973,21.6871,2.06454,0.00505175,2.63372,3.83399,+
let-70,0.708846,0.535122,P35129,P35129,Ubiquitin-conjugating enzyme E2 2,8,1,24.2771,24.5961,26.0609,25.9686,25.4429,23.4742,24.6629,24.4874,0.535122,0.168179,0.708846,1.15591,
dpy-23,2.87452,2.4378,P35603,P35603,AP-2 complex subunit mu,229,0.961208,23.7976,22.9275,22.9657,24.6285,21.572,20.5266,19.441,21.2816,2.4378,0.00201253,2.87452,4.61111,+
lec-1,0.765128,0.45906,P36573,P36573,32 kDa beta-galactoside-binding lectin,7,1,23.3589,22.382,24.6139,23.8097,23.6558,22.8428,21.0907,23.5147,0.45906,0.211303,0.765128,1.01907,
ncs-2,-1.50684,0.857623,P36609,P36609,Neuronal calcium sensor 2,189,0.942475,21.131,19.459,17.3377,20.9365,21.0699,21.3578,21.4564,21.0075,0.857623,0.0674125,-1.50684,-1.70646,
ncs-2,-1.34812,2.12737,P36609,P36609,Neuronal calcium sensor 2,190,0.992487,21.9391,21.4985,21.5627,22.6709,23.4745,22.9586,22.88,23.7507,2.12737,0.00435826,-1.34812,-3.95925,+
ncs-2,-1.26665,1.17854,P36609,P36609,Neuronal calcium sensor 2,140,1,20.2348,19.3374,19.1025,21.4876,20.9133,21.6271,21.5296,21.1588,1.17854,0.0312664,-1.26665,-2.24061,+
ncs-2,-0.406952,0.293194,P36609,P36609,Neuronal calcium sensor 2,121,0.998922,20.9247,19.8051,19.4006,20.1766,21.7899,20.5272,20.0883,19.5294,0.293194,0.353899,-0.406952,-0.701789,
ubl-1,-1.92119,0.870404,P37165,P37165,Ubiquitin-like protein 1-40S ribosomal protein S27a;Ubiquitin-like protein 1;40S ribosomal protein S27a,107,1,27.9155,27.7465,23.3384,27.4161,28.4309,28.0884,29.0623,28.5197,0.870404,0.0649948,-1.92119,-1.72776,
ubl-1,-1.24223,2.25269,P37165,P37165,Ubiquitin-like protein 1-40S ribosomal protein S27a;Ubiquitin-like protein 1;40S ribosomal protein S27a,101,1,19.9764,19.5562,20.4187,20.5795,21.6521,21.2361,20.9197,21.6918,2.25269,0.00333146,-1.24223,-4.21556,+
unc-87,-3.94146,3.56056,P37806,P37806,Protein unc-87,397,1,19.9792,20.9135,20.127,19.9436,23.9685,25.259,23.0265,24.4751,3.56056,0.00026738,-3.94146,-7.57516,+
unc-87,-3.0141,2.7221,P37806,P37806,Protein unc-87,250,1,26.1266,26.8151,25.1863,25.8848,30.0003,28.7862,27.842,29.4408,2.7221,0.001067,-3.0141,-5.26282,+
unc-87,-3.45203,3.37676,P37806,P37806,Protein unc-87,392,0.999798,19.8609,21.2948,20.6796,21.4678,24.6991,24.7622,23.3236,24.3265,3.37676,0.000458427,-3.45203,-7.01068,+
unc-87,-1.45157,1.99193,P37806,P37806,Protein unc-87,531,1,19.985,20.6,19.8082,19.2494,21.8377,21.7382,20.6228,21.25,1.99193,0.00583904,-1.45157,-3.69175,+
unc-87,-2.22922,1.16628,P37806,P37806,Protein unc-87,346,1,24.3546,23.7263,22.6809,26.4251,26.2675,25.3159,28.2653,26.2552,1.16628,0.032574,-2.22922,-2.22008,+
unc-87,-0.901531,0.803514,P37806,P37806,Protein unc-87,351,1,21.8631,19.8332,20.5812,19.5112,21.7669,21.4776,20.8327,21.3176,0.803514,0.0776631,-0.901531,-1.61604,
unc-87,-0.695522,0.429711,P37806,P37806,Protein unc-87,293,1,19.6863,20.5932,21.0451,18.2308,21.6061,19.8843,20.3134,20.5337,0.429711,0.230748,-0.695522,-0.965063,
unc-87,-2.95095,3.06469,P37806,P37806,Protein unc-87,245,1,26.2735,25.4792,25.0712,25.9653,29.4719,28.8622,27.5485,28.7102,3.06469,0.000640545,-2.95095,-6.13009,+
unc-87,-5.04358,5.11385,P37806,P37806,Protein unc-87,330,1,19.7427,20.1733,18.696,19.1791,24.1091,24.4343,24.6059,24.8162,5.11385,0,-5.04358,-14.1775,+
unc-87,-5.61636,4.38222,P37806,P37806,Protein unc-87,266,1,20.0356,17.8665,18.7376,18.9898,24.8155,25.1641,23.9054,24.2099,4.38222,0,-5.61636,-10.6014,+
unc-87,-1.37931,2.76926,P37806,P37806,Protein unc-87,525,0.985636,24.7831,25.1766,24.1853,24.7422,26.4464,26.2143,25.7079,26.0358,2.76926,0.00103684,-1.37931,-5.37658,+
mpk-1,-1.53641,1.56283,P39745,P39745,Mitogen-activated protein kinase mpk-1,274,0.921827,18.5404,19.6456,20.7132,18.9476,21.6194,20.6088,20.667,21.0972,1.56283,0.0130693,-1.53641,-2.89919,+
isw-1,-1.84629,2.63813,P41877,P41877,Chromatin-remodeling complex ATPase chain isw-1,616,1,19.058,19.7664,19.9055,19.4553,21.9645,20.8564,20.8477,21.9017,2.63813,0.00124466,-1.84629,-5.06437,+
odc-1,-0.176403,0.111877,P41931,P41931,Ornithine decarboxylase,12,1,21.0327,18.8174,20.7539,21.2337,20.2465,21.1132,20.6223,20.5613,0.111877,0.668516,-0.176403,-0.301927,
par-5,-0.157256,0.0812736,P41932,P41932;N1NV25,14-3-3-like protein 1,148;26,1,21.8087,19.7605,19.011,20.7185,21.055,19.5721,20.3045,20.9961,0.0812736,0.746116,-0.157256,-0.225159,
par-5;ftt-2,0.472418,0.292597,P41932;Q20655,P41932;Q20655;Q95ZT1;W6EKY2,14-3-3-like protein 1;14-3-3-like protein 2,13;13;13;13,1,24.6647,24.6231,26.2244,24.892,26.035,24.4379,23.3212,24.7205,0.292597,0.354382,0.472418,0.700585,
par-5;ftt-2,-0.335513,0.104523,P41932;Q20655,P41932;N1NV25;Q21539;Q20655;Q95ZT1,14-3-3-like protein 1;14-3-3-like protein 2,160;38;38;161;161,1,25.0494,24.9048,25.5339,20.8037,25.1693,24.6949,23.1453,24.6242,0.104523,0.686825,-0.335513,-0.283806,
par-5,0.242856,0.105184,P41932,P41932,14-3-3-like protein 1,30,1,25.0067,24.7621,22.3789,25.8404,23.7312,25.0583,23.3701,24.857,0.105184,0.685849,0.242856,0.285443,
par-5;ftt-2,-0.176629,0.21347,P41932;Q20655,P41932;N1NV25;Q20655;Q95ZT1;W6EKY2,14-3-3-like protein 1;14-3-3-like protein 2,124;2;124;124;124,1,27.5602,26.9028,27.3753,27.8433,27.7561,27.0123,27.3738,28.2459,0.21347,0.462987,-0.176629,-0.535306,
par-5;ftt-2,-1.34188,1.02801,P41932;Q20655,P41932;Q20655;Q95ZT1;W6EKY2,14-3-3-like protein 1;14-3-3-like protein 2,51;51;51;51,1,25.537,25.9362,25.4202,23.0954,26.3446,26.1262,25.9833,26.9023,1.02801,0.046,-1.34188,-1.9897,+
