geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d5_N2_d1,log2FC,Student's T-test Test statistic N2_d5_N2_d1,Sign p-val: 0.05 
akt-1,0.495855,1.89478,Q17941,Serine/threonine-protein kinase akt-1,13.6847,14.2194,13.8415,14.1848,13.4871,13.6374,13.3972,13.4251,1.89478,0.00905441,0.495855,3.50547,+
dohh-1,0.431295,1.03434,Q17949,Deoxyhypusine hydroxylase,15.7308,15.8659,15.4371,16.019,15.695,15.0506,15.008,15.5741,1.03434,0.0572582,0.431295,2.00022,
"wdr-5,1",1.25521,3.68299,Q17963,"WD repeat-containing protein wdr-5,1",15.4828,15.0908,15.2773,15.7017,14.0886,13.9234,14.3356,14.1842,3.68299,0.000541744,1.25521,7.97175,+
"C14B1,8",0.33576,0.45736,Q17964,Uncharacterized protein,13.3076,12.5747,13.0436,13.1545,13.5359,12.2935,12.3377,12.5703,0.45736,0.238882,0.33576,1.01596,
pdi-1,0.482547,2.27325,Q17967,Protein disulfide-isomerase 1,18.6698,19.1495,18.9049,18.8051,18.5386,18.3345,18.3139,18.4121,2.27325,0.00480368,0.482547,4.25845,+
mma-1,-1.22725,4.1293,Q17974,Uncharacterized protein,13.5484,13.4036,13.3794,13.8021,14.5249,14.8611,14.8969,14.7595,4.1293,0.000533333,-1.22725,-9.57286,+
"C14F11,6",0.286363,0.736535,Q17993,Uncharacterized protein,16.6983,17.2512,16.6498,16.4513,16.5628,16.4647,16.6291,16.2485,0.736535,0.117115,0.286363,1.5034,
"got-2,2",0.153997,1.40245,Q17994,Aspartate aminotransferase,19.0779,18.967,18.9366,19.0738,18.7617,18.9567,18.9178,18.803,1.40245,0.0248391,0.153997,2.61999,+
"C15B12,1",2.20587,2.6995,Q18006,Putative sarcosine oxidase,10.8869,10.6928,11.1902,11.4103,7.71953,9.40653,9.36075,8.86991,2.6995,0.00223448,2.20587,5.2089,+
"C15C7,4",3.77176,4.73894,Q18010,Uncharacterized protein,13.172,13.8186,13.1191,14.4168,9.89412,9.78573,9.81041,9.94915,4.73894,0,3.77176,12.2243,+
"C15C7,5",0.733117,2.29963,Q18012,Uncharacterized protein,15.5811,15.1459,15.239,15.8482,14.7408,14.566,14.7697,14.8052,2.29963,0.00466801,0.733117,4.31386,+
gcc-1,-1.5394,2.12486,Q18013,Grip (GRIP) and Coiled-Coil domain containing protein related,11.2953,11.1274,11.1262,11.3637,13.5606,11.8895,12.3789,13.2412,2.12486,0.00607203,-1.5394,-3.95421,+
"C15C7,7",-0.979474,1.07703,Q18014,GDP-fucose protein O-fucosyltransferase 1,11.3239,10.9908,11.1312,11.6548,11.9219,13.142,11.1456,12.8091,1.07703,0.051513,-0.979474,-2.07121,
asp-10,-0.726062,1.67382,Q18020,ASpartyl Protease,15.9661,15.9173,16.226,16.4709,16.3918,16.9332,17.3463,16.8132,1.67382,0.013628,-0.726062,-3.09718,+
"C15H9,4",0.311435,0.318232,Q18025,Uncharacterized protein,13.9497,14.0771,15.2913,14.3372,13.3077,14.5224,14.4851,14.0944,0.318232,0.353824,0.311435,0.751852,
flu-2,0.887982,5.55494,Q18026,Kynureninase,17.0843,17.233,17.1175,17.0872,16.3074,16.2982,16.2272,16.1373,5.55494,0,0.887982,16.8553,+
prx-3,-1.52693,2.70013,Q18028,PeRoXisome assembly factor,11.3206,11.2229,11.8968,11.2837,12.8117,12.9811,12.4249,13.614,2.70013,0.00217774,-1.52693,-5.21038,+
nnt-1,-0.0137875,0.015988,Q18031,Nicotinamide Nucleotide Transhydrogenase,13.133,14.2768,14.0294,13.3656,13.9486,13.504,13.5483,13.8591,0.015988,0.944041,-0.0137875,-0.0472392,
"C15H9,9",0.218965,0.341989,Q18032,Uncharacterized protein,18.2038,18.1017,17.7244,18.9817,18.2318,18.0453,17.9812,17.8775,0.341989,0.332,0.218965,0.798531,
thoc-2,0.876188,0.969778,Q18033,THO Complex (Transcription factor/nuclear export) subunit,13.8481,12.6603,14.1386,14.7439,13.0551,12.9743,12.5663,13.2906,0.969778,0.0674486,0.876188,1.89299,
nfx-1,0.766573,1.32204,Q18034,Transcriptional repressor NF-X1 homolog,15.5982,14.5199,15.7982,15.4952,14.5188,14.8495,14.6866,14.2904,1.32204,0.0296179,0.766573,2.48257,+
"C16A3,6",-0.0534818,0.0371058,Q18035,Protein MAK16 homolog,13.1704,12.3952,12.4108,11.9048,13.6076,12.5764,12.37,11.5412,0.0371058,0.875851,-0.0534818,-0.107221,
"C16A3,5",-0.804725,2.71927,Q18036,Uncharacterized protein,16.6181,16.3522,16.5617,16.8818,17.6507,17.1516,17.3314,17.4991,2.71927,0.00206135,-0.804725,-5.25604,+
"C16A3,4",0.170852,0.297843,Q18037,Uncharacterized protein,16.133,16.3921,15.5191,16.5877,15.9789,15.8602,15.9571,16.1523,0.297843,0.37508,0.170852,0.711156,
let-716,-1.81775,2.8528,Q18038,Uncharacterized protein,13.8461,13.7939,13.8404,14.1198,15.3233,15.2604,16.6329,15.6546,2.8528,0.00174427,-1.81775,-5.58239,+
oatr-1,0.18906,1.00058,Q18040,"Probable ornithine aminotransferase, mitochondrial",18.5975,18.7292,18.4702,18.4984,18.6045,18.3307,18.2411,18.3627,1.00058,0.062325,0.18906,1.94415,
"C16E9,1",7.20397,8.00739,Q18048,Uncharacterized protein,16.9438,17.1514,16.7992,17.5342,9.97782,9.85264,9.97554,9.80661,8.00739,0,7.20397,43.5359,+
dim-1,0.187153,1.04194,Q18066,Disorganized muscle protein 1,19.9106,19.7394,19.8894,20.02,19.4891,19.7347,19.7755,19.8113,1.04194,0.056236,0.187153,2.01285,
"C18B2,3",-1.06319,5.08881,Q18074,Uncharacterized protein,15.421,15.4576,15.4619,15.4488,16.4037,16.4188,16.4908,16.7287,5.08881,0,-1.06319,-14.0384,+
"C18B2,4",-1.61683,1.07793,Q18075,Uncharacterized protein,13.2534,14.335,15.6556,11.9911,15.4076,15.4504,15.4409,15.4035,1.07793,0.0514042,-1.61683,-2.07271,
"C18B2,5",-0.204555,0.476022,Q18076,Uncharacterized protein,17.2136,16.6746,16.4925,17.1658,17.3166,16.9977,16.9931,17.0572,0.476022,0.228043,-0.204555,-1.04995,
ugt-48,0.202457,0.50623,Q18081,Putative UDP-glucuronosyltransferase ugt-48,14.4649,14.3244,14.4082,14.5078,13.9654,14.6148,14.437,13.8783,0.50623,0.210141,0.202457,1.10442,
"C18E9,9",0.36735,0.293907,Q18089,Uncharacterized protein,14.8523,13.9271,14.0747,16.03,14.2711,13.9827,14.228,14.9329,0.293907,0.379975,0.36735,0.703229,
tomm-40,-0.240915,0.714984,Q18090,Mitochondrial import receptor subunit TOM40 homolog,17.1356,17.2254,17.0168,17.1141,17.4839,16.9133,17.4075,17.6508,0.714984,0.123413,-0.240915,-1.46694,
"C18E9,5",0.36499,0.862574,Q18091,Uncharacterized protein,15.2899,15.1193,14.9051,15.366,15.1149,14.3922,14.5861,15.1271,0.862574,0.0860861,0.36499,1.71471,
"C18E9,2",-0.0777023,0.245479,Q18093,Uncharacterized protein,14.5617,14.6264,14.3395,14.5794,14.4851,14.5542,14.4455,14.9329,0.245479,0.437269,-0.0777023,-0.603578,
"C18E9,4",-0.267843,0.60656,Q18095,Uncharacterized protein,16.3246,17.1823,16.4602,16.5764,16.7101,16.8732,16.8913,17.1404,0.60656,0.160531,-0.267843,-1.28116,
rpn-2,0.0854769,0.232216,Q18115,26S proteasome non-ATPase regulatory subunit 1,17.2435,17.2643,16.9225,17.2213,16.8983,17.32,17.2623,16.8292,0.232216,0.453588,0.0854769,0.575541,
twk-18,0.0680175,0.035113,Q18120,TWiK family of potassium channels protein 18,14.4579,16.4285,16.5718,14.2745,16.1234,15.1825,15.1676,14.9872,0.035113,0.880838,0.0680175,0.10167,
"C24A3,1",-0.371688,0.557783,Q18126,Uncharacterized protein,12.9493,13.4965,13.3058,14.2046,13.4872,14.1021,14.1671,13.6865,0.557783,0.182647,-0.371688,-1.19594,
cal-5,0.923732,3.14241,Q18136,CALmodulin related genes,15.8176,15.8726,15.926,15.7951,15.2909,14.7515,14.6568,15.0171,3.14241,0.00160192,0.923732,6.3408,+
cht-3,1.58026,3.55515,Q18143,"Chitinase-like protein C25A8,4",17.3582,16.649,16.7283,16.768,14.9087,15.3746,15.493,15.4062,3.55515,0.000757119,1.58026,7.55801,+
"C25E10,8",2.72801,4.32822,Q18157,Uncharacterized protein,15.8759,15.5632,15.6109,14.9719,13.1041,12.871,12.2593,12.8753,4.32822,0.000557491,2.72801,10.3738,+
swm-1,0.868942,1.62496,Q18158,Sperm activation Without Mating,15.5917,14.7629,15.7271,15.7622,14.384,14.7819,14.244,14.9581,1.62496,0.0153988,0.868942,3.0095,+
"C25E10,10",1.55106,2.76667,Q18159,Uncharacterized protein,14.2685,14.1663,14.0672,14.3586,13.0136,11.8675,12.6677,13.1075,2.76667,0.00200897,1.55106,5.3703,+
dpyd-1,-0.86343,3.86308,Q18164,Dihydropyrimidine dehydrogenase [NADP(+)],16.0672,16.3006,16.3829,16.4162,16.968,17.2027,17.2258,17.224,3.86308,0.00055914,-0.86343,-8.58721,+
smz-1,-1.29041,1.87213,Q18167,Sperm Meiosis PDZ domain containing proteins,12.1411,13.3888,11.8501,12.216,13.8984,13.8794,13.741,13.2387,1.87213,0.00941545,-1.29041,-3.46266,+
"C25H3,8",-1.18179,2.83424,Q18183,Uncharacterized protein,11.3569,11.2118,10.9006,11.7045,12.2461,12.6082,12.786,12.2607,2.83424,0.00183255,-1.18179,-5.53619,+
"C25H3,3",1.19611,4.31258,Q18187,Uncharacterized protein,16.549,16.8314,16.5116,16.3642,15.2355,15.402,15.5258,15.3085,4.31258,0.000538721,1.19611,10.3087,+
dnc-4,0.84314,0.661142,Q18194,DyNactin Complex component,14.1287,13.3703,11.831,13.3021,13.1248,11.4548,11.925,12.7551,0.661142,0.140097,0.84314,1.37522,
elpc-4,0.269032,0.293577,Q18195,Putative elongator complex protein 4,13.594,12.4755,12.297,13.7132,13.0057,12.6893,12.801,12.5076,0.293577,0.380424,0.269032,0.702562,
"C26B9,5",-0.238388,1.45556,Q18198,Uncharacterized protein,16.056,15.8867,15.9834,16.1048,16.2381,16.0543,16.4127,16.2793,1.45556,0.0222627,-0.238388,-2.71164,+
"C26B9,3",0.610838,1.31086,Q18200,Uncharacterized protein,14.7239,13.9069,13.7364,14.1826,13.8112,13.5573,13.2171,13.5209,1.31086,0.0304562,0.610838,2.46359,+
ran-3,0.0379848,0.101268,Q18211,Regulator of chromosome condensation,16.9348,16.9016,17.3507,17.0333,16.794,17.1203,16.9463,17.2078,0.101268,0.695899,0.0379848,0.275721,
hel-1,0.0856819,0.240076,Q18212,Spliceosome RNA helicase DDX39B homolog,17.8286,17.6554,17.2291,17.6196,17.5976,17.3579,17.3974,17.6373,0.240076,0.443501,0.0856819,0.592198,
ula-1,0.187755,0.540536,Q18217,NEDD8-activating enzyme E1 regulatory subunit,14.8671,15.073,14.7563,15.1435,15.0946,14.4944,14.6219,14.8779,0.540536,0.191536,0.187755,1.16551,
mmab-1,0.0192444,0.031733,Q18218,MethylMalonic Aciduria type B homolog,13.3536,14.32,14.1078,13.8647,13.902,13.8391,13.9082,13.9198,0.031733,0.891737,0.0192444,0.0922036,
ntl-9,0.351782,1.34471,Q18224,NOT-Like (Yeast CCR4/NOT complex component),15.137,15.3136,15.1155,15.3354,15.0277,14.4992,14.9307,15.0368,1.34471,0.0280274,0.351782,2.52117,+
hint-3,1.25167,2.34615,Q18227,HIstidiNe Triad nucleotide-binding protein,15.2131,14.8595,14.3769,15.3582,14.2059,13.37,13.5319,13.6933,2.34615,0.0044352,1.25167,4.41261,+
rps-30,-0.60492,0.923763,Q18231,40S ribosomal protein S30,19.1169,18.8571,18.1819,19.7642,19.6847,19.4069,19.6322,19.6161,0.923763,0.0748974,-0.60492,-1.81655,
"C26F1,3",-0.111552,0.164954,Q18232,"Uncharacterized protein C26F1,3",13.6944,13.4414,14.2902,13.8019,13.8552,13.4876,13.915,14.4163,0.164954,0.566175,-0.111552,-0.427425,
spr-2,1.00116,3.12722,Q18240;Q7JMA9,Suppressor of presenilin-2;Suppressor of PResenilin defect,16.619,16.8156,17.0394,16.7169,15.6791,15.5833,15.7477,16.1763,3.12722,0.00158294,1.00116,6.2992,+
"C27B7,5",0.850482,0.769777,Q18244,Uncharacterized protein,16.3364,14.7547,14.6647,15.1131,14.7099,13.7664,13.6967,15.294,0.769777,0.107293,0.850482,1.55943,
rap-1,0.149728,0.255195,Q18246,Ras-related protein Rap-1,15.5651,15.4111,14.8767,15.0134,14.8385,14.862,15.5893,14.9776,0.255195,0.424913,0.149728,0.6239,
dpf-2,1.20662,3.81889,Q18253,Dipeptidyl peptidase family member 2,14.7951,14.8395,14.5965,14.6236,13.3787,13.5843,13.2345,13.8306,3.81889,0.000543933,1.20662,8.43254,+
"C27F2,4",-1.03651,1.4999,Q18257,Uncharacterized protein,12.9404,13.335,13.2917,13.0201,13.5485,14.841,14.7664,13.5774,1.4999,0.0201517,-1.03651,-2.78874,+
vps-22,-0.37521,0.104273,Q18258,Vacuolar-sorting protein SNF8,14.2465,13.5785,18.4848,14.6857,16.7957,14.6459,14.0896,16.9652,0.104273,0.688869,-0.37521,-0.283186,
fust-1,1.16161,3.65426,Q18265,FUS/TLS RNA binding protein homolog,17.3569,17.0322,17.2715,17.3543,16.0111,15.8053,16.1449,16.4071,3.65426,0.000527076,1.16161,7.87715,+
spp-10,-0.651779,0.824287,Q18276,SaPosin-like Protein family,15.6405,15.1642,15.4051,16.33,15.4255,16.7779,16.6472,16.2964,0.824287,0.0938029,-0.651779,-1.65081,
"C29F5,1",-0.0914347,0.200912,Q18310,Uncharacterized protein,14.8299,15.1979,14.8644,15.4177,15.2172,15.0438,14.9513,15.4632,0.200912,0.502713,-0.0914347,-0.507924,
"C29H12,2",0.473262,2.88082,Q18315,Uncharacterized protein,16.9294,16.6869,16.6514,16.8404,16.2818,16.2344,16.241,16.4579,2.88082,0.00179216,0.473262,5.65266,+
"C30B5,4",-0.500332,0.640143,Q18318,Uncharacterized protein,12.6242,12.5083,11.6211,13.2802,13.2287,12.6872,12.813,13.3064,0.640143,0.146783,-0.500332,-1.33918,
hil-1,0.877427,0.830536,Q18336,"Histone H1,X",14.3393,15.408,12.9369,13.8161,12.998,13.5351,13.267,13.1905,0.830536,0.0924417,0.877427,1.66125,
"C33A12,3",0.468228,1.23116,Q18357,Uncharacterized protein,14.4185,14.1442,13.6585,14.5464,13.822,13.695,13.7532,13.6245,1.23116,0.0362348,0.468228,2.32892,+
"C33A12,4",1.09259,0.924364,Q18358,Uncharacterized protein,14.2412,11.5573,12.9865,13.5434,11.6618,11.7453,12.0355,12.5155,0.924364,0.0748467,1.09259,1.81755,
"C33A12,1",0.14191,1.12809,Q18359,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,18.2593,18.4628,18.1766,18.3444,18.1325,18.209,18.2125,18.1216,1.12809,0.0457959,0.14191,2.15628,+
ugt-21,-2.44707,4.60287,Q18361,UDP-glucuronosyltransferase,11.4555,11.147,11.2195,11.6496,14.1087,13.3994,13.6397,14.1121,4.60287,0.000153846,-2.44707,-11.58,+
"C33F10,12;CELE_T05F1,8",-0.671975,1.47926,Q18390;Q9XUR1,Uncharacterized protein,13.3935,13.0904,12.9956,13.8275,14.4078,13.7243,14.0774,13.7854,1.47926,0.0211062,-0.671975,-2.75278,+
"C33G8,4",1.47187,2.95491,Q18399,Uncharacterized protein,15.2831,14.7281,14.319,14.7878,13.0395,13.2286,13.7596,13.2028,2.95491,0.00176812,1.47187,5.84159,+
sec-10,-2.10111,2.7142,Q18406,Exocyst complex component 5,14.0545,14.424,14.0037,12.6707,16.1766,15.6846,15.729,15.9673,2.7142,0.00205057,-2.10111,-5.24391,+
tag-322,-1.80327,3.54821,Q18407,Uncharacterized protein,10.9451,11.1925,11.0258,11.6287,13.1543,12.8354,12.5853,13.4302,3.54821,0.00075208,-1.80327,-7.5361,+
rsp-6,-0.993635,1.62757,Q18409,"Probable splicing factor, arginine/serine-rich 6",16.6252,15.414,16.505,16.8201,17.5208,17.3465,17.3988,17.0727,1.62757,0.0153293,-0.993635,-3.01415,+
"C34C12,8",-0.0610628,0.261165,Q18421,"GrpE protein homolog, mitochondrial",17.1523,17.02,16.8967,17.1317,17.1032,16.9422,17.3107,17.0888,0.261165,0.417982,-0.0610628,-0.636304,
"C34C6,4",-0.308162,0.326396,Q18429,Uncharacterized protein,13.5048,12.5092,12.5799,13.982,13.8291,13.6126,13.3653,13.0015,0.326396,0.346232,-0.308162,-0.767979,
grsp-3,-1.9395,1.8843,Q18444,Glycine Rich Secreted Protein,14.4915,12.8952,14.7428,13.5597,14.8677,16.3718,16.3923,15.8153,1.8843,0.00923675,-1.9395,-3.48563,+
cyn-12,-0.273558,0.63785,Q18445,Peptidyl-prolyl cis-trans isomerase,15.2268,14.8527,14.7466,15.4203,15.1157,15.6379,15.4691,15.1181,0.63785,0.147827,-0.273558,-1.33523,
mutd-1,1.23122,2.34773,Q18446,Biogenesis of lysosome-related organelles complex 1 subunit 5,14.9158,15.9826,15.0339,15.415,14.429,13.9838,14.2294,13.7802,2.34773,0.00443828,1.23122,4.416,+
"C34D4,4",-1.10014,0.99142,Q18449,"Uncharacterized Golgi apparatus membrane protein-like protein C34D4,4",12.8168,11.6036,10.9351,13.3108,13.4355,12.8164,13.2248,13.5903,0.99142,0.0637675,-1.10014,-1.92893,
rsd-3,0.43001,0.621868,Q18453,Uncharacterized protein,12.9861,13.9565,13.5461,14.5085,13.4747,13.3054,13.148,13.349,0.621868,0.153872,0.43001,1.30767,
"C34F11,5",-0.29141,0.233038,Q18462,Tyrosine-protein kinase,15.1463,16.1547,14.1382,13.9781,15.1437,15.1632,15.1558,15.1203,0.233038,0.452716,-0.29141,-0.577289,
ugt-33,-0.0940304,0.0567038,Q18470,UDP-GlucuronosylTransferase,11.4477,11.223,11.1929,11.6631,12.8626,10.2058,10.9584,11.876,0.0567038,0.816651,-0.0940304,-0.160706,
"C35A5,8",1.01405,2.01996,Q18476,Uncharacterized protein,16.3949,15.929,15.6579,16.697,15.0703,15.2026,14.843,15.5068,2.01996,0.00719322,1.01405,3.74634,+
"C35D10,6",0.45657,0.575967,Q18483,Uncharacterized protein,15.3735,14.1101,14.1636,15.2805,14.312,14.6517,14.0026,14.1351,0.575967,0.173704,0.45657,1.22786,
"C35D10,10",-1.93438,3.03243,Q18484,Thioredoxin-related transmembrane protein 2 homolog,14.0133,12.9477,13.7885,13.2803,15.0317,15.9569,15.6019,15.1768,3.03243,0.00161758,-1.93438,-6.04421,+
"C35D10,5",0.35322,0.191918,Q18485,Uncharacterized protein,14.962,12.5645,13.3902,14.3422,14.7655,12.7543,13.6961,12.6301,0.191918,0.517892,0.35322,0.48809,
coq-8,-1.01197,3.25466,Q18486,"Atypical kinase coq-8, mitochondrial",13.4842,13.8843,13.6391,13.528,14.5463,14.3964,14.6653,14.9754,3.25466,0.00134037,-1.01197,-6.65501,+
"C35D10,13",1.51185,4.69676,Q18490,Uncharacterized protein,16.8548,16.4689,16.4339,16.8076,15.3039,15.1179,15.0513,15.0447,4.69676,0,1.51185,12.0211,+
"C36A4,4",0.28351,2.07543,Q18493,Probable UDP-N-acetylglucosamine pyrophosphorylase,15.1878,15.3374,15.3629,15.169,14.8286,15.083,15.0081,15.0033,2.07543,0.00646082,0.28351,3.85555,+
"maph-1,3",1.42436,4.37806,Q18494,Microtubule-Associated Protein Homolog,17,16.9314,16.8102,17.3765,15.6799,15.5837,15.4542,15.7028,4.37806,0.000583942,1.42436,10.5838,+
acs-19,-1.7042,5.68549,Q18496;Q65ZB8,Acetyl-coenzyme A synthetase,14.4332,14.2778,14.5068,14.5991,16.3102,16.0051,16.0925,16.226,5.68549,0,-1.7042,-17.7368,+
flp-9,-1.88299,3.21434,Q18502,FMRFamide-like neuropeptides 9,11.4201,10.9327,11.2418,11.46,13.4786,12.3671,13.4114,13.3294,3.21434,0.00141952,-1.88299,-6.54078,+
mel-28,1.00737,3.53197,Q18508,Protein mel-28,14.4104,14.741,14.5689,14.3946,13.3606,13.7391,13.6715,13.3143,3.53197,0.000744646,1.00737,7.48497,+
"C38H2,2",-1.47531,2.52617,Q18515,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,11.7122,11.212,11.2673,10.4707,12.3432,12.4557,12.6627,13.1018,2.52617,0.00308686,-1.47531,-4.80766,+
"C39D10,7",2.54812,4.81131,Q18529,Uncharacterized protein,19.4092,18.9764,19.0443,19.6093,16.3992,16.617,16.7895,17.041,4.81131,0,2.54812,12.5804,+
"C39E9,8",0.775328,1.07697,Q18541,Uncharacterized protein,18.1769,17.5955,16.8562,18.2403,16.5097,16.8114,17.4214,17.0249,1.07697,0.0515188,0.775328,2.07111,
"C39E9,12",1.1536,2.3479,Q18546,Uncharacterized protein,14.5324,15.2585,14.7963,14.3551,13.731,13.2126,13.3982,13.9859,2.3479,0.00444136,1.1536,4.41637,+
rfc-3,-0.451898,1.34606,Q18547,RFC (DNA replication factor) family,14.206,13.9838,14.3528,14.7979,14.7119,14.8927,14.8523,14.6913,1.34606,0.0279065,-0.451898,-2.52347,+
"C39H7,4",0.5584,0.861783,Q18550,Uncharacterized protein,15.3592,14.9597,14.7732,15.6777,14.8614,14.0856,14.3603,15.229,0.861783,0.0862335,0.5584,1.7134,
rpc-1,-0.00395155,0.00185087,Q18566,DNA-directed RNA polymerase subunit,12.8416,14.557,11.1915,12.4282,12.6909,13.1957,12.5579,12.5896,0.00185087,0.993828,-0.00395155,-0.00555577,
"C42D4,1",3.00403,6.18525,Q18577,Uncharacterized protein,19.9702,20.1148,20.4522,20.0018,16.8755,17.2054,17.2346,17.2075,6.18525,0,3.00403,21.5436,+
"C43H6,3",-0.133095,0.258363,Q18587,Uncharacterized protein,15.0044,14.458,15.2298,15.4292,15.1976,15.1082,15.1343,15.2136,0.258363,0.421223,-0.133095,-0.63049,
"C44B7,5",1.56853,3.45486,Q18594,"Uncharacterized protein C44B7,5",18.8718,18.4767,18.6728,17.9647,16.6486,17.056,17.0285,16.9788,3.45486,0.000848297,1.56853,7.24616,+
"C44B7,7",-0.133195,0.430166,Q18596,Uncharacterized protein,15.0596,15.0528,14.9035,14.8502,15.3721,15.0306,15.2159,14.7802,0.430166,0.25851,-0.133195,-0.965907,
pmp-1,-0.0523725,0.0311622,Q18597,Peroxisomal Membrane Protein related,14.7744,15.6985,15.1733,13.3008,15.0496,14.0998,15.3167,14.6903,0.0311622,0.893274,-0.0523725,-0.0905988,
pmp-2,-1.25396,3.53122,Q18598,Peroxisomal Membrane Protein related,13.2441,12.5207,12.696,12.6757,14.106,14.0428,13.8809,14.1227,3.53122,0.000743421,-1.25396,-7.4826,+
acer-1,-0.017293,0.0438915,Q18599,ACEtyl-CoA Regulator,20.0798,19.7447,19.9892,19.5029,19.9651,19.8414,19.7474,19.8318,0.0438915,0.855778,-0.017293,-0.125964,
"C44B7,11",-0.975085,1.8638,Q18600,Putative endoplasmic reticulum metallopeptidase 1-B,13.2821,13.1459,12.7049,13.8428,14.1804,13.9855,14.0333,14.6768,1.8638,0.00962571,-0.975085,-3.44697,+
chil-10,0.749487,1.11235,Q18607,CHItinase-Like,14.4832,15.3249,14.7921,14.5511,14.9194,13.6849,13.7108,13.8383,1.11235,0.0471231,0.749487,2.13003,+
"C44E12,1",0.921732,2.17224,Q18621,Uncharacterized protein,13.9662,13.6464,13.7417,14.6235,13.029,13.2385,13.0518,12.9715,2.17224,0.00550897,0.921732,4.05001,+
lec-4,0.443467,0.999648,Q18625,Galectin,17.2455,16.6953,16.814,17.6842,16.5633,16.7226,16.7272,16.6522,0.999648,0.0624357,0.443467,1.9426,
dhs-18,-0.613997,0.728212,Q18639,"DeHydrogenases, Short chain",14.3193,15.7551,14.1698,13.9479,15.1729,15.2851,15.0588,15.1314,0.728212,0.119793,-0.613997,-1.48933,
"C45E5,1",0.616434,0.986745,Q18645,Uncharacterized protein,15.3451,14.0351,14.5218,15.0034,14.2513,13.7499,14.016,14.4225,0.986745,0.0646888,0.616434,1.92117,
"C46A5,6",0.142615,0.210571,Q18650,Uncharacterized protein,13.6127,13.377,13.8702,13.2933,13.6032,12.7508,13.3736,13.855,0.210571,0.486583,0.142615,0.529016,
"C46C2,2",-0.482585,1.19796,Q18655,Uncharacterized protein,15.0905,14.4309,14.2209,14.9178,15.002,15.0944,15.2409,15.2531,1.19796,0.0387145,-0.482585,-2.27315,+
acs-17,-0.23685,0.818026,Q18660,Fatty Acid CoA Synthetase family,14.1883,14.6485,14.6752,14.8592,14.8752,14.8434,14.7706,14.8293,0.818026,0.0952686,-0.23685,-1.64034,
"C47D12,2",-1.1918,2.12217,Q18668,Uncharacterized protein,11.4787,10.8411,11.0707,11.5552,12.2397,11.8072,12.8432,12.8229,2.12217,0.00608029,-1.1918,-3.9488,+
nep-1,1.38911,3.07424,Q18673,Neprilysin-1,14.9996,15.0966,14.6332,15.4384,13.8549,13.3687,13.4136,13.9741,3.07424,0.00155278,1.38911,6.15568,+
"C47E12,7",-0.786802,0.674637,Q18674,Ribosomal RNA processing protein 1 homolog,12.8674,14.0559,13.5563,14.704,15.4386,14.8175,13.4874,14.5873,0.674637,0.13531,-0.786802,-1.3983,
dhp-2,0.618797,2.15602,Q18677,Dihydropyrimidinase 2,15.9873,15.9648,16.2841,16.3611,15.7969,15.5168,15.5751,15.2334,2.15602,0.00559607,0.618797,4.01707,+
srs-2,0.720928,1.68423,Q18678,"Probable serine--tRNA ligase, cytoplasmic",17.878,18.0389,17.9597,18.0481,17.3522,17.6787,17.3987,16.6116,1.68423,0.0132743,0.720928,3.11598,+
pyp-1,0.854117,3.2076,Q18680,Probable inorganic pyrophosphatase 1,20.0548,19.843,19.5695,20.057,19.0214,18.8852,19.0134,19.1877,3.2076,0.00145088,0.854117,6.52183,+
unc-112,-0.0591676,0.177972,Q18685,Protein unc-112,15.8333,15.8746,15.7814,16.2884,16.1416,15.8621,16.0055,16.0052,0.177972,0.542656,-0.0591676,-0.456948,
daf-21,-0.0911975,0.272075,Q18688,Heat shock protein 90,19.2951,19.1387,19.0474,19.4543,19.0706,19.4685,19.526,19.2352,0.272075,0.40479,-0.0911975,-0.658803,
