geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_eat2_d10,log2FC,Student's T-test Test statistic daf2_d10_eat2_d10,Sign p-val: 0.05 
alh-9,0.309857,1.4942,P46562,Putative aldehyde dehydrogenase family 7 member A1 homolog,18.1235,18.1337,18.2165,18.4085,17.9035,17.7157,18.1504,17.8732,1.4942,0.0102068,0.309857,2.77879,+
aldo-2,-0.760982,2.92538,P46563,Fructose-bisphosphate aldolase 2,19.2367,19.8333,19.5789,19.4762,20.2134,20.4187,20.2337,20.3032,2.92538,0.00069145,-0.760982,-5.76574,+
gop-3,-0.170345,0.447762,P46576,SAM50-like protein gop-3,15.1507,15.0215,15.1611,15.5221,15.4967,15.0343,15.3492,15.6566,0.447762,0.1731,-0.170345,-0.998369,
gop-2,-1.31707,4.33016,P46577,GPN-loop GTPase 1,14.4346,14.7227,14.6621,14.8221,16.2562,15.8281,15.8695,15.9559,4.33016,0,-1.31707,-10.3819,+
prmt-5,-1.50687,1.51115,P46580,Protein arginine N-methyltransferase 5,13.5682,13.7718,13.5199,13.444,15.4729,15.5094,13.5066,15.8425,1.51115,0.00986114,-1.50687,-2.80839,+
sumv-1,-1.57279,2.51997,P46582,Protein sumv-1,12.6313,12.6786,11.8921,13.4259,14.2663,14.4913,14.0911,14.0703,2.51997,0.00130524,-1.57279,-4.79369,+
rps-0,-0.359432,1.48943,P46769,40S ribosomal protein SA,17.4295,17.3636,17.4453,17.6652,17.9787,17.5015,17.9182,17.9429,1.48943,0.0104502,-0.359432,-2.77049,+
klc-2,-0.0321651,0.160424,P46822,Kinesin light chain,16.2386,16.2146,16.0986,16.365,16.3283,16.3118,16.3068,16.0986,0.160424,0.477087,-0.0321651,-0.417045,
stt-3,-1.93719,4.12699,P46975,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit stt-3,15.5908,15.337,16.1269,15.9486,17.8074,17.4005,17.728,17.8162,4.12699,0,-1.93719,-9.56388,+
cct-2,-0.729508,3.26801,P47207,T-complex protein 1 subunit beta,18.0878,18.1332,17.9116,18.0093,18.8877,18.9537,18.5223,18.6963,3.26801,0.000243346,-0.729508,-6.69319,+
cct-4,-0.911237,1.58383,P47208,T-complex protein 1 subunit delta,16.5995,16.4811,16.6704,16.9652,17.2972,17.1845,18.4562,17.4233,1.58383,0.00810405,-0.911237,-2.93632,+
cct-5,-0.428985,0.455778,P47209,T-complex protein 1 subunit epsilon,15.8796,15.6645,16.8096,16.9548,16.3717,16.2073,17.2463,17.1992,0.455778,0.168435,-0.428985,-1.01307,
rpl-6,-0.79468,1.67101,P47991,60S ribosomal protein L6,18.5136,18.3265,19.0534,18.8757,19.4274,18.9962,19.9452,19.5791,1.67101,0.00712382,-0.79468,-3.09213,+
"C05D11,1",-1.42855,1.09871,P48053,"Uncharacterized protein C05D11,1",15.8612,16.0601,15.7432,16.2206,16.9001,16.5442,16.7584,19.3966,1.09871,0.0275333,-1.42855,-2.10731,+
rps-14,0.420766,0.838645,P48150,40S ribosomal protein S14,18.2906,18.3159,17.8831,17.8697,18.0671,17.9026,17.0683,17.6382,0.838645,0.0553383,0.420766,1.67479,
rps-3,-1.19484,4.40138,P48152,40S ribosomal protein S3,17.3878,17.3743,17.6465,17.5902,18.6393,18.6685,18.5289,18.9415,4.40138,0,-1.19484,-10.6833,+
rps-1,-0.715086,1.37433,P48154,40S ribosomal protein S3a,18.7733,18.6349,19.1912,18.7341,19.4127,18.959,19.6683,20.1539,1.37433,0.0137472,-0.715086,-2.57177,+
rps-8,0.0477052,0.119636,P48156,40S ribosomal protein S8,18.8252,19.1859,18.6934,18.8599,18.6129,18.7161,19.0048,19.0398,0.119636,0.567982,0.0477052,0.320838,
rpl-23,-0.832347,1.96391,P48158,60S ribosomal protein L23,18.2524,18.141,18.6313,18.9866,19.237,19.0555,19.6356,19.4127,1.96391,0.00368274,-0.832347,-3.63756,+
"rpl-25,1",-2.07954,2.47535,P48162,60S ribosomal protein L23a 1,16.967,17.1468,17.3994,17.6633,19.7062,19.9809,18.1428,19.6648,2.47535,0.00140344,-2.07954,-4.69399,+
rpl-41,-0.908225,1.70361,P48166,Ribosomal protein rpl-41,16.9522,17.2414,18.2399,17.7407,18.3324,18.55,18.5258,18.3988,1.70361,0.00655599,-0.908225,-3.15108,+
clk-1,-0.722202,1.11585,P48376,"5-demethoxyubiquinone hydroxylase, mitochondrial",15.1408,15.0408,14.1733,15.338,15.9192,16.0405,15.5577,15.0643,1.11585,0.0262239,-0.722202,-2.13586,+
gsp-2,-1.61748,5.35635,P48727,Serine/threonine-protein phosphatase PP1-beta,16.2889,16.119,16.2014,16.1527,17.9902,17.9553,17.6011,17.6852,5.35635,0,-1.61748,-15.5947,+
mag-1,-0.674895,2.62607,P49029,Protein mago nashi homolog,16.3011,16.3878,16.4575,16.8705,17.118,17.1283,17.1584,17.3117,2.62607,0.00105372,-0.674895,-5.03628,+
rps-5,-0.353727,1.4999,P49041,40S ribosomal protein S5,18.2935,18.2608,18.5558,18.3269,18.983,18.4756,18.6275,18.7657,1.4999,0.0101101,-0.353727,-2.78875,+
imp-2,-0.846863,2.46317,P49049,Intramembrane protease 2,15.966,16.0826,16.147,15.9154,17.1168,16.6868,16.4827,17.2122,2.46317,0.00144936,-0.846863,-4.667,+
rpl-33,-1.27826,4.23174,P49180,60S ribosomal protein L35a,17.1672,16.9067,17.2926,16.9981,18.346,18.6304,18.1764,18.325,4.23174,0,-1.27826,-9.97809,+
rpl-36,0.0285196,0.048739,P49181,60S ribosomal protein L36,18.2378,18.1292,18.2029,18.1716,18.4511,18.5228,17.6553,17.9981,0.048739,0.79108,0.0285196,0.139206,
elo-3,-2.18234,1.15614,P49191,Putative fatty acid elongation protein 3,14.503,10.182,13.9341,13.4183,15.3042,15.5449,14.5839,15.3338,1.15614,0.0236901,-2.18234,-2.20313,+
rps-12,-2.02196,3.83694,P49196,40S ribosomal protein S12,16.5442,16.5296,16.7469,16.7184,18.4604,18.3706,18.4485,19.3475,3.83694,7.60E-05,-2.02196,-8.49544,+
rps-21,-0.543658,1.21504,P49197,40S ribosomal protein S21,19.347,19.2544,18.9478,19.2113,20.1882,20.0324,19.3234,19.3911,1.21504,0.0207814,-0.543658,-2.30182,+
mrps-14,0.187372,0.445436,P49391,"Probable 40S ribosomal protein S14, mitochondrial",14.187,14.3645,14.2971,14.716,14.0561,13.9597,14.6358,14.1635,0.445436,0.174153,0.187372,0.994093,
mrps-18C,-0.405125,2.12012,P49404,"Putative 39S ribosomal protein L3, mitochondrial",14.9587,14.7856,14.8037,14.5141,15.2761,15.0791,15.1158,15.2116,2.12012,0.00280231,-0.405125,-3.9447,+
rpl-5,-0.992975,7.22699,P49405,60S ribosomal protein L5,18.1797,18.0928,18.1423,18.0573,19.1286,19.1388,19.1049,19.0716,7.22699,0,-0.992975,-32.232,+
"F08C6,2;pcyt-1",-0.486928,1.37778,P49583;Q3HKC4,Putative choline-phosphate cytidylyltransferase;Phosphocholine CYtidylylTransferase,15.1668,15.0839,15.1782,15.3578,15.8569,16.1056,15.3477,15.4241,1.37778,0.0136531,-0.486928,-2.57766,+
fem-2,-1.54936,4.03361,P49594,Ca(2+)/calmodulin-dependent protein kinase phosphatase,13.6614,13.6261,13.1966,13.5873,15.3109,15.2408,14.9653,14.7518,4.03361,8.89E-05,-1.54936,-9.20764,+
"F42G9,1",-0.308457,1.76628,P49595,"Probable protein phosphatase 2C F42G9,1",16.8522,16.9169,17.0758,17.2121,17.2805,17.3526,17.4421,17.2157,1.76628,0.00555708,-0.308457,-3.26559,+
ppm-2,-1.07025,4.08851,P49596,"Probable protein phosphatase 2C T23F11,1",17.0671,17.2005,16.7433,17.0416,18.1729,18.1192,17.9061,18.1352,4.08851,0,-1.07025,-9.41563,+
"W03G11,3",-0.255123,0.181008,P49713,Putative alpha-L-fucosidase,15.0888,14.9656,14.4575,14.9065,15.5365,13.6079,15.2067,16.0879,0.181008,0.43901,-0.255123,-0.463769,
dph-1,-1.97343,1.62968,P49958,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,14.3616,12.7621,11.7134,12.0662,14.3563,15.3034,14.0802,15.0571,1.62968,0.00742622,-1.97343,-3.01794,+
phb-2,-0.911307,3.48969,P50093,Mitochondrial prohibitin complex protein 2,17.9852,17.8878,18.298,18.3119,19.0381,18.882,19.0306,19.1775,3.48969,0.000232035,-0.911307,-7.35323,+
hsp-60,-1.24602,6.71493,P50140,"Chaperonin homolog Hsp-60, mitochondrial",18.7671,18.7099,18.7684,18.7961,20.0221,19.8803,20.0466,20.0766,6.71493,0,-1.24602,-26.4494,+
sams-3,-1.3515,4.89989,P50305,Probable S-adenosylmethionine synthase 3,16.816,16.7282,16.8336,17.0646,18.3309,18.0499,18.1201,18.3476,4.89989,0,-1.3515,-13.0296,+
sams-4,-1.35108,2.58885,P50306,Probable S-adenosylmethionine synthase 4,16.7219,16.829,16.7537,16.4946,17.9456,18.8087,17.5955,17.8537,2.58885,0.0011417,-1.35108,-4.95028,+
mel-32,-1.33521,3.7516,P50432,Serine hydroxymethyltransferase,17.2006,17.0019,17.5611,17.5771,18.6758,18.4388,18.7907,18.7762,3.7516,7.11E-05,-1.33521,-8.2016,+
unc-97,-0.130393,0.0534763,P50464,LIM domain-containing protein unc-97,13.5226,13.2727,14.0001,15.0444,14.4001,14.9354,15.1726,11.8533,0.0534763,0.77282,-0.130393,-0.152032,
rpl-3,-0.63992,1.38072,P50880,60S ribosomal protein L3,18.3533,18.2691,18.5613,18.5122,18.5783,18.7454,19.5676,19.3641,1.38072,0.0135728,-0.63992,-2.5827,+
rps-2,-0.409613,1.37939,P51403,40S ribosomal protein S2,19.1917,19.1805,19.6648,19.7104,19.8271,19.7033,19.8394,20.0161,1.37939,0.013636,-0.409613,-2.58043,+
rps-13,-1.59968,3.40495,P51404,40S ribosomal protein S13,17.7582,17.7302,17.996,18.0856,19.2544,19.0334,19.7768,19.9041,3.40495,0.000221671,-1.59968,-7.09495,+
arr-1,0.815723,1.78491,P51485,Probable beta-arrestin,13.6699,13.6637,13.34,14.2267,12.9885,13.3425,12.6273,12.679,1.78491,0.00538367,0.815723,3.29993,+
bli-4,-2.5629,7.04208,P51559,Endoprotease bli-4,10.5315,10.604,10.5218,10.7969,13.055,13.3289,13.1516,13.1704,7.04208,0,-2.5629,-30.0125,+
goa-1,-1.29738,4.82583,P51875,Guanine nucleotide-binding protein G(o) subunit alpha,16.9368,17.0926,17.1936,17.2742,18.4645,18.2353,18.4043,18.5824,4.82583,0,-1.29738,-12.6531,+
cyn-1,-0.318298,0.493113,P52009,Peptidyl-prolyl cis-trans isomerase 1,17.36,17.8045,17.2755,17.3786,18.1478,18.2858,17.5213,17.1369,0.493113,0.150416,-0.318298,-1.08085,
cyn-3,-1.24438,2.84988,P52011,Peptidyl-prolyl cis-trans isomerase 3,16.9435,17.0243,17.3055,17.8563,18.7143,18.3612,18.6246,18.407,2.84988,0.000725768,-1.24438,-5.57511,+
cyn-4,-1.38255,2.19797,P52012,Peptidyl-prolyl cis-trans isomerase 4,11.7532,12.8761,12.211,11.7645,13.945,13.4786,13.7367,12.9747,2.19797,0.00232538,-1.38255,-4.10255,+
cyn-5,-1.20575,2.86794,P52013,Peptidyl-prolyl cis-trans isomerase 5,17.9018,17.4477,18.3388,18.1045,19.2357,18.9117,19.3832,19.0854,2.86794,0.000734889,-1.20575,-5.62029,+
cyn-6,-2.6969,1.41057,P52014,Peptidyl-prolyl cis-trans isomerase 6,14.9442,14.8896,15.1566,14.8215,18.473,15.2328,19.9843,16.9094,1.41057,0.0126624,-2.6969,-2.63395,+
cyn-7,-0.361368,0.665152,P52015,Peptidyl-prolyl cis-trans isomerase 7,20.3131,19.9595,20.6482,20.5118,20.8167,20.095,20.9022,21.0642,0.665152,0.0900353,-0.361368,-1.38209,
cyn-10,-1.13972,2.35211,P52017,Peptidyl-prolyl cis-trans isomerase 10,14.4708,14.4967,14.1919,14.5896,15.9589,15.4658,14.9352,15.9481,2.35211,0.00162822,-1.13972,-4.42536,+
cyn-11,-1.32782,2.79262,P52018,Peptidyl-prolyl cis-trans isomerase 11,14.9283,14.3225,15.0063,14.5077,16.0754,16.3291,15.5004,16.1713,2.79262,0.000795442,-1.32782,-5.43358,+
"F09E5,8",-1.60871,4.08688,P52057,Pyridoxal phosphate homeostasis protein,14.4258,14.5448,14.8109,15.125,16.2221,16.3492,16.5324,16.2376,4.08688,0,-1.60871,-9.40938,+
tbb-2,-1.23585,6.40203,P52275,Tubulin beta-2 chain,19.922,19.9141,19.9441,19.8445,21.2828,21.1025,21.0658,21.1169,6.40203,0,-1.23585,-23.4328,+
ubc-1,-5.57774,4.87283,P52478,Ubiquitin-conjugating enzyme E2 1,14.4637,15.6993,14.056,14.5714,20.3316,19.591,20.8042,20.3745,4.87283,0,-5.57774,-12.8908,+
pfd-6,-0.461583,1.37056,P52554,Probable prefoldin subunit 6,16.3433,16.5101,16.4356,16.9277,16.8517,16.9528,17.3861,16.8726,1.37056,0.0138441,-0.461583,-2.56531,+
"T24H10,1",-0.774295,1.25632,P52652,Putative transcription elongation factor S-II,14.818,14.9592,15.0715,15.4393,15.4157,15.2601,16.4576,16.2519,1.25632,0.0185869,-0.774295,-2.37131,+
trs-1;tars-1,-0.555811,3.32464,P52709;Q86D21,"Threonine--tRNA ligase, cytoplasmic;Threonyl Amino-acyl tRNA Synthetase",16.9376,16.9599,16.737,16.6566,17.44,17.416,17.3598,17.2987,3.32464,0.000252765,-0.555811,-6.85704,+
alh-8,-0.825498,2.69589,P52713,"Probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",19.5722,19.3824,19.969,19.6787,20.683,20.225,20.5856,20.4107,2.69589,0.000986006,-0.825498,-5.20031,+
"F13D12,6",0.929,3.18134,P52715,"Uncharacterized serine carboxypeptidase F13S12,6",16.6136,16.5599,16.711,16.8367,15.8154,16.063,15.4353,15.6915,3.18134,0.000314801,0.929,6.44844,+
"F32A5,3",-0.506708,1.12584,P52716,"Uncharacterized serine carboxypeptidase F32A5,3",14.8192,14.939,15.1592,15.2573,15.0449,15.3576,15.8356,15.9635,1.12584,0.0256408,-0.506708,-2.15253,+
"F41C3,5",-1.36076,3.61312,P52717,"Uncharacterized serine carboxypeptidase F41C3,5",19.5925,19.4576,19.8116,20.0898,21.2146,20.7853,21.2698,21.1248,3.61312,0.000162725,-1.36076,-7.74334,+
rpl-39,4.57808,3.893,P52814,60S ribosomal protein L39,17.3414,16.114,17.3562,18.6483,12.7383,12.6028,12.7416,13.0648,3.893,7.99E-05,4.57808,8.69335,+
rpl-22,-1.12163,2.96034,P52819,60S ribosomal protein L22,18.0724,17.6179,18.3941,18.0864,19.3174,18.9235,19.0529,19.3636,2.96034,0.000637056,-1.12163,-5.85561,+
rps-25,2.46484,5.02185,P52821,40S ribosomal protein S25,18.4786,18.6359,18.7651,18.8917,16.4017,16.341,15.759,16.4102,5.02185,0,2.46484,13.6727,+
dad-1,-1.39291,3.49089,P52872,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit dad-1,16.1214,15.991,16.2475,16.4007,17.3997,17.2022,17.8769,17.8535,3.49089,0.000232437,-1.39291,-7.35694,+
rer-1,0.249683,0.151254,P52879,Protein RER1 homolog,16.5089,16.1287,15.1712,14.0899,16.0079,15.2255,15.2499,14.4168,0.151254,0.495429,0.249683,0.395856,
"T05H10,6;pdha-1",-0.440748,2.0964,P52899;Q8I111,"Probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial;Pyruvate dehydrogenase E1 component subunit alpha",17.4876,17.4944,17.6711,17.6608,17.8259,17.9419,18.0083,18.3008,2.0964,0.00285971,-0.440748,-3.89725,+
eft-3,-1.01841,5.8831,P53013,Elongation factor 1-alpha,22.8605,22.8791,22.8755,22.8347,23.9654,23.8534,23.96,23.7447,5.8831,0,-1.01841,-19.1566,+
mlc-3,-0.65313,4.40524,P53014,"Myosin, essential light chain",21.9716,21.7402,21.9292,21.8098,22.5752,22.4863,22.5547,22.4471,4.40524,0,-0.65313,-10.6999,+
rfc-4,-1.15881,2.6787,P53016,Replication factor C subunit 4,13.566,14.3947,13.9197,13.4249,14.9771,14.8248,15.0206,15.118,2.6787,0.00100266,-1.15881,-5.15959,+
cdgs-1,-1.65223,4.39049,P53439,Phosphatidate cytidylyltransferase,14.9384,14.9593,15.3787,14.6635,16.525,16.7269,16.5875,16.7095,4.39049,0,-1.65223,-10.6367,+
arx-2,-1.21573,3.87782,P53489,Actin-related protein 2,16.1448,16.2064,15.8814,16.0514,17.3028,17.4687,16.9382,17.4372,3.87782,7.86E-05,-1.21573,-8.63937,+
acly-1,-1.14792,4.86385,P53585,Probable ATP-citrate synthase,17.597,17.5004,17.364,17.7212,18.5978,18.7569,18.7924,18.6271,4.86385,0,-1.14792,-12.845,+
suca-1,-0.926,3.72274,P53588,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",16.3437,16.3637,16.5662,16.6729,17.4587,17.2028,17.5959,17.3932,3.72274,6.96E-05,-0.926,-8.10423,+
sucg-1,-0.76458,2.53589,P53589,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",15.1139,15.1504,14.8426,15.3449,15.5449,15.9142,15.9343,16.1167,2.53589,0.00131102,-0.76458,-4.8296,+
sucl-1,-0.199728,0.534738,P53596,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",18.2723,18.1936,18.4289,18.3761,18.3211,18.3894,18.3495,19.0097,0.534738,0.1317,-0.199728,-1.15523,
cchl-1,-0.785625,1.33934,P53703,Probable cytochrome c-type heme lyase,15.0588,15.0942,15.6235,15.2227,16.2166,15.2128,16.1866,16.5256,1.33934,0.0150081,-0.785625,-2.51201,+
hint-1,-0.607905,1.84199,P53795,Histidine triad nucleotide-binding protein 1,17.0559,16.6354,16.7012,17.2849,17.5923,17.7068,17.272,17.538,1.84199,0.00475111,-0.607905,-3.40606,+
algn-11,-1.06486,1.4139,P53993,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",12.4149,13.051,13.2675,12.2271,13.8937,13.3152,14.6692,13.3419,1.4139,0.012549,-1.06486,-2.63968,+
"C14A4,3",-0.0870538,0.117318,P54002,"Putative glycosyltransferase C14A4,3",13.1156,12.8306,12.8623,13.348,13.2567,13.593,12.4238,13.2312,0.117318,0.573478,-0.0870538,-0.315212,
aldo-1,0.0457125,0.177287,P54216,Fructose-bisphosphate aldolase 1,19.5709,19.4497,19.4535,19.6129,19.5668,19.6845,19.2824,19.3705,0.177287,0.445807,0.0457125,0.455405,
eef-1G,-0.738603,1.84143,P54412,Probable elongation factor 1-gamma,18.9466,18.946,19.4523,19.6088,19.9279,19.6348,20.2591,20.0863,1.84143,0.00474759,-0.738603,-3.405,+
bcat-1,-2.65022,5.1054,P54688,"Branched-chain-amino-acid aminotransferase, cytosolic",13.8043,13.1056,13.3016,13.4557,15.851,16.3618,15.919,16.1363,5.1054,0,-2.65022,-14.1305,+
"cdc-48,1",-1.1008,4.06889,P54811,Transitional endoplasmic reticulum ATPase homolog 1,17.6731,17.5205,17.7458,17.824,18.8092,19.046,18.5702,18.7414,4.06889,9.08E-05,-1.1008,-9.34085,+
"cdc-48,2",-1.1525,2.97343,P54812,Transitional endoplasmic reticulum ATPase homolog 2,17.8009,17.5536,18.2124,18.2289,19.1098,18.8152,19.3208,19.16,2.97343,0.000641124,-1.1525,-5.88952,+
ymel-1,-2.85662,5.3449,P54813,ATP-dependent zinc metalloprotease YME1 homolog,12.4817,12.7345,12.6616,12.9832,15.7572,15.4654,15.1949,15.87,5.3449,0,-2.85662,-15.5248,+
mspn-1,-0.531504,0.552739,P54815,Mitochondrial sorting homolog,12.3533,13.1622,13.0806,11.4762,13.1786,13.2617,12.409,13.3491,0.552739,0.124718,-0.531504,-1.18706,
lex-1,0.930038,1.312,P54816,Tat-binding homolog 7,13.7162,14.0427,13.3434,13.5851,13.2361,13.2795,11.7861,12.6655,1.312,0.0159717,0.930038,2.46552,+
hmgs-1,0.10647,0.200499,P54871,Hydroxymethylglutaryl-CoA synthase,13.6464,13.2551,12.7785,13.4729,13.3061,13.269,12.9021,13.2499,0.200499,0.406103,0.10647,0.507017,
alh-13,-1.20235,2.71789,P54889,Probable delta-1-pyrroline-5-carboxylate synthase,13.6885,13.7058,13.6491,13.7192,14.7886,15.1502,14.2983,15.335,2.71789,0.000948969,-1.20235,-5.25274,+
vit-1,-2.63515,3.69392,P55155,Vitellogenin-1,17.1065,16.5869,17.0944,17.2559,19.83,19.0968,19.2625,20.395,3.69392,6.81E-05,-2.63515,-8.00801,+
cth-2,-1.96923,4.36758,P55216,Putative cystathionine gamma-lyase 2,16.6561,16.538,16.8843,17.3797,18.8141,18.8432,18.803,18.8747,4.36758,0,-1.96923,-10.5393,+
"F13E6,1",0.441565,2.51165,P55326,"Uncharacterized protein F13E6,1",18.4402,18.4128,18.3767,18.5653,18.0747,18.2096,17.8879,17.8565,2.51165,0.00132617,0.441565,4.775,+
smo-1,-0.32094,1.05252,P55853,Small ubiquitin-related modifier,20.1502,20.1554,20.1516,20.0923,20.6262,20.8183,20.1991,20.1897,1.05252,0.030982,-0.32094,-2.03044,+
cco-2,-0.16336,0.161643,P55954,"Cytochrome c oxidase subunit 5A, mitochondrial",17.4559,17.1084,18.1762,18.448,18.0849,17.2682,18.2796,18.2094,0.161643,0.474947,-0.16336,-0.419844,
ttr-16,-1.46491,4.29318,P55955,Transthyretin-like protein 16,21.7011,21.6364,21.8144,21.8721,23.4258,22.9046,23.0982,23.4551,4.29318,0,-1.46491,-10.2285,+
asp-3,-0.509687,1.16398,P55956,Aspartic protease 3,18.3884,18.1467,18.0854,18.2933,18.2927,19.2711,18.9083,18.4805,1.16398,0.023222,-0.509687,-2.21623,+
arx-6,-1.13662,2.65096,P58798,Probable actin-related protein 2/3 complex subunit 4,15.605,15.1844,15.9626,16.1219,16.7446,16.8426,16.7479,17.0854,2.65096,0.00103866,-1.13662,-5.09434,+
rpl-12,-0.0631099,0.108189,P61866,60S ribosomal protein L12,18.7752,18.6717,19.4732,19.278,19.3171,18.9109,18.9995,19.223,0.108189,0.596524,-0.0631099,-0.292863,
his-1,-1.15926,3.50437,P62784,Histone H4,19.6163,19.3607,19.7892,19.7736,20.9167,20.6549,21.0686,20.5368,3.50437,0.000234882,-1.15926,-7.39874,+
ppp-1,0.158854,0.092835,P80361,Probable translation initiation factor eIF-2B subunit gamma,11.4134,11.3679,11.7691,12.1982,13.0709,10.2045,11.6073,11.2305,0.092835,0.639352,0.158854,0.254589,
snap-29,-0.0892651,0.262304,P83351,Soluble NSF attachment protein 29,15.5956,15.7233,15.1964,15.5754,15.7233,15.7676,15.4178,15.5392,0.262304,0.321868,-0.0892651,-0.638662,
"CELE_F28H1,4;CELE_F47B3,3;CELE_F28H1,4",2.37951,4.37007,P83386;P83387;Q5R3Y2,Uncharacterized protein,15.7011,15.6073,15.1224,14.8827,13.2074,12.78,12.7407,13.0673,4.37007,0,2.37951,10.5498,+
pamn-1,-2.22003,5.17439,P83388,Probable peptidyl-glycine alpha-amidating monooxygenase pamn-1,10.6176,10.8263,10.9981,10.7914,12.9504,13.2739,12.6924,13.1967,5.17439,0,-2.22003,-14.5194,+
acly-2,-2.268,5.54627,P90731,ATP-citrate synthase,15.387,15.7412,15.4482,15.5803,17.9428,17.9117,17.479,17.8953,5.54627,0,-2.268,-16.7982,+
clec-41,1.14748,3.15369,P90732,C-type LECtin,14.4747,14.5275,13.9237,14.3143,13.2898,13.1871,12.8248,13.3486,3.15369,0.000419561,1.14748,6.37183,+
eat-6,-0.812275,4.54413,P90735,Sodium/potassium-transporting ATPase subunit alpha,19.0726,19.041,19.1072,19.2153,20.0537,19.9805,19.7743,19.8767,4.54413,0,-0.812275,-11.3117,+
catp-8,-1.30944,2.97536,P90747,Probable manganese-transporting ATPase catp-8,14.7794,14.4894,14.2183,14.1733,15.9626,16.0649,15.3432,15.5275,2.97536,0.000642354,-1.30944,-5.89453,+
rmd-2,-1.31569,1.50094,P90762;Q8MQB5,Regulator of Microtubule Dynamics,17.4676,17.0008,18.5921,18.0422,18.8072,18.3193,19.6208,19.6181,1.50094,0.0100937,-1.31569,-2.79055,+
"C55A6,3",0.505806,0.764169,P90778,Uncharacterized protein,15.6056,15.5976,15.0768,15.0911,15.6346,14.4183,14.3961,14.8988,0.764169,0.0682123,0.505806,1.54999,
"C55A6,4",0.87223,0.5769,P90779,Uncharacterized protein,15.6477,15.516,16.8981,16.6782,14.864,14.1814,15.1485,17.0572,0.5769,0.115837,0.87223,1.22949,
sdz-8,-0.297507,0.257581,P90780,SKN-1 Dependent Zygotic transcript,13.3012,13.797,12.1474,11.9459,13.3248,13.3501,12.6944,13.0124,0.257581,0.326988,-0.297507,-0.628866,
"C55A6,7",0.805577,2.08753,P90781,Uncharacterized protein,13.4557,14.3597,13.8096,14.0002,13.2382,13.1406,12.8471,13.177,2.08753,0.0029442,0.805577,3.87957,+
prg-1,-1.77331,4.06349,P90786,Piwi-like protein,13.993,14.24,13.9527,14.1273,16.087,15.8593,15.3442,16.1159,4.06349,9.07E-05,-1.77331,-9.32035,+
mans-1,-1.69251,2.5664,P90787,"alpha-1,2-Mannosidase",13.976,12.9232,13.9638,14.4735,15.2524,15.4633,15.5937,15.7971,2.5664,0.00117376,-1.69251,-4.89888,+
"CELE_D2030,2",-0.105447,0.114061,P90788,Uncharacterized protein,12.3831,13.22,12.4201,12.5555,13.3089,11.9688,12.9241,12.7987,0.114061,0.581826,-0.105447,-0.307271,
"D2030,4",-1.19765,2.48244,P90789,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,16.874,17.0605,16.4375,16.6516,18.4311,18.1523,17.4412,17.7895,2.48244,0.00140815,-1.19765,-4.70974,+
"CELE_D2030,3",-4.91919,0.914085,P90790,Uncharacterized protein,0,10.8722,10.4239,11.39,12.924,13.2441,12.9798,13.215,0.914085,0.0448305,-4.91919,-1.80046,+
"T25G3,4",-1.07353,3.18435,P90795,"Probable glycerol-3-phosphate dehydrogenase, mitochondrial",16.1684,16.0793,15.9937,16.5,17.3003,17.5196,16.9219,17.2938,3.18435,0.000315485,-1.07353,-6.45681,+
"F08B4,7",-1.12605,2.39289,P90815,U1 small nuclear ribonucleoprotein C,15.5407,15.7758,16.3239,16.5349,17.1244,17.0711,17.4423,17.0418,2.39289,0.00154982,-1.12605,-4.51319,+
"F10C2,4",-0.579628,0.225764,P90829,DNA polymerase delta catalytic subunit,13.7324,14.1833,13.5172,13.9682,11.6104,16.2882,14.3358,15.4853,0.225764,0.36831,-0.579628,-0.561777,
