geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_N2_d5,log2FC,Student's T-test Test statistic daf2_d5_N2_d5,Sign p-val: 0.05 
"CELE_E04F6,9",1.4675,2.44266,Q19064,Uncharacterized protein,19.8598,19.6422,20.4047,20.9662,18.7601,19.0328,18.4761,18.7339,2.44266,0.00228534,1.4675,4.62179,+
pho-1,-0.0104008,0.0118126,Q19076,Intestinal acid phosphatase,12.2718,13.306,12.6659,13.037,12.5639,12.4678,12.9913,13.2994,0.0118126,0.956844,-0.0104008,-0.0350629,
dpf-4,-0.0183578,0.021559,Q19086,Dipeptidyl Peptidase Four (IV) family,16.8083,15.4674,16.4749,16.3209,16.2881,16.3415,16.1444,16.371,0.021559,0.92404,-0.0183578,-0.0633174,
dnpp-1,0.187945,0.483922,Q19087,Aspartyl aminopeptidase,18.3544,18.5959,18.1696,18.8216,18.1367,18.3399,18.1359,18.5773,0.483922,0.200798,0.187945,1.06426,
rabn-5,0.658133,1.91551,Q19088,RABaptiN (Rab effector),15.4609,15.2974,14.832,14.7915,14.5336,14.2914,14.3109,14.6134,1.91551,0.00660211,0.658133,3.54484,+
"CELE_F01F1,2",1.61216,2.96711,Q19093,Uncharacterized protein,17.1879,16.7514,16.9754,17.9276,15.4937,15.4153,15.6056,15.8791,2.96711,0.000918463,1.61216,5.87312,+
eat-17,1.92033,1.94947,Q19101;S6EZL6;S6F527;S6FMY8;S6FWN8;U4PBB2,Uncharacterized protein,16.2162,16.1328,16.5336,16.6962,14.9487,13.1576,14.2354,15.5557,1.94947,0.0061065,1.92033,3.60979,+
ard-1,0.46497,2.30142,Q19102,Alcohol/Ribitol Dehydrogenase family,20.0508,20.0833,20.1495,20.3957,19.606,19.5803,19.7276,19.9055,2.30142,0.00281446,0.46497,4.31765,+
skih-2,1.42012,3.10921,Q19103,SKI (Yeast SuperKIller) Helicase homolog,13.0185,12.7077,13.0359,12.3069,11.4714,11.0787,11.127,11.7115,3.10921,0.000842105,1.42012,6.25012,+
"CELE_F02C12,1",1.67836,4.99941,Q19107,Uncharacterized protein,12.9765,13.0937,13.0503,12.9344,11.4203,11.2349,11.0682,11.6181,4.99941,0,1.67836,13.5522,+
aps-2,-0.0491261,0.047565,Q19123,"AdaPtin, Small chain (Clathrin associated complex)",14.1854,13.4748,14.3289,14.6038,14.9364,14.2444,13.885,13.7236,0.047565,0.838578,-0.0491261,-0.13601,
asb-2,0.40013,2.36572,Q19126,ATP Synthase B homolog,18.8442,18.9831,19.1731,19.1438,18.6033,18.725,18.5177,18.6977,2.36572,0.00257286,0.40013,4.45456,+
ncam-1,1.08476,2.41293,Q19128;Q8MQ86;Q8T3E5,"Immunoglobulin domain-containing protein F02G3,1;NCAM (Neural cell adhesion molecule) homolog;NCAM (Neural cell adhesion molecule) homolog",14.5676,15.0263,14.1526,14.0422,13.2438,13.24,13.3797,13.5862,2.41293,0.00241294,1.08476,4.55671,+
gfat-1,0.82212,1.71816,Q19130;Q95QM8,Glutamine-Fructose 6-phosphate AminoTransferase homolog,15.0322,14.4569,13.8078,14.4413,13.4198,13.6565,13.6506,13.7229,1.71816,0.0102937,0.82212,3.17754,+
npp-5,-2.32607,1.60038,Q19131,Nuclear pore complex protein 5,10.442,12.7214,14.0816,13.064,14.8126,14.5845,15.341,14.8753,1.60038,0.0138057,-2.32607,-2.96569,+
"CELE_F07A11,4",1.47547,3.0875,Q19132,Ubiquitin carboxyl-terminal hydrolase,12.9662,13.2223,12.6843,13.0271,11.1469,11.1477,11.9876,11.7157,3.0875,0.000831601,1.47547,6.19137,+
"CELE_F07A11,5",0.516935,1.51817,Q19133,Ribokinase,15.9002,16.4846,16.0033,16.2239,15.413,15.6963,15.4575,15.9774,1.51817,0.0165904,0.516935,2.82069,+
"CELE_F07A5,2",1.75194,4.2024,Q19138,Uncharacterized protein,12.9655,12.8972,13.0688,12.9277,11.1174,11.1466,10.8842,11.7033,4.2024,0,1.75194,9.86048,+
"CELE_F07C3,2",-1.97761,2.86906,Q19147,Uncharacterized protein,13.2195,12.3458,13.523,12.2594,14.7722,14.4218,14.8879,15.1763,2.86906,0.00104729,-1.97761,-5.62309,+
"rpl-11,2",-1.49473,2.60955,Q19162,60S ribosomal protein L11-2,15.0788,15.2261,15.366,14.9622,16.3634,16.6244,17.4623,16.1619,2.60955,0.00173314,-1.49473,-4.99799,+
sgn-1,1.79001,3.59746,Q19185,SarcoGlycaN,12.8016,13.4155,12.6503,13.0392,11.1496,11.2083,10.798,11.5906,3.59746,0.0003776,1.79001,7.6929,+
prx-12,-0.939737,1.21078,Q19189,Putative peroxisome assembly protein 12,15.8184,15.2891,16.5604,16.1892,16.2222,16.8802,16.8013,17.7124,1.21078,0.0320937,-0.939737,-2.29466,+
"F08B12,4",0.550097,2.71482,Q19191,"Uncharacterized protein F08B12,4",21.4857,21.3554,21.3817,21.5916,20.9858,21.0728,20.9002,20.6552,2.71482,0.00129662,0.550097,5.2454,+
sto-1,0.72263,3.74683,Q19200,Stomatin-1,17.3309,17.4011,17.2309,17.1437,16.358,16.5704,16.6594,16.6284,3.74683,0.000260223,0.72263,8.18546,+
apy-1,-0.301503,0.807167,Q19202,Apyrase apy-1,14.8951,14.7402,15.1742,15.0444,15.1644,14.9416,15.7056,15.2483,0.807167,0.085343,-0.301503,-1.62216,
unc-98,0.367127,0.549658,Q19203,Zinc finger protein unc-98,14.7229,15.6838,14.5952,14.6118,14.5962,14.3195,14.2448,14.9848,0.549658,0.16818,0.367127,1.18163,
numr-2,-0.71645,2.51151,Q19209,NUclear localized Metal Responsive,14.7856,15.3462,15.211,15.4311,15.9775,15.8791,15.7978,15.9853,2.51151,0.00216171,-0.71645,-4.77469,+
"CELE_F08G12,2",-0.635196,1.26678,Q19211,Uncharacterized protein,14.4055,13.9106,14.1591,13.7077,14.3276,15.0081,14.2809,15.1071,1.26678,0.028746,-0.635196,-2.38896,+
irg-4,-0.575546,1.21881,Q19223,Infection Response protein,15.6841,15.9743,15.6245,15.3932,15.6687,16.1457,16.5286,16.6353,1.21881,0.0314863,-0.575546,-2.30815,+
clec-57,-1.10296,2.09508,Q19229,C-type LECtin,12.2208,12.0827,12.4755,13.2962,13.5072,13.528,13.5963,13.8555,2.09508,0.00465332,-1.10296,-3.89461,+
clec-56,-1.4858,2.15786,Q19230,C-type LECtin,12.8332,13.3722,12.9573,12.6634,14.1207,14.0678,14.1276,15.4532,2.15786,0.00375943,-1.4858,-4.02079,+
unc-115,-0.348833,1.04732,Q19240;Q95QM5,Uncharacterized protein,14.9929,14.7602,15.074,15.0654,15.3503,15.6955,15.3103,14.9317,1.04732,0.0463729,-0.348833,-2.02179,+
dhs-25,1.11081,2.28845,Q19246,"DeHydrogenases, Short chain",17.3001,17.3371,16.4664,17.2862,16.1708,15.8488,15.6332,16.2937,2.28845,0.00280167,1.11081,4.29034,+
toca-1,1.77116,1.72852,Q19253,Transducer of Cdc42-dependent actin assembly protein 1 homolog,15.5499,15.5479,16.3331,16.1475,13.7551,13.1943,13.951,15.5933,1.72852,0.00998866,1.77116,3.19641,+
"CELE_F09E5,7",-0.33831,1.03025,Q19257,Uncharacterized protein,15.6552,15.5649,16.1605,15.6689,15.9751,16.2696,15.8757,16.2822,1.03025,0.0484442,-0.33831,-1.99342,+
sec-6,-0.690553,0.972421,Q19262,Exocyst complex component 3,14.3484,14.5001,13.5279,12.9897,14.4977,14.5092,14.3715,14.7499,0.972421,0.055722,-0.690553,-1.89738,
"F09E5,3",0.43259,1.32504,Q19264,Putative deoxyribose-phosphate aldolase,17.9223,18.0226,17.5433,17.8801,17.3585,17.0601,17.4905,17.7288,1.32504,0.0253623,0.43259,2.48768,+
algn-2,1.46803,0.628179,Q19265,"Asparagine Linked Glycosylation (ALG) homolog, Nematode",16.5926,16.6626,12.2197,13.6353,12.948,13.4894,13.3942,13.4063,0.628179,0.136707,1.46803,1.31857,
pkc-3,-0.23756,0.129365,Q19266,Protein kinase C-like 3,13.9136,14.4692,11.5686,12.3533,13.7001,13.1854,12.9874,13.3821,0.129365,0.622569,-0.23756,-0.344262,
"CELE_F09F7,6",0.139998,0.253553,Q19276,Uncharacterized protein,14.9871,14.7995,14.8619,14.8719,14.7521,14.3512,14.4983,15.3587,0.253553,0.404913,0.139998,0.620478,
hach-1,0.567028,0.900159,Q19278;Q8MNT7,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial;3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",15.0372,16.4623,15.3687,15.4932,15.2118,15.0988,14.9924,14.7903,0.900159,0.0671906,0.567028,1.7773,
ifb-1,0.656325,4.09792,Q19289,Intermediate filament protein ifb-1,20.7986,20.857,20.8444,21.059,20.2953,20.2367,20.2777,20.124,4.09792,0,0.656325,9.45167,+
"CELE_F10C5,2",1.24088,2.52163,Q19293,Uncharacterized protein,14.2611,14.5204,13.6768,13.8494,13.3052,12.4872,12.7005,12.8512,2.52163,0.00211142,1.24088,4.79744,+
"F10D7,3",2.79148,2.48058,Q19297,"Uncharacterized monothiol glutaredoxin F10D7,3",16.1815,16.726,16.2667,16.1954,12.4917,15.0419,13.8757,12.7945,2.48058,0.00228881,2.79148,4.7056,+
"CELE_F10E7,5",-0.478707,1.80594,Q19302,Ribosome assembly factor mrt4,15.4294,15.2416,15.8099,15.4862,16.1934,15.9443,15.94,15.8043,1.80594,0.00819332,-0.478707,-3.33886,+
"CELE_F10E7,6",-0.244765,0.204064,Q19303,Uncharacterized protein,13.1512,13.5237,13.5028,13.2347,14.315,12.62,14.4704,12.9861,0.204064,0.478221,-0.244765,-0.514831,
spon-1,0.754478,0.871737,Q19305,SPONdin (Extracellular matrix glycoprotein) family,14.5444,13.9865,14.871,14.6226,13.6493,13.0629,14.8774,13.417,0.871737,0.0721908,0.754478,1.72998,
"F10F2,2",0.856792,1.38338,Q19311,Probable phosphoribosylformylglycinamidine synthase,15.952,16.4692,16.237,17.0616,15.288,16.1357,15.7612,15.1077,1.38338,0.022629,0.856792,2.58727,+
sel-2,1.77141,2.54405,Q19317,Putative neurobeachin homolog,14.77,14.8181,15.883,16.082,13.3302,13.5584,13.8979,13.681,2.54405,0.00196749,1.77141,4.84807,+
rpn-5,0.740693,0.290531,Q19324,"Proteasome Regulatory Particle, Non-ATPase-like",19.3104,19.0686,19.7565,19.5972,16.8256,20.4808,20.5495,16.914,0.290531,0.359677,0.740693,0.69641,
asf-1,0.478848,2.48946,Q19326,Probable histone chaperone asf-1,16.8958,16.8135,16.4867,16.6927,16.1843,16.386,16.225,16.1781,2.48946,0.00227793,0.478848,4.72537,+
tsn-1,0.313812,0.902326,Q19328,Tudor Staphylococcal Nuclease homolog,17.8099,17.84,18.2642,18.4868,17.7388,17.7562,17.9633,17.6874,0.902326,0.0668409,0.313812,1.7809,
tag-151,0.084842,0.102395,Q19329,Pre-rRNA-processing protein TSR1 homolog,14.8544,13.8954,13.767,14.6131,13.9638,14.1348,14.0642,14.6278,0.102395,0.684852,0.084842,0.278525,
repo-1,0.604372,0.907564,Q19335,REversed POlarity in early embryos,16.0936,16.9983,15.4225,16.0553,15.7254,15.6761,15.3943,15.3564,0.907564,0.0657449,0.604372,1.78961,
mon-2,3.13038,2.18325,Q19338,Monensin-resistant homolog 2,12.6572,12.9663,12.9341,12.8581,8.0162,9.92139,9.26606,11.6905,2.18325,0.00361735,3.13038,4.07244,+
acs-14,-0.386458,1.21734,Q19339,Fatty Acid CoA Synthetase family,15.2635,15.8551,15.4485,15.5443,15.7674,16.1555,16.0535,15.6809,1.21734,0.0315645,-0.386458,-2.30569,+
haao-1,0.00354004,0.0050683,Q19341,"3-hydroxyanthranilate 3,4-dioxygenase",15.4102,15.4916,16.0996,15.4838,15.2505,15.5669,15.5813,16.0724,0.0050683,0.981207,0.00354004,0.0151579,
rfl-1,0.398042,0.968826,Q19360,NEDD8-activating enzyme E1 catalytic subunit,14.4329,14.9019,15.0673,14.7217,14.0938,14.4989,14.1546,14.7842,0.968826,0.0560722,0.398042,1.89141,
"F12F6,7",1.22102,1.10405,Q19366,Probable DNA polymerase delta small subunit,14.1041,16.8094,15.7696,15.128,13.9515,14.4415,14.2188,14.3152,1.10405,0.0409524,1.22102,2.1162,+
"sec-24,1",0.594818,1.17081,Q19371,Yeast SEC homolog,15.9359,16.3314,15.1446,15.7579,15.2571,15.0092,15.0668,15.4574,1.17081,0.0352844,0.594818,2.22766,+
"F13B12,4",-3.68765,1.01257,Q19374,"Putative pyridoxal-phosphate dependent protein F13B12,4",15.316,16.743,10.4364,14.7713,18.6635,19.9802,19.1712,14.2025,1.01257,0.0507677,-3.68765,-1.96405,
iws-1,1.3923,1.14985,Q19375,IWS1-like protein,20.3201,19.7078,19.3678,18.7825,18.4839,17.536,19.5331,17.0559,1.14985,0.0372182,1.3923,2.19261,+
"CELE_F13D11,3",0.716774,1.79087,Q19388,Uncharacterized protein,13.098,13.339,12.9709,13.0155,12.423,11.9344,12.9037,12.2952,1.79087,0.00848165,0.716774,3.31095,+
acp-5,-0.455372,0.558229,Q19390,ACid Phosphatase family,13.1996,13.306,13.0233,12.8167,14.6064,13.2788,12.9462,13.3356,0.558229,0.164215,-0.455372,-1.19673,
"CELE_F13D12,5",1.30415,1.95311,Q19393,Uncharacterized protein,14.4142,15.7373,14.6522,15.5778,14.0744,13.6109,13.4781,14.0015,1.95311,0.00606553,1.30415,3.61678,+
"CELE_F13E6,5",0.953631,0.91912,Q19403,Uncharacterized protein,15.6699,16.2171,14.1218,15.8879,13.9628,15.1747,14.4451,14.4995,0.91912,0.0639159,0.953631,1.80883,
yap-1,-0.372053,0.369969,Q19404,Yes-associated protein homolog 1,15.2523,14.3455,14.4365,13.2649,15.1348,14.417,14.563,14.6728,0.369969,0.282724,-0.372053,-0.852579,
dylt-1,0.438323,0.357204,Q19416,DYnein Light chain (Tctex type),16.3304,16.4594,15.2308,15.2253,16.0879,16.0692,14.6349,14.7006,0.357204,0.293797,0.438323,0.828039,
ttx-7,-0.320817,2.50364,Q19420,Inositol monophosphatase ttx-7,17.4902,17.6982,17.5289,17.719,17.8692,17.8944,17.931,18.025,2.50364,0.00219959,-0.320817,-4.75705,+
mogs-1,2.66557,0.413536,Q19426,Mannosyl-oligosaccharide glucosidase,14.7908,21.7823,23.3585,15.9011,14.0554,13.8689,15.3256,21.9204,0.413536,0.247999,2.66557,0.934965,
"CELE_F13H8,3",1.48055,3.2981,Q19431,Uncharacterized protein,16.9597,16.5734,16.2791,16.6175,14.9795,14.8344,15.087,15.6066,3.2981,0.000448193,1.48055,6.77985,+
"CELE_F13H8,2",0.343051,0.233648,Q19433,Uncharacterized protein,14.0664,13.4235,13.3674,13.8495,12.5924,14.0666,12.1566,14.519,0.233648,0.432687,0.343051,0.578586,
upb-1,0.10358,0.790116,Q19437,UreidoPropionase Beta,17.8661,17.7643,17.7523,18.0002,17.7338,17.6747,17.7379,17.8222,0.790116,0.0887652,0.10358,1.59358,
pes-23,1.73736,3.62876,Q19442,Patterned Expression Site,15.5779,15.2433,15.2484,14.6291,13.1743,13.5993,13.3753,13.6003,3.62876,0.000232945,1.73736,7.79398,+
sid-5,0.299321,0.386767,Q19443,Systemic RNA interference defective protein 5,14.9291,14.7822,14.8023,16.0589,14.5692,14.7618,14.8016,15.2427,0.386767,0.268877,0.299321,0.884585,
"CELE_F14D7,7;CELE_F14D7,10",-1.31739,3.50789,Q19451;Q7YX37,Uncharacterized protein,12.6326,13.3535,12.8339,12.9044,14.0531,14.2613,14.1872,14.4925,3.50789,0.000342525,-1.31739,-7.40971,+
"F14E5,2",1.16896,2.10341,Q19459,Golgi apparatus protein 1 homolog,16.8189,17.2792,16.9053,16.2186,15.374,15.2822,15.7125,16.1775,2.10341,0.00447669,1.16896,3.91123,+
mboa-7,1.61077,3.2477,Q19468,Lysophospholipid acyltransferase 7,12.963,13.3786,13.0516,12.3865,11.3993,11.0647,11.215,11.6575,3.2477,0.000587963,1.61077,6.63516,+
far-3,3.66138,4.28536,Q19478,Fatty Acid/Retinol binding protein,21.0666,21.0819,21.6479,21.3791,18.0401,18.1907,16.7171,17.5822,4.28536,0,3.66138,10.1963,+
far-5,0.632286,0.399487,Q19480,Fatty Acid/Retinol binding protein,14.4608,14.4363,14.2712,15.6875,14.1325,14.6922,15.1532,12.3489,0.399487,0.258895,0.632286,0.908617,
rsd-6,1.12845,2.67872,Q19491,Uncharacterized protein,14.6499,14.5008,14.117,15.0081,13.2954,13.2201,13.5023,13.7442,2.67872,0.00134862,1.12845,5.15963,+
col-153,-0.0317674,0.0607679,Q19514,COLlagen,18.3846,18.8398,18.1014,18.8367,18.6096,18.6285,18.4617,18.5899,0.0607679,0.79863,-0.0317674,-0.171558,
"CELE_F17C11,7",-2.99,3.72998,Q19518;Q5WRN6,Uncharacterized protein,12.8864,13.2801,12.8637,12.7102,15.8074,16.1724,16.6859,15.0347,3.72998,0.000255009,-2.99,-8.12858,+
vps-36,1.04262,1.4363,Q19519,Related to yeast Vacuolar Protein Sorting factor,15.4487,14.9777,15.4524,15.1341,14.3496,14.0028,13.3545,15.1354,1.4363,0.0197657,1.04262,2.67832,+
"CELE_F17C8,3",1.77476,4.33067,Q19527,Uncharacterized protein,13.0782,13.2872,12.5194,13.0615,11.314,11.2234,11.0813,11.2285,4.33067,0,1.77476,10.384,+
"CELE_F17H10,2",0.478718,0.751932,Q19531;Q2XN01,Uncharacterized protein,15.6863,15.3636,14.8474,14.3128,14.6808,14.6489,14.3177,14.6477,0.751932,0.0982809,0.478718,1.52938,
"CELE_F18A1,7",1.48464,3.84956,Q19536,Uncharacterized protein,16.317,16.6261,16.4208,16.4172,15.0728,14.7101,14.6928,15.3669,3.84956,0.000287474,1.48464,8.53963,+
rpa-1,0.7409,2.08976,Q19537,Probable replication factor A 73 kDa subunit,17.2459,17.1466,16.6136,16.4844,16.0814,16.1216,16.16,16.1639,2.08976,0.00472059,0.7409,3.88403,+
utp-20,1.99502,1.93024,Q19545,UTP small subunit (SSU) processome component homolog,19.0724,19.6355,19.2861,19.6866,18.1237,17.1185,16.0404,18.4179,1.93024,0.00636249,1.99502,3.57294,+
abcf-1,-0.86975,4.01943,Q19554,"ABC transporter, class F",18.281,18.5424,18.5636,18.6591,19.448,19.2845,19.3083,19.4842,4.01943,0.000127139,-0.86975,-9.15459,+
scc-3,0.438352,0.651281,Q19555,Cohesin subunit scc-3,15.1029,14.7609,14.7617,13.7609,13.9964,14.3868,14.4079,13.8419,0.651281,0.129241,0.438352,1.35832,
ddo-2,-1.14999,1.00318,Q19564,D-aspartate oxidase 2,13.4206,14.4499,13.6643,14.5343,14.3296,16.4519,15.5735,14.314,1.00318,0.0517371,-1.14999,-1.94847,
nlp-7,1.62894,5.32206,Q19569,Neuropeptide-like protein 7,13.1136,12.9167,12.9985,12.9742,11.4706,11.1592,11.2667,11.5908,5.32206,0,1.62894,15.3864,+
gpa-12,1.28822,1.68977,Q19572,Guanine nucleotide-binding protein alpha-12 subunit,16.217,15.791,15.7862,16.0431,14.7199,13.7467,14.5318,15.6859,1.68977,0.0111381,1.28822,3.126,+
pes-8,-2.56148,4.97751,Q19573,Patterned Expression Site,13.0382,13.3418,12.7923,12.9966,15.9814,15.4845,15.2605,15.6884,4.97751,0,-2.56148,-13.4355,+
pab-2,0.471008,1.28493,Q19579,Polyadenylate-binding protein,15.8341,16.3815,16.2353,16.7697,15.8801,15.864,15.8119,15.7806,1.28493,0.0274335,0.471008,2.41964,+
"CELE_F18H3,4",-0.622645,0.85613,Q19580,Uncharacterized protein,12.5593,13.2496,13.0044,12.5964,13.9804,13.8162,13.5715,12.5323,0.85613,0.0750779,-0.622645,-1.70397,
ufd-1,0.697042,3.75924,Q19584,Ubiquitin fusion degradation protein 1 homolog,16.9079,16.793,16.8457,17.0853,16.2327,16.2315,16.056,16.3236,3.75924,0.000263158,0.697042,8.22755,+
"CELE_F19C7,1",-1.02301,1.45733,Q19591,Uncharacterized protein,16.5333,15.9785,17.4348,17.4958,17.7961,17.8308,18.1346,17.7729,1.45733,0.0188477,-1.02301,-2.71469,+
"CELE_F20A1,1",1.43756,2.74253,Q19615,Uncharacterized protein,16.6138,16.9827,15.9565,16.4376,15.2603,14.5798,15.0913,15.3089,2.74253,0.00132796,1.43756,5.31188,+
"CELE_F20A1,10",1.18544,1.70135,Q19616,Uncharacterized protein,15.1629,14.914,15.5815,16.0771,14.0917,13.5303,14.7006,14.6712,1.70135,0.0107854,1.18544,3.14699,+
vha-12,0.114337,0.293739,Q19626,Probable V-type proton ATPase subunit B,21.2792,21.6556,21.1987,21.4058,21.1922,21.5529,21.3822,20.9548,0.293739,0.355935,0.114337,0.70289,
exc-9,1.47284,0.556646,Q19641,Uncharacterized protein,14.1617,14.3067,15.5771,16.3215,14.8284,11.586,11.8978,16.1634,0.556646,0.164836,1.47284,1.19394,
czw-1,1.15886,3.52772,Q19642,Centromere/kinetochore protein zw10 homolog,15.7921,16.0676,15.787,16.2513,14.5995,15.0326,14.9587,14.6717,3.52772,0.00034963,1.15886,7.47164,+
"CELE_F20D12,2",1.65891,1.99311,Q19643,Uncharacterized protein,18.0359,17.8933,19.2501,19.433,16.5711,17.5503,16.9259,16.9293,1.99311,0.00558921,1.65891,3.69404,+
"CELE_F20D6,11",0.600952,2.78858,Q19655,Uncharacterized protein,16.16,16.2611,16.1255,16.5141,15.5316,15.7637,15.7965,15.5652,2.78858,0.00121565,0.600952,5.42369,+
"CELE_F21C10,10",1.50689,4.72003,Q19660,Uncharacterized protein,16.5988,16.6671,16.7936,16.9408,15.1829,15.4583,15.3319,14.9997,4.72003,0,1.50689,12.1328,+
"CELE_F21C10,9",1.8735,4.49476,Q19661,Uncharacterized protein,12.91,13.1623,12.9239,12.7552,11.3617,10.9073,10.7346,11.2538,4.49476,0,1.8735,11.0906,+
"CELE_F21C10,7",0.0474374,0.125477,Q19663,Uncharacterized protein,14.0219,14.3192,13.6772,14.1174,13.9329,13.9259,13.9667,14.1207,0.125477,0.631502,0.0474374,0.334939,
"CELE_F21D5,1",0.325385,1.40743,Q19680,Phosphoacetylglucosamine mutase,16.3031,16.6134,16.111,16.4352,16.2178,15.9694,15.929,16.045,1.40743,0.0214829,0.325385,2.62855,+
"F21D5,5",-1.05713,2.10156,Q19683,"Uncharacterized protein F21D5,5",12.4505,13.425,13.042,13.0041,13.5018,14.1377,14.2126,14.2979,2.10156,0.00446723,-1.05713,-3.90754,+
mrps-33,-0.202889,0.181145,Q19685,"Mitochondrial Ribosomal Protein, Small",12.8238,13.2934,12.9141,12.8086,13.0759,12.3446,12.8902,14.3408,0.181145,0.517859,-0.202889,-0.464075,
"CELE_F21D5,3",1.48572,1.96981,Q19687,Uncharacterized protein,12.9767,13.2959,12.3324,12.9344,11.5136,12.0276,10.3872,11.6681,1.96981,0.00583522,1.48572,3.64894,+
ttr-35,0.726982,1.23046,Q19694,TransThyretin-Related family domain,18.4333,18.6497,17.9916,18.6635,18.1262,17.5155,17.0296,18.159,1.23046,0.0309162,0.726982,2.32774,+
gfat-2,1.19858,3.40296,Q19699,Glutamine-Fructose 6-phosphate AminoTransferase homolog,15.6275,16.3193,15.6537,15.7378,14.7431,14.53,14.6496,14.6213,3.40296,0.000313413,1.19858,7.08896,+
"eif-3,G",0.834496,2.19203,Q19706,Eukaryotic translation initiation factor 3 subunit G,17.7726,18.1933,17.3548,17.7855,16.7792,16.9238,16.804,17.2612,2.19203,0.0035123,0.834496,4.09039,+
frs-2,-0.44556,1.58761,Q19713,Phenylalanine--tRNA ligase beta subunit,15.9328,15.9829,16.3894,16.1681,16.342,16.4186,16.6816,16.8131,1.58761,0.0141288,-0.44556,-2.94303,+
"F22B5,10",-1.76545,3.43403,Q19714,Calcium load-activated calcium channel homolog,13.0751,12.732,12.8284,12.1557,14.2482,14.3476,14.908,14.3492,3.43403,0.000323731,-1.76545,-7.18271,+
ceh-38,1.75456,2.67879,Q19720,Homeobox protein ceh-38,14.387,14.8951,14.2382,13.4728,12.3994,12.654,12.8555,12.066,2.67879,0.00134966,1.75456,5.15981,+
nrs-1,0.668647,2.76685,Q19722,"Asparagine--tRNA ligase, cytoplasmic",17.6026,17.7725,17.5985,17.9828,16.992,16.9733,16.9908,17.3257,2.76685,0.00124059,0.668647,5.37074,+
"CELE_F22D6,2",1.30967,2.28827,Q19723,Uncharacterized protein,16.5376,17.1424,16.4005,16.607,15.2774,14.6726,15.8456,15.6532,2.28827,0.00279833,1.30967,4.28996,+
nduf-6,1.30561,2.75493,Q19724,"Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",18.5849,18.7657,18.3728,19.4025,17.2581,17.3672,17.7188,17.5593,2.75493,0.00133658,1.30561,5.34184,+
ekl-1,1.4473,1.50276,Q19731,Uncharacterized protein,14.5845,14.854,14.7807,15.1866,13.7481,14.1801,11.9265,13.7619,1.50276,0.0171599,1.4473,2.79374,+
inx-3,0.872775,2.72842,Q19746,Innexin-3,15.261,15.6681,15.5592,15.8953,14.4618,14.6877,14.8162,14.927,2.72842,0.00131315,0.872775,5.27797,+
dlat-1,0.77929,2.75885,Q19749,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",19.3187,19.3542,19.5819,19.7704,18.5173,18.7304,18.6636,18.9966,2.75885,0.00133984,0.77929,5.35134,+
fntb-1,-0.734411,0.995182,Q19752,"FarNesylTransferase, Beta subunit",12.6326,13.4031,12.9389,12.8544,13.2403,13.0525,13.9158,14.5581,0.995182,0.0529543,-0.734411,-1.93518,
"F23B12,7",1.71074,2.69888,Q19753,"Uncharacterized protein F23B12,7",15.055,14.6711,14.0169,15.0745,12.8022,12.4779,13.2804,13.4139,2.69888,0.0012805,1.71074,5.2074,+
tomm-20,1.3646,2.74079,Q19766,Mitochondrial import receptor subunit TOM20 homolog,18.285,18.2765,18.5218,18.9751,17.3833,16.661,17.0083,17.5475,2.74079,0.00132369,1.3646,5.30769,+
snb-2,0.649305,2.23229,Q19767,SyNaptoBrevin related,15.0999,15.0539,14.8961,15.4675,14.3792,14.2935,14.5034,14.744,2.23229,0.00320829,0.649305,4.17323,+
"CELE_F25D1,5",1.08701,2.84317,Q19774,Uncharacterized protein,12.2353,12.9319,12.5724,12.2374,11.46,11.232,11.2597,11.6774,2.84317,0.00107931,1.08701,5.55837,+
ppm-1,0.267428,0.934868,Q19775,Protein phosphatase ppm-1,16.6424,16.4317,16.2809,16.9136,16.1904,16.4123,16.2521,16.3441,0.934868,0.0613885,0.267428,1.835,
